Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.000,0.000,0.000,0.000,4.344,26.673,22.592,2.570,15.511,0.232,0.000,0.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,21.655,3.951,1.376,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000
Colo9345_rep8_Dep6_Tu30,0.000,0.000,0.000,0.000,1.985,0.236,18.007,2.984,27.887,0.000,0.000,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.000,0.000,0.000,3.852,32.247,6.073,3.862,0.000,0.000,0.019,0.000,0.000,1.189,0.005,0.000,1.290,0.000
Colo9345_rep5_Dep6_Tu1,0.000,0.000,0.859,0.000,11.464,22.293,32.742,6.856,22.534,2.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep5_Dep6_Tu20,0.000,0.000,0.000,0.000,5.275,0.000,6.743,5.428,5.777,0.000,7.715,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.575,0.000,0.000,0.000,2.668,34.246,12.606,9.926,0.101,0.000,0.095,0.000,0.000,0.736,0.645,0.000,6.366,0.669
Colo9345_rep7_Dep6_Tu20,0.000,0.000,0.000,0.000,4.895,0.000,6.364,0.000,15.048,0.000,0.000,0.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.510,0.000,0.000,0.000,0.869,36.626,12.974,3.675,4.068,0.000,0.000,0.000,0.000,3.164,0.000,0.000,1.333,8.930
Colo9345_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,8.331,24.154,27.913,16.352,14.339,2.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.444,2.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep10_Dep6_Tu10,0.000,0.000,0.000,0.000,6.672,14.932,29.247,4.452,30.422,3.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.335,4.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep1_Dep6_Tu10,0.000,0.000,0.000,0.000,2.407,13.377,16.833,15.950,4.763,0.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.756,0.000,0.000,0.000,0.000,25.643,9.383,3.260,1.102,0.000,0.005,0.000,0.000,1.819,0.023,0.000,0.462,3.690
Colo9345_rep3_Dep6_Tu30,0.000,0.000,0.000,0.000,3.740,0.000,4.633,0.000,8.522,0.000,0.438,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.287,0.195,0.000,0.000,1.913,48.432,13.590,8.382,1.387,0.000,0.000,0.000,0.000,1.385,1.705,0.000,2.157,2.164
Colo9345_rep6_Dep6_Tu1,0.000,0.000,0.714,0.000,9.015,6.631,30.291,8.224,42.445,1.592,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.054,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000
