Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.105,0.086,3.305,2.956,2.164,2.011,17.346,4.282,3.431,0.752,0.503,0.653,0.006,0.008,0.006,0.186,0.266,0.532,0.384,0.192,0.094,0.052,0.036,0.004,0.051,0.003,0.001,0.001,0.001,0.219,0.000,0.000,0.020,11.263,28.060,0.178,0.149,0.036,0.133,0.505,20.020
Colo9345_rep8_Dep6_Tu30,0.058,0.139,0.755,2.610,1.322,3.147,11.429,4.917,2.359,0.909,0.455,0.075,0.032,0.042,0.038,0.126,0.181,0.015,0.111,0.352,0.052,0.101,0.048,0.004,0.007,0.005,0.003,0.012,0.013,0.404,0.001,0.000,0.023,13.335,20.334,3.030,1.898,0.031,0.029,1.163,30.442
Colo9345_rep5_Dep6_Tu1,0.021,0.038,6.425,0.327,5.293,7.022,21.186,2.962,2.177,0.706,0.132,0.439,0.006,0.002,0.061,0.045,0.037,0.019,0.002,0.011,0.004,0.009,0.003,0.000,0.001,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.002,0.963,48.475,0.523,0.002,0.002,0.006,0.003,3.084
Colo9345_rep5_Dep6_Tu20,0.361,0.290,2.160,1.904,1.278,1.354,4.174,1.305,3.174,1.132,0.290,1.577,0.335,0.214,0.007,0.058,0.425,0.590,0.805,0.224,0.010,0.066,0.395,0.028,0.088,0.045,0.004,0.174,0.054,3.086,1.123,0.131,0.754,0.952,9.734,1.158,1.859,5.982,0.272,5.801,46.628
Colo9345_rep7_Dep6_Tu20,0.326,0.642,2.474,0.241,1.409,2.378,4.811,0.134,2.299,0.286,0.910,0.096,0.043,0.028,1.215,0.418,0.312,0.752,0.491,0.074,0.043,0.255,0.367,0.136,0.016,0.004,0.018,0.006,0.165,1.984,0.096,0.059,1.307,10.621,5.593,1.798,7.038,0.140,0.925,0.363,49.725
Colo9345_rep6_Dep6_Tu2,0.074,0.112,8.757,2.725,2.716,8.590,20.030,0.450,0.808,0.652,0.580,0.416,0.022,0.008,0.147,0.028,0.092,0.055,0.003,0.078,0.010,0.047,0.053,0.000,0.001,0.000,0.000,0.000,0.016,0.219,0.000,0.005,0.004,0.197,43.993,0.717,0.205,0.002,0.018,0.014,8.156
Colo9345_rep10_Dep6_Tu10,0.094,0.086,2.010,3.200,1.703,3.581,24.277,3.527,4.785,0.753,1.212,0.431,0.057,0.141,0.033,0.028,0.050,0.001,0.067,0.075,0.089,0.019,0.021,0.000,0.002,0.001,0.000,0.000,0.006,0.766,0.000,0.000,0.024,4.100,38.164,0.177,0.018,0.000,0.014,0.155,10.332
Colo9345_rep1_Dep6_Tu10,0.236,0.207,2.829,2.923,3.283,4.564,3.248,5.028,3.311,1.008,0.071,0.425,0.091,0.017,0.173,0.233,0.603,0.407,0.140,0.104,0.095,0.081,0.128,0.016,0.198,0.021,0.017,0.004,0.212,1.755,0.013,0.079,0.796,0.066,26.986,2.475,2.021,0.609,0.386,3.085,32.057
Colo9345_rep3_Dep6_Tu30,0.006,0.991,0.381,0.483,1.270,2.454,0.518,0.069,2.146,0.182,0.792,0.689,0.253,0.010,0.043,0.076,0.066,0.266,0.171,1.371,0.003,0.173,0.234,0.135,0.859,0.128,0.123,0.065,0.994,2.539,0.895,0.155,0.994,3.956,1.068,2.507,1.933,8.616,1.079,2.629,58.674
Colo9345_rep6_Dep6_Tu1,0.010,0.007,0.742,2.289,3.312,2.984,25.717,7.293,5.979,0.291,0.239,0.269,0.006,0.001,0.008,0.009,0.005,0.001,0.003,0.015,0.001,0.016,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,0.000,0.004,4.910,42.764,0.005,0.000,0.000,0.005,0.007,2.994
Colo9345_rep2_Dep6_Tu10,0.004,0.324,0.098,2.465,2.949,2.753,11.213,3.374,2.696,0.719,0.466,0.419,0.175,0.034,0.160,0.094,0.184,0.236,0.140,0.054,0.021,0.007,0.112,0.127,0.075,0.004,0.033,0.018,0.053,0.780,0.001,0.001,0.115,8.738,20.041,2.800,1.440,0.366,0.073,3.540,33.096
Colo9345_rep6_Dep6_Tu5,0.138,0.054,1.966,0.629,2.505,5.666,12.518,8.480,4.761,0.357,0.853,0.471,0.069,0.012,0.229,0.219,0.322,0.111,0.104,0.365,0.004,0.009,0.044,0.002,0.016,0.000,0.000,0.000,0.053,0.266,0.000,0.000,0.003,14.438,25.692,0.425,0.018,0.000,0.019,0.216,18.967
Colo9345_rep5_Dep6_Tu10,0.497,0.226,3.133,2.681,1.352,5.934,5.081,5.618,1.994,1.889,0.353,0.174,0.052,0.002,0.370,0.287,0.294,0.189,0.119,0.161,0.114,0.032,0.121,0.132,0.045,0.203,0.043,0.025,0.207,0.619,0.004,0.114,0.583,0.160,26.583,0.933,5.031,0.013,0.094,1.681,32.858
Colo9345_rep5_Dep6_Tu40,0.838,0.117,0.089,0.397,1.189,0.565,0.048,0.470,0.273,0.257,0.260,0.441,0.074,0.026,1.169,0.035,0.637,0.205,0.477,0.162,0.225,0.320,0.078,0.237,0.124,0.142,0.102,0.156,0.351,5.633,1.406,0.261,0.732,0.187,0.078,0.219,0.493,18.369,0.741,0.869,61.547
Colo9345_rep1_Dep6_Tu0.1,0.006,0.018,0.590,5.660,3.911,2.607,33.562,2.812,4.119,0.622,0.150,0.897,0.009,0.011,0.001,0.009,0.006,0.013,0.001,0.028,0.009,0.007,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.800,41.126,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep3_Dep6_Tu10,0.122,0.168,2.284,3.174,2.030,4.756,11.645,1.889,0.375,0.642,0.292,0.997,0.298,0.103,0.265,0.048,0.614,0.108,0.195,0.221,0.014,0.054,0.219,0.075,0.109,0.044,0.055,0.029,0.023,0.774,0.000,0.000,0.122,15.640,14.680,2.166,2.223,0.147,0.098,0.532,32.769
Colo9345_rep4_Dep6_Tu2,0.031,0.038,3.110,3.908,4.669,3.399,14.334,8.197,4.421,0.457,0.435,0.551,0.003,0.002,0.079,0.007,0.008,0.023,0.025,0.059,0.007,0.002,0.031,0.059,0.010,0.003,0.001,0.001,0.094,0.006,0.000,0.000,0.013,0.148,47.104,0.609,0.191,0.002,0.021,0.215,7.726
Colo9345_rep2_Dep6_Tu20,0.069,0.214,1.633,2.828,2.184,1.253,1.546,1.977,2.507,0.154,0.679,1.220,0.202,0.140,0.294,0.638,0.635,0.075,0.058,0.329,0.109,0.158,0.229,0.073,0.193,0.005,0.046,0.026,0.713,2.646,0.007,0.017,0.214,14.103,0.427,2.327,3.275,0.720,1.100,6.073,48.906
Colo9345_rep3_Dep6_Tu50,0.011,0.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.007,0.005,0.029,0.017,0.255,0.187,0.075,0.027,0.016,0.313,0.056,0.042,0.022,0.014,0.206,0.028,0.010,0.349,0.395,6.006,1.799,0.106,0.211,0.000,0.000,0.127,0.025,22.858,0.527,0.191,65.986
Colo9345_rep6_Dep6_Tu0.1,0.007,0.040,6.148,0.785,1.667,1.286,34.893,3.427,4.312,1.042,0.303,0.728,0.004,0.005,0.056,0.003,0.063,0.079,0.001,0.071,0.003,0.001,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.887,40.165,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep3_Dep6_Tu40,0.281,0.213,0.387,0.247,0.432,0.464,0.270,0.344,1.009,0.266,0.476,0.005,0.190,0.176,0.350,0.366,0.181,0.489,0.141,0.029,0.009,0.115,0.182,0.244,0.645,0.272,0.068,0.159,0.993,4.787,1.081,0.905,1.425,0.016,0.106,1.038,1.902,16.066,0.480,0.298,62.895
Colo9345_rep6_Dep6_Tu3,0.022,0.040,2.176,0.580,2.655,3.076,23.165,4.036,5.544,0.410,0.536,0.610,0.033,0.016,0.073,0.153,0.140,0.189,0.143,0.098,0.003,0.015,0.077,0.018,0.000,0.001,0.001,0.000,0.004,0.162,0.000,0.000,0.000,13.227,31.569,0.258,0.000,0.000,0.001,0.014,10.956
Colo9345_rep9_Dep6_Tu50,0.841,0.681,2.097,2.104,0.095,3.222,1.455,1.759,3.773,0.427,0.544,0.389,0.077,0.060,0.268,0.059,0.343,0.346,0.060,0.445,0.360,0.169,0.158,0.014,0.001,0.000,0.052,0.001,0.155,2.200,0.002,0.003,1.631,12.723,6.760,1.485,5.410,0.012,0.021,0.093,49.706
Colo9345_rep1_Dep6_Tu3,0.055,0.036,0.406,2.658,1.826,3.386,23.338,6.763,2.941,0.252,2.319,0.446,0.041,0.001,0.100,0.055,0.012,0.348,0.142,0.121,0.010,0.022,0.047,0.007,0.010,0.000,0.003,0.000,0.002,0.004,0.000,0.000,0.000,11.292,29.999,1.179,0.000,0.000,0.001,0.007,12.170
Colo9345_rep6_Dep6_Tu30,0.291,0.511,1.701,0.628,0.961,1.365,1.350,0.500,1.617,1.079,0.127,0.733,0.310,0.110,0.309,0.525,0.865,0.549,0.556,0.628,0.080,0.295,0.170,0.341,0.542,0.151,0.045,0.075,1.052,3.528,1.516,0.128,2.092,0.046,1.377,3.160,0.878,10.571,0.274,1.989,56.972
Colo9345_rep1_Dep6_Tu20,0.347,0.259,1.608,3.026,1.995,0.879,3.330,1.699,2.721,0.256,0.771,0.532,0.238,0.069,0.027,0.420,0.572,0.354,0.358,0.440,0.021,0.085,0.077,0.106,0.336,0.028,0.037,0.008,0.334,3.030,0.540,0.060,1.837,0.388,9.983,4.519,5.465,0.962,3.397,0.128,48.760
Colo9345_rep4_Dep6_Tu0.5,0.064,0.079,7.653,0.534,2.207,6.401,15.502,10.574,5.109,0.480,0.744,0.016,0.009,0.002,0.014,0.021,0.002,0.086,0.032,0.028,0.002,0.004,0.013,0.006,0.002,0.007,0.000,0.000,0.001,0.006,0.000,0.001,0.004,0.179,49.010,0.127,0.000,0.000,0.000,0.004,1.075
Colo9345_rep9_Dep6_Tu10,0.032,0.002,2.579,3.348,1.943,7.903,15.701,5.780,4.474,0.747,0.587,0.382,0.017,0.048,0.016,0.030,0.012,0.054,0.017,0.021,0.024,0.002,0.032,0.000,0.000,0.001,0.000,0.000,0.018,0.642,0.000,0.000,0.002,0.053,43.698,1.676,0.484,0.000,0.000,0.105,9.571
Colo9345_rep3_Dep6_Tu1,0.039,0.000,4.981,3.731,3.726,5.561,16.043,3.890,8.398,0.336,0.782,0.482,0.008,0.009,0.001,0.004,0.017,0.017,0.002,0.051,0.009,0.006,0.007,0.000,0.003,0.001,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.019,48.092,0.548,0.000,0.000,0.000,0.002,3.230
Colo9345_rep7_Dep6_Tu0.1,0.022,0.005,4.595,4.655,1.274,7.781,17.425,11.229,5.163,0.575,0.613,0.092,0.000,0.001,0.058,0.059,0.071,0.023,0.003,0.016,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.326,44.013,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep4_Dep6_Tu20,0.137,0.143,3.655,2.288,0.169,0.169,3.935,4.380,0.812,0.325,0.296,0.508,0.101,0.285,0.383,0.231,0.163,0.376,0.328,0.137,0.098,0.058,0.268,0.302,0.088,0.017,0.021,0.046,0.658,3.231,0.046,0.150,1.085,1.656,9.807,3.490,1.352,4.064,0.335,6.967,47.438
Colo9345_rep7_Dep6_Tu5,0.101,0.038,2.336,2.159,2.304,1.177,21.342,4.886,2.677,0.562,0.816,0.563,0.064,0.156,0.206,0.460,0.066,0.309,0.141,0.104,0.010,0.038,0.135,0.002,0.006,0.000,0.007,0.000,0.039,0.230,0.000,0.000,0.002,11.159,26.692,1.674,0.163,0.001,0.020,0.077,19.277
Colo9345_rep10_Dep6_Tu50,0.175,0.400,4.315,1.442,0.440,1.923,6.005,1.196,1.931,0.303,0.590,0.701,0.055,0.036,0.080,0.261,0.616,0.582,0.139,0.026,0.006,0.124,0.069,0.065,0.344,0.112,0.059,0.064,0.602,4.166,0.457,0.060,1.021,0.552,11.017,2.165,1.634,2.616,0.311,9.562,43.777
Colo9345_rep2_Dep6_Tu50,0.082,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.014,0.003,0.046,0.004,0.330,0.230,0.034,0.166,0.118,0.041,0.138,0.026,0.148,0.191,0.055,0.050,0.023,0.350,0.299,5.831,1.612,0.628,0.929,0.002,0.000,0.207,0.518,20.502,0.374,0.135,66.853
Colo9345_rep10_Dep6_Tu40,0.065,0.126,3.399,3.003,1.592,2.142,6.829,1.680,4.010,0.182,0.237,0.112,0.088,0.125,0.204,0.140,0.198,0.295,0.282,0.274,0.035,0.050,0.012,0.108,0.156,0.001,0.008,0.048,1.490,1.666,0.730,0.014,0.106,0.931,17.995,2.979,0.066,2.607,0.071,9.570,36.375
Colo9345_rep9_Dep6_Tu20,0.177,0.145,6.022,0.245,0.861,5.118,18.119,2.860,1.983,0.659,0.325,0.675,0.122,0.020,0.086,0.095,0.249,0.227,0.163,0.438,0.008,0.014,0.025,0.184,0.038,0.001,0.008,0.024,0.002,0.046,0.001,0.000,0.012,16.656,22.361,0.427,0.030,0.000,0.022,1.725,19.828
Colo9345_rep8_Dep6_Tu3,0.083,0.012,2.141,1.532,8.017,3.604,12.072,10.258,9.585,0.187,0.129,0.165,0.006,0.001,0.016,0.016,0.007,0.021,0.010,0.008,0.000,0.001,0.004,0.000,0.001,0.000,0.000,0.000,0.001,0.077,0.000,0.000,0.000,0.004,50.264,0.357,0.000,0.000,0.000,0.002,1.420
Colo9345_rep5_Dep6_Tu3,0.035,0.040,3.844,2.359,1.466,2.586,17.311,8.985,5.487,0.509,0.131,0.083,0.013,0.008,0.066,0.101,0.048,0.040,0.005,0.073,0.007,0.009,0.052,0.004,0.000,0.000,0.000,0.000,0.002,0.008,0.000,0.000,0.007,8.928,35.460,0.590,0.003,0.000,0.004,0.004,11.732
Colo9345_rep1_Dep6_Tu40,0.599,0.501,0.672,0.707,0.944,0.045,0.051,0.354,0.390,0.280,0.343,0.037,0.097,0.162,0.041,0.565,0.269,0.450,0.424,0.684,0.175,0.056,0.215,0.216,0.183,0.025,0.113,0.026,1.420,4.984,1.081,0.835,1.684,0.036,0.237,1.019,0.195,17.745,0.299,0.274,61.566
Colo9345_rep9_Dep6_Tu0.3,0.014,0.040,3.173,0.200,2.835,5.639,35.120,2.051,4.231,0.364,1.191,0.080,0.025,0.058,0.005,0.012,0.020,0.018,0.001,0.028,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.424,41.463,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep4_Dep6_Tu1,0.073,0.028,5.679,4.243,0.093,6.524,6.018,10.873,12.194,0.667,0.889,0.355,0.006,0.003,0.073,0.032,0.023,0.030,0.039,0.060,0.008,0.001,0.012,0.000,0.000,0.001,0.000,0.000,0.006,0.761,0.000,0.000,0.004,0.085,48.657,0.138,0.000,0.000,0.000,0.004,2.419
Colo9345_rep10_Dep6_Tu20,0.128,0.061,5.323,3.653,3.101,1.470,15.055,0.250,5.444,0.700,0.596,0.817,0.182,0.064,0.163,0.650,0.221,0.495,0.098,0.118,0.028,0.037,0.109,0.091,0.039,0.000,0.001,0.000,0.172,0.056,0.001,0.003,0.466,0.329,33.441,0.414,2.375,0.007,0.199,1.416,22.228
