Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Ov79_rep2_Dep6_Tu5,0.982,40.989,1.490,0.120,10.030,0.059,1.933,10.735,3.775,1.494,5.083,2.208,21.100
Ov79_rep8_Dep6_Tu30,2.890,5.003,19.542,0.608,20.841,4.171,2.494,0.614,4.771,5.331,11.739,5.779,16.217
Ov79_rep6_Dep6_Tu0.3,0.287,25.229,5.599,0.117,7.523,0.063,2.804,5.732,3.963,1.111,16.520,1.723,29.330
Ov79_rep1_Dep6_Tu3,0.342,31.726,4.692,0.011,9.502,0.036,1.411,13.500,5.185,3.374,8.987,2.835,18.400
Ov79_rep1_Dep6_Tu50,7.856,17.486,19.252,2.619,14.680,7.418,3.164,0.361,4.634,9.667,5.183,3.594,4.085
Ov79_rep7_Dep6_Tu50,6.419,5.422,30.015,2.519,9.101,8.167,2.676,6.988,1.097,6.131,2.457,5.581,13.426
Ov79_rep4_Dep6_Tu50,7.883,15.779,5.809,3.271,31.085,7.387,0.262,1.702,3.911,7.876,6.686,4.474,3.875
Ov79_rep2_Dep6_Tu3,0.300,34.064,3.725,0.138,7.444,0.013,2.766,4.372,8.734,2.847,14.982,0.643,19.972
Ov79_rep7_Dep6_Tu1,0.256,33.842,3.774,0.158,5.355,0.029,2.409,0.673,5.392,2.430,9.725,3.649,32.308
Ov79_rep9_Dep6_Tu5,0.680,35.668,6.279,0.270,4.267,0.198,1.609,11.639,2.352,3.470,0.918,3.519,29.132
Ov79_rep3_Dep6_Tu1,0.173,36.020,2.845,0.090,8.641,0.037,2.086,5.346,4.159,4.021,15.489,3.088,18.003
Ov79_rep5_Dep6_Tu3,0.362,35.445,2.918,0.081,6.448,0.058,1.569,9.598,0.166,3.009,11.063,0.859,28.424
Ov79_rep10_Dep6_Tu0.3,0.317,31.535,3.947,0.031,6.624,0.079,1.915,5.904,6.467,0.774,9.748,3.001,29.659
Ov79_rep8_Dep6_Tu2,0.412,28.139,5.146,0.012,11.336,0.108,3.171,5.771,9.580,0.535,12.047,2.396,21.348
Ov79_rep1_Dep6_Tu0.5,0.362,32.381,4.353,0.125,6.721,0.016,1.119,8.465,2.378,3.929,14.899,1.546,23.705
