Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Ov79_rep2_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.255,0.000,64.406,35.338
Ov79_rep8_Dep6_Tu30,0.128,0.000,0.286,0.103,16.269,9.746,0.000,0.000,0.000,0.000,0.670,0.000,30.172,42.626
Ov79_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.749,0.000,64.242,34.008
Ov79_rep1_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.357,0.000,60.590,38.052
Ov79_rep1_Dep6_Tu50,4.320,0.000,2.555,0.439,27.439,11.398,0.000,0.000,0.000,0.000,0.169,0.000,14.859,38.819
Ov79_rep7_Dep6_Tu50,1.782,0.225,2.179,0.425,34.435,10.367,0.000,0.000,0.000,0.000,0.413,0.000,14.703,35.470
Ov79_rep4_Dep6_Tu50,1.350,0.004,3.859,0.299,29.045,12.167,0.000,0.000,0.000,0.000,1.783,0.000,14.276,37.218
Ov79_rep2_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.874,0.000,64.122,35.002
Ov79_rep7_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.565,0.000,64.848,34.586
Ov79_rep9_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.004,0.000,60.159,38.837
Ov79_rep3_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.365,0.000,63.773,34.861
Ov79_rep5_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.412,0.000,64.593,34.994
Ov79_rep10_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.914,0.000,64.298,34.786
Ov79_rep8_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.423,0.000,60.884,37.692
Ov79_rep1_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.911,0.000,61.578,37.510
Ov79_rep3_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.611,0.000,61.556,37.832
Ov79_rep8_Dep6_Tu50,2.907,0.000,1.830,0.471,26.477,14.887,0.000,0.000,0.000,0.000,1.191,0.000,15.146,37.091
Ov79_rep9_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.638,0.000,62.444,36.917
Ov79_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.590,0.000,61.719,37.690
Ov79_rep7_Dep6_Tu30,0.147,0.000,0.347,0.118,12.070,14.594,0.000,0.000,0.000,0.000,0.200,0.000,31.392,41.132
Ov79_rep5_Dep6_Tu50,1.168,0.141,2.065,0.168,26.784,15.955,0.000,0.000,0.000,0.000,0.604,0.000,15.299,37.815
Ov79_rep6_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.793,0.000,63.199,35.007
Ov79_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,0.000,61.969,37.069
Ov79_rep3_Dep6_Tu30,0.000,0.000,0.334,0.278,14.027,11.389,0.000,0.000,0.000,0.000,0.614,0.000,31.079,42.278
Ov79_rep9_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.409,0.000,64.237,34.353
Ov79_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.715,0.000,62.663,36.621
Ov79_rep10_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.523,0.000,66.877,32.599
Ov79_rep6_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.543,0.000,59.538,39.918
Ov79_rep2_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.483,0.000,66.843,32.673
Ov79_rep4_Dep6_Tu20,0.000,0.000,0.000,0.003,8.082,8.136,0.000,0.000,0.000,0.000,0.677,0.000,41.426,41.675
Ov79_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.578,0.000,64.319,35.102
Ov79_rep4_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.000,53.811,45.339
Ov79_rep4_Dep6_Tu30,0.111,0.000,0.338,0.134,10.977,12.704,0.000,0.000,0.000,0.000,0.140,0.000,30.396,45.199
Ov79_rep5_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.303,0.000,53.501,45.195
Ov79_rep7_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.325,0.000,63.694,34.980
Ov79_rep9_Dep6_Tu50,2.929,0.011,7.771,0.164,17.349,19.988,0.000,0.000,0.000,0.000,0.508,0.000,16.510,34.769
Ov79_rep10_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.907,0.000,63.701,35.391
Ov79_rep7_Dep6_Tu40,0.621,0.000,1.194,0.209,23.540,12.608,0.000,0.000,0.000,0.000,0.606,0.000,21.883,39.338
Ov79_rep7_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.417,0.000,64.102,35.480
Ov79_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.491,0.000,63.105,35.403
Ov79_rep1_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.495,0.000,58.632,40.872
Ov79_rep9_Dep6_Tu30,0.326,0.000,0.360,0.119,18.001,7.816,0.000,0.000,0.000,0.000,1.556,0.000,29.340,42.482
Ov79_rep2_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.081,0.000,66.588,32.330
Ov79_rep7_Dep6_Tu20,0.000,0.000,0.032,0.013,3.510,12.727,0.000,0.000,0.000,0.000,0.246,0.000,42.173,41.299
Ov79_rep7_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.959,0.000,56.749,42.291
Ov79_rep2_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.303,0.000,52.993,46.704
Ov79_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.652,0.000,63.427,34.921
Ov79_rep8_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.939,0.000,61.541,37.519
Ov79_rep1_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.156,0.000,56.193,42.650
Ov79_rep1_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.288,0.000,62.439,35.272
Ov79_rep10_Dep6_Tu10,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,1.282,0.000,52.635,46.060
Ov79_rep2_Dep6_Tu50,3.981,0.000,4.348,0.257,17.758,20.579,0.000,0.000,0.000,0.000,0.353,0.000,16.304,36.419
Ov79_rep3_Dep6_Tu20,0.000,0.000,0.030,0.049,8.966,0.000,0.000,0.000,0.000,0.000,0.730,0.000,39.820,50.405
Ov79_rep3_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.336,0.000,64.808,33.855
Ov79_rep10_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.518,0.000,65.029,34.452
Ov79_rep5_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.085,0.000,62.772,36.142
Ov79_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.896,0.000,62.877,36.226
Ov79_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.575,0.000,65.064,34.360
Ov79_rep4_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.635,0.000,63.712,35.652
Ov79_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.907,0.000,66.877,32.214
Ov79_rep3_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.746,0.000,51.562,47.691
Ov79_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.380,0.000,59.776,39.843
Ov79_rep7_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.457,0.000,63.620,35.922
Ov79_rep8_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.592,0.000,67.076,32.331
Ov79_rep1_Dep6_Tu20,0.000,0.000,0.083,0.086,9.214,6.270,0.000,0.000,0.000,0.000,0.777,0.000,41.836,41.733
Ov79_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.546,0.000,64.053,35.401
Ov79_rep7_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.256,0.000,56.134,43.609
Ov79_rep8_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.000,61.562,37.867
Ov79_rep4_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.425,0.000,64.465,34.109
Ov79_rep2_Dep6_Tu40,0.492,0.000,0.839,0.535,30.413,4.677,0.000,0.000,0.000,0.000,1.811,0.000,21.278,39.955
Ov79_rep9_Dep6_Tu10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.632,0.000,52.836,45.531
Ov79_rep3_Dep6_Tu50,3.850,0.000,2.358,0.340,21.797,16.058,0.000,0.000,0.000,0.000,0.107,0.000,15.480,40.009
Ov79_rep10_Dep6_Tu50,3.576,0.000,3.484,0.268,24.161,13.175,0.000,0.000,0.000,0.000,0.953,0.000,15.653,38.729
Ov79_rep1_Dep6_Tu30,0.370,0.000,0.296,0.099,14.875,10.708,0.000,0.000,0.000,0.000,0.359,0.000,30.009,43.284
Ov79_rep8_Dep6_Tu20,0.000,0.000,0.013,0.010,4.760,7.284,0.000,0.000,0.000,0.000,1.152,0.000,41.747,45.035
Ov79_rep6_Dep6_Tu40,0.593,0.000,1.267,0.155,16.377,15.413,0.000,0.000,0.000,0.000,1.178,0.000,22.478,42.540
Ov79_rep6_Dep6_Tu20,0.000,0.000,0.000,0.019,4.431,8.993,0.000,0.000,0.000,0.000,0.535,0.000,44.143,41.878
Ov79_rep10_Dep6_Tu30,0.360,0.129,0.942,0.078,11.188,10.485,0.000,0.000,0.000,0.000,0.811,0.000,31.060,44.946
Ov79_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,0.000,61.227,37.788
Ov79_rep5_Dep6_Tu20,0.000,0.000,0.020,0.043,18.350,0.000,0.000,0.000,0.000,0.000,1.959,0.000,37.851,41.777
Ov79_rep2_Dep6_Tu30,0.105,0.000,0.307,0.119,12.809,11.811,0.000,0.000,0.000,0.000,0.448,0.000,29.540,44.861
Ov79_rep5_Dep6_Tu40,1.956,0.000,0.558,0.282,23.832,12.082,0.000,0.000,0.000,0.000,0.669,0.000,22.485,38.136
