Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer81_rep10_Dep6_Tu5,0.858,3.319,0.598,0.020,0.913,0.205,3.032,6.513,0.292,0.210,8.865,3.393,10.124,4.437,1.170,5.426,5.236,5.048,15.889,1.316,2.768,13.174,7.193
Cer81_rep8_Dep6_Tu2,0.257,2.445,0.172,0.190,1.575,0.121,1.563,6.598,4.200,2.438,2.878,2.668,12.560,5.521,2.373,25.801,5.169,2.744,2.180,15.338,0.839,1.209,1.160
Cer81_rep6_Dep6_Tu3,0.527,2.245,0.134,0.117,1.832,0.102,1.207,8.261,4.152,2.858,5.959,1.371,5.637,0.011,3.472,6.585,6.148,0.441,10.454,8.847,10.960,13.871,4.808
Cer81_rep2_Dep6_Tu3,0.581,4.201,0.040,0.178,1.453,0.064,1.477,1.006,7.965,3.849,6.205,1.582,6.326,1.725,3.630,4.911,6.925,0.343,4.165,13.031,5.569,8.639,16.138
Cer81_rep7_Dep6_Tu20,1.954,0.014,2.384,0.889,2.933,0.012,3.304,6.921,8.574,2.745,0.434,1.542,1.493,8.747,6.666,3.897,11.002,13.426,8.162,8.060,1.328,3.730,1.783
Cer81_rep5_Dep6_Tu5,0.782,1.088,0.489,0.146,2.425,0.029,1.353,8.213,4.367,4.442,3.294,1.451,11.957,5.405,3.443,16.372,1.493,2.097,1.802,6.419,0.560,7.306,15.067
Cer81_rep4_Dep6_Tu0.1,0.237,0.898,0.212,0.017,1.468,0.140,2.578,4.450,2.238,1.501,8.991,3.442,9.031,2.173,0.694,11.620,12.814,2.412,15.942,9.991,4.745,0.933,3.471
Cer81_rep9_Dep6_Tu20,1.231,4.855,3.061,0.880,0.222,0.043,0.265,1.822,1.073,5.532,11.006,3.725,2.023,2.090,2.089,0.891,14.222,13.975,2.137,7.509,15.693,4.655,1.002
Cer81_rep9_Dep6_Tu5,0.113,3.555,0.574,0.288,0.736,0.080,3.600,6.242,2.384,4.253,1.472,3.634,4.673,9.268,0.029,13.847,14.065,5.617,8.983,3.055,1.129,4.174,8.231
Cer81_rep2_Dep6_Tu1,0.294,2.355,0.055,0.168,0.660,0.083,0.185,9.701,1.468,3.612,5.758,1.216,11.207,2.817,3.004,10.018,5.731,0.713,12.099,4.335,0.515,9.775,14.230
Cer81_rep8_Dep6_Tu3,0.398,1.771,0.329,0.054,1.686,0.077,1.451,2.514,7.060,4.487,6.333,1.538,5.882,10.136,2.163,21.636,3.236,3.102,5.291,3.859,4.893,1.855,10.250
Cer81_rep8_Dep6_Tu1,0.398,2.200,0.190,0.090,1.540,0.079,0.777,8.675,1.196,4.981,8.336,1.693,1.111,4.677,2.883,5.239,1.190,0.623,3.795,21.869,1.323,20.436,6.698
Cer81_rep1_Dep6_Tu50,2.684,1.948,7.963,1.662,2.132,0.099,3.619,2.797,9.659,0.545,4.415,3.325,0.092,3.965,20.088,1.587,2.294,22.923,1.241,2.681,1.956,0.526,1.800
Cer81_rep9_Dep6_Tu1,0.198,2.554,0.195,0.023,1.350,0.058,2.687,5.472,1.986,3.403,2.272,2.556,13.059,8.774,1.817,10.976,0.608,2.006,25.999,0.990,10.250,0.815,1.952
Cer81_rep4_Dep6_Tu30,1.675,5.211,2.463,0.961,1.209,0.070,1.548,0.454,9.003,5.175,5.523,1.595,4.851,0.734,29.939,2.268,7.684,0.179,9.708,3.872,1.087,0.679,4.112
Cer81_rep5_Dep6_Tu20,1.049,8.136,0.562,0.741,2.248,0.109,2.997,0.511,5.434,4.345,2.656,4.037,7.876,4.807,0.166,5.301,7.995,20.691,4.823,0.563,3.729,6.988,4.236
Cer81_rep2_Dep6_Tu0.5,0.032,3.009,0.195,0.132,1.081,0.034,2.209,3.288,3.897,0.708,10.059,3.347,2.698,1.704,1.875,7.023,1.324,2.248,25.720,4.249,1.864,11.844,11.460
Cer81_rep2_Dep6_Tu2,0.373,3.402,0.349,0.186,1.500,0.008,0.584,7.766,7.008,4.970,0.403,2.161,2.160,10.158,1.807,1.954,10.294,0.466,5.349,10.607,2.779,16.665,9.052
Cer81_rep5_Dep6_Tu1,0.593,1.218,0.009,0.106,0.852,0.118,1.221,5.126,7.114,4.502,1.154,2.018,8.301,15.271,1.587,15.660,12.975,2.594,3.092,2.411,7.865,4.779,1.433
Cer81_rep7_Dep6_Tu0.5,0.299,1.393,0.181,0.141,1.263,0.050,2.961,3.608,4.415,2.675,6.164,0.696,12.429,4.764,1.059,1.044,10.934,0.639,15.047,3.472,8.065,4.477,14.226
Cer81_rep5_Dep6_Tu0.1,0.549,1.620,0.153,0.115,1.036,0.074,2.907,4.758,6.026,0.512,5.396,1.132,8.792,4.778,0.376,10.399,1.178,1.992,22.224,12.701,5.986,0.045,7.251
Cer81_rep8_Dep6_Tu0.1,0.265,0.066,0.055,0.172,2.359,0.106,1.725,7.913,4.478,1.495,6.364,2.199,9.082,8.184,1.730,7.835,6.004,1.751,5.451,4.451,2.320,8.812,17.180
Cer81_rep10_Dep6_Tu10,0.963,4.540,0.375,0.253,2.289,0.166,2.593,1.291,7.132,1.302,6.992,3.448,8.650,6.931,3.275,11.008,5.240,10.421,3.344,0.491,6.068,8.494,4.733
Cer81_rep2_Dep6_Tu5,0.288,2.849,0.552,0.182,1.248,0.150,1.681,7.194,2.784,3.337,7.013,2.564,3.605,8.404,0.706,5.647,5.435,5.770,2.018,8.117,5.235,9.961,15.259
Cer81_rep8_Dep6_Tu50,1.307,5.742,7.755,1.102,1.986,0.111,3.435,0.163,6.084,4.325,6.665,2.773,1.831,2.260,17.804,2.689,2.177,24.933,1.137,0.712,2.026,1.155,1.829
Cer81_rep2_Dep6_Tu40,2.028,5.361,5.648,1.068,1.657,0.161,3.135,0.413,6.682,3.910,7.598,2.906,1.453,3.145,16.068,2.051,3.645,20.135,2.352,1.703,2.505,3.793,2.583
Cer81_rep6_Dep6_Tu30,0.985,4.151,4.310,1.253,2.781,0.030,0.245,9.548,4.583,0.709,7.025,3.290,1.569,2.170,8.713,4.068,12.121,17.545,0.759,1.954,1.163,2.231,8.797
Cer81_rep4_Dep6_Tu1,0.031,3.406,0.252,0.066,1.040,0.112,3.029,0.637,2.200,2.483,6.970,3.320,11.652,10.178,1.144,8.699,11.702,1.919,0.244,1.362,7.613,5.703,16.237
Cer81_rep3_Dep6_Tu0.3,0.724,1.706,0.115,0.143,0.936,0.138,0.306,4.538,3.260,2.866,8.616,1.874,15.691,3.114,1.748,7.834,9.591,0.769,11.852,8.645,5.274,4.317,5.944
Cer81_rep9_Dep6_Tu0.1,0.290,3.257,0.060,0.142,0.191,0.103,2.691,3.662,3.991,4.098,7.652,1.917,10.021,4.853,1.448,15.038,6.205,0.532,7.690,5.568,1.708,11.717,7.167
Cer81_rep1_Dep6_Tu40,1.678,8.470,5.710,1.527,0.836,0.158,3.038,3.235,7.903,1.118,3.579,2.540,4.324,8.065,9.260,0.293,6.490,21.724,1.057,2.858,0.795,1.789,3.550
