Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Cer81_rep10_Dep6_Tu5,3.145,15.102,18.468,18.800,13.118,6.689,0.000,2.640,0.738,5.894,0.000,0.000,0.773,0.065,0.098,0.000,1.383,0.000,0.316,0.000,0.000,0.000,0.925,0.033,0.000,0.000,1.964,0.000,0.000,0.059,0.121,0.129,0.000,0.052,5.405,0.508,0.172,0.000,0.250,3.152
Cer81_rep8_Dep6_Tu2,6.342,9.432,14.250,30.026,0.378,7.128,0.287,4.641,0.019,3.004,4.188,0.000,4.092,0.082,0.000,0.000,0.528,0.000,0.060,0.000,0.000,0.000,0.751,0.000,0.000,0.000,5.098,0.000,0.000,0.023,0.142,0.000,0.000,8.255,0.465,0.666,0.050,0.000,0.037,0.053
Cer81_rep6_Dep6_Tu3,2.080,18.644,29.458,20.510,3.344,4.862,0.000,3.475,0.000,5.996,0.479,0.000,0.265,0.328,0.000,0.000,1.420,0.000,0.666,0.071,0.000,0.000,0.684,0.102,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,5.364,0.000,0.094,0.000,0.008,2.096
Cer81_rep2_Dep6_Tu3,0.954,20.685,14.495,22.542,0.000,14.148,0.000,8.642,0.000,7.668,0.514,0.000,0.000,0.637,0.000,0.000,1.184,0.000,0.541,0.000,1.841,0.000,0.113,0.000,0.000,0.000,0.151,0.000,0.000,0.023,0.225,0.000,0.000,3.234,0.338,0.000,0.685,0.000,0.400,0.980
Cer81_rep7_Dep6_Tu20,2.929,10.215,15.288,5.756,0.000,11.096,0.000,11.663,0.112,2.773,0.696,0.196,0.000,3.258,0.054,0.000,1.023,0.000,0.000,0.405,0.000,0.000,1.593,2.638,4.063,0.000,0.000,0.000,0.030,0.310,0.000,8.508,0.000,0.686,6.792,2.980,2.827,0.000,1.924,2.185
Cer81_rep5_Dep6_Tu5,6.151,5.861,23.571,20.739,0.000,6.954,0.000,6.929,0.410,6.293,0.000,0.000,1.167,0.000,0.000,0.000,1.250,0.000,12.019,0.000,0.000,0.000,0.486,0.081,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.000,0.000,5.710,0.078,0.062,0.200,0.000,0.000,1.975
Cer81_rep4_Dep6_Tu0.1,1.910,22.124,38.660,10.273,0.000,11.434,0.187,1.995,0.936,3.360,2.125,0.000,0.418,0.479,0.000,0.000,1.288,0.021,0.186,0.000,0.000,0.000,0.801,0.000,0.000,0.000,0.261,0.000,0.000,0.000,0.000,0.000,0.000,0.070,3.230,0.056,0.025,0.000,0.000,0.160
Cer81_rep9_Dep6_Tu20,6.748,13.654,25.581,4.464,0.000,11.816,0.299,4.220,0.000,4.181,0.912,0.000,0.013,1.919,0.000,0.370,1.696,0.000,0.067,0.000,0.000,0.000,0.881,2.582,1.014,0.000,0.000,0.000,0.040,0.428,0.000,0.000,0.000,1.000,0.211,0.190,2.637,0.000,4.436,10.638
Cer81_rep9_Dep6_Tu5,5.847,9.731,14.110,34.006,5.441,5.846,0.000,2.848,0.000,8.987,0.000,0.000,0.000,0.666,0.310,0.000,1.653,0.000,0.000,0.519,0.000,0.000,1.253,0.053,0.020,0.000,0.866,0.000,0.000,0.080,0.000,0.000,0.000,3.339,1.981,1.505,0.049,0.000,0.260,0.628
Cer81_rep2_Dep6_Tu1,2.366,20.357,20.535,22.493,0.000,7.795,0.000,9.500,0.000,9.960,0.000,0.000,0.737,0.000,0.000,0.000,0.667,0.000,1.122,0.000,0.000,0.000,0.843,0.000,0.000,0.000,1.227,0.000,0.000,0.000,0.000,0.000,0.000,1.241,0.726,0.000,0.151,0.000,0.000,0.279
