Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Br66_rep10_Dep6_Tu0.5	3.2696841933571493E-4	0.01	colorectal cancer
Br66_rep1_Dep6_Tu0.3	2.932138494843643E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu0.1	3.6243967857507795E-4	0.01	ovarian cancer
Br66_rep8_Dep6_Tu40	0.0028810350691259477	0.51	breast cancer
Br66_rep3_Dep6_Tu20	0.001938565412433804	0.34	breast cancer
Br66_rep9_Dep6_Tu0.3	3.331772483398144E-4	0.01	breast cancer
Br66_rep7_Dep6_Tu0.3	2.2502422517557813E-4	0.01	ovarian cancer
Br66_rep5_Dep6_Tu2	5.71238161697232E-4	0.17	ovarian cancer
Br66_rep5_Dep6_Tu0.3	4.105211766511301E-4	0.01	colorectal cancer
Br66_rep6_Dep6_Tu5	6.095889449766665E-4	0.16	breast cancer
Br66_rep5_Dep6_Tu3	3.6046693274393454E-4	0.18	ovarian cancer
Br66_rep1_Dep6_Tu5	6.632087244677549E-4	0.08	breast cancer
Br66_rep6_Dep6_Tu10	0.0010826803129396082	0.23	breast cancer
Br66_rep3_Dep6_Tu5	6.975121132883293E-4	0.23	colorectal cancer
Br66_rep1_Dep6_Tu1	3.5297335292325537E-4	0.01	breast cancer
Br66_rep4_Dep6_Tu30	0.002780282488222381	0.41	breast cancer
Br66_rep8_Dep6_Tu20	0.001660658715241696	0.33	breast cancer
Br66_rep4_Dep6_Tu10	8.273689614609375E-4	0.23	breast cancer
Br66_rep2_Dep6_Tu1	3.8736444390755596E-4	0.01	breast cancer
Br66_rep6_Dep6_Tu2	5.65560238005967E-4	0.15	ovarian cancer
Br66_rep6_Dep6_Tu0.5	3.767193719969876E-4	0.01	colorectal cancer
Br66_rep5_Dep6_Tu0.1	2.758206650572154E-4	0.01	breast cancer
Br66_rep2_Dep6_Tu2	3.1127667305474814E-4	0.11	ovarian cancer
Br66_rep10_Dep6_Tu50	0.003304921756743722	0.58	breast cancer
Br66_rep7_Dep6_Tu3	4.172570844145207E-4	0.17	ovarian cancer
Br66_rep7_Dep6_Tu10	0.0010561663620293762	0.23	breast cancer
Br66_rep2_Dep6_Tu0.5	3.977018907942734E-4	0.01	ovarian cancer
Br66_rep5_Dep6_Tu50	0.0034857668577149155	0.51	breast cancer
Br66_rep9_Dep6_Tu20	0.001649595172205817	0.36	breast cancer
Br66_rep8_Dep6_Tu3	5.978521632125343E-4	0.12	cervical cancer
Br66_rep9_Dep6_Tu10	9.099502547239413E-4	0.21	breast cancer
Br66_rep7_Dep6_Tu2	0.0	0	normal
Br66_rep6_Dep6_Tu3	7.218756451828176E-5	0.17	colorectal cancer
Br66_rep1_Dep6_Tu0.5	3.146247987880484E-4	0.01	colorectal cancer
Br66_rep2_Dep6_Tu40	0.002931799340025695	0.5	breast cancer
Br66_rep1_Dep6_Tu2	2.960926265999886E-4	0.11	breast cancer
Br66_rep8_Dep6_Tu1	4.004241058567813E-4	0.01	ovarian cancer
Br66_rep4_Dep6_Tu3	5.753654291993022E-4	0.17	ovarian cancer
Br66_rep7_Dep6_Tu40	0.002567634987321354	0.5	breast cancer
Br66_rep7_Dep6_Tu0.5	3.357533227110303E-4	0.01	colorectal cancer
Br66_rep2_Dep6_Tu30	0.0031334445935058235	0.47	breast cancer
Br66_rep2_Dep6_Tu0.1	4.125491243397598E-4	0.01	colorectal cancer
Br66_rep7_Dep6_Tu0.1	2.9922817295990813E-4	0.01	colorectal cancer
Br66_rep1_Dep6_Tu40	0.0030188207235374315	0.45	breast cancer
Br66_rep7_Dep6_Tu5	6.944570515365862E-5	0.1	breast cancer
Br66_rep4_Dep6_Tu1	3.534652284667729E-4	0.14	ovarian cancer
Br66_rep8_Dep6_Tu0.1	1.4696198352516068E-4	0.01	ovarian cancer
Br66_rep4_Dep6_Tu2	4.332879059635964E-4	0.15	ovarian cancer
Br66_rep1_Dep6_Tu0.1	3.8825092213341827E-4	0.01	ovarian cancer
Br66_rep2_Dep6_Tu10	9.025281901578313E-4	0.23	breast cancer
Br66_rep4_Dep6_Tu20	0.002070891114650434	0.32	breast cancer
Br66_rep4_Dep6_Tu0.3	2.856684667993101E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu3	4.3566970567432607E-4	0.12	breast cancer
Br66_rep1_Dep6_Tu20	0.0014546242799524458	0.28	breast cancer
Br66_rep6_Dep6_Tu1	4.6123142528713785E-4	0.11	ovarian cancer
Br66_rep6_Dep6_Tu50	0.0036284470695659887	0.5	breast cancer
Br66_rep9_Dep6_Tu3	5.366387648952578E-4	0.17	ovarian cancer
Br66_rep3_Dep6_Tu50	0.0038849166899649016	0.55	breast cancer
Br66_rep8_Dep6_Tu30	0.0017700508338711883	0.34	breast cancer
Br66_rep7_Dep6_Tu20	0.0020229004144095364	0.32	breast cancer
Br66_rep3_Dep6_Tu2	3.5479044641927314E-4	0.01	colorectal cancer
Br66_rep8_Dep6_Tu50	0.002783517492751649	0.58	breast cancer
Br66_rep3_Dep6_Tu3	4.0513011544257663E-4	0.22	colorectal cancer
Br66_rep3_Dep6_Tu0.3	3.189428640652254E-4	0.01	colorectal cancer
Br66_rep8_Dep6_Tu0.3	3.681291054546817E-4	0.01	ovarian cancer
Br66_rep3_Dep6_Tu0.1	4.568883531866684E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu0.3	4.1212277873017947E-4	0.01	ovarian cancer
Br66_rep2_Dep6_Tu50	0.002883635123050387	0.47	breast cancer
Br66_rep5_Dep6_Tu5	6.170743375159338E-4	0.21	ovarian cancer
Br66_rep10_Dep6_Tu20	0.002196773795158788	0.28	breast cancer
Br66_rep7_Dep6_Tu30	0.0027754118494756155	0.41	breast cancer
Br66_rep9_Dep6_Tu30	0.002570405138371231	0.41	breast cancer
Br66_rep5_Dep6_Tu40	0.0033221407147334694	0.51	breast cancer
Br66_rep8_Dep6_Tu10	0.0010682057260612504	0.24	breast cancer
Br66_rep9_Dep6_Tu50	0.0026875248676533027	0.46	breast cancer
Br66_rep2_Dep6_Tu0.3	4.390602384138848E-4	0.01	breast cancer
Br66_rep1_Dep6_Tu10	0.0012280593587417476	0.19	breast cancer
Cer77_rep9_Dep6_Tu3	5.332595534994084E-4	0.17	ovarian cancer
Cer77_rep5_Dep6_Tu30	0.0012162788882032303	0.58	cervical cancer
Cer77_rep3_Dep6_Tu30	0.0014342668038431609	0.58	cervical cancer
Cer77_rep8_Dep6_Tu50	0.0011272026595786455	0.77	cervical cancer
Cer77_rep1_Dep6_Tu1	2.768661722685013E-4	0.01	colorectal cancer
Cer77_rep7_Dep6_Tu3	3.165741622264629E-4	0.01	colorectal cancer
Cer77_rep10_Dep6_Tu2	5.045876122294276E-4	0.17	colorectal cancer
Cer77_rep2_Dep6_Tu0.5	3.920197437981795E-4	0.01	ovarian cancer
Cer77_rep3_Dep6_Tu20	0.0013266667761597007	0.48	cervical cancer
Cer77_rep1_Dep6_Tu2	3.7421111449085094E-4	0.01	breast cancer
Cer77_rep2_Dep6_Tu5	7.796796197172467E-4	0.21	colorectal cancer
Cer77_rep5_Dep6_Tu0.5	4.4175847106475176E-4	0.01	breast cancer
Cer77_rep2_Dep6_Tu50	0.0010637098719301	0.65	cervical cancer
Cer77_rep9_Dep6_Tu0.5	2.795299816216194E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu10	3.3168746572661856E-4	0.23	cervical cancer
Cer77_rep9_Dep6_Tu20	0.0015467539765091657	0.41	cervical cancer
Cer77_rep3_Dep6_Tu10	5.876224050228118E-4	0.33	cervical cancer
Cer77_rep6_Dep6_Tu5	5.356360393734818E-4	0.17	colorectal cancer
Cer77_rep5_Dep6_Tu1	3.429535328004621E-4	0.01	breast cancer
Cer77_rep5_Dep6_Tu0.3	4.032601063084426E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu50	9.430731555491856E-4	0.77	cervical cancer
Cer77_rep6_Dep6_Tu0.3	4.532050046831325E-4	0.01	breast cancer
Cer77_rep4_Dep6_Tu40	0.0011019716086560394	0.58	cervical cancer
Cer77_rep10_Dep6_Tu5	3.539217942224672E-4	0.21	cervical cancer
Cer77_rep3_Dep6_Tu1	3.592562275492785E-4	0.01	ovarian cancer
Cer77_rep8_Dep6_Tu40	0.0014839388769047033	0.6	cervical cancer
Cer77_rep7_Dep6_Tu0.3	2.543250643241945E-4	0.01	ovarian cancer
Cer77_rep3_Dep6_Tu0.1	4.603115959538192E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu0.3	2.8126519686477535E-4	0.01	colorectal cancer
Cer77_rep6_Dep6_Tu2	3.171510745001961E-4	0.17	ovarian cancer
Cer77_rep6_Dep6_Tu20	0.0013282502024811397	0.41	cervical cancer
Cer77_rep9_Dep6_Tu40	0.0016520497871584162	0.6	cervical cancer
Cer77_rep6_Dep6_Tu40	9.035638028534274E-4	0.58	cervical cancer
Cer77_rep8_Dep6_Tu5	5.782282879232659E-4	0.17	ovarian cancer
Cer77_rep5_Dep6_Tu50	7.155363891370977E-4	0.72	cervical cancer
Cer77_rep1_Dep6_Tu30	0.0011342618845131775	0.5	cervical cancer
Cer77_rep2_Dep6_Tu20	0.001376202596691896	0.41	cervical cancer
Cer77_rep4_Dep6_Tu0.5	3.6025641411681537E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu40	0.0010893672285004006	0.65	cervical cancer
Cer77_rep8_Dep6_Tu30	0.0018218309073774583	0.58	cervical cancer
Cer77_rep3_Dep6_Tu40	0.0011718688381988477	0.58	breast cancer
Cer77_rep4_Dep6_Tu0.1	3.2235677095534767E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu1	4.07917651394398E-4	0.01	ovarian cancer
Cer77_rep3_Dep6_Tu3	4.534563058312039E-4	0.22	colorectal cancer
Cer77_rep2_Dep6_Tu30	0.001562812884532001	0.55	cervical cancer
Cer77_rep9_Dep6_Tu30	8.302646151016539E-4	0.58	cervical cancer
Cer77_rep7_Dep6_Tu20	0.001244069539102121	0.41	cervical cancer
Cer77_rep6_Dep6_Tu1	2.5764155149108107E-4	0.01	cervical cancer
Cer77_rep7_Dep6_Tu50	0.0010202104622386004	0.76	cervical cancer
Cer77_rep3_Dep6_Tu5	6.674564661509622E-4	0.21	colorectal cancer
Cer77_rep8_Dep6_Tu0.5	3.362039049171098E-4	0.01	colorectal cancer
Cer77_rep9_Dep6_Tu0.3	3.5197022928732644E-4	0.01	ovarian cancer
Cer77_rep6_Dep6_Tu0.5	3.807969890774772E-4	0.01	colorectal cancer
Cer77_rep7_Dep6_Tu1	3.738110013175378E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu3	4.0390232010295514E-4	0.17	ovarian cancer
Cer77_rep10_Dep6_Tu3	3.433693204353401E-4	0.01	colorectal cancer
Cer77_rep9_Dep6_Tu5	5.99428882918019E-4	0.23	colorectal cancer
Cer77_rep10_Dep6_Tu20	0.001464296060813075	0.47	cervical cancer
Cer77_rep1_Dep6_Tu3	5.715147261023566E-4	0.13	ovarian cancer
Cer77_rep5_Dep6_Tu2	5.191138981511357E-4	0.15	ovarian cancer
Cer77_rep5_Dep6_Tu5	5.678204812882122E-4	0.21	ovarian cancer
Cer77_rep8_Dep6_Tu2	6.258067966013343E-4	0.21	colorectal cancer
Cer77_rep8_Dep6_Tu10	0.0010580338250318316	0.23	cervical cancer
Cer77_rep10_Dep6_Tu30	0.002338189212022826	0.58	cervical cancer
Cer77_rep10_Dep6_Tu0.1	3.6207277886381455E-4	0.01	ovarian cancer
Cer77_rep6_Dep6_Tu3	3.2544763071754734E-4	0.11	ovarian cancer
Cer77_rep7_Dep6_Tu10	9.023007209261653E-4	0.23	cervical cancer
Cer77_rep1_Dep6_Tu0.1	3.8794492186948893E-4	0.01	ovarian cancer
Cer77_rep10_Dep6_Tu50	8.646647535197525E-4	0.74	cervical cancer
Cer77_rep3_Dep6_Tu2	3.0468921596286117E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu10	9.711886864896559E-4	0.28	cervical cancer
Cer77_rep4_Dep6_Tu5	5.77055689472797E-4	0.23	colorectal cancer
Cer77_rep4_Dep6_Tu2	3.4273228081841604E-4	0.01	ovarian cancer
Cer77_rep8_Dep6_Tu3	3.9773297376147237E-4	0.15	ovarian cancer
Cer77_rep7_Dep6_Tu5	2.548904451594175E-4	0.11	ovarian cancer
Cer77_rep4_Dep6_Tu3	4.794461949560706E-4	0.16	cervical cancer
Cer77_rep7_Dep6_Tu2	2.180598757584484E-4	0.01	colorectal cancer
Cer77_rep10_Dep6_Tu40	0.001450285439875368	0.65	cervical cancer
Cer77_rep6_Dep6_Tu10	1.667343807430141E-4	0.23	colorectal cancer
Cer77_rep6_Dep6_Tu50	2.897230782877032E-4	0.8	cervical cancer
Cer77_rep2_Dep6_Tu2	2.716460003400307E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu5	3.795566087668654E-4	0.1	cervical cancer
Cer77_rep5_Dep6_Tu0.1	2.889697003763954E-4	0.01	breast cancer
Cer77_rep9_Dep6_Tu50	9.148863899760123E-4	0.6	cervical cancer
Cer77_rep10_Dep6_Tu0.3	4.0052835755884954E-4	0.01	ovarian cancer
Cer77_rep3_Dep6_Tu0.3	3.2043868670725636E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu0.5	2.7984112681781056E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu1	3.953087313091287E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu0.3	3.8650348544826515E-4	0.01	colorectal cancer
Cer77_rep10_Dep6_Tu10	4.99168044949937E-4	0.23	cervical cancer
Cer77_rep3_Dep6_Tu50	0.0013885476009328484	0.73	cervical cancer
Cer77_rep3_Dep6_Tu0.5	4.618118448460424E-4	0.01	ovarian cancer
Cer77_rep5_Dep6_Tu40	8.97750073006652E-4	0.65	cervical cancer
Cer77_rep9_Dep6_Tu2	4.373699336093369E-4	0.23	colorectal cancer
Cer77_rep8_Dep6_Tu20	0.0018784964938565027	0.41	cervical cancer
Cer77_rep7_Dep6_Tu0.5	3.2472199274853576E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu50	0.0010088749305062887	0.73	cervical cancer
Cer77_rep10_Dep6_Tu1	3.1435396534124365E-4	0.01	cervical cancer
Cer77_rep8_Dep6_Tu0.3	3.5009772245855116E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu20	0.0011324032989827627	0.36	cervical cancer
Cer77_rep7_Dep6_Tu30	0.0012303590862118635	0.5	cervical cancer
Cer77_rep7_Dep6_Tu40	8.808304386570266E-4	0.65	cervical cancer
Cer77_rep9_Dep6_Tu0.1	2.6744647137445045E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu20	0.0015633475333149914	0.41	cervical cancer
Cer77_rep8_Dep6_Tu1	3.666457597893904E-4	0.01	ovarian cancer
Cer77_rep6_Dep6_Tu0.1	3.763132142187729E-4	0.01	ovarian cancer
Cer77_rep2_Dep6_Tu3	5.497797319923838E-4	0.17	colorectal cancer
Cer77_rep1_Dep6_Tu0.3	3.188144992784406E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu40	0.0012011208878536569	0.58	cervical cancer
Cer77_rep6_Dep6_Tu30	0.001438939415140177	0.58	cervical cancer
Cer77_rep2_Dep6_Tu0.1	4.094350863606868E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu20	0.0013254277398302534	0.41	cervical cancer
Cer77_rep4_Dep6_Tu30	2.174951363575152E-4	0.5	breast cancer
Cer77_rep10_Dep6_Tu0.5	3.1607714905242107E-4	0.01	ovarian cancer
Cer77_rep5_Dep6_Tu10	9.523183232542021E-4	0.31	cervical cancer
Cer77_rep9_Dep6_Tu1	3.208213210930084E-4	0.01	breast cancer
Cer77_rep1_Dep6_Tu10	8.173316865821329E-4	0.23	colorectal cancer
Cer77_rep8_Dep6_Tu0.1	1.3774117358823489E-4	0.01	ovarian cancer
Cer77_rep9_Dep6_Tu10	7.662926113558952E-4	0.28	cervical cancer
Cer77_rep7_Dep6_Tu0.1	2.9885539911873106E-4	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu5	1.545293359197796E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu2	4.906396143915215E-4	0.16	colorectal cancer
Cer81_rep6_Dep6_Tu3	1.479865162012867E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu3	3.285140614638114E-4	0.21	colorectal cancer
Cer81_rep7_Dep6_Tu20	6.967478245344046E-4	0.31	breast cancer
Cer81_rep5_Dep6_Tu5	5.233969393663958E-4	0.23	colorectal cancer
Cer81_rep4_Dep6_Tu0.1	3.231762964960574E-4	0.01	colorectal cancer
Cer81_rep9_Dep6_Tu20	8.485577976136252E-4	0.32	breast cancer
Cer81_rep9_Dep6_Tu5	3.810414373061426E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu1	4.227818083256079E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu3	5.660655329038632E-4	0.16	colorectal cancer
Cer81_rep8_Dep6_Tu1	2.2636406142722293E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu50	0.0014899883336236043	0.58	colorectal cancer
Cer81_rep9_Dep6_Tu1	4.3418750009189335E-4	0.22	colorectal cancer
Cer81_rep4_Dep6_Tu30	0.001213433272129879	0.42	colorectal cancer
Cer81_rep5_Dep6_Tu20	7.715873452849851E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu0.5	3.892706149175516E-4	0.01	colorectal cancer
Cer81_rep2_Dep6_Tu2	1.512489969478454E-4	0.17	colorectal cancer
Cer81_rep5_Dep6_Tu1	3.5701235776527506E-4	0.01	breast cancer
Cer81_rep7_Dep6_Tu0.5	2.3854964821774788E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu0.1	2.8674750765579453E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu0.1	1.4208755479260915E-4	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu10	6.429649071935417E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu5	6.058092129941608E-4	0.23	colorectal cancer
Cer81_rep8_Dep6_Tu50	0.0015973193292458186	0.58	colorectal cancer
Cer81_rep2_Dep6_Tu40	0.0015598661893724863	0.41	breast cancer
Cer81_rep6_Dep6_Tu30	0.0011420834820201422	0.41	colorectal cancer
Cer81_rep4_Dep6_Tu1	4.6921068720129507E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu0.3	3.2676062065323236E-4	0.01	colorectal cancer
Cer81_rep9_Dep6_Tu0.1	2.6947822019845476E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu40	0.001148109883628965	0.49	breast cancer
Cer81_rep10_Dep6_Tu2	3.351550821700538E-4	0.21	colorectal cancer
Cer81_rep7_Dep6_Tu50	0.001258081116389544	0.58	colorectal cancer
Cer81_rep8_Dep6_Tu0.3	3.4462582706505185E-4	0.01	ovarian cancer
Cer81_rep8_Dep6_Tu40	5.964864100344484E-4	0.58	colorectal cancer
Cer81_rep9_Dep6_Tu40	0.0016185744166249817	0.48	colorectal cancer
Cer81_rep9_Dep6_Tu10	8.355265496497093E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu50	9.216927904151415E-4	0.49	breast cancer
Cer81_rep8_Dep6_Tu10	5.646333337841509E-4	0.22	colorectal cancer
Cer81_rep10_Dep6_Tu0.1	3.621543637140212E-4	0.01	ovarian cancer
Cer81_rep3_Dep6_Tu1	2.2128410717329452E-4	0.01	colorectal cancer
Cer81_rep9_Dep6_Tu50	0.0015895351986658802	0.41	cervical cancer
Cer81_rep8_Dep6_Tu30	0.0014474884078913327	0.43	colorectal cancer
Cer81_rep4_Dep6_Tu20	0.0010893216253132006	0.23	colorectal cancer
Cer81_rep10_Dep6_Tu20	0.0013285358030194424	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu3	3.2557974571560455E-4	0.21	colorectal cancer
Cer81_rep2_Dep6_Tu30	0.0018157041789799329	0.42	colorectal cancer
Cer81_rep1_Dep6_Tu0.1	3.8461473524238464E-4	0.01	breast cancer
Cer81_rep5_Dep6_Tu10	7.541844353385036E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu0.1	2.993391096496205E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu0.5	3.343260887350681E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu1	4.78912279988217E-5	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu0.5	3.3196031022502613E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu20	0.0013053705777877145	0.23	colorectal cancer
Cer81_rep4_Dep6_Tu5	8.080326418459159E-4	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu30	0.001089219612178983	0.41	colorectal cancer
Cer81_rep9_Dep6_Tu0.3	2.1914600661899033E-4	0.01	ovarian cancer
Cer81_rep4_Dep6_Tu0.3	2.8716794893318443E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu30	0.0014708075765791078	0.41	breast cancer
Cer81_rep1_Dep6_Tu1	1.991123988114554E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu50	0.0016212648195308354	0.6	colorectal cancer
Cer81_rep6_Dep6_Tu0.1	3.7853444415561895E-4	0.01	ovarian cancer
Cer81_rep1_Dep6_Tu0.5	2.8243763300208854E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu50	0.0010641055443808922	0.58	colorectal cancer
Cer81_rep6_Dep6_Tu50	0.0012639407125468053	0.58	cervical cancer
Cer81_rep4_Dep6_Tu40	0.0011268454995960423	0.48	cervical cancer
Cer81_rep7_Dep6_Tu5	0.0	0	normal
Cer81_rep9_Dep6_Tu30	0.0017013075291357847	0.32	cervical cancer
Cer81_rep5_Dep6_Tu0.5	3.967916293534141E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu2	1.5977401749897032E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu3	4.989617738927011E-5	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu0.3	3.9257681448909374E-4	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu1	4.2362064306050056E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu20	6.990261393818163E-4	0.31	cervical cancer
Cer81_rep4_Dep6_Tu10	5.876494802021254E-4	0.32	colorectal cancer
Cer81_rep4_Dep6_Tu2	4.049509823524876E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu20	0.0012097314805924022	0.41	cervical cancer
Cer81_rep3_Dep6_Tu40	0.001834360849739319	0.41	breast cancer
Cer81_rep9_Dep6_Tu0.5	2.893854391584911E-4	0.01	colorectal cancer
Cer81_rep2_Dep6_Tu10	5.759476029890137E-4	0.23	colorectal cancer
Cer81_rep6_Dep6_Tu0.3	4.4557875924809264E-4	0.01	breast cancer
Cer81_rep10_Dep6_Tu30	0.0012362288120444922	0.41	colorectal cancer
Cer81_rep1_Dep6_Tu10	7.365940638364677E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu2	3.7632073357790445E-5	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu2	2.531258673926409E-4	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu40	9.849564663534035E-4	0.49	colorectal cancer
Cer81_rep6_Dep6_Tu5	3.8657400404063376E-4	0.23	colorectal cancer
Cer81_rep5_Dep6_Tu40	0.0012731445036158972	0.47	colorectal cancer
Cer81_rep3_Dep6_Tu3	4.253267288508832E-4	0.23	colorectal cancer
Cer81_rep1_Dep6_Tu2	3.622312268578845E-4	0.21	colorectal cancer
Cer81_rep6_Dep6_Tu10	6.320244142765004E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu2	2.9723912570609867E-4	0.01	colorectal cancer
Cer81_rep6_Dep6_Tu0.5	3.9248698361476873E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu0.3	3.2527879910446004E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu3	5.235888982492343E-5	0.17	colorectal cancer
Cer81_rep2_Dep6_Tu0.1	4.161701782093772E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu0.3	2.576329160987951E-4	0.01	ovarian cancer
Cer81_rep5_Dep6_Tu30	9.815005839395024E-4	0.41	colorectal cancer
Cer81_rep10_Dep6_Tu3	9.249451429550042E-5	0.23	colorectal cancer
Cer81_rep6_Dep6_Tu40	8.843878081583476E-4	0.5	colorectal cancer
Cer81_rep3_Dep6_Tu0.5	4.5990312833638135E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu5	3.6597503590526226E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu30	0.0015742217093769795	0.41	colorectal cancer
Cer81_rep3_Dep6_Tu2	1.5500266551551927E-4	0.12	colorectal cancer
Cer81_rep5_Dep6_Tu50	0.001707824489220505	0.5	colorectal cancer
Cer81_rep2_Dep6_Tu20	0.001045577647152199	0.41	colorectal cancer
Cer81_rep7_Dep6_Tu40	0.0018305135845727968	0.41	breast cancer
Cer81_rep10_Dep6_Tu0.3	3.6384210719631277E-4	0.01	ovarian cancer
Cer81_rep4_Dep6_Tu3	4.974680163883313E-4	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu1	4.126988559914288E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu0.5	3.6478609404373653E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu0.1	4.649975210459135E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu10	6.373994585612074E-4	0.32	colorectal cancer
Cer81_rep10_Dep6_Tu50	8.285276597498608E-4	0.58	colorectal cancer
Cer81_rep5_Dep6_Tu0.3	4.143936442798528E-4	0.01	colorectal cancer
Cer81_rep6_Dep6_Tu20	0.0011140530759901767	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu5	4.470474533446718E-4	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu10	5.301606877491511E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu3	2.863810512338044E-4	0.17	colorectal cancer
Cer81_rep1_Dep6_Tu5	4.337364390773989E-4	0.23	colorectal cancer
Colo_rep2_Dep6_Tu0.5	4.260319069105482E-4	0.01	ovarian cancer
Colo_rep2_Dep6_Tu50	0.0016663108206327183	0.5	colorectal cancer
Colo_rep6_Dep6_Tu1	3.434041160863801E-4	0.01	colorectal cancer
Colo_rep3_Dep6_Tu2	2.992969257381955E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu2	1.2404794363067123E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu0.1	1.3775289083595306E-4	0.01	ovarian cancer
Colo_rep10_Dep6_Tu2	2.3969151803772341E-4	0.01	ovarian cancer
Colo_rep6_Dep6_Tu3	3.615208127293123E-4	0.01	ovarian cancer
Colo_rep9_Dep6_Tu30	0.0011203152556702699	0.41	colorectal cancer
Colo_rep9_Dep6_Tu0.5	2.769675259688553E-4	0.01	colorectal cancer
Colo_rep6_Dep6_Tu20	5.597801308464624E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	0.001002402731190788	0.41	colorectal cancer
Colo_rep3_Dep6_Tu5	3.98521206668545E-4	0.01	colorectal cancer
Colo_rep4_Dep6_Tu3	2.6397807761064556E-4	0.17	colorectal cancer
Colo_rep2_Dep6_Tu10	2.3538095021804082E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu40	0.0014362282394497158	0.41	colorectal cancer
Colo_rep3_Dep6_Tu30	0.001005547126780604	0.41	colorectal cancer
Colo_rep6_Dep6_Tu30	0.0012107176864736026	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	0.001832064171965018	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	0.0019661035834925957	0.48	colorectal cancer
