Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,1.925,3.026,3.881,0.015,3.719,1.932,6.406,3.364,4.026,2.218,5.092,6.679,5.303,6.123,0.102,12.188,2.174,3.500,1.568,11.023,9.079,0.466,6.194
Breast-GC1002976,3.803,0.375,4.900,0.277,5.328,5.706,4.089,2.575,6.807,5.019,5.080,4.166,4.381,10.408,2.559,5.866,0.503,5.674,7.107,3.094,5.860,5.765,0.658
Breast-GC1002977,0.336,1.406,1.380,0.001,2.703,0.542,5.900,5.469,6.327,1.934,4.510,2.222,18.944,10.162,2.289,5.174,0.173,1.874,3.764,1.076,3.298,11.730,8.785
Breast-GC1002978,2.246,2.163,5.686,0.108,5.740,2.268,6.053,0.130,4.004,7.516,8.766,5.767,8.732,5.630,6.606,3.831,1.704,5.068,5.517,6.868,2.762,0.718,2.115
Breast-GC1002979,4.986,6.595,4.977,0.680,3.433,1.133,5.901,3.712,3.458,1.740,7.948,0.155,8.393,1.548,4.350,9.657,0.568,1.427,2.519,1.874,7.918,8.240,8.788
Breast-GC1002980,1.228,6.052,2.980,0.055,1.765,0.703,5.426,0.914,2.833,9.045,8.998,6.405,1.985,0.445,8.025,8.904,7.388,9.485,10.231,3.132,0.189,1.368,2.444
Breast-GC1002981,2.185,3.850,5.163,0.036,0.933,0.854,4.474,2.685,5.248,0.269,7.760,5.448,6.266,8.450,0.197,1.617,7.122,3.080,7.474,4.855,7.355,7.900,6.780
Breast-GC1003967,2.625,5.045,4.150,0.088,0.518,3.378,4.210,8.519,8.493,2.480,2.969,2.113,2.037,7.091,3.479,7.798,0.914,6.081,8.777,1.883,7.137,3.312,6.905
Breast-GC1003968,4.532,2.487,2.748,0.730,0.766,4.263,4.000,3.731,6.246,9.696,1.268,5.541,2.627,10.103,1.524,2.757,4.250,7.857,5.529,3.468,8.065,3.129,4.683
Breast-GC1003970,1.771,7.854,3.169,0.057,2.073,0.596,6.885,0.670,5.917,9.657,3.098,3.191,6.346,2.342,13.433,0.412,2.181,9.897,4.237,8.131,2.499,4.677,0.906
Breast-GC1003971,2.683,5.727,4.873,0.348,2.592,2.776,6.360,4.488,8.947,10.043,8.852,0.004,4.454,7.374,0.104,4.497,0.718,6.824,7.307,0.186,4.970,0.763,5.112
Breast-GC1003972,3.707,3.535,1.435,0.653,7.983,2.765,6.402,8.769,0.461,6.588,2.992,5.999,5.567,3.410,3.247,1.895,2.736,8.934,6.208,6.354,5.951,1.441,2.967
Breast-GC1003974,1.128,0.193,5.717,1.181,3.156,1.818,1.233,2.229,5.433,3.358,6.158,4.504,19.955,5.632,2.618,0.530,2.004,1.480,7.575,8.529,2.846,4.169,8.553
Breast-GC1002311,0.065,0.791,2.632,0.111,10.028,1.149,3.877,7.751,1.634,8.660,6.025,3.424,5.834,7.783,0.813,8.919,8.757,5.262,3.533,2.721,3.454,6.530,0.249
Breast-GC1004006,0.774,1.589,4.612,0.027,5.445,1.597,5.003,7.306,2.484,3.561,5.625,7.099,12.734,7.654,0.906,3.598,9.473,3.778,2.978,2.374,6.001,1.018,4.364
