Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.767,13.351,1.372,36.535,6.229,4.006,3.489,8.316,4.086,10.753,2.033,0.000,4.883,0.179
Breast-GC1002976,2.459,0.000,0.000,0.593,0.000,0.000,0.000,0.000,0.000,5.619,3.427,0.000,34.508,9.048,6.211,1.854,13.640,9.172,9.401,1.040,0.000,0.000,3.026
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,10.514,0.000,0.000,0.000,11.506,16.280,54.590,1.750,0.000,1.826,0.000,0.000,0.000,0.787,2.744,0.000,0.000
Breast-GC1002978,0.998,0.000,0.000,0.000,0.812,0.000,0.000,0.000,0.000,2.688,19.660,1.129,28.094,5.635,3.847,6.238,2.355,3.048,13.204,4.408,4.205,2.429,1.249
Breast-GC1002979,5.719,0.000,0.000,0.522,0.000,0.000,1.636,0.000,0.000,1.904,11.380,0.870,45.094,2.655,6.168,2.355,0.000,0.000,1.305,6.972,0.000,12.783,0.636
Breast-GC1002980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.595,11.537,1.597,33.468,5.639,5.148,2.930,9.628,0.000,11.743,6.909,1.642,1.163,0.000
Breast-GC1002981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.700,14.660,0.217,39.395,2.395,3.311,0.580,9.518,6.310,10.718,4.673,0.000,3.523,0.000
Breast-GC1003967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.693,15.006,1.005,29.412,6.118,2.913,3.866,11.259,5.816,6.721,7.272,0.000,2.432,0.486
Breast-GC1003968,1.895,0.000,0.000,0.260,0.315,0.000,0.000,0.000,0.000,9.163,8.667,1.155,31.149,17.116,3.049,6.600,9.297,1.741,7.079,0.000,2.514,0.000,0.000
Breast-GC1003970,0.000,0.059,0.000,0.020,0.000,0.000,1.060,0.000,0.000,4.717,30.077,0.982,31.395,2.041,2.110,0.656,0.000,3.218,3.167,11.259,4.167,5.071,0.000
