Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,1.964,0.018,0.000,1.026,4.009,0.000,2.766,0.959,4.745,24.210,17.268,4.107,38.927
Breast-GC1002976,8.219,0.222,0.000,3.121,3.249,0.045,4.368,2.774,7.484,24.042,6.860,2.070,37.545
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,10.425,0.000,5.241,0.000,13.330,15.988,55.016
Breast-GC1002978,2.330,0.000,0.000,0.664,6.839,0.000,2.845,4.216,1.971,22.816,23.511,4.381,30.426
Breast-GC1002979,4.815,1.786,0.000,0.991,2.678,0.033,4.038,0.000,3.651,15.720,15.031,4.044,47.214
Breast-GC1002980,0.235,0.193,0.000,0.332,3.834,0.000,3.001,7.402,0.996,29.272,15.109,3.883,35.743
Breast-GC1002981,2.771,0.000,0.000,1.279,3.029,0.000,2.697,2.653,1.110,23.633,17.852,3.192,41.784
Breast-GC1003967,1.186,0.000,0.000,1.156,3.866,0.000,1.288,3.883,0.000,32.097,20.632,3.978,31.915
Breast-GC1003968,4.526,0.000,0.000,2.412,5.371,0.000,2.203,0.596,10.863,24.856,13.182,2.025,33.966
Breast-GC1003970,0.511,0.253,0.000,2.370,2.835,0.000,3.798,0.000,2.784,18.021,31.348,3.306,34.774
Breast-GC1003971,1.583,1.628,0.000,0.822,4.074,0.000,1.888,8.689,3.789,27.359,21.630,7.951,20.586
Breast-GC1003972,4.033,1.224,0.000,1.175,3.832,0.101,3.183,0.000,5.209,28.460,23.518,3.656,25.608
Breast-GC1003974,0.482,1.503,0.149,0.000,2.731,0.902,1.795,0.525,2.637,17.847,17.068,2.525,51.836
Breast-GC1002311,1.006,0.000,0.000,1.027,3.815,0.000,2.672,2.913,2.123,29.537,20.174,3.670,33.063
Breast-GC1004006,0.453,0.000,0.000,0.229,2.986,0.000,6.349,5.131,0.201,26.312,18.304,5.011,35.026
