Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Ov9433_rep10_Dep6_Tu5,0.422,17.893,12.224,0.023,4.986,0.191,0.811,4.393,0.506,0.743,8.478,2.524,46.807
Ov9433_rep6_Dep6_Tu20,0.080,23.656,13.934,1.375,15.999,0.223,1.604,1.553,2.773,0.756,6.010,1.490,30.546
Ov9433_rep8_Dep6_Tu5,0.302,19.701,16.423,0.005,1.185,0.091,0.873,1.480,5.171,0.254,8.773,0.838,44.905
Ov9433_rep2_Dep6_Tu5,0.172,17.679,8.964,0.017,11.896,0.047,1.595,1.342,4.011,0.697,7.117,0.249,46.214
Ov9433_rep5_Dep6_Tu0.5,0.215,11.985,5.671,0.002,13.853,0.061,0.759,2.510,1.575,3.836,6.741,1.495,51.298
Ov9433_rep5_Dep6_Tu5,0.108,7.647,12.867,0.085,15.673,0.019,1.215,0.986,3.015,3.972,5.421,1.659,47.332
Ov9433_rep8_Dep6_Tu30,0.091,30.699,14.664,4.139,13.688,0.662,1.705,0.742,3.603,0.948,6.602,0.067,22.389
Ov9433_rep6_Dep6_Tu0.3,0.050,9.109,12.254,0.000,12.712,0.018,0.702,3.547,2.294,0.827,8.715,1.050,48.722
Ov9433_rep1_Dep6_Tu0.3,0.119,13.176,15.422,0.001,3.388,0.020,0.622,2.661,1.757,2.304,11.228,1.855,47.447
Ov9433_rep2_Dep6_Tu10,0.213,20.704,10.348,0.055,14.758,0.184,1.653,1.451,4.271,0.704,5.616,0.365,39.679
Ov9433_rep4_Dep6_Tu20,0.591,20.039,14.209,2.047,12.246,0.454,1.758,2.716,1.695,4.047,3.625,0.799,35.775
Ov9433_rep3_Dep6_Tu10,0.539,9.951,17.229,0.410,14.667,0.054,2.012,0.080,2.865,2.400,4.990,1.993,42.810
Ov9433_rep4_Dep6_Tu0.3,0.114,1.058,14.600,0.004,18.997,0.007,0.268,2.270,2.257,1.366,8.996,1.745,48.317
Ov9433_rep9_Dep6_Tu0.1,0.110,11.541,4.074,0.002,18.134,0.011,1.369,3.048,0.424,3.723,7.597,1.824,48.143
Ov9433_rep10_Dep6_Tu0.5,0.063,6.972,11.510,0.003,16.180,0.027,1.271,2.612,2.284,1.383,7.854,1.058,48.783
Ov9433_rep6_Dep6_Tu30,1.523,30.015,7.738,4.616,13.596,1.071,1.443,2.817,1.849,1.645,4.339,1.465,27.884
Ov9433_rep1_Dep6_Tu2,0.116,8.141,13.372,0.006,14.663,0.003,1.537,0.207,3.600,4.841,1.663,1.756,50.095
Ov9433_rep1_Dep6_Tu5,0.136,9.435,18.392,0.022,9.541,0.043,0.882,2.206,1.868,3.227,9.598,1.045,43.605
Ov9433_rep5_Dep6_Tu1,0.004,11.144,12.169,0.001,11.727,0.013,1.279,0.348,2.661,3.560,6.855,1.929,48.311
Ov9433_rep9_Dep6_Tu5,0.333,4.806,14.760,0.222,17.575,0.028,0.007,1.171,1.866,4.916,6.561,1.571,46.185
Ov9433_rep9_Dep6_Tu0.3,0.082,0.128,14.543,0.000,20.216,0.005,1.500,0.555,3.178,2.762,5.798,0.752,50.481
Ov9433_rep4_Dep6_Tu10,0.191,21.129,6.663,0.178,17.372,0.121,1.413,1.993,1.653,1.475,7.989,0.804,39.018
Ov9433_rep1_Dep6_Tu3,0.032,10.897,15.009,0.005,12.075,0.009,1.493,2.489,2.499,0.475,7.920,1.598,45.499
Ov9433_rep4_Dep6_Tu50,5.321,43.688,4.138,9.555,13.035,1.448,1.399,0.012,2.228,1.409,1.348,1.406,15.013
Ov9433_rep9_Dep6_Tu30,1.141,38.903,10.335,2.684,22.551,0.192,1.071,0.916,1.435,2.450,9.552,1.449,7.322
