Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Ov9433_rep10_Dep6_Tu5,0.596,1.316,4.541,0.064,4.895,0.206,3.161,5.954,6.301,3.742,0.452,1.773,28.744,38.256
Ov9433_rep6_Dep6_Tu20,0.871,10.030,5.243,2.670,8.863,0.353,1.675,4.700,1.702,1.707,2.034,2.442,23.390,34.319
Ov9433_rep8_Dep6_Tu5,0.122,8.354,2.969,0.151,4.669,0.068,1.402,4.453,1.670,6.074,0.703,3.131,30.098,36.135
Ov9433_rep2_Dep6_Tu5,0.539,4.834,3.819,0.069,5.235,0.259,2.282,0.680,2.847,3.806,7.080,2.251,37.326,28.972
Ov9433_rep5_Dep6_Tu0.5,0.623,0.552,1.455,0.013,5.569,0.188,0.161,2.653,4.340,7.641,8.516,0.705,34.176,33.407
Ov9433_rep5_Dep6_Tu5,0.254,3.493,3.943,0.120,4.396,0.353,2.249,3.113,3.323,6.001,6.851,0.768,35.641,29.494
Ov9433_rep8_Dep6_Tu30,2.587,0.190,14.208,5.181,7.503,1.048,1.533,3.138,3.852,2.858,6.682,0.994,11.564,38.663
Ov9433_rep6_Dep6_Tu0.3,0.140,4.942,2.057,0.003,5.563,0.025,1.951,3.076,1.245,4.961,7.906,1.438,35.210,31.483
Ov9433_rep1_Dep6_Tu0.3,0.254,0.261,1.811,0.008,7.798,0.074,0.416,2.633,4.851,5.356,8.549,2.147,32.124,33.718
Ov9433_rep2_Dep6_Tu10,0.731,7.198,5.745,0.340,5.766,0.328,1.515,2.986,2.121,4.851,6.047,0.139,29.281,32.952
Ov9433_rep4_Dep6_Tu20,2.476,14.387,6.166,2.162,0.537,0.870,3.277,1.307,3.569,2.383,5.782,0.395,23.195,33.494
Ov9433_rep3_Dep6_Tu10,1.594,0.826,5.310,0.890,4.630,0.705,1.877,3.777,3.225,4.273,7.392,3.011,27.559,34.931
Ov9433_rep4_Dep6_Tu0.3,0.164,6.455,1.759,0.001,4.667,0.013,1.244,2.833,1.799,4.539,10.075,2.391,24.545,39.516
Ov9433_rep9_Dep6_Tu0.1,0.181,8.012,1.205,0.005,4.303,0.000,1.569,3.095,3.670,4.835,3.255,2.848,34.172,32.850
Ov9433_rep10_Dep6_Tu0.5,0.176,2.917,3.882,0.007,3.438,0.071,1.895,5.836,0.403,6.281,7.254,0.480,36.010,31.348
Ov9433_rep6_Dep6_Tu30,1.348,9.133,11.560,5.177,6.666,1.181,2.061,0.529,3.419,0.434,7.582,1.541,15.289,34.079
Ov9433_rep1_Dep6_Tu2,0.049,3.115,4.208,0.013,4.418,0.017,2.301,0.873,3.971,7.076,11.611,0.931,19.081,42.337
Ov9433_rep1_Dep6_Tu5,0.530,6.646,3.748,0.047,1.853,0.201,2.503,3.891,1.627,5.393,6.629,2.342,29.069,35.522
Ov9433_rep5_Dep6_Tu1,0.117,5.207,2.940,0.001,5.350,0.008,0.266,5.715,0.300,4.409,9.792,1.578,27.705,36.613
Ov9433_rep9_Dep6_Tu5,1.793,2.494,3.355,0.165,2.559,0.482,2.683,7.989,2.592,1.859,3.942,3.880,28.422,37.785
Ov9433_rep9_Dep6_Tu0.3,0.094,7.795,1.502,0.001,1.136,0.023,2.617,1.364,5.027,6.421,5.538,0.922,28.874,38.686
Ov9433_rep4_Dep6_Tu10,0.853,8.178,6.222,0.356,3.325,0.408,1.540,2.331,2.290,2.695,6.883,1.474,30.647,32.797
Ov9433_rep1_Dep6_Tu3,0.626,5.297,0.869,0.032,7.450,0.077,2.241,1.633,5.859,2.491,8.171,0.960,30.377,33.917
Ov9433_rep4_Dep6_Tu50,4.443,3.117,15.862,11.427,10.284,2.358,0.780,0.434,4.126,1.202,4.590,1.373,9.871,30.133
Ov9433_rep9_Dep6_Tu30,2.686,2.680,10.459,5.336,10.058,0.704,2.614,0.815,2.771,5.015,3.184,1.860,17.323,34.494
Ov9433_rep4_Dep6_Tu2,0.335,7.493,2.272,0.009,3.297,0.109,2.160,0.613,4.231,3.862,8.935,2.347,27.476,36.861
Ov9433_rep7_Dep6_Tu3,0.109,7.450,1.539,0.043,6.451,0.088,1.093,1.611,2.344,4.872,6.987,2.912,32.889,31.612
Ov9433_rep8_Dep6_Tu1,0.111,2.538,2.272,0.004,7.437,0.013,2.094,0.755,4.655,5.616,6.229,1.834,29.377,37.065
Ov9433_rep2_Dep6_Tu30,3.084,13.684,8.433,4.522,4.524,1.093,0.972,0.913,4.583,3.112,5.589,0.168,8.760,40.564
Ov9433_rep7_Dep6_Tu1,0.150,5.350,2.298,0.005,5.745,0.010,2.206,3.772,1.543,1.344,9.214,0.993,32.509,34.862
Ov9433_rep6_Dep6_Tu3,0.118,9.701,2.929,0.022,0.056,0.125,1.840,3.015,4.201,2.142,9.497,1.006,29.719,35.628
Ov9433_rep8_Dep6_Tu0.3,0.118,9.071,1.414,0.001,2.087,0.040,1.220,2.017,2.904,1.983,9.024,2.842,32.481,34.796
