Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer81_rep10_Dep6_Tu5,1.092,1.047,1.732,3.240,8.104,5.356,3.094,5.961,1.995,2.152,2.669,4.160,0.200,1.127,1.110,1.191,0.454,1.227,0.100,0.411,0.288,0.553,1.274,0.001,0.054,0.064,0.100,0.001,0.018,0.004,0.170,0.113,0.943,2.687,2.258,0.017,0.041,0.092,0.568,0.093,1.398,3.142,1.154,8.103,1.177,4.901,16.306,4.834,2.346,0.879
Cer81_rep8_Dep6_Tu2,2.169,1.662,2.348,1.369,1.434,9.702,7.270,7.042,7.524,4.288,2.280,5.025,0.381,1.739,0.507,0.768,0.588,0.266,0.300,0.474,0.260,0.152,1.590,0.017,0.111,0.075,0.158,0.010,0.154,0.028,0.093,1.869,0.072,1.078,0.161,0.007,0.208,0.164,0.055,0.131,0.345,7.669,3.447,7.737,0.215,3.031,6.484,0.425,4.366,2.750
Cer81_rep6_Dep6_Tu3,1.754,1.665,0.407,7.214,7.535,6.100,3.126,2.556,0.537,2.573,4.162,0.546,0.432,0.101,0.850,0.764,1.352,0.617,0.072,0.567,0.278,1.157,0.965,0.001,0.021,0.052,0.016,0.008,0.063,0.032,0.607,0.246,1.112,1.156,2.070,0.001,0.057,0.442,0.071,0.013,3.303,4.835,17.327,2.857,1.141,0.499,14.102,1.862,1.480,1.297
Cer81_rep2_Dep6_Tu3,0.549,5.028,5.549,7.022,0.423,6.369,5.192,0.271,5.089,1.347,3.050,3.909,0.322,0.660,1.333,1.603,0.917,0.014,0.577,0.339,0.327,0.129,0.324,0.002,0.031,0.007,0.063,0.000,0.003,0.000,0.076,0.604,0.889,1.692,2.265,0.248,0.172,0.276,0.294,0.414,0.137,6.638,7.190,1.288,2.144,4.310,10.399,1.377,6.597,2.538
Cer81_rep7_Dep6_Tu20,2.762,0.773,4.311,2.696,2.789,1.285,3.351,0.926,2.687,1.428,0.994,2.988,0.954,0.247,1.109,0.816,1.039,1.433,0.734,0.949,1.022,0.026,0.200,0.104,0.918,0.717,2.243,0.242,0.126,0.019,0.129,0.739,0.033,3.522,0.883,0.306,3.150,1.234,1.980,0.388,18.795,1.592,3.781,0.513,5.995,8.139,0.456,1.875,2.377,4.226
Cer81_rep5_Dep6_Tu5,0.550,2.160,6.122,1.199,5.681,2.563,4.196,2.295,5.570,2.603,2.912,2.323,1.460,1.078,0.865,0.886,0.648,0.099,0.657,0.433,1.096,1.178,0.556,0.002,0.192,0.056,0.051,0.004,0.049,0.002,0.031,0.340,2.582,1.842,0.214,0.619,0.470,0.506,0.327,0.534,2.961,1.673,1.706,7.002,2.614,4.201,7.464,6.554,4.992,5.881
Cer81_rep4_Dep6_Tu0.1,1.688,2.506,3.174,7.804,8.188,3.226,8.005,6.555,4.369,4.021,3.728,1.571,1.022,0.024,0.376,0.081,0.809,0.788,0.167,0.684,0.599,0.380,0.281,0.000,0.007,0.032,0.021,0.001,0.005,0.000,0.258,0.140,0.493,0.255,0.209,0.012,0.017,0.058,0.073,0.018,0.517,7.189,7.966,0.848,0.861,2.985,14.007,0.634,0.651,2.695
Cer81_rep9_Dep6_Tu20,2.563,1.808,0.742,4.427,2.670,2.101,1.184,1.623,2.141,2.599,2.666,1.631,0.420,0.428,1.141,0.279,1.158,0.252,0.163,0.665,0.284,0.030,1.400,0.538,0.594,1.594,2.238,0.003,0.183,0.009,0.216,0.105,1.987,0.156,3.192,2.554,0.728,5.631,0.316,0.250,3.066,0.995,6.217,0.175,16.973,0.091,5.033,2.030,6.860,5.890
Cer81_rep9_Dep6_Tu5,5.564,0.080,2.939,2.163,5.034,5.125,5.741,6.795,0.256,2.319,4.048,1.424,0.969,1.103,0.137,0.592,0.106,1.901,1.245,1.596,1.011,0.243,0.765,0.158,0.325,0.367,0.102,0.034,0.206,0.388,0.286,0.348,1.266,0.196,2.634,0.403,0.036,0.335,0.080,0.120,0.817,0.483,10.106,8.623,2.698,5.689,1.642,4.983,0.364,6.154
Cer81_rep2_Dep6_Tu1,1.189,3.655,5.251,7.545,3.226,4.052,4.197,7.733,4.489,3.813,4.187,1.381,0.864,0.586,0.184,0.833,0.554,0.796,0.032,0.955,0.395,0.180,0.323,0.002,0.118,0.028,0.003,0.000,0.019,0.000,0.104,0.235,0.549,3.020,0.583,0.001,0.244,0.099,0.274,0.183,0.320,0.568,1.865,9.744,0.766,9.105,8.491,1.896,2.269,3.094
