Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Ov79_rep2_Dep6_Tu5,3.851,3.069,9.872,3.747,9.172,4.589,9.826,4.034,7.727,0.001,5.423,0.267,0.890,1.485,1.011,0.218,0.229,0.770,0.179,1.024,0.048,0.017,1.017,0.001,0.061,0.021,0.014,0.001,0.011,0.000,0.094,0.089,1.930,2.170,3.507,0.972,1.170,0.137,0.584,0.993,19.781
Ov79_rep8_Dep6_Tu30,2.553,1.988,4.328,3.082,4.209,1.541,3.512,5.864,3.615,3.712,4.077,2.310,0.623,1.355,0.119,1.187,1.239,0.555,0.854,1.099,1.057,0.840,0.834,0.011,0.461,0.051,0.365,0.139,0.392,0.050,0.357,0.390,4.904,7.725,6.792,4.455,5.700,2.454,0.274,4.379,10.544
Ov79_rep6_Dep6_Tu0.3,2.372,1.562,5.511,8.335,0.268,9.602,14.211,6.329,0.562,4.158,2.172,11.139,1.537,0.740,0.658,0.600,0.584,0.370,0.920,0.284,0.452,0.845,0.551,0.001,0.032,0.043,0.013,0.003,0.007,0.000,0.031,0.084,0.830,3.085,1.189,0.587,0.182,0.892,0.703,0.103,18.455
Ov79_rep1_Dep6_Tu3,0.933,0.206,10.832,0.395,5.999,6.642,11.664,11.476,2.411,2.605,7.437,4.258,0.557,0.620,0.066,0.362,1.397,0.855,0.878,0.936,0.095,0.352,0.727,0.000,0.002,0.003,0.011,0.000,0.008,0.000,0.036,0.195,2.802,2.251,1.449,0.326,1.451,0.658,0.243,0.034,18.831
Ov79_rep1_Dep6_Tu50,0.505,3.144,1.958,4.031,1.713,0.572,2.783,6.100,1.638,2.858,2.873,2.684,0.130,2.731,1.745,1.137,1.131,1.375,1.250,0.584,0.172,0.129,1.131,0.152,0.042,0.518,0.838,0.682,0.978,0.157,0.508,1.334,7.111,7.175,10.636,9.055,7.718,0.812,1.577,4.130,4.203
Ov79_rep7_Dep6_Tu50,4.044,3.718,2.900,1.574,1.775,2.251,1.260,2.941,2.992,3.726,2.350,0.756,0.848,0.625,1.286,1.025,1.850,2.374,0.689,1.235,0.789,2.527,1.142,0.271,0.102,0.164,0.794,0.625,1.462,0.042,0.108,2.213,3.202,1.860,12.480,12.280,1.183,3.930,3.687,2.535,8.387
Ov79_rep4_Dep6_Tu50,1.803,2.115,1.238,2.693,0.079,4.954,2.038,0.987,1.260,3.819,7.250,0.625,1.525,1.381,2.290,1.140,0.128,1.210,0.121,1.636,0.403,1.414,1.163,0.165,0.649,0.588,1.411,0.148,0.577,0.191,1.161,2.580,11.843,6.206,10.284,5.728,4.237,0.916,3.394,1.916,6.733
Ov79_rep2_Dep6_Tu3,4.548,2.066,9.812,6.024,0.717,4.935,11.296,10.529,4.245,3.534,2.221,4.978,0.731,0.222,0.003,0.140,1.298,0.414,0.835,0.575,0.357,0.174,0.238,0.000,0.003,0.008,0.009,0.000,0.028,0.001,0.032,0.687,2.065,4.606,2.900,0.654,1.093,0.635,0.092,0.170,17.125
Ov79_rep7_Dep6_Tu1,0.883,2.808,6.317,6.698,8.320,4.372,10.925,4.402,7.406,3.671,8.201,0.559,0.362,0.835,0.374,0.492,0.154,0.459,0.529,0.180,0.000,0.381,0.786,0.001,0.004,0.002,0.015,0.000,0.009,0.000,0.028,0.023,0.796,2.863,1.645,0.204,0.944,1.064,0.308,0.287,22.689
Ov79_rep9_Dep6_Tu5,3.147,1.311,0.144,6.773,5.049,1.277,4.431,11.250,8.865,3.591,4.040,5.623,0.205,1.813,0.805,0.569,0.316,0.802,1.458,1.132,2.052,0.779,0.494,0.017,0.055,0.015,0.009,0.018,0.151,0.016,0.070,0.074,1.065,3.213,3.249,3.347,2.686,0.447,0.537,0.754,18.350
