Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Colo9345_rep1_Dep6_Tu5,0.580,0.472,1.445,3.231,0.847,2.636,1.069,3.338,0.063,1.619,0.017,0.658,0.000,0.000,0.011,0.000,0.002,0.006,0.004,0.031,0.038,0.002,0.033,1.420,0.000,0.001,1.165,0.086,0.010,1.040,0.000,0.000,0.395,55.850,0.018,20.149,1.621,1.984,0.003,0.158
Colo9345_rep8_Dep6_Tu30,0.072,0.001,3.229,0.243,0.511,0.151,3.071,1.275,2.838,0.350,0.543,0.147,0.002,0.124,0.000,0.000,0.000,0.000,0.005,0.006,0.624,0.028,0.005,0.001,0.000,0.020,0.116,0.003,0.000,0.000,0.299,0.000,1.033,42.674,0.022,28.009,14.346,0.232,0.011,0.010
Colo9345_rep5_Dep6_Tu1,2.262,1.167,2.181,1.205,1.704,3.514,6.488,0.460,3.965,1.423,4.416,0.009,0.622,0.188,0.001,0.001,0.011,0.002,0.145,0.044,0.276,0.027,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.198,60.803,0.074,2.551,4.458,0.015,0.355,1.390
Colo9345_rep5_Dep6_Tu20,0.275,0.096,0.828,1.848,0.278,1.812,5.007,0.037,3.202,1.124,0.746,3.036,0.070,0.008,0.054,0.029,0.067,0.115,0.917,0.281,0.793,0.003,0.110,0.013,0.216,0.088,0.000,2.621,0.273,6.449,1.282,0.001,0.767,7.120,0.790,41.099,13.767,4.147,0.001,0.628
Colo9345_rep7_Dep6_Tu20,1.436,1.071,1.994,1.653,2.029,0.098,2.919,2.870,0.167,0.204,0.113,0.078,0.013,0.091,0.347,0.020,0.086,0.119,0.003,0.110,0.127,0.276,0.226,1.906,0.000,0.017,0.052,0.416,2.090,4.167,0.223,0.003,1.700,10.604,0.253,41.697,17.609,2.539,0.015,0.658
Colo9345_rep6_Dep6_Tu2,1.955,0.140,3.911,1.901,0.702,7.651,8.108,1.672,3.854,1.312,0.889,1.455,0.488,0.117,0.032,0.087,0.168,0.036,1.002,0.088,0.001,0.007,0.109,0.043,0.000,0.000,0.000,1.316,0.255,0.227,0.002,0.002,0.002,52.434,1.094,2.829,5.793,0.316,0.000,0.000
Colo9345_rep10_Dep6_Tu10,0.761,3.077,1.263,1.244,0.786,13.220,7.592,0.732,1.637,2.231,1.408,0.522,0.149,0.039,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.652,42.974,0.077,5.799,11.137,4.690,0.000,0.000
Colo9345_rep1_Dep6_Tu10,1.050,0.153,0.106,1.510,4.281,2.316,1.342,4.380,0.130,0.599,0.739,0.920,0.020,0.206,0.012,0.011,0.023,0.033,0.034,0.083,2.350,0.220,0.236,0.000,0.000,0.000,0.000,0.000,0.297,4.153,0.001,1.060,1.968,24.299,0.161,22.951,22.758,1.585,0.002,0.010
Colo9345_rep3_Dep6_Tu30,0.049,0.012,0.719,1.110,0.394,1.192,0.504,0.719,1.302,0.527,0.835,0.370,0.003,0.001,0.005,0.000,0.000,0.004,0.015,0.061,0.045,0.237,0.046,0.600,0.303,0.784,1.471,0.062,1.299,3.427,0.008,0.010,2.729,2.814,0.107,62.919,11.961,2.833,0.210,0.314
Colo9345_rep6_Dep6_Tu1,0.393,0.193,2.356,1.165,4.920,0.899,6.015,9.020,2.256,0.534,0.670,0.850,0.064,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.005,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.402,0.356,0.000,0.208,66.270,0.000,1.828,0.154,1.222,0.000,0.004
