Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,0.000,5.844,7.210,10.436,0.000,0.000,0.000,0.000,0.000,7.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.834,0.000,0.000,0.000,0.000,0.209,0.000,0.000,0.000,0.000,0.000,5.346,33.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.309
Colo9345_rep8_Dep6_Tu30,8.470,0.000,1.701,27.125,0.063,0.000,7.369,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.008,8.151,0.000,0.000,0.000,0.874,0.000,0.000,0.000,0.000,12.078,9.759,0.000,0.000,0.000,3.197,0.000,0.000,0.000,0.000,4.584
Colo9345_rep5_Dep6_Tu1,10.576,2.398,4.786,15.943,0.000,0.000,1.715,0.000,0.000,0.638,20.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.085,0.000,0.000,0.000,0.000,2.379,0.113,0.000,0.000,0.214,0.020,1.258,4.724,14.412,0.000,0.000,0.000,0.000,0.000,0.000,18.484
Colo9345_rep5_Dep6_Tu20,0.000,2.162,0.000,0.000,0.000,0.000,2.653,0.000,0.000,0.000,0.000,7.383,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,5.331,0.000,0.000,0.000,0.000,0.000,16.519,0.000,0.000,20.961,11.684,7.071,0.000,0.002,0.000,0.000,0.000,0.000,0.000,3.084,4.634,2.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.079
Colo9345_rep7_Dep6_Tu20,0.000,7.005,10.627,0.000,0.000,0.000,5.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.944,6.601,14.929,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.610,14.042,16.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.855
Colo9345_rep6_Dep6_Tu2,3.205,0.000,0.000,10.418,0.000,0.000,4.761,0.000,0.000,1.688,0.000,4.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.130,0.000,0.000,0.000,0.000,2.268,0.000,0.000,0.000,0.000,0.000,2.661,0.000,0.000,0.000,35.996,0.000,0.000,0.000,0.000,32.204
Colo9345_rep10_Dep6_Tu10,0.000,5.759,0.000,0.000,0.000,0.000,12.659,0.000,0.000,5.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.344,0.000,0.000,0.000,33.803,0.000,0.000,0.000,2.160,0.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.120
Colo9345_rep1_Dep6_Tu10,4.614,0.000,19.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.228,11.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.112,8.036,0.000,0.000,0.358,0.000,0.000,0.000,0.000,0.000,4.456,5.874,0.000,0.000,0.000,15.051,0.000,0.000,0.000,0.000,7.766
Colo9345_rep3_Dep6_Tu30,0.000,4.186,10.211,0.000,0.000,0.000,2.472,0.000,0.000,0.307,0.000,1.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.161,0.000,0.000,7.614,0.000,0.000,15.681,8.560,24.640,0.000,0.000,0.301,0.000,0.000,0.000,0.000,5.189,15.462,0.000,0.000,0.000,2.569,0.000,0.000,0.000,0.000,0.000
Colo9345_rep6_Dep6_Tu1,3.419,3.055,11.112,10.175,0.354,0.000,1.854,40.509,0.000,0.000,5.276,2.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.471,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.911,7.540,0.000,3.169,0.000,4.008
Colo9345_rep2_Dep6_Tu10,0.000,8.119,10.230,0.000,0.000,0.000,0.000,0.000,0.000,8.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.844,5.255,0.000,0.000,0.000,1.727,0.000,0.000,0.000,0.000,0.000,10.885,18.365,0.000,0.000,0.000,0.000,0.103,0.000,1.799,19.201
Colo9345_rep6_Dep6_Tu5,0.000,5.352,0.219,10.318,0.117,0.000,3.470,0.000,0.000,3.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.301,5.942,0.000,0.000,0.000,0.508,0.000,0.000,0.000,0.000,0.000,6.101,0.000,22.805,0.000,0.000,0.000,0.000,0.000,0.000,30.084
Colo9345_rep5_Dep6_Tu10,0.000,8.043,5.178,5.314,0.000,0.000,0.000,0.000,4.371,1.071,0.000,7.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.274,15.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.336,0.000,17.734,0.000,0.000,0.000,0.541,0.000,0.000,0.000,0.478,6.850,0.000,0.000,0.000,1.323,0.000,0.062,0.000,3.190,15.900
Colo9345_rep5_Dep6_Tu40,0.000,4.974,0.000,0.000,0.000,0.000,2.585,0.000,0.000,0.000,0.000,0.337,0.000,0.000,0.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.323,0.000,0.000,19.730,13.250,28.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.640,15.019,0.000,0.000,0.000,0.000,0.000,0.210,0.000,0.000,5.774
Colo9345_rep1_Dep6_Tu0.1,4.875,2.140,3.198,21.941,0.000,23.903,3.880,0.000,0.000,6.646,0.000,1.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.000,0.000,0.000,0.000,0.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.793,0.000,18.444
Colo9345_rep3_Dep6_Tu10,0.000,4.495,0.000,0.000,0.000,0.000,6.531,0.000,0.000,6.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.803,10.169,0.000,0.000,14.468,7.454,0.000,0.000,0.000,3.805,0.000,0.000,0.000,0.000,0.278,6.254,0.000,0.000,0.000,0.301,0.000,0.000,0.000,0.000,22.612
Colo9345_rep4_Dep6_Tu2,1.982,0.000,33.476,10.189,0.000,0.000,0.359,0.000,0.000,0.000,0.000,20.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223,2.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.571,0.000,0.000,0.000,0.000,4.670,0.000,0.000,0.000,0.000,0.099,0.114,0.000,0.000,0.000,0.000,21.145,0.000,0.000,0.000,0.000
Colo9345_rep2_Dep6_Tu20,0.000,3.219,2.594,0.000,0.000,0.000,7.719,0.000,0.000,0.000,0.000,1.796,0.000,0.000,0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.457,10.927,0.000,0.000,10.176,0.315,0.000,0.000,0.000,0.000,10.086,11.311,12.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.765
Colo9345_rep3_Dep6_Tu50,0.000,1.583,0.000,0.000,0.000,0.000,2.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.528,0.000,0.000,20.607,12.158,27.366,0.000,8.242,0.000,0.000,0.000,0.000,0.000,7.171,11.730,0.000,0.000,0.000,0.000,0.000,0.161,0.000,0.000,0.000
Colo9345_rep6_Dep6_Tu0.1,4.702,0.000,2.040,9.248,0.126,19.085,3.334,0.000,0.000,16.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.324,0.000,0.000,0.000,22.621
