Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.000,11.007,0.000,0.000,0.000,0.000,0.000,18.029,0.000,7.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.684,0.000,20.308,7.239,11.434,0.000,0.000,0.000,0.000,11.721,0.000,0.000,0.000,0.000,0.469,0.000,0.000,11.178,0.000,0.000,0.000
Colo9345_rep8_Dep6_Tu30,8.212,0.000,7.335,0.000,0.000,0.000,0.052,4.585,0.000,3.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.295,0.000,5.342,8.726,2.214,0.000,0.000,0.000,0.000,8.739,8.337,0.000,0.000,0.000,0.814,0.000,0.000,26.668,0.000,13.417,0.000
Colo9345_rep5_Dep6_Tu1,6.313,2.912,1.367,0.000,0.000,0.000,0.000,19.437,0.000,0.776,13.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.010,0.000,15.828,0.636,5.310,0.000,0.000,0.000,0.000,0.557,0.000,0.000,0.000,0.000,1.173,0.000,0.085,17.927,12.824,0.016,0.000
Colo9345_rep5_Dep6_Tu20,0.000,2.057,2.654,0.000,0.000,0.000,0.000,16.940,0.000,0.000,0.000,6.170,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.000,5.594,0.000,1.639,5.457,0.000,14.829,0.000,0.000,7.745,20.994,11.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.624,0.000
Colo9345_rep7_Dep6_Tu20,0.000,10.030,4.652,0.000,0.000,0.000,0.000,2.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.415,14.178,13.061,0.000,0.000,0.000,22.110,13.439,7.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.709,0.000
Colo9345_rep6_Dep6_Tu2,3.380,0.000,6.246,0.000,0.000,0.000,0.000,33.681,0.000,0.988,0.000,13.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.481,2.501,0.000,0.000,0.000,0.000,0.000,3.575,0.000,0.000,0.000,0.000,2.944,0.000,0.000,9.036,0.000,0.000,0.000
Colo9345_rep10_Dep6_Tu10,0.000,8.195,8.875,0.000,0.000,0.000,0.000,39.706,0.000,9.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.377,22.193,2.984,0.000,0.000,0.000,0.000,0.000,3.289,0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Colo9345_rep1_Dep6_Tu10,4.487,0.000,0.000,0.000,0.000,0.000,0.000,9.725,0.000,0.000,0.000,7.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.497,11.973,7.894,5.396,18.085,0.000,0.000,0.000,0.000,12.151,9.990,0.000,0.000,0.378,0.000,0.000,0.000,0.000,0.000,4.264,0.000
Colo9345_rep3_Dep6_Tu30,0.000,3.841,2.413,0.000,0.000,0.000,0.000,0.000,0.000,0.247,0.000,1.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.374,15.533,10.075,7.781,1.142,0.000,26.101,14.841,8.942,0.000,0.000,0.000,0.255,0.000,0.000,0.000,0.000,4.875,0.000
Colo9345_rep6_Dep6_Tu1,3.907,2.914,1.657,0.000,42.957,0.000,0.380,3.681,0.000,0.000,5.827,2.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.924,0.000,14.253,0.000,10.665,0.000,0.000,0.000,0.000,0.529,0.084,0.000,0.000,0.000,0.000,0.000,0.000,9.986,0.000,0.000,0.000
