Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,1.675,3.463,1.746,3.030,9.422,10.497,0.956,0.455,6.022,4.163,1.764,3.037,0.350,0.393,0.624,1.004,0.884,0.712,0.718,0.991,1.154,0.730,0.621,1.105,0.565,0.899,0.261,0.546,0.539,0.759,0.039,0.962,1.968,6.668,1.604,1.032,0.630,0.382,1.460,0.581,2.299,0.535,0.732,3.724,1.916,0.737,3.923,1.835,0.721,9.165
Colo9345_rep8_Dep6_Tu30,1.474,1.838,1.256,2.100,1.047,4.973,7.465,2.850,3.584,3.212,2.922,2.833,0.248,1.058,1.172,0.268,0.475,0.364,0.162,1.514,0.993,0.126,1.399,0.516,0.854,1.087,1.335,0.337,0.087,0.145,1.277,1.099,1.543,4.392,1.349,1.744,1.096,0.735,1.616,0.938,9.304,1.336,1.227,0.061,0.234,2.090,7.534,6.541,0.225,7.966
Colo9345_rep5_Dep6_Tu1,5.731,2.566,9.248,3.128,0.772,8.709,2.020,11.777,8.416,4.048,5.240,3.809,1.134,1.547,0.349,0.082,0.363,1.165,0.078,1.000,0.243,0.307,1.024,0.124,0.255,0.240,0.072,0.017,0.001,0.009,0.102,0.693,0.312,5.339,7.372,0.882,0.048,0.140,1.182,0.315,0.104,0.084,0.311,0.254,0.446,0.150,5.298,0.330,0.115,3.050
Colo9345_rep5_Dep6_Tu20,1.231,1.227,2.425,2.152,0.046,4.280,2.370,0.828,2.671,0.241,1.826,1.688,0.431,0.848,0.485,1.235,1.383,0.067,0.450,1.429,0.379,0.649,1.471,0.322,0.778,1.522,0.337,2.832,1.678,5.980,0.774,1.632,0.501,0.408,1.671,1.878,3.927,0.482,2.002,1.250,9.444,6.018,6.609,1.995,0.028,0.684,3.816,0.397,7.963,5.260
Colo9345_rep7_Dep6_Tu20,1.035,2.006,0.324,0.295,1.648,2.464,2.049,2.210,2.793,0.773,1.466,1.287,0.658,0.792,0.245,0.592,0.903,1.826,1.150,0.781,0.640,0.256,1.730,2.829,1.289,0.075,0.119,2.054,2.478,4.190,0.066,1.493,0.445,2.085,0.254,1.782,2.543,3.211,0.488,1.937,1.129,4.976,4.053,14.715,2.908,4.071,2.421,4.054,2.100,4.310
Colo9345_rep6_Dep6_Tu2,3.390,1.820,10.741,0.869,5.972,5.419,9.431,8.616,7.130,4.726,2.255,2.337,0.169,1.873,0.376,0.789,0.853,1.206,0.945,1.359,0.286,0.673,0.405,0.091,0.280,0.289,0.381,0.127,0.087,0.164,0.002,0.278,2.462,3.756,7.790,0.504,0.142,0.433,0.121,0.202,1.295,0.004,0.203,0.196,0.031,0.460,6.047,0.153,0.617,2.245
Colo9345_rep10_Dep6_Tu10,2.299,1.632,4.742,13.076,1.729,13.314,8.881,3.363,0.262,6.905,1.901,0.646,1.131,1.135,0.039,0.170,1.074,0.503,1.019,1.115,0.603,0.514,0.430,0.066,0.118,0.419,0.434,0.008,0.122,0.007,0.005,0.143,2.117,1.903,7.464,0.925,0.106,0.601,0.753,0.421,2.585,0.259,0.576,1.295,1.028,0.293,4.228,0.178,0.463,6.999
Colo9345_rep1_Dep6_Tu10,0.151,1.266,3.350,3.748,0.058,0.554,4.275,5.529,3.230,2.669,1.654,2.595,0.902,0.485,0.538,0.330,0.446,1.077,1.820,0.846,0.492,0.170,2.701,0.227,1.049,0.306,0.288,0.418,1.801,1.988,1.326,1.960,3.779,2.913,1.878,1.749,1.126,0.415,1.862,0.590,5.195,2.988,4.287,1.440,9.385,0.413,7.200,1.755,2.533,2.242
Colo9345_rep3_Dep6_Tu30,0.964,0.680,0.610,0.964,1.060,0.425,0.889,0.264,1.199,0.302,1.448,0.471,0.842,0.281,0.078,0.402,1.189,0.471,0.403,0.687,0.531,1.329,0.192,2.745,1.033,0.554,2.258,1.587,0.775,4.301,0.377,1.358,2.066,0.274,0.732,1.299,2.729,1.987,2.076,0.238,2.930,7.724,2.374,11.308,7.896,0.114,2.824,9.533,11.421,1.805
Colo9345_rep6_Dep6_Tu1,3.480,2.295,2.937,4.380,11.964,1.802,8.939,8.384,13.824,3.605,1.025,6.161,0.929,1.096,0.071,0.038,0.077,0.038,0.243,1.177,0.534,0.881,0.663,0.004,0.066,0.096,0.086,0.003,0.057,0.005,0.234,0.101,0.336,14.114,0.617,0.130,0.009,0.066,0.034,0.335,0.144,0.011,0.013,0.157,0.033,0.019,3.926,0.019,0.005,4.837
