Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,4.010,0.937,4.771,0.148,5.993,1.822,4.684,0.450,3.924,0.413,3.988,2.182,1.529,2.897,3.695,0.469,1.655,1.705,0.376,1.930,0.185,2.363,2.389,0.427,1.035,1.063,1.192,0.383,0.208,0.027,0.603,0.500,0.270,2.012,1.277,2.403,0.509,2.181,3.094,0.721,1.944,4.855,0.969,5.796,2.248,5.209,1.939,0.119,3.755,2.745
Breast-GC1002976,2.159,2.669,1.463,1.759,4.061,5.186,2.289,0.571,1.053,1.596,0.396,2.299,2.700,1.212,0.263,1.136,1.839,2.052,2.621,1.305,2.403,1.696,1.789,1.191,0.907,1.039,1.073,1.069,0.752,0.078,2.178,1.875,0.329,3.698,2.449,1.868,2.256,1.941,1.236,1.488,3.693,1.004,0.162,6.313,0.134,5.734,9.160,0.098,2.089,1.666
Breast-GC1002977,0.074,1.184,4.488,4.810,8.651,2.766,4.424,5.119,3.160,0.827,3.815,3.684,3.491,6.566,1.307,2.296,1.722,0.888,2.530,0.658,0.982,0.034,2.032,0.104,0.213,0.381,0.400,0.084,0.034,0.000,0.167,0.242,0.846,1.011,0.002,0.609,0.069,0.482,0.424,0.625,0.244,2.262,1.533,0.701,0.179,13.959,7.286,1.191,1.225,0.219
Breast-GC1002978,2.327,3.725,5.388,0.624,0.715,0.207,4.598,3.771,0.227,6.314,1.068,1.776,1.129,1.270,1.790,3.261,1.255,1.263,1.299,1.747,0.582,2.054,1.765,1.042,2.200,0.838,1.252,0.495,0.340,0.037,0.613,0.447,3.297,2.452,3.996,3.613,0.290,1.478,0.535,0.560,0.821,7.376,0.863,4.356,2.701,3.579,1.586,1.093,0.677,5.307
Breast-GC1002979,0.250,2.716,1.372,6.403,1.046,10.375,5.310,5.939,2.180,2.645,3.751,1.996,1.334,2.047,0.924,0.796,1.336,0.370,1.949,0.609,1.624,2.132,0.283,1.361,1.018,0.278,2.319,1.155,1.066,0.312,0.226,0.233,0.193,1.960,2.419,1.957,1.877,1.776,0.300,1.873,0.463,4.215,3.017,0.293,1.831,2.729,0.388,3.826,2.952,2.576
Breast-GC1002980,4.357,2.961,0.811,1.598,1.867,5.295,0.886,2.986,2.974,1.039,4.881,0.668,0.025,2.285,0.178,0.563,3.515,0.014,1.102,5.679,0.731,1.678,3.006,0.346,0.318,0.399,0.633,0.036,0.063,0.021,0.058,0.205,3.780,0.928,2.094,3.422,0.107,0.871,2.540,4.291,0.004,3.096,3.537,2.498,4.038,3.392,3.741,7.278,1.739,1.465
Breast-GC1002981,2.766,3.315,1.628,1.794,6.103,1.812,4.380,7.457,2.637,4.088,1.651,3.574,1.693,1.995,1.854,1.255,0.444,0.579,1.003,2.904,0.630,0.840,2.761,0.566,1.129,1.219,0.664,0.175,0.106,0.014,0.351,0.735,3.006,3.860,0.381,0.112,1.058,2.660,0.426,0.721,0.411,0.905,1.325,5.315,3.338,2.137,3.608,2.781,2.994,2.838
Breast-GC1003967,0.581,1.628,1.840,2.277,2.324,3.261,0.320,2.080,2.922,3.251,2.479,3.914,1.539,2.420,3.029,2.681,2.476,0.758,1.895,1.870,1.989,1.022,1.168,0.812,0.602,1.356,0.288,0.220,0.525,0.007,0.722,0.987,1.885,1.860,2.339,3.022,1.540,0.727,2.703,2.614,4.151,4.366,2.755,0.275,5.052,2.880,0.038,4.973,0.315,5.261
Breast-GC1003968,1.954,1.579,2.376,3.244,0.477,3.062,2.442,1.374,2.447,2.344,0.358,2.600,0.866,2.120,2.360,2.992,1.673,2.890,2.465,2.295,1.942,1.194,1.934,0.630,1.769,0.873,2.123,0.977,0.393,0.289,2.405,0.771,0.119,3.721,1.805,3.053,1.461,1.642,0.244,1.345,4.962,3.175,1.849,4.543,2.296,3.733,1.990,4.332,2.436,0.075
Breast-GC1003970,1.195,0.251,1.927,1.894,5.277,3.615,2.255,5.101,0.667,7.783,3.191,8.622,0.069,1.078,0.076,2.020,2.492,3.124,2.963,1.265,2.393,1.534,2.071,0.577,0.457,0.155,1.672,0.202,0.338,0.041,0.024,0.999,0.943,2.986,2.876,1.929,1.507,0.327,1.619,2.054,1.469,1.511,1.393,3.541,2.073,1.243,1.053,5.805,1.217,1.128
