Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,9.773,13.003,13.570,8.014,8.382,5.547,0.000,3.271,1.480,6.817,6.907,0.843,1.522,3.167,0.000,0.000,0.000,2.034,0.000,4.050,0.000,0.000,2.940,0.000,0.000,0.000,2.980,0.000,1.141,0.000,0.311,0.000,0.054,0.000,4.083,0.000,0.000,0.000,0.000,0.110
Breast-GC1002976,10.897,7.411,16.708,7.931,6.831,0.939,0.000,5.241,0.000,0.022,4.901,0.593,0.944,1.240,1.278,0.000,0.000,0.517,4.974,1.439,2.551,0.277,0.810,0.000,0.000,16.801,1.568,0.000,1.233,0.000,0.572,0.377,0.000,0.000,3.670,0.000,0.000,0.000,0.272,0.000
Breast-GC1002977,0.000,0.000,9.104,15.772,0.494,27.314,0.426,0.000,0.000,0.927,10.828,0.000,11.055,1.526,0.000,9.474,0.000,0.000,0.027,0.000,12.950,0.000,0.000,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,12.830,8.515,13.463,6.914,2.209,7.336,0.000,0.000,0.390,6.084,11.527,4.149,5.080,0.000,0.000,0.000,0.123,4.739,0.000,0.000,0.000,0.000,3.163,0.000,5.061,0.000,1.896,0.000,1.011,0.000,0.068,0.000,0.000,0.608,4.751,0.000,0.000,0.000,0.000,0.081
Breast-GC1002979,11.852,0.655,16.151,18.176,0.428,0.682,1.672,11.630,0.000,1.549,10.650,0.069,0.000,3.768,0.000,0.000,0.000,0.955,0.000,2.260,0.000,0.000,3.094,0.148,0.000,1.554,0.871,9.312,0.231,0.000,0.497,0.203,0.113,0.337,1.875,0.000,0.000,0.000,0.361,0.904
Breast-GC1002980,16.331,14.623,18.620,2.747,0.000,10.188,0.331,3.291,0.504,4.584,8.179,0.000,3.917,0.000,0.000,0.000,0.000,8.282,0.000,0.000,2.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.313,0.000,0.000,0.362,4.818,0.000,0.000,0.000,0.000,0.176
Breast-GC1002981,14.208,6.944,16.306,16.446,1.479,3.489,0.000,4.527,0.000,5.754,9.215,2.139,4.156,0.000,0.000,0.000,0.000,3.977,0.000,0.000,0.000,0.000,2.749,0.000,0.000,0.000,3.550,0.000,1.393,0.000,0.237,0.000,0.000,0.000,3.314,0.000,0.000,0.000,0.000,0.114
Breast-GC1003967,8.693,26.293,20.821,0.000,0.000,3.947,0.000,3.468,2.493,4.631,10.958,2.147,0.000,4.518,0.000,0.000,2.784,1.441,0.000,0.403,1.076,0.000,0.000,0.000,0.000,0.000,2.301,0.000,0.000,0.000,0.678,0.000,0.000,0.000,3.346,0.000,0.000,0.000,0.000,0.000
Breast-GC1003968,20.240,2.870,8.722,14.829,5.215,2.838,1.622,2.450,0.000,4.932,2.689,2.502,0.699,1.973,0.000,1.011,0.000,1.330,0.000,6.185,0.000,0.000,2.485,0.136,0.000,6.672,1.242,0.704,2.268,0.068,0.287,0.008,0.000,1.102,4.920,0.000,0.000,0.000,0.000,0.000
Breast-GC1003970,11.785,5.778,11.569,11.082,0.000,0.000,2.924,6.346,0.000,15.572,5.847,14.294,4.439,0.000,0.000,0.000,0.000,0.509,0.000,1.487,0.000,0.670,1.661,0.000,0.000,0.000,1.204,0.000,2.161,0.000,0.091,0.000,0.000,0.000,2.431,0.000,0.000,0.000,0.000,0.147
Breast-GC1003971,14.652,12.504,12.457,0.000,0.000,2.447,0.000,0.764,5.310,13.027,7.053,1.591,10.386,0.000,0.000,0.592,1.328,6.957,0.272,0.000,0.000,0.000,1.594,0.074,0.000,0.000,1.708,0.000,1.569,0.047,0.000,0.000,0.000,0.000,4.734,0.000,0.013,0.000,0.921,0.000
