Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,8.565,9.126,17.320,5.825,5.771,6.981,0.000,3.320,0.885,8.219,6.058,0.464,1.788,5.200,0.000,0.000,0.000,1.653,0.000,0.415,0.000,0.000,4.696,0.000,0.000,0.000,3.510,0.000,0.000,0.000,1.453,2.549,0.006,1.034,4.220,0.000,0.000,0.000,0.943,0.000
Breast-GC1002976,5.141,10.263,16.739,7.005,11.539,0.829,0.000,3.366,0.000,0.000,7.356,0.000,0.000,5.955,0.000,0.000,0.000,0.000,1.339,0.570,5.224,0.628,0.000,0.000,0.000,4.275,3.563,0.000,1.507,0.000,2.908,3.853,0.000,0.000,5.961,0.000,0.000,0.000,1.979,0.000
Breast-GC1002977,0.000,0.000,14.809,16.163,1.798,17.966,0.000,0.000,0.000,10.408,3.951,0.000,15.552,2.383,0.000,0.000,0.000,0.000,0.000,0.000,10.563,0.000,0.000,0.000,0.000,0.000,1.762,0.000,0.000,0.000,2.360,0.000,0.000,2.285,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,13.387,3.088,19.294,2.105,2.600,5.708,0.000,1.659,0.000,8.478,9.229,3.199,5.964,0.851,0.000,0.000,0.000,0.955,0.000,0.000,0.000,0.000,5.161,0.622,2.102,0.000,4.128,0.000,0.000,0.000,1.571,2.673,0.000,2.229,4.928,0.000,0.000,0.069,0.000,0.000
Breast-GC1002979,8.238,2.920,20.977,10.101,1.873,4.446,1.849,9.389,0.000,1.923,10.514,0.000,0.000,4.808,0.000,0.000,0.000,0.970,0.000,1.026,0.073,0.000,4.196,0.587,0.000,2.788,2.034,0.858,0.342,0.000,2.059,0.435,0.383,0.645,3.007,0.000,0.000,0.525,1.414,1.622
Breast-GC1002980,13.434,10.859,18.497,3.841,0.000,8.153,0.000,5.357,0.181,7.274,5.766,0.000,1.756,4.097,0.000,0.000,0.000,4.491,0.000,0.000,0.000,0.000,4.738,0.000,0.000,0.000,1.604,0.000,0.000,0.000,0.127,2.160,0.000,1.393,5.372,0.000,0.000,0.000,0.866,0.035
Breast-GC1002981,9.938,6.407,16.636,15.240,6.028,0.750,0.000,3.577,0.000,7.631,7.138,1.887,1.722,3.491,0.000,0.000,0.000,1.733,0.000,0.000,0.000,0.000,4.970,0.000,0.000,0.197,3.249,0.000,0.000,0.000,1.398,1.977,0.000,0.000,4.499,0.000,0.183,0.000,0.000,1.350
Breast-GC1003967,9.981,12.434,23.073,2.083,0.000,0.868,0.660,1.990,4.433,5.332,9.985,2.536,0.000,7.409,0.000,0.000,0.000,0.330,0.000,0.612,4.102,0.000,0.000,0.000,0.000,0.702,3.900,0.000,0.000,0.000,2.318,1.580,0.000,0.000,4.988,0.000,0.000,0.000,0.685,0.000
Breast-GC1003968,17.201,0.000,9.641,13.698,12.139,0.000,0.000,0.000,0.000,6.688,1.809,1.903,0.000,5.916,0.000,0.000,0.000,1.660,0.000,3.620,0.000,0.000,3.958,0.410,0.000,1.701,4.920,0.000,1.126,0.000,3.814,1.299,0.000,3.570,4.927,0.000,0.000,0.000,0.000,0.000
Breast-GC1003970,6.069,5.711,13.688,9.005,3.155,0.000,0.000,6.017,0.000,23.185,4.717,4.166,6.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.934,2.536,0.000,0.000,0.000,3.130,0.635,0.000,0.000,0.591,2.111,0.413,0.049,5.924,0.000,0.283,0.000,0.000,1.324
Breast-GC1003971,5.761,13.793,11.294,0.000,0.000,5.691,0.000,0.000,7.377,16.293,5.325,0.507,10.856,0.000,0.000,1.331,0.000,1.104,0.000,0.000,0.000,0.000,4.241,0.000,0.000,0.000,4.588,0.000,0.000,0.000,0.333,4.435,0.000,0.032,4.602,0.000,0.000,0.000,0.603,1.834
Breast-GC1003972,18.933,1.251,19.806,1.065,2.402,0.000,1.400,0.358,1.114,5.618,9.855,6.086,5.391,3.163,0.000,0.000,0.000,0.000,0.000,0.724,0.000,0.000,4.572,0.000,0.871,0.000,4.269,0.495,0.000,0.000,1.191,3.494,0.000,3.502,1.125,0.000,0.000,0.000,3.315,0.000
Breast-GC1003974,4.920,6.315,28.318,10.592,0.000,12.531,0.231,0.000,0.000,14.394,0.548,0.000,0.000,5.142,0.000,0.000,0.000,0.000,0.000,0.000,0.852,0.000,2.290,0.022,0.000,0.202,0.173,1.925,0.464,0.088,1.943,1.773,0.000,1.916,4.730,0.630,0.000,0.000,0.000,0.000
Breast-GC1002311,11.264,12.052,18.977,8.386,4.429,0.861,0.000,0.929,0.000,9.142,7.471,1.259,1.245,4.196,0.000,0.000,0.000,3.582,0.000,0.000,0.000,0.000,4.447,0.000,0.000,0.000,3.569,0.000,0.000,0.000,1.068,1.911,0.322,2.928,1.962,0.000,0.000,0.000,0.000,0.000
Breast-GC1004006,0.000,16.429,15.192,0.000,0.000,10.138,0.208,8.511,1.808,14.166,3.503,0.690,3.309,3.291,0.000,2.749,0.000,0.000,0.000,0.000,0.000,0.000,5.998,0.000,1.482,0.000,3.387,0.000,0.000,0.000,1.646,2.282,2.169,1.642,1.400,0.000,0.000,0.000,0.000,0.000
Breast-GC1004007,10.019,10.588,12.900,2.997,8.330,2.589,0.000,1.149,0.000,10.959,5.240,0.000,0.000,7.153,0.000,0.000,0.000,1.469,0.000,0.000,0.656,0.000,5.021,0.000,0.000,0.546,5.520,0.000,0.000,0.000,1.041,4.091,0.000,0.000,6.875,0.000,0.000,0.000,2.857,0.000
Breast-GC1004008,8.323,8.681,20.380,14.884,0.000,6.781,0.000,6.733,1.642,2.423,7.140,0.000,3.132,2.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.632,0.000,0.000,0.000,2.148,0.000,0.000,0.000,0.000,2.536,0.000,0.000,5.777,0.419,0.392,0.000,0.000,0.581
Breast-GC1004009,11.620,3.442,17.106,18.567,0.911,10.602,0.000,3.209,0.000,0.603,10.020,0.350,0.000,2.646,0.000,0.000,0.000,0.000,0.000,0.000,0.870,0.000,1.275,1.426,0.172,0.715,3.308,0.000,0.000,0.000,3.507,1.309,0.000,0.000,7.749,0.423,0.000,0.000,0.169,0.000
Breast-GC110693,3.666,5.777,25.664,4.243,15.847,0.000,0.603,1.401,0.000,10.894,4.288,0.000,1.897,5.063,0.000,0.000,0.000,0.000,0.000,0.000,2.863,0.000,0.000,0.000,0.000,3.217,0.529,0.000,0.729,0.000,0.761,5.130,0.084,6.329,1.015,0.000,0.000,0.000,0.000,0.000
Breast-GC110694,11.217,7.651,16.269,8.183,4.948,0.000,0.000,8.468,0.638,8.410,5.363,1.793,6.019,0.000,0.000,0.000,0.000,0.000,0.000,1.665,1.299,0.481,3.168,0.000,0.554,0.000,3.203,0.000,0.090,0.000,0.411,2.867,0.000,2.483,2.208,0.000,0.000,0.000,2.598,0.011
Breast-GC110695,12.400,7.073,17.688,0.000,3.876,6.349,0.000,0.263,0.000,8.309,8.491,0.000,1.980,7.137,0.000,0.000,0.000,0.000,0.000,0.000,6.121,0.000,0.016,0.000,0.000,0.000,4.499,1.067,0.000,0.000,2.341,3.980,0.108,3.281,4.842,0.180,0.000,0.000,0.000,0.000
Breast-GC110696,8.880,10.959,28.931,0.000,1.098,3.427,0.000,0.000,0.000,13.609,1.828,0.000,0.000,6.833,0.000,0.000,0.000,4.272,0.000,0.000,4.843,0.000,2.170,0.000,0.000,0.000,1.649,0.000,0.000,0.000,2.826,0.982,0.954,4.003,0.858,0.000,0.000,0.054,0.588,1.236
Breast-GC116960,10.132,5.173,18.514,12.435,0.000,0.000,0.798,0.408,0.515,8.665,11.167,1.516,7.388,1.876,0.000,0.000,0.000,0.097,0.000,0.000,2.122,0.433,4.399,0.990,0.000,0.752,1.840,0.000,0.190,0.000,0.000,3.488,0.000,0.000,4.520,0.267,0.000,0.127,2.188,0.000
Breast-GC116963,12.037,1.448,20.864,20.269,7.678,6.956,0.000,10.043,0.000,3.251,2.628,0.000,0.000,3.860,0.000,0.000,0.000,0.000,0.000,0.232,1.138,0.000,0.995,0.084,0.018,0.000,0.947,0.000,0.022,0.000,0.000,1.373,0.000,1.748,2.355,0.000,0.000,0.000,2.053,0.000
Breast-GC116964,1.949,8.875,22.981,2.734,0.000,0.000,0.000,1.495,0.000,11.060,13.783,0.000,0.000,10.035,0.000,0.000,0.000,0.000,0.000,0.000,6.421,0.000,0.000,0.000,0.000,1.577,3.819,0.000,0.000,0.000,2.830,5.588,0.000,3.683,3.171,0.000,0.000,0.000,0.000,0.000
Breast-GC116965,13.848,16.040,14.364,2.350,2.306,4.685,0.000,0.000,0.000,9.175,4.550,0.000,0.000,8.405,0.000,0.000,0.000,2.837,0.000,0.000,0.000,0.000,4.513,0.000,0.000,0.000,5.009,0.000,0.000,0.000,0.000,4.720,0.000,0.496,4.578,0.000,0.000,0.195,0.000,1.931
Breast-GC116966,17.704,7.765,15.014,0.000,1.789,3.870,0.000,3.930,1.854,6.884,10.614,0.000,1.656,6.717,0.000,0.000,0.000,3.433,0.000,0.000,0.000,0.000,6.544,0.000,0.000,0.000,3.164,0.000,0.000,0.000,0.638,2.898,0.000,0.000,4.395,0.000,0.000,0.000,1.130,0.000
Breast-GC116967,9.461,6.774,18.890,0.776,0.000,9.064,0.000,2.396,0.000,14.487,4.908,0.000,1.254,7.518,0.000,0.000,0.000,0.000,0.000,0.000,1.767,0.000,3.857,0.000,0.000,0.917,4.170,0.000,0.647,0.000,2.113,4.114,0.105,2.191,4.576,0.000,0.017,0.000,0.000,0.000
Breast-GC116968,14.161,2.653,24.127,8.884,5.811,8.386,0.097,3.649,0.000,5.911,2.672,0.000,1.350,2.857,0.000,0.000,0.000,2.407,0.000,0.000,0.000,0.000,4.363,0.000,0.000,1.480,1.403,0.075,0.000,0.000,0.295,2.644,0.000,1.078,4.233,0.000,0.000,0.000,1.465,0.000
Breast-GC116969,12.349,0.000,22.529,14.805,7.139,3.713,0.000,8.702,0.399,5.007,4.992,0.000,3.316,1.279,0.000,0.000,0.000,0.000,1.169,0.000,4.440,0.000,0.000,0.000,0.000,0.207,2.205,0.000,0.000,0.000,2.090,0.467,0.000,0.820,3.276,0.000,0.000,0.308,0.788,0.000
Breast-GC116970,11.344,6.837,22.178,2.985,3.995,5.960,0.000,6.456,0.669,3.703,9.710,0.000,0.000,5.381,0.000,0.000,0.000,1.454,0.000,0.000,1.117,0.000,3.299,0.000,0.119,0.000,2.820,0.000,0.000,0.000,1.410,2.690,0.000,1.610,4.043,0.000,0.000,0.000,0.000,2.218
