Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.399,0.000,0.000,0.000,0.000,0.018,2.098,0.269,0.138,4.462,0.149,15.842,76.626
Colo_rep2_Dep6_Tu50,0.021,2.146,0.346,0.117,0.859,33.119,0.397,1.350,2.825,0.337,3.799,0.454,0.614,53.618
Colo_rep6_Dep6_Tu1,0.000,0.546,0.000,0.000,0.001,0.000,0.048,1.649,0.842,0.009,4.419,0.106,15.875,76.505
Colo_rep3_Dep6_Tu2,0.000,0.697,0.000,0.000,0.004,0.000,0.152,2.290,0.336,0.426,4.605,0.274,14.733,76.482
Colo_rep7_Dep6_Tu2,0.001,0.873,0.000,0.000,0.002,0.000,0.026,1.605,0.749,0.323,4.496,0.084,16.219,75.622
Colo_rep8_Dep6_Tu0.1,0.000,0.211,0.000,0.000,0.001,0.000,0.089,3.021,1.122,0.064,4.407,0.036,16.691,74.357
Colo_rep10_Dep6_Tu2,0.000,0.966,0.000,0.000,0.001,0.000,0.041,1.902,0.685,0.114,4.169,0.095,14.484,77.543
Colo_rep6_Dep6_Tu3,0.000,1.490,0.000,0.008,0.027,0.574,0.235,2.024,0.773,0.622,3.377,0.109,15.671,75.090
Colo_rep9_Dep6_Tu30,0.036,1.306,0.089,0.001,0.966,18.974,0.437,2.925,0.782,0.784,3.302,0.335,4.449,65.614
Colo_rep9_Dep6_Tu0.5,0.000,0.334,0.000,0.000,0.000,0.000,0.031,0.680,1.187,0.224,4.284,0.024,15.475,77.761
Colo_rep6_Dep6_Tu20,0.021,1.729,0.005,0.000,0.121,12.183,0.236,1.602,2.271,0.479,3.285,0.127,9.146,68.795
Colo_rep8_Dep6_Tu30,0.017,2.589,0.001,0.000,0.511,18.926,0.282,1.654,0.901,0.563,3.732,0.466,4.097,66.260
Colo_rep3_Dep6_Tu5,0.000,1.238,0.000,0.000,0.031,2.155,0.070,1.724,1.184,0.710,3.335,0.094,14.137,75.322
Colo_rep4_Dep6_Tu3,0.002,1.632,0.000,0.000,0.020,0.048,0.039,1.074,0.502,0.914,3.628,0.124,15.073,76.945
Colo_rep2_Dep6_Tu10,0.001,1.457,0.000,0.000,0.020,5.462,0.078,1.835,0.011,0.609,4.321,0.243,10.797,75.168
Colo_rep3_Dep6_Tu40,0.014,1.601,0.299,0.002,0.787,26.274,0.345,2.029,1.279,0.380,4.453,0.400,0.855,61.283
Colo_rep3_Dep6_Tu30,0.008,2.185,0.016,0.006,0.492,19.148,0.205,1.726,1.338,0.441,4.439,0.203,4.305,65.487
Colo_rep6_Dep6_Tu30,0.007,0.470,0.148,0.000,0.888,19.631,0.260,3.685,2.004,0.250,3.505,0.067,4.290,64.795
Colo_rep4_Dep6_Tu50,0.018,1.677,0.421,0.054,1.096,33.192,0.363,2.693,2.507,0.313,4.364,0.354,0.295,52.651
Colo_rep5_Dep6_Tu50,0.005,2.641,0.112,0.001,1.246,33.240,0.189,3.440,1.279,0.216,4.014,0.451,0.290,52.876
Colo_rep6_Dep6_Tu2,0.001,0.772,0.007,0.001,0.070,0.004,0.131,2.565,0.029,0.641,4.313,0.187,15.550,75.730
Colo_rep10_Dep6_Tu50,0.024,1.471,0.435,0.039,1.319,33.362,0.476,2.128,2.805,0.504,4.218,0.192,0.722,52.305
