Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.381,1.153,0.445,0.006,1.166,0.021,1.799,3.856,1.725,3.629,12.287,1.603,13.248,7.365,4.209,6.454,3.874,0.556,6.729,13.882,14.304,0.796,0.512
Colo_rep2_Dep6_Tu50,1.839,3.901,1.220,1.796,2.264,15.739,2.477,3.584,1.620,3.034,2.861,0.607,1.986,4.197,1.735,0.519,0.215,12.215,1.406,5.018,2.077,3.062,26.630
Colo_rep6_Dep6_Tu1,0.076,3.434,0.236,0.008,0.452,0.014,2.971,4.245,7.260,0.627,3.488,3.662,10.815,6.183,2.083,15.457,4.550,8.083,8.957,4.772,6.943,5.217,0.466
Colo_rep3_Dep6_Tu2,0.408,3.440,0.421,0.016,0.006,0.026,3.433,4.188,0.281,2.083,7.252,3.531,15.345,1.963,6.374,2.283,3.192,0.960,10.070,13.233,18.588,1.319,1.587
Colo_rep7_Dep6_Tu2,0.346,1.471,0.379,0.069,1.178,0.022,1.328,3.076,8.795,2.877,4.243,3.116,8.469,5.333,4.842,3.101,11.580,0.159,5.356,9.268,20.768,3.071,1.153
Colo_rep8_Dep6_Tu0.1,0.441,0.891,0.282,0.076,0.740,0.002,2.914,10.229,3.032,3.343,6.761,1.507,6.831,4.701,9.872,10.919,1.107,1.072,9.732,6.096,0.139,18.292,1.021
Colo_rep10_Dep6_Tu2,0.455,0.188,0.281,0.071,1.258,0.048,2.060,7.161,6.737,1.273,4.410,2.879,11.581,10.611,2.288,0.977,0.379,9.086,1.376,8.062,17.409,10.112,1.299
Colo_rep6_Dep6_Tu3,0.274,2.952,0.180,0.224,0.343,0.217,0.650,6.684,3.634,4.648,8.441,2.057,10.254,6.687,3.569,7.843,1.262,4.191,2.242,18.226,6.453,8.222,0.748
Colo_rep9_Dep6_Tu30,1.174,2.326,1.204,1.188,2.997,7.062,3.286,6.013,0.718,5.509,3.883,0.864,3.592,5.354,7.245,1.094,8.902,5.161,4.667,6.329,1.113,1.991,18.327
Colo_rep9_Dep6_Tu0.5,0.123,1.656,0.277,0.000,0.978,0.006,2.091,4.562,5.246,3.826,8.781,2.840,4.315,7.020,4.019,8.393,5.871,10.815,7.980,10.839,4.035,6.066,0.261
Colo_rep6_Dep6_Tu20,0.636,3.654,0.708,0.726,2.587,4.200,2.143,4.415,5.291,2.703,5.258,3.147,0.704,6.663,0.107,9.360,9.831,7.007,11.933,5.608,0.872,2.599,9.847
Colo_rep8_Dep6_Tu30,0.291,7.049,0.120,1.163,0.538,7.713,2.121,2.843,3.066,7.481,0.750,1.947,2.767,9.202,3.436,4.610,5.185,3.378,0.157,14.075,4.280,1.008,16.820
