Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,73.145,0.000,0.000,0.000,0.000,0.001,0.298,0.038,0.014,2.109,0.023,24.373
Colo_rep2_Dep6_Tu50,0.005,59.644,0.105,0.067,0.620,32.285,0.144,1.209,1.042,0.096,2.098,0.231,2.454
Colo_rep6_Dep6_Tu1,0.000,73.281,0.000,0.000,0.000,0.000,0.002,0.290,0.125,0.015,1.872,0.014,24.400
Colo_rep3_Dep6_Tu2,0.000,74.225,0.000,0.000,0.000,0.000,0.012,0.210,0.183,0.068,2.492,0.039,22.772
Colo_rep7_Dep6_Tu2,0.000,73.169,0.000,0.000,0.000,0.000,0.005,0.243,0.228,0.075,1.783,0.000,24.497
Colo_rep8_Dep6_Tu0.1,0.000,70.949,0.000,0.000,0.000,0.000,0.004,0.676,0.251,0.002,2.605,0.010,25.504
Colo_rep10_Dep6_Tu2,0.000,75.193,0.000,0.000,0.000,0.000,0.005,0.184,0.163,0.014,1.900,0.018,22.522
Colo_rep6_Dep6_Tu3,0.000,74.728,0.000,0.000,0.002,0.003,0.035,0.394,0.153,0.159,1.742,0.022,22.761
Colo_rep9_Dep6_Tu30,0.002,69.009,0.003,0.000,0.431,18.080,0.108,0.741,0.101,0.241,2.464,0.143,8.677
Colo_rep9_Dep6_Tu0.5,0.000,74.230,0.000,0.000,0.000,0.000,0.004,0.413,0.137,0.015,0.692,0.003,24.507
Colo_rep6_Dep6_Tu20,0.001,70.700,0.000,0.000,0.039,11.353,0.027,0.979,0.191,0.140,1.820,0.061,14.689
Colo_rep8_Dep6_Tu30,0.001,71.582,0.000,0.000,0.367,18.033,0.038,0.829,0.254,0.162,3.563,0.103,5.068
Colo_rep3_Dep6_Tu5,0.000,75.233,0.000,0.000,0.006,1.382,0.014,0.481,0.164,0.050,1.460,0.036,21.172
Colo_rep4_Dep6_Tu3,0.000,75.764,0.000,0.000,0.002,0.000,0.001,0.209,0.072,0.083,1.473,0.017,22.379
Colo_rep2_Dep6_Tu10,0.000,75.600,0.000,0.000,0.010,4.601,0.014,0.307,0.104,0.062,1.949,0.046,17.306
Colo_rep3_Dep6_Tu40,0.001,65.135,0.042,0.001,0.425,25.392,0.088,0.699,0.293,0.120,2.401,0.171,5.232
Colo_rep3_Dep6_Tu30,0.001,68.926,0.002,0.002,0.233,18.285,0.068,0.751,0.171,0.235,2.342,0.083,8.902
Colo_rep6_Dep6_Tu30,0.000,67.778,0.001,0.000,0.259,18.572,0.019,1.447,0.438,0.061,2.376,0.073,8.977
Colo_rep4_Dep6_Tu50,0.003,57.462,0.129,0.019,0.748,32.405,0.177,2.503,0.301,0.051,2.626,0.135,3.439
Colo_rep5_Dep6_Tu50,0.001,58.495,0.035,0.000,0.956,32.422,0.077,0.625,1.278,0.190,2.945,0.274,2.701
Colo_rep6_Dep6_Tu2,0.000,73.781,0.000,0.000,0.000,0.000,0.004,0.417,0.076,0.023,2.228,0.016,23.455
Colo_rep10_Dep6_Tu50,0.007,58.156,0.133,0.016,0.905,32.456,0.142,1.036,0.970,0.199,3.417,0.145,2.418
