Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo9345_rep1_Dep6_Tu5,8.027,44.298,0.000,15.710,8.017,0.000,0.000,0.000,0.000,0.000,5.878,17.412,0.658,0.000
Colo9345_rep8_Dep6_Tu30,19.377,35.953,0.000,17.035,10.662,3.481,0.000,0.000,0.000,0.000,4.026,8.942,0.524,0.000
Colo9345_rep5_Dep6_Tu1,0.000,42.680,0.000,1.093,11.944,0.000,9.823,0.000,0.350,1.201,13.332,14.508,5.067,0.000
Colo9345_rep5_Dep6_Tu20,20.608,20.185,0.000,37.327,1.568,7.194,0.000,0.000,0.000,0.000,7.015,6.102,0.000,0.000
Colo9345_rep7_Dep6_Tu20,19.661,19.256,0.000,38.008,7.547,4.141,0.000,0.000,0.000,2.695,0.000,8.692,0.000,0.000
Colo9345_rep6_Dep6_Tu2,2.028,53.099,0.000,4.717,3.409,0.000,0.000,0.000,0.000,0.000,10.714,26.032,0.000,0.000
Colo9345_rep10_Dep6_Tu10,4.002,48.554,0.000,4.311,6.861,0.040,0.000,0.000,0.000,0.000,12.133,16.220,7.879,0.000
Colo9345_rep1_Dep6_Tu10,10.942,28.096,0.000,23.909,5.796,4.299,7.771,0.000,0.000,0.239,4.579,14.368,0.000,0.000
Colo9345_rep3_Dep6_Tu30,29.412,12.185,0.000,42.960,2.269,5.897,0.000,0.000,0.000,3.338,0.826,3.113,0.000,0.000
Colo9345_rep6_Dep6_Tu1,0.000,54.530,0.000,0.689,11.381,0.000,9.225,0.000,0.000,0.000,16.201,6.127,1.846,0.000
Colo9345_rep2_Dep6_Tu10,16.065,32.447,0.000,22.997,9.126,3.598,0.000,0.000,0.000,0.000,7.281,8.450,0.036,0.000
Colo9345_rep6_Dep6_Tu5,6.296,45.896,0.000,14.343,8.296,5.148,0.000,0.000,0.000,0.000,2.917,16.907,0.197,0.000
Colo9345_rep5_Dep6_Tu10,16.494,32.834,0.000,21.838,8.354,0.047,0.000,0.000,0.087,7.958,6.831,5.556,0.000,0.000
Colo9345_rep5_Dep6_Tu40,20.957,7.413,0.000,48.811,3.135,10.236,0.000,0.000,0.000,9.114,0.333,0.000,0.000,0.000
Colo9345_rep1_Dep6_Tu0.1,0.000,67.330,0.000,0.000,15.857,0.000,4.233,0.000,0.000,0.000,11.350,0.466,0.764,0.000
Colo9345_rep3_Dep6_Tu10,13.247,30.102,0.000,22.972,3.863,3.799,0.000,0.000,0.000,0.000,5.687,13.028,7.303,0.000
Colo9345_rep4_Dep6_Tu2,0.000,49.904,0.000,5.508,5.512,0.000,0.321,0.000,0.000,0.011,15.927,8.108,3.437,11.271
Colo9345_rep2_Dep6_Tu20,17.676,18.102,0.000,31.171,1.823,8.167,0.000,0.000,0.000,13.157,0.651,9.252,0.000,0.000
Colo9345_rep3_Dep6_Tu50,27.698,1.501,0.000,51.820,0.000,11.386,0.000,0.000,0.000,7.595,0.000,0.000,0.000,0.000
Colo9345_rep6_Dep6_Tu0.1,0.000,59.763,0.000,0.000,5.833,0.000,1.336,0.000,0.000,0.000,11.144,21.666,0.258,0.000
Colo9345_rep3_Dep6_Tu40,30.499,6.699,0.000,45.835,2.979,13.826,0.000,0.000,0.000,0.000,0.000,0.162,0.000,0.000
Colo9345_rep6_Dep6_Tu3,4.693,49.984,0.000,3.719,4.467,2.414,0.000,0.000,0.000,0.000,9.079,23.371,2.274,0.000
Colo9345_rep9_Dep6_Tu50,21.981,16.493,0.000,27.399,10.420,8.340,0.000,0.000,0.000,0.000,7.253,8.113,0.000,0.000
Colo9345_rep1_Dep6_Tu3,3.675,46.014,0.000,6.648,5.348,3.984,0.000,0.000,0.000,0.000,10.308,22.856,1.166,0.000
Colo9345_rep6_Dep6_Tu30,25.592,8.983,0.000,45.547,0.413,7.943,0.000,0.000,0.000,0.000,0.151,11.370,0.000,0.000
Colo9345_rep1_Dep6_Tu20,12.543,16.665,0.000,30.083,3.983,12.651,0.000,0.000,10.495,4.830,2.186,6.563,0.000,0.000
Colo9345_rep4_Dep6_Tu0.5,0.000,55.675,0.000,0.000,8.196,0.000,14.433,0.000,0.000,0.000,10.961,9.119,1.616,0.000
