Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo9345_rep1_Dep6_Tu5,1.523,0.523,0.573,1.169,50.513,0.000,0.094,0.024,0.064,1.312,3.471,0.000,22.076,18.658
Colo9345_rep8_Dep6_Tu30,0.310,0.892,1.969,0.000,47.839,0.037,0.659,0.003,0.067,0.154,2.012,0.196,15.813,30.048
Colo9345_rep5_Dep6_Tu1,0.000,0.533,0.001,0.000,56.509,0.000,0.044,0.004,0.201,3.277,6.155,0.300,29.126,3.850
Colo9345_rep5_Dep6_Tu20,3.119,2.180,5.439,9.070,17.147,0.246,1.147,0.242,1.852,0.660,4.984,0.144,12.443,41.328
Colo9345_rep7_Dep6_Tu20,4.865,2.679,4.224,6.743,20.804,0.064,1.018,0.955,0.240,3.034,0.870,0.312,11.284,42.907
Colo9345_rep6_Dep6_Tu2,0.851,0.000,0.009,0.682,51.382,0.001,0.009,0.241,0.862,1.681,4.018,0.392,35.083,4.789
Colo9345_rep10_Dep6_Tu10,0.000,0.000,0.000,0.000,46.017,0.001,0.000,0.000,0.011,3.991,5.116,0.404,32.831,11.630
Colo9345_rep1_Dep6_Tu10,0.034,3.452,0.086,5.889,36.466,0.450,2.610,0.081,0.381,1.300,2.792,0.713,15.761,29.985
Colo9345_rep3_Dep6_Tu30,5.625,5.214,5.077,5.412,7.689,0.167,1.514,0.028,0.494,1.328,3.091,0.506,6.646,57.210
Colo9345_rep6_Dep6_Tu1,0.000,0.000,0.000,0.008,55.852,0.000,0.008,0.000,0.000,0.517,2.979,0.056,38.485,2.094
Colo9345_rep2_Dep6_Tu10,1.137,0.248,1.483,2.492,41.810,1.999,0.000,0.007,0.021,0.994,4.385,0.020,14.198,31.204
Colo9345_rep6_Dep6_Tu5,0.004,0.001,0.000,4.233,51.729,0.190,0.286,0.000,0.000,0.669,0.271,0.000,24.778,17.839
Colo9345_rep5_Dep6_Tu10,3.519,1.647,2.345,1.272,31.567,0.000,0.085,0.170,0.027,4.101,4.824,0.001,18.275,32.167
Colo9345_rep5_Dep6_Tu40,3.087,8.685,5.226,10.813,0.613,1.316,0.655,1.713,0.255,1.145,3.170,0.342,2.528,60.450
Colo9345_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,48.098,0.000,0.000,0.000,0.000,1.451,4.611,0.000,45.840,0.000
Colo9345_rep3_Dep6_Tu10,3.179,1.617,1.646,1.722,37.317,0.182,0.008,0.546,0.001,0.173,4.117,0.001,18.482,31.010
Colo9345_rep4_Dep6_Tu2,0.000,0.000,0.000,0.181,56.483,0.001,0.000,0.000,0.003,0.001,7.412,0.085,29.119,6.714
Colo9345_rep2_Dep6_Tu20,2.691,5.618,7.133,5.926,20.764,0.625,0.726,0.337,0.080,0.041,1.964,0.000,7.961,46.134
Colo9345_rep3_Dep6_Tu50,4.567,10.505,6.312,9.973,0.000,1.039,0.922,0.186,0.159,0.004,0.010,0.006,0.000,66.316
Colo9345_rep6_Dep6_Tu0.1,0.000,0.000,0.000,0.000,55.821,0.000,0.003,0.003,0.010,0.203,6.419,0.000,37.541,0.000
Colo9345_rep3_Dep6_Tu40,8.167,4.239,6.255,7.132,0.696,2.660,1.844,0.182,0.401,0.372,1.142,1.703,4.080,61.127
Colo9345_rep6_Dep6_Tu3,2.055,0.002,0.065,1.264,56.310,0.557,0.186,0.001,0.002,0.036,3.528,0.000,29.116,6.877
Colo9345_rep9_Dep6_Tu50,3.534,0.000,1.331,8.380,30.239,1.108,0.005,0.001,0.008,4.621,5.066,0.002,6.244,39.459
Colo9345_rep1_Dep6_Tu3,0.000,0.000,0.000,0.166,50.163,1.377,0.002,0.007,0.001,1.263,6.865,0.044,26.388,13.724
Colo9345_rep6_Dep6_Tu30,3.561,3.775,4.700,5.773,7.910,1.705,0.186,0.105,2.472,1.694,2.120,1.962,6.732,57.305
Colo9345_rep1_Dep6_Tu20,0.680,5.093,5.522,5.995,18.062,0.727,0.231,0.129,0.614,0.863,2.628,1.453,10.261,47.742
Colo9345_rep4_Dep6_Tu0.5,0.473,0.000,0.080,0.000,59.905,0.001,0.187,0.000,0.002,0.439,2.774,0.018,36.121,0.000
Colo9345_rep9_Dep6_Tu10,0.000,0.000,0.000,2.270,52.443,0.001,0.033,0.000,0.000,0.010,5.707,0.000,29.991,9.544
Colo9345_rep3_Dep6_Tu1,0.013,0.000,0.000,0.000,53.511,0.000,0.008,0.000,0.001,0.087,7.562,1.362,35.375,2.081
Colo9345_rep7_Dep6_Tu0.1,0.000,0.000,0.000,0.000,49.023,0.000,0.000,0.000,0.000,1.540,7.301,0.006,42.130,0.000
Colo9345_rep4_Dep6_Tu20,1.961,0.594,6.891,4.456,20.662,0.025,1.746,0.021,0.447,0.006,2.024,2.599,10.125,48.444
Colo9345_rep7_Dep6_Tu5,0.000,0.002,0.000,2.764,38.437,0.010,1.519,0.183,1.033,3.711,2.027,0.110,31.394,18.808
Colo9345_rep10_Dep6_Tu50,2.886,3.797,4.125,9.055,22.520,0.857,0.009,1.012,0.052,0.283,3.185,0.000,13.669,38.550
Colo9345_rep2_Dep6_Tu50,4.549,3.161,9.081,9.861,0.065,4.302,0.469,0.067,0.397,1.766,1.475,0.111,0.094,64.602
