Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br62_rep5_Dep6_Tu0.5,3.412,0.507,4.035,0.777,6.881,3.149,9.237,2.510,6.807,2.630,6.116,2.031,0.201,0.782,3.094,0.581,0.013,2.062,2.122,4.130,0.885,1.560,1.365,0.079,0.708,0.234,0.106,0.009,0.058,0.006,0.034,0.026,0.341,1.012,1.003,0.212,0.212,0.027,0.541,0.165,0.738,1.319,0.848,12.847,2.589,4.364,0.451,4.465,0.774,1.944
Br62_rep5_Dep6_Tu3,1.630,0.872,5.493,2.211,6.316,3.238,1.491,5.582,7.552,4.467,0.925,3.210,2.287,1.471,2.604,1.109,4.199,2.394,1.950,1.344,0.778,0.968,1.318,0.089,0.824,0.275,0.117,0.036,0.118,0.006,0.032,0.096,1.382,0.299,0.629,0.192,0.073,0.167,1.123,0.452,0.407,3.240,2.384,7.980,2.418,3.130,1.100,3.156,0.225,6.639
Br62_rep6_Dep6_Tu30,0.104,1.257,2.260,3.008,2.979,1.996,2.740,3.908,2.321,2.284,1.935,1.917,0.598,2.139,2.544,2.471,0.944,2.634,0.113,1.712,1.670,2.165,0.110,0.525,2.189,0.943,3.208,2.578,1.126,0.699,0.152,0.275,0.894,0.326,0.456,1.270,0.749,1.099,3.044,0.921,6.998,5.694,8.216,1.196,3.313,0.154,4.222,0.442,3.741,1.760
Br62_rep7_Dep6_Tu20,2.438,2.288,1.307,3.170,3.161,3.393,3.399,0.302,3.216,4.003,3.451,1.495,1.200,1.074,2.711,1.662,3.821,0.587,2.593,1.752,0.353,2.080,0.358,1.604,1.874,0.435,0.511,0.005,0.535,0.466,0.104,0.198,0.152,0.813,1.865,1.442,0.421,0.373,2.436,0.586,0.525,7.553,6.811,2.580,0.216,2.708,0.689,1.329,10.210,3.745
Br62_rep2_Dep6_Tu40,0.503,0.082,1.375,2.526,2.476,1.005,1.753,1.404,0.507,0.747,1.271,0.449,1.081,0.703,3.012,2.048,3.291,1.347,1.198,3.176,1.207,1.376,1.493,5.224,0.501,2.039,2.264,3.378,0.472,2.624,0.186,0.007,1.450,1.540,0.863,1.107,1.942,0.416,2.460,2.108,22.077,1.843,0.587,1.842,1.756,0.413,0.893,0.115,6.493,1.364
Br62_rep8_Dep6_Tu0.5,0.188,1.662,6.366,1.666,7.258,6.371,0.074,8.484,4.032,0.893,3.819,1.498,2.961,0.087,4.442,2.913,1.148,4.088,1.485,1.027,0.798,1.456,1.552,0.082,0.141,0.221,0.053,0.013,0.054,0.000,0.025,0.009,0.983,1.105,0.648,0.107,0.150,0.109,0.940,1.345,0.205,0.128,0.409,4.918,4.979,2.656,3.777,4.241,2.388,6.048
Br62_rep5_Dep6_Tu2,2.668,0.698,2.909,6.204,5.296,2.366,2.755,7.739,6.532,1.083,3.012,3.740,0.569,1.272,2.075,1.700,3.048,0.229,3.527,4.657,0.516,2.115,0.469,0.047,0.713,0.374,0.096,0.034,0.093,0.010,0.014,0.094,1.034,1.230,0.009,0.343,0.096,0.298,0.245,0.217,4.270,0.563,0.057,4.321,4.746,2.835,0.651,3.967,0.553,7.908
Br62_rep4_Dep6_Tu50,1.733,0.011,1.198,1.306,0.516,1.943,1.369,1.668,1.047,1.577,1.065,0.716,0.650,1.455,0.352,2.048,2.257,1.073,3.049,0.049,0.711,1.784,0.905,0.836,3.307,3.501,0.217,10.065,0.126,3.169,0.160,0.170,1.702,0.148,0.483,0.764,1.895,1.946,1.871,1.544,13.649,8.048,8.105,0.437,0.238,0.409,1.983,0.177,6.181,0.385
Br62_rep8_Dep6_Tu40,1.606,1.539,0.439,1.924,2.073,1.605,2.301,2.045,2.293,0.696,0.688,1.510,0.944,1.657,3.786,0.642,2.211,0.512,2.335,0.604,0.403,1.053,2.078,4.692,2.328,2.994,1.894,0.750,1.484,0.686,0.031,0.325,0.324,0.952,1.281,0.846,1.231,1.884,0.974,1.059,0.650,4.234,25.844,1.892,0.877,0.446,3.581,2.476,1.102,0.220
Br62_rep7_Dep6_Tu2,0.870,0.241,3.819,5.081,5.867,5.923,5.580,1.793,4.827,1.068,4.995,2.227,1.459,1.803,1.565,3.741,3.175,2.393,0.840,2.212,0.176,1.131,2.169,0.033,0.543,0.197,0.263,0.070,0.077,0.017,0.009,0.136,1.142,0.996,1.004,0.122,0.296,0.036,0.125,1.388,0.413,0.529,0.641,4.959,1.612,1.851,1.133,6.440,2.491,10.520
