Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br62_rep5_Dep6_Tu0.5,0.000,0.000,30.827,1.593,1.306,7.240,0.000,10.402,0.000,0.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.459,9.718,0.000,0.000,22.067,15.084,0.000,0.000,0.000,0.875
Br62_rep5_Dep6_Tu3,0.000,0.000,22.114,6.807,0.615,8.126,0.000,7.425,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.865,0.519,0.000,8.555,23.250,5.115,11.600,0.000,0.000
Br62_rep6_Dep6_Tu30,0.000,0.000,7.902,6.283,0.000,6.347,0.000,4.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.943,0.000,10.976,0.009,14.260,0.000,4.841,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,0.000,0.000,5.397,4.776,27.658,4.866,0.000,0.000,0.000,0.542,0.000
Br62_rep7_Dep6_Tu20,0.000,0.000,11.674,4.349,0.511,8.888,0.000,4.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,9.047,0.000,8.640,0.000,1.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.280,0.491,0.000,5.292,28.420,0.000,13.091,0.000,1.341
Br62_rep2_Dep6_Tu40,0.000,0.000,5.503,6.580,0.000,2.000,0.000,3.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.592,0.104,6.440,2.600,18.882,0.000,6.121,0.000,0.000,0.000,0.456,0.000,0.000,0.764,0.000,0.000,0.000,0.000,4.234,13.280,22.190,3.886,0.000,0.000,0.000,0.000,0.804
Br62_rep8_Dep6_Tu0.5,0.000,0.000,19.178,7.018,0.000,18.328,0.000,3.328,0.000,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.312,0.636,0.000,10.376,0.000,0.380,18.599,0.000,2.677
Br62_rep5_Dep6_Tu2,0.000,0.000,13.667,3.664,0.000,24.574,0.000,2.513,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.533,0.000,22.056,4.385,0.877,5.331,0.052,0.000,16.314
Br62_rep4_Dep6_Tu50,0.000,0.000,6.874,0.976,0.000,3.404,0.000,3.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.031,0.245,5.940,29.910,14.275,0.000,6.000,0.000,0.000,0.000,0.000,0.122,0.000,1.755,0.000,0.000,0.000,0.152,0.923,8.937,13.552,2.138,0.000,0.000,0.000,0.000,0.000
Br62_rep8_Dep6_Tu40,0.000,0.000,7.556,3.456,0.070,0.798,0.000,5.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.090,0.000,10.661,6.224,15.948,0.000,3.144,0.000,0.000,0.000,0.000,0.009,0.000,0.209,0.000,0.000,0.000,0.000,2.840,0.000,0.000,8.502,0.000,0.000,8.741,20.725,3.955
Br62_rep7_Dep6_Tu2,0.000,0.000,10.175,6.561,1.615,24.003,0.000,4.441,0.000,0.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.910,6.029,0.213,12.364,0.552,2.562,0.269,0.000,0.000
Br62_rep9_Dep6_Tu40,0.000,0.000,13.463,7.879,0.000,1.137,0.000,3.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.056,0.010,10.066,25.835,6.261,0.000,4.424,0.000,0.000,0.000,0.000,0.021,0.000,0.323,0.000,0.000,0.000,3.142,2.597,5.488,4.368,3.660,0.000,0.000,3.713,0.000,0.000
