Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Colo_rep2_Dep6_Tu0.5,0.005,0.004,3.362,2.165,1.909,1.500,14.721,3.256,5.584,1.470,1.071,0.294,0.008,0.022,0.168,0.054,0.065,0.125,0.008,0.025,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,64.122
Colo_rep2_Dep6_Tu50,0.145,0.108,1.254,1.296,0.518,3.924,0.244,0.671,0.538,0.821,0.380,0.198,0.228,0.041,0.130,0.183,0.024,0.144,0.217,0.208,0.015,0.010,0.016,0.000,0.001,0.000,0.001,0.000,0.002,0.007,0.066,6.826,75.166,0.001,0.000,0.059,0.048,0.000,0.010,6.498
Colo_rep6_Dep6_Tu1,0.017,0.008,5.956,2.070,0.928,0.925,20.286,8.136,1.683,0.076,0.888,1.518,0.013,0.023,0.238,0.125,0.191,0.311,0.027,0.190,0.003,0.010,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.704,0.000,0.000,0.000,46.655
Colo_rep3_Dep6_Tu2,0.038,0.033,4.309,0.469,4.069,2.125,17.308,2.652,7.336,0.053,1.905,1.279,0.073,0.042,0.149,0.075,0.635,0.219,0.075,0.425,0.005,0.004,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.001,10.201,0.000,0.000,0.000,46.448
Colo_rep7_Dep6_Tu2,0.031,0.004,4.076,2.978,3.664,3.321,19.149,4.387,1.443,1.370,1.183,0.290,0.022,0.014,0.168,0.189,0.267,0.278,0.105,0.154,0.004,0.003,0.010,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.001,9.517,0.000,0.000,0.000,47.336
Colo_rep8_Dep6_Tu0.1,0.006,0.001,3.711,2.086,4.573,2.438,21.550,4.871,10.508,1.252,2.665,0.187,0.017,0.021,0.318,0.367,0.289,1.598,0.069,0.569,0.001,0.002,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.332,0.000,0.000,0.000,14.541
Colo_rep10_Dep6_Tu2,0.029,0.019,1.686,1.685,4.396,0.709,18.247,0.883,5.664,0.984,0.625,0.557,0.003,0.012,0.051,0.152,0.193,0.012,0.033,0.164,0.004,0.012,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.001,0.001,1.282,0.000,0.000,0.000,62.588
Colo_rep6_Dep6_Tu3,0.036,0.068,4.082,3.936,2.679,4.387,19.368,0.290,3.992,1.310,1.480,0.124,0.050,0.010,0.389,0.041,0.449,0.127,0.178,0.179,0.001,0.002,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.032,0.745,0.019,0.006,10.775,0.000,0.000,0.002,45.169
Colo_rep9_Dep6_Tu30,0.246,0.192,0.282,0.902,4.312,6.797,3.811,5.335,2.472,0.345,1.288,0.754,0.076,0.126,0.552,0.211,0.136,0.114,0.163,0.383,0.029,0.008,0.089,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.002,2.476,47.581,0.001,0.003,16.353,0.000,0.000,0.023,4.936
Colo_rep9_Dep6_Tu0.5,0.000,0.002,2.926,2.352,4.860,5.338,7.845,2.207,7.035,0.755,0.511,1.007,0.003,0.000,0.140,0.065,0.014,0.216,0.034,0.165,0.000,0.001,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,64.504
