Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.000,0.000,16.655,9.871,10.094,7.404,0.000,6.050,0.000,0.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.095,0.000,8.802,1.225,0.000,0.000,3.906,0.000,0.085,4.072
Colo_rep2_Dep6_Tu50,0.000,0.000,5.221,0.275,5.836,0.000,0.000,2.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.092,0.375,34.431,0.000,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.492,37.990,12.038,0.000,0.000,0.575,0.000,0.279,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,25.372,9.690,6.104,2.910,0.000,5.321,0.000,0.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.708,0.000,7.541,0.264,4.449,0.000,14.358,0.000,0.000,0.677
Colo_rep3_Dep6_Tu2,0.000,0.000,22.396,6.830,20.055,0.885,0.000,0.776,0.000,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.924,0.000,5.454,1.304,0.000,0.026,4.853,0.000,12.141,6.072
Colo_rep7_Dep6_Tu2,0.000,0.000,12.504,8.429,18.118,1.191,0.000,4.655,0.000,0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.968,0.000,7.048,2.905,0.000,0.401,6.268,0.000,0.000,32.173
Colo_rep8_Dep6_Tu0.1,0.000,0.000,13.312,17.248,14.354,1.745,0.000,5.010,0.000,0.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.000,3.120,9.529,0.000,0.000,27.836,0.000,0.000,6.406
Colo_rep10_Dep6_Tu2,0.000,0.000,12.169,18.401,6.505,4.790,0.000,9.834,0.000,0.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.289,0.000,12.110,1.849,0.897,0.657,2.224,0.377,0.000,1.642
Colo_rep6_Dep6_Tu3,0.000,0.000,20.301,14.136,10.511,0.895,0.000,2.484,0.000,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.988,0.000,5.482,1.979,0.000,0.803,2.787,0.000,0.312,27.050
Colo_rep9_Dep6_Tu30,0.000,0.000,4.548,7.907,3.844,0.514,0.000,10.437,0.000,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.099,16.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.558,0.000,4.257,12.296,0.646,0.000,1.178,5.328,30.258,0.442
Colo_rep9_Dep6_Tu0.5,0.000,0.000,18.482,3.862,14.420,2.001,0.000,9.730,0.000,0.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.240,0.000,4.220,1.588,0.081,0.000,2.859,0.000,0.000,0.159
Colo_rep6_Dep6_Tu20,0.000,0.000,18.207,2.439,4.319,5.691,0.000,6.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,13.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.728,0.000,2.492,7.329,0.000,0.000,1.767,0.000,1.321,35.428
Colo_rep8_Dep6_Tu30,0.000,0.000,4.495,2.341,0.269,28.659,0.000,4.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.313,18.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.927,0.000,12.163,10.510,0.000,0.000,0.631,4.633,1.615,0.000
Colo_rep3_Dep6_Tu5,0.000,0.000,20.052,5.455,8.481,4.713,0.000,5.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.277,0.000,6.719,1.333,1.516,0.000,16.979,0.000,0.000,3.281
Colo_rep4_Dep6_Tu3,0.000,0.000,11.447,13.110,4.936,0.278,0.000,24.860,0.000,0.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.757,14.243,0.000,0.000,24.006,0.689,0.108,0.000
Colo_rep2_Dep6_Tu10,0.000,0.000,8.860,10.887,3.496,11.144,0.000,10.395,0.000,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.418,0.000,14.245,2.166,0.000,0.000,0.000,3.016,8.764,2.075
Colo_rep3_Dep6_Tu40,0.000,0.000,0.000,8.360,5.279,1.809,0.000,5.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.417,22.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.501,0.665,3.187,5.543,0.636,0.000,0.000,38.479,7.902,0.000
Colo_rep3_Dep6_Tu30,0.000,0.000,12.205,2.283,7.124,1.626,0.000,5.450,0.000,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.109,18.618,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,10.253,0.000,11.692,4.043,0.000,0.000,0.000,22.167,4.021,0.112
Colo_rep6_Dep6_Tu30,0.000,0.000,5.768,3.403,10.592,2.812,0.000,2.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,19.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.632,0.000,2.026,26.808,0.712,0.000,17.039,0.000,8.645,0.177
Colo_rep4_Dep6_Tu50,0.000,0.000,2.785,0.734,3.808,4.486,0.000,0.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.715,30.086,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.530,40.269,0.335,0.000,0.000,0.000,11.910,0.461
Colo_rep5_Dep6_Tu50,0.000,0.000,0.930,0.197,1.079,23.575,0.000,0.827,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.768,31.567,0.000,0.208,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.000,23.517,15.882,0.000,0.000,0.878,0.405,0.000,0.000
Colo_rep6_Dep6_Tu2,0.000,0.000,13.378,5.541,27.464,0.000,0.000,3.078,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.684,0.000,1.674,5.506,0.046,6.851,30.814,0.000,0.740,2.134
