Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Breast-GC1002975,0.066,11.405,1.834,0.000,3.751,0.088,3.312,0.577,2.190,6.303,9.721,3.718,20.951,36.086
Breast-GC1002976,2.604,0.184,4.215,0.000,7.170,1.570,3.108,1.074,8.239,5.852,2.450,4.170,20.890,38.474
Breast-GC1002977,0.004,0.000,0.000,0.000,0.001,0.018,5.874,8.453,1.146,0.000,8.784,12.828,39.045,23.847
Breast-GC1002978,1.832,22.519,0.331,0.579,3.577,0.163,3.501,0.567,1.458,0.548,16.329,2.735,10.769,35.093
Breast-GC1002979,8.693,5.264,0.431,0.120,0.904,1.473,1.245,0.877,2.511,4.141,13.440,3.641,32.497,24.764
Breast-GC1002980,0.000,18.595,0.259,0.046,5.754,0.002,3.242,2.400,1.585,2.323,5.575,0.376,1.077,58.766
Breast-GC1002981,0.000,14.089,1.742,0.000,4.274,0.009,1.785,2.092,0.480,4.211,13.185,3.165,25.965,29.000
Breast-GC1003967,0.293,12.481,0.720,0.412,7.681,0.291,2.525,1.913,0.098,9.923,12.536,2.643,0.015,48.469
Breast-GC1003968,0.943,0.130,2.676,1.021,6.749,2.752,1.680,0.093,5.704,10.825,12.745,5.881,13.843,34.958
Breast-GC1003970,0.798,11.881,2.278,0.002,1.824,0.002,0.800,0.015,0.540,4.010,36.056,2.862,16.105,22.827
Breast-GC1003971,0.110,16.445,1.837,0.847,5.759,0.183,2.516,2.537,2.835,8.697,14.027,5.364,0.024,38.819
Breast-GC1003972,1.816,11.854,1.841,1.212,5.301,0.612,0.715,0.024,4.366,6.451,20.289,4.454,0.251,40.813
Breast-GC1003974,0.712,1.494,0.362,1.572,4.288,0.000,3.136,1.045,2.470,5.046,11.196,1.407,30.426,36.846
Breast-GC1002311,0.000,20.870,0.211,0.000,2.384,0.291,1.227,4.306,0.324,5.520,15.896,3.212,12.132,33.629
Breast-GC1004006,0.469,3.384,2.354,0.000,0.999,0.930,4.430,5.373,2.301,9.094,10.681,2.154,25.907,31.922
Breast-GC1004007,0.000,22.440,0.004,0.000,5.708,0.940,3.489,2.063,3.120,2.386,7.006,6.398,1.143,45.303
Breast-GC1004008,0.098,15.272,1.649,0.291,0.120,0.120,3.234,0.273,3.272,4.546,7.510,4.489,30.494,28.631
Breast-GC1004009,0.501,2.713,1.800,0.004,13.376,2.441,1.665,0.009,0.126,6.988,7.914,1.114,33.695,27.652
Breast-GC110693,1.449,0.121,0.008,0.000,1.970,0.000,7.368,0.019,5.534,4.097,9.394,5.319,29.694,35.027
Breast-GC110694,0.063,9.112,2.534,0.067,3.244,0.517,3.557,1.900,1.817,10.641,13.179,2.688,21.247,29.435
Breast-GC110695,0.003,9.667,5.419,0.000,10.395,0.575,1.161,3.949,1.943,4.710,7.460,7.051,0.105,47.562
Breast-GC110696,0.000,16.884,0.056,0.000,3.488,0.000,6.238,3.844,0.698,3.650,11.270,6.229,7.116,40.528
Breast-GC116960,0.125,13.515,1.450,0.259,6.330,0.479,4.213,2.287,1.062,6.226,18.292,4.370,12.830,28.562
Breast-GC116963,0.000,9.357,2.064,0.000,3.014,0.002,0.164,1.303,0.362,1.641,5.661,2.438,45.977,28.017
Breast-GC116964,0.000,0.002,0.704,0.627,3.708,0.286,6.501,2.175,2.982,7.325,21.185,6.275,0.094,48.136
Breast-GC116965,1.255,21.484,1.381,0.000,4.324,0.177,1.159,4.363,1.382,10.148,6.792,2.132,0.070,45.333
Breast-GC116966,0.000,32.261,0.421,0.000,0.069,0.072,1.281,0.569,1.595,4.183,10.581,3.521,0.064,45.384
Breast-GC116967,0.259,2.960,2.879,0.737,8.665,0.112,1.611,3.389,2.290,6.302,15.167,7.200,10.101,38.330
Breast-GC116968,0.521,17.378,0.611,0.198,3.629,1.496,0.518,0.608,1.926,1.947,3.882,1.395,30.245,35.645
Breast-GC116969,0.000,10.134,4.643,0.000,0.521,0.750,0.492,0.871,3.695,8.182,6.206,2.174,39.879,22.454
Breast-GC116970,0.013,6.088,2.153,0.355,6.046,1.520,1.796,0.339,2.183,10.557,14.113,3.189,24.326,27.323
Breast-GC116971,0.160,29.635,1.395,0.000,3.353,0.300,2.961,0.936,0.015,7.073,10.709,4.200,8.039,31.223
Breast-GC110676,0.000,9.606,0.223,1.224,0.561,1.161,3.484,2.676,5.929,2.386,7.201,3.641,15.246,46.664
Breast-GC110678,0.017,22.442,0.927,1.490,3.606,1.005,2.080,1.412,3.732,4.471,20.750,4.204,18.039,15.826
Breast-GC110679,15.486,13.157,1.671,1.340,1.024,0.719,4.414,0.457,1.800,3.014,11.033,0.972,11.832,33.083
Breast-GC110680,0.000,9.228,2.576,0.000,4.874,1.645,1.827,1.890,2.805,9.927,6.209,1.497,23.509,34.012
Breast-GC110681,5.161,0.001,0.891,0.000,22.744,3.356,3.367,0.310,1.836,3.212,0.692,4.669,0.287,53.473
Breast-GC110682,0.000,0.122,0.864,0.000,7.085,2.288,7.987,2.277,1.459,4.126,12.404,7.650,21.606,32.131
Breast-GC110683,0.983,2.160,0.068,0.206,8.028,2.309,4.755,3.076,2.813,7.407,16.854,7.827,12.687,30.829
Breast-GC110684,0.234,0.808,3.621,0.842,3.427,0.996,5.211,1.919,1.120,5.172,15.123,3.159,18.452,39.916
Breast-GC110685,0.023,25.994,1.651,0.145,6.392,1.256,5.485,7.697,2.168,2.416,11.338,4.350,7.069,24.016
Ovarian-GC110686,0.000,31.080,0.752,0.806,3.378,0.004,0.106,0.530,0.187,9.079,2.189,2.453,0.008,49.428
Ovarian-GC114179,0.058,13.566,0.728,0.997,1.267,1.195,1.852,1.978,0.401,17.609,13.481,4.407,14.424,28.035
Ovarian-GC114180,0.000,37.666,0.035,0.455,0.769,0.000,3.946,2.736,0.397,5.721,7.530,1.043,3.411,36.292
Ovarian-GC114181,7.709,25.575,0.986,0.000,12.248,0.471,0.002,0.127,0.447,19.060,3.725,3.144,13.550,12.954
Ovarian-GC114182,2.727,0.001,0.000,0.000,58.934,3.287,0.000,0.002,1.027,0.318,3.473,0.359,5.361,24.512
Ovarian-GC116977,0.000,8.655,0.873,0.841,8.445,2.108,2.048,0.394,1.422,13.963,10.703,3.606,2.518,44.424
Ovarian-GC116979,1.507,21.977,1.598,0.171,24.188,1.023,0.249,1.004,0.550,5.649,7.711,1.449,26.671,6.251
Ovarian-GC116982,0.002,15.689,1.293,0.000,22.079,0.160,1.858,3.787,0.311,5.170,5.770,5.484,5.018,33.379
Ovarian-GC116990,0.436,3.188,1.928,0.000,5.068,2.390,3.883,0.150,3.202,4.010,14.816,4.515,20.929,35.485
Ovarian-GC119363,0.223,21.101,3.097,0.733,15.939,0.082,1.468,1.270,0.611,18.490,1.669,1.357,6.877,27.081
