Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,1.497,0.822,0.000,0.000,5.050,3.676,4.760,1.174,2.496,18.065,17.652,7.063,37.746
Breast-GC1002976,8.451,2.036,0.785,0.000,7.563,3.189,4.248,2.204,5.898,13.663,6.450,5.585,39.927
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,4.979,14.051,0.000,0.000,14.737,13.527,52.706
Breast-GC1002978,4.076,0.000,0.310,0.000,13.310,0.000,4.409,1.472,0.735,17.759,23.064,7.277,27.588
Breast-GC1002979,6.123,7.167,0.000,0.000,1.414,0.000,0.853,0.255,2.490,11.843,18.191,7.110,44.553
Breast-GC1002980,0.000,0.335,0.000,0.000,15.618,0.684,4.267,1.619,2.581,22.757,16.842,5.642,29.655
Breast-GC1002981,2.573,0.984,0.000,0.000,9.205,0.000,3.714,3.413,0.000,15.471,18.346,5.842,40.452
Breast-GC1003967,0.000,4.046,0.000,0.000,7.964,2.465,2.070,3.951,0.000,26.030,22.076,6.999,24.399
Breast-GC1003968,5.273,0.000,0.000,1.539,6.811,2.873,4.710,2.397,2.190,17.240,16.141,8.157,32.668
Breast-GC1003970,0.417,0.000,2.664,0.025,4.847,1.520,2.436,0.000,1.974,9.510,41.720,6.170,28.716
Breast-GC1003971,2.087,1.993,0.544,0.000,9.507,0.000,2.432,7.015,1.813,24.000,23.150,11.066,16.393
Breast-GC1003972,4.497,1.784,0.000,0.724,5.518,0.460,1.257,0.000,5.675,24.672,29.397,5.770,20.247
Breast-GC1003974,1.397,0.000,2.842,0.000,14.318,0.000,0.206,0.000,0.000,18.258,15.534,3.739,43.706
Breast-GC1002311,2.553,0.000,0.000,0.000,2.617,2.527,3.348,5.075,1.501,20.790,24.632,6.929,30.030
Breast-GC1004006,6.921,0.000,0.000,0.000,1.651,3.288,4.768,6.130,1.454,22.276,17.268,4.169,32.074
Breast-GC1004007,0.000,0.721,0.000,0.000,9.761,2.661,4.753,2.926,3.808,23.832,21.484,8.175,21.880
Breast-GC1004008,0.000,6.229,0.000,1.093,3.841,0.000,4.272,0.000,1.996,14.629,15.749,9.481,42.707
Breast-GC1004009,2.684,0.000,2.208,0.420,3.732,4.486,1.733,0.000,0.000,18.126,11.895,4.095,50.620
Breast-GC110693,0.000,0.000,0.000,0.000,1.832,0.000,6.413,0.000,3.002,16.413,14.848,7.746,49.746
Breast-GC110694,0.778,2.554,0.000,1.569,6.163,0.000,3.936,3.806,1.530,17.315,19.777,5.106,37.466
Breast-GC110695,0.000,0.737,1.358,0.000,14.038,0.550,0.595,1.883,2.705,27.602,16.611,11.406,22.516
Breast-GC110696,0.000,1.779,0.000,0.000,13.410,0.000,6.648,4.671,0.433,18.587,19.832,10.171,24.470
Breast-GC116960,4.207,0.000,0.000,0.173,6.868,0.000,4.864,2.231,0.000,20.942,24.466,7.901,28.349
Breast-GC116963,2.262,3.976,0.000,0.000,3.971,0.937,0.000,1.488,0.000,11.946,11.708,4.327,59.384
Breast-GC116964,1.439,2.209,0.000,0.000,1.809,0.000,5.726,5.087,0.000,20.910,29.964,8.559,24.295
Breast-GC116965,5.127,5.126,0.000,0.112,3.844,0.234,2.061,5.221,0.000,31.516,19.349,7.919,19.489
Breast-GC116966,0.086,1.278,0.359,1.130,5.363,1.734,2.288,2.867,2.896,26.625,24.077,8.648,22.647
Breast-GC116967,3.412,0.000,0.000,0.000,7.920,0.000,1.937,3.598,0.288,23.645,21.904,9.118,28.178
Breast-GC116968,1.336,0.000,0.000,0.000,12.582,3.226,1.925,0.514,3.378,15.652,10.996,5.333,45.059
Breast-GC116969,0.000,5.047,1.628,0.000,2.404,1.731,3.003,0.000,3.166,15.363,10.548,5.816,51.295
Breast-GC116970,1.911,3.668,0.000,0.000,5.199,2.317,2.956,0.000,3.678,17.612,18.060,6.238,38.360
Breast-GC116971,3.785,0.000,0.444,0.161,8.920,0.000,6.812,3.052,0.000,21.259,19.505,10.476,25.586
Breast-GC110676,1.828,1.426,0.000,0.000,6.924,0.000,4.165,1.095,5.382,20.235,13.835,7.714,37.396
Breast-GC110678,0.000,3.447,2.142,2.123,6.016,0.306,2.870,2.321,4.592,16.118,25.098,6.492,28.473
Breast-GC110679,16.231,2.756,0.000,0.000,10.359,2.202,4.656,0.847,2.554,12.435,15.861,3.480,28.619
Breast-GC110680,0.027,0.000,0.642,0.000,10.604,1.074,2.612,1.994,4.068,17.681,13.122,4.991,43.184
Breast-GC110681,10.930,0.000,0.000,0.000,15.919,9.758,1.979,0.000,0.000,22.976,10.194,3.945,24.298
Breast-GC110682,3.244,0.505,0.000,0.000,3.496,0.979,9.155,2.087,0.000,16.786,20.429,10.137,33.182
Breast-GC110683,6.664,0.385,0.000,0.000,2.149,1.410,5.428,5.659,0.000,19.650,22.328,8.031,28.295
Breast-GC110684,0.298,0.361,2.261,0.000,7.518,0.000,6.564,0.451,0.000,17.549,22.852,3.580,38.566
Breast-GC110685,2.818,1.188,2.621,1.613,8.340,2.045,6.345,8.968,1.576,15.794,18.394,10.245,20.054
Ovarian-GC110686,0.000,0.000,0.000,0.000,25.783,0.000,0.000,0.000,2.456,28.340,14.135,10.651,18.634
Ovarian-GC114179,1.143,4.819,0.000,0.000,5.557,2.426,4.862,1.255,0.781,22.913,18.871,9.481,27.892
Ovarian-GC114180,0.000,0.000,1.360,1.091,12.268,0.047,8.018,4.800,2.341,23.624,16.914,6.905,22.633
Ovarian-GC114181,4.633,5.895,0.000,0.000,13.648,3.052,2.625,1.359,3.631,22.181,10.513,8.784,23.679
Ovarian-GC114182,10.318,0.000,0.000,0.000,28.796,8.643,0.000,0.000,1.578,15.104,10.258,2.758,22.545
Ovarian-GC116977,0.000,1.462,0.000,0.000,9.415,8.957,3.078,0.000,1.559,23.897,20.069,7.834,23.730
Ovarian-GC116979,4.991,0.663,0.000,0.000,24.655,3.160,1.832,1.239,2.184,12.716,13.584,4.298,30.678
Ovarian-GC116982,1.384,1.812,0.000,0.000,25.735,1.949,4.799,3.712,0.040,14.731,13.496,10.278,22.065
Ovarian-GC116990,1.360,2.450,1.928,0.553,6.704,0.803,3.005,0.000,2.121,13.658,22.023,7.378,38.017
Ovarian-GC119363,4.857,0.000,0.554,0.000,20.345,2.127,2.678,2.042,2.074,29.346,9.958,5.965,20.054
Ovarian-GC119364,0.930,3.654,0.000,0.000,5.388,3.988,6.078,3.394,0.000,10.768,22.178,8.093,35.530
Ovarian-GC119365,7.258,0.000,0.000,0.000,56.575,5.681,2.472,0.000,0.000,19.294,6.669,0.000,2.051
Ovarian-GC119366,11.171,0.000,1.068,0.710,9.645,5.918,3.353,4.046,3.120,27.345,16.224,6.240,11.160
Colorectal-GC121326,5.164,2.769,0.000,0.000,1.535,1.321,1.058,8.153,0.000,23.287,10.777,6.121,39.814
Colorectal-GC121327,6.466,5.703,0.000,9.282,14.278,1.318,5.632,0.000,0.091,22.846,14.297,4.971,15.116
Colorectal-GC121328,0.000,0.000,0.000,0.000,17.193,6.623,1.204,1.715,5.377,33.430,15.690,9.911,8.858
Colorectal-GC121329,4.229,0.000,0.000,0.000,12.555,23.804,5.404,0.779,6.760,22.561,11.387,4.519,8.001
Colorectal-GC121330,16.153,0.000,1.406,0.000,8.246,15.469,1.948,0.000,0.564,17.459,6.906,5.362,26.487
Colorectal-GC1003994,0.000,0.000,0.000,0.000,23.383,0.000,4.873,0.000,2.974,22.741,17.217,6.418,22.394
Colorectal-GC1003995,7.959,5.428,0.000,17.457,7.740,13.501,4.030,0.000,4.169,7.382,9.340,2.068,20.925
Colorectal-GC1003996,1.887,3.175,0.000,2.835,1.702,0.184,6.559,2.449,3.048,15.716,13.365,5.154,43.925
Colorectal-GC1003997,1.394,0.000,0.000,0.000,8.123,2.395,5.071,0.000,0.000,27.008,16.914,6.081,33.013
Colorectal-GC1003998,6.182,1.838,0.000,0.000,4.605,3.092,2.995,0.000,3.957,22.834,19.136,11.904,23.455
Colorectal-GC1003999,5.908,4.510,1.018,0.000,11.537,7.231,2.358,3.314,0.000,29.249,5.594,7.232,22.048
Colorectal-GC1004000,5.125,8.606,0.000,4.463,3.408,36.339,0.000,0.000,3.480,11.307,4.909,5.113,17.249
Colorectal-GC1004001,0.000,1.594,0.287,0.000,9.747,1.675,0.000,0.000,1.828,19.314,21.902,9.017,34.637
Colorectal-GC1004002,1.626,0.000,0.000,3.966,5.859,4.748,4.388,3.384,0.000,24.008,15.197,8.606,28.218
Colorectal-GC1004003,8.187,1.146,0.000,0.000,6.422,4.040,2.908,3.014,0.830,26.214,17.194,7.272,22.773
Colorectal-GC137538,3.204,0.000,3.495,0.000,11.245,0.000,5.493,12.762,3.359,9.694,23.960,4.740,22.048
Colorectal-GC137539,1.097,0.000,1.678,2.518,11.754,2.674,3.920,4.056,1.713,13.871,23.279,5.585,27.855
Colorectal-GC137540,0.000,1.290,0.000,0.000,3.830,0.000,2.091,4.738,6.406,30.558,19.553,3.467,28.067
Colorectal-GC137541,7.072,0.502,0.000,0.505,0.000,3.757,4.104,2.767,0.853,24.449,20.593,5.383,30.015
Colorectal-GC137542,0.753,2.133,0.000,0.089,0.000,0.000,2.580,5.296,3.334,30.019,13.809,7.675,34.312
Colorectal-GC137543,0.000,1.048,0.000,0.438,15.013,7.750,4.750,0.000,3.586,24.201,16.457,6.454,20.302
Colorectal-GC137544,0.000,0.477,0.000,0.000,14.098,2.659,1.885,0.000,3.664,24.239,18.938,4.004,30.036
Colorectal-GC137545,0.000,6.661,2.894,0.000,7.189,0.000,3.519,2.585,6.314,19.089,23.801,8.417,19.531
Colorectal-GC137546,4.608,0.000,0.000,0.000,1.741,2.869,3.261,2.398,4.929,18.067,17.597,6.986,37.545
Colorectal-GC137547,3.776,1.358,0.000,0.000,9.837,1.378,1.353,0.727,1.725,25.235,25.342,6.403,22.867
Colorectal-GC137548,0.554,0.000,0.000,0.000,8.097,0.000,0.000,3.401,0.000,13.879,10.200,11.671,52.199
Colorectal-GC137549,0.000,3.882,0.000,0.000,7.377,13.431,5.468,1.265,1.066,21.532,10.062,10.686,25.230
Colorectal-GC137550,2.813,0.039,0.000,0.558,3.545,2.675,8.348,2.442,1.521,18.708,10.062,7.804,41.485
Colorectal-GC137551,2.648,1.759,0.000,0.000,0.000,0.000,5.492,0.612,0.455,11.323,34.959,3.434,39.319
Colorectal-GC137552,0.000,2.428,2.788,0.000,2.548,5.815,3.599,0.000,1.910,18.776,26.975,6.942,28.219
Colorectal-GC137553,1.516,7.830,0.000,0.000,1.203,0.931,21.717,7.608,4.352,15.250,21.378,4.223,13.992
Colorectal-GC137554,0.000,17.676,0.000,0.000,3.362,2.526,7.627,2.291,4.757,16.806,13.088,6.154,25.713
Colorectal-GC137555,4.562,0.000,0.000,0.000,8.214,0.988,1.099,3.155,1.890,22.365,23.843,8.151,25.734
Colorectal-GC137556,1.637,0.000,0.000,0.000,7.860,0.000,2.556,6.039,2.188,19.566,19.082,6.072,35.000
Colorectal-GC137557,0.109,0.000,0.000,0.000,4.235,5.207,1.491,4.352,4.997,14.070,17.909,1.304,46.326
Cervical-GC1002983,3.605,1.978,1.493,0.000,2.156,3.287,3.930,2.326,2.309,12.241,16.455,5.573,44.648
Cervical-GC1002984,0.000,4.131,0.000,0.000,4.593,1.142,2.747,1.614,1.278,22.299,27.482,7.826,26.889
Cervical-GC114187,0.000,2.439,0.000,0.000,13.276,0.000,4.443,6.025,0.460,24.038,22.078,4.958,22.283
Cervical-GC114188,0.000,0.000,0.000,0.000,21.863,0.000,4.918,5.261,1.753,14.592,15.600,7.889,28.124
Control-GC1003986,1.560,0.797,0.000,0.000,6.313,0.194,4.655,1.290,3.433,10.057,15.318,6.638,49.744
Control-GC1003988,0.000,7.025,3.160,0.000,5.282,0.489,2.466,0.048,2.031,21.493,17.893,5.180,34.934
Control-GC110675,0.000,0.000,0.000,0.000,10.707,0.000,4.038,0.000,0.000,11.697,10.400,2.908,60.250
Control-GC112864,0.000,3.234,0.822,0.000,13.018,0.000,2.681,1.649,3.064,17.291,17.230,5.775,35.237
Control-GC112894,8.620,2.770,0.547,1.378,0.000,10.391,2.727,0.000,1.142,16.320,16.550,7.944,31.612
Control-GC112895,1.733,0.000,1.493,0.000,5.035,1.574,11.497,3.251,5.130,15.641,21.913,3.797,28.937
Control-GC112897,7.210,0.000,0.000,0.000,4.341,3.802,4.132,3.430,0.000,13.757,16.654,7.154,39.520
Control-GC119350,0.000,0.000,0.000,0.000,5.735,0.000,4.568,6.050,0.000,28.426,23.438,6.637,25.144
Control-GC119351,1.522,0.000,0.000,0.000,8.235,3.861,0.240,0.345,0.661,18.543,14.579,6.851,45.163
Control-GC119352,0.554,1.097,0.000,0.000,11.519,0.000,2.552,2.541,0.470,22.413,18.659,7.294,32.901
Control-GC119353,6.284,0.000,0.000,0.000,13.995,1.113,5.562,1.767,0.000,19.688,22.114,8.314,21.163
