Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,0.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.429,14.555,0.000,33.600,0.000,5.834,0.000,18.554,0.000,0.000,0.000,0.000,0.000,16.244
Breast-GC1002976,6.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.302,2.548,0.000,37.072,0.000,29.276,0.000,11.064,0.473,0.000,0.000,0.000,0.653,4.633
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,4.634,28.327,0.000,0.000,8.983,6.302,50.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.227
Breast-GC1002978,0.417,0.000,0.000,0.000,3.695,0.000,0.000,0.000,0.000,6.881,23.726,0.000,23.855,0.000,12.792,0.000,3.402,0.000,0.000,0.000,0.000,0.000,25.230
Breast-GC1002979,7.987,2.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.552,15.670,2.771,42.668,1.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.092
Breast-GC1002980,0.000,0.000,0.000,0.000,3.048,0.000,0.776,0.000,0.000,22.901,14.612,0.903,29.370,0.000,0.000,0.000,8.836,0.000,0.000,0.000,0.000,0.000,19.553
Breast-GC1002981,0.000,0.000,0.000,0.000,2.478,0.000,0.000,0.000,0.000,11.036,18.774,1.757,36.161,0.000,12.162,0.000,9.863,0.000,0.000,0.000,0.000,0.000,7.767
Breast-GC1003967,0.000,0.000,0.000,0.000,2.651,0.000,0.000,0.000,0.000,19.081,20.916,0.000,21.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.056
Breast-GC1003968,0.739,0.000,0.000,1.367,0.000,0.000,0.000,0.000,0.000,11.801,12.615,6.073,30.032,0.000,22.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.421
Breast-GC1003970,0.440,0.000,0.141,0.071,0.000,0.000,0.000,0.000,0.000,5.706,46.796,3.258,24.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.120
Breast-GC1003971,0.000,1.311,0.574,0.000,0.553,0.000,0.000,0.000,0.000,14.185,20.185,1.693,8.968,0.000,15.920,0.000,0.000,22.669,0.000,0.000,0.000,0.000,13.943
