Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Breast-GC1002975,2.487,0.000,36.163,0.000,0.000,0.000,0.000,1.370,0.000,11.551,13.745,0.000,34.682,0.000
Breast-GC1002976,10.186,0.000,31.891,0.000,0.000,0.000,0.000,1.210,8.059,7.684,3.001,0.000,37.968,0.000
Breast-GC1002977,0.000,0.000,0.961,0.000,0.000,0.000,3.726,6.343,0.000,0.000,9.028,0.000,46.029,33.912
Breast-GC1002978,0.373,0.000,41.615,0.000,4.778,0.000,0.000,0.000,0.000,6.659,23.683,0.000,22.890,0.000
Breast-GC1002979,6.396,5.842,20.734,0.000,0.000,0.000,0.000,2.524,0.000,8.108,13.516,0.000,42.878,0.000
Breast-GC1002980,0.000,0.000,28.945,0.000,2.736,0.000,0.805,0.746,0.000,22.831,14.003,0.000,29.933,0.000
Breast-GC1002981,0.000,0.000,24.919,0.000,3.574,0.000,0.000,3.051,0.000,13.499,19.127,0.000,35.830,0.000
Breast-GC1003967,0.000,0.000,37.833,0.000,2.273,0.000,0.000,0.000,0.000,20.171,19.882,0.000,19.841,0.000
Breast-GC1003968,1.854,0.000,33.155,1.006,0.000,0.000,0.000,7.349,0.000,13.644,13.911,0.000,29.080,0.000
Breast-GC1003970,0.763,0.000,18.553,0.083,0.000,0.000,0.000,4.542,0.000,5.331,44.494,0.170,26.062,0.000
Breast-GC1003971,0.000,0.764,40.290,0.000,3.704,0.000,0.000,3.144,0.000,18.849,23.032,0.219,9.893,0.105
Breast-GC1003972,4.686,0.000,28.881,1.049,0.000,0.000,0.000,0.773,0.000,17.510,28.821,0.000,18.279,0.000
Breast-GC1003974,0.101,0.000,24.415,0.341,2.147,0.000,0.000,0.000,0.000,7.801,16.511,0.022,48.661,0.000
Breast-GC1002311,0.000,0.000,38.855,0.000,0.000,0.000,0.000,1.415,0.000,14.686,20.896,0.000,24.148,0.000
Breast-GC1004006,0.217,0.000,38.582,0.000,0.000,0.000,0.000,0.000,0.000,10.811,15.223,0.000,35.166,0.000
Breast-GC1004007,0.000,0.000,48.762,0.000,1.216,0.000,0.000,3.518,0.000,10.064,16.261,0.000,20.178,0.000
Breast-GC1004008,0.000,0.000,37.543,0.000,0.000,0.000,0.000,0.484,0.000,7.733,14.046,0.000,40.193,0.000
Breast-GC1004009,6.445,0.000,22.511,0.000,2.209,0.719,0.000,0.000,0.000,10.413,10.792,0.000,46.911,0.000
Breast-GC110693,0.000,0.000,10.889,0.000,0.000,0.000,6.656,5.899,1.097,10.808,18.122,0.000,46.528,0.000
Breast-GC110694,0.264,0.000,36.886,0.000,1.001,0.000,0.000,0.776,0.000,12.453,17.634,0.000,30.984,0.000
