Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Cer77_rep9_Dep6_Tu3,3.189,0.356,2.643,6.938,7.203,3.763,5.749,5.118,2.954,0.526,2.269,3.909,0.507,0.002,0.001,0.005,0.007,0.002,0.017,0.075,0.003,0.004,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,26.318,23.663,4.381,0.288,0.047,0.000,0.000
Cer77_rep5_Dep6_Tu30,1.540,0.411,0.095,3.866,0.691,2.802,1.593,0.856,0.235,0.315,0.192,0.163,0.007,0.006,0.217,0.479,0.501,0.260,0.000,0.191,0.000,0.005,0.109,0.000,0.000,0.000,0.001,0.000,0.000,0.000,1.461,0.000,0.236,20.686,1.744,6.948,0.030,53.390,0.252,0.720
Cer77_rep3_Dep6_Tu30,0.002,0.000,0.586,0.228,0.064,0.669,0.242,7.400,0.578,0.017,0.011,0.130,0.047,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.001,0.002,0.000,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.047,18.722,0.158,0.232,0.031,69.471,0.055,1.198
Cer77_rep8_Dep6_Tu50,0.011,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.004,0.001,0.044,0.120,0.579,0.215,0.018,0.095,0.051,0.027,0.046,0.207,0.005,0.027,0.133,0.000,0.044,0.000,0.000,0.000,0.104,0.000,1.845,0.010,0.729,0.000,0.602,65.563,0.003,29.353,0.074,0.086
Cer77_rep1_Dep6_Tu1,0.338,0.687,2.941,6.406,1.798,4.442,6.790,1.819,6.570,1.207,0.378,1.468,0.330,0.067,0.001,0.018,0.003,0.007,0.055,0.040,0.005,0.003,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,46.643,17.932,0.000,0.000,0.000,0.000,0.000
Cer77_rep7_Dep6_Tu3,0.328,0.064,1.047,1.177,2.065,6.888,14.253,0.989,0.045,1.633,0.311,1.638,0.292,0.110,0.000,0.000,0.000,0.000,0.185,0.001,0.000,0.006,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,42.920,24.312,1.025,0.000,0.671,0.000,0.000
Cer77_rep10_Dep6_Tu2,0.043,0.080,3.301,0.323,2.103,0.036,15.309,0.820,5.563,0.974,0.219,1.724,0.001,0.002,0.000,0.001,0.000,0.000,0.019,0.007,0.045,0.019,0.001,0.000,0.173,0.000,0.000,0.000,0.027,0.115,0.145,0.000,0.062,48.657,14.173,5.393,0.000,0.668,0.000,0.000
Cer77_rep2_Dep6_Tu0.5,0.112,0.138,3.145,0.866,2.374,1.539,9.056,3.059,5.273,0.481,2.328,2.157,0.006,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,69.427,0.018,0.000,0.000,0.000,0.000,0.000
Cer77_rep3_Dep6_Tu20,0.306,1.857,2.631,0.463,0.300,8.237,4.065,0.701,0.958,0.561,0.456,0.439,0.000,0.000,0.003,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.235,0.002,0.000,0.000,0.000,0.000,0.003,30.716,0.087,7.101,0.002,39.315,0.000,1.541
Cer77_rep1_Dep6_Tu2,0.031,0.955,1.069,3.096,5.229,0.876,3.668,9.880,2.954,1.060,0.418,0.284,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.001,0.018,0.079,0.002,0.000,0.000,0.000,0.001,0.215,0.001,0.072,0.000,0.001,0.002,59.840,8.243,1.305,0.623,0.009,0.001,0.061
