Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.003,0.002,1.027,0.035,2.399,4.236,40.969,5.433,0.469,0.902,0.240,0.573,0.015,0.027,0.019,0.021,0.031,0.018,0.001,0.021,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.503,0.000,18.021,0.000,0.000,0.000,0.000,0.035
Colo_rep2_Dep6_Tu50,0.868,0.958,0.715,0.066,1.435,0.109,0.252,1.160,1.311,0.971,1.029,0.145,1.033,0.409,0.620,0.326,0.862,0.553,0.119,0.566,0.932,0.215,0.658,0.025,0.138,0.116,0.027,0.025,0.014,0.102,0.429,6.336,0.398,1.215,4.166,0.000,0.043,0.040,0.308,0.072,71.235
Colo_rep6_Dep6_Tu1,0.001,0.007,4.613,1.420,1.711,3.232,37.383,2.197,3.686,0.308,0.390,0.928,0.004,0.009,0.030,0.019,0.018,0.002,0.013,0.015,0.002,0.006,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.883,0.000,28.962,0.000,0.000,0.000,0.000,0.160
Colo_rep3_Dep6_Tu2,0.030,0.015,4.537,1.558,0.260,4.283,33.403,4.883,2.281,0.390,1.000,0.562,0.081,0.030,0.053,0.086,0.052,0.068,0.038,0.085,0.001,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.706,0.000,25.942,0.000,0.000,0.000,0.000,0.652
Colo_rep7_Dep6_Tu2,0.039,0.034,0.331,1.280,3.075,1.861,33.176,11.434,1.865,0.516,0.742,0.344,0.034,0.016,0.014,0.011,0.040,0.005,0.018,0.056,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.113,0.000,24.933,0.000,0.000,0.000,0.000,1.056
Colo_rep8_Dep6_Tu0.1,0.011,0.012,7.169,5.386,0.846,4.078,27.212,3.627,4.257,0.489,0.663,0.664,0.006,0.025,0.146,0.122,0.060,0.200,0.037,0.130,0.002,0.005,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.917,0.000,43.775,0.000,0.000,0.000,0.000,0.060
Colo_rep10_Dep6_Tu2,0.043,0.004,0.800,1.581,1.412,4.369,36.645,5.184,2.215,0.429,0.316,0.511,0.005,0.012,0.027,0.030,0.098,0.070,0.012,0.066,0.000,0.001,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.333,0.000,21.084,0.000,0.000,0.000,0.000,0.748
Colo_rep6_Dep6_Tu3,0.027,0.009,1.508,2.764,1.788,0.567,29.658,13.229,1.457,0.797,0.569,0.166,0.002,0.027,0.087,0.086,0.154,0.113,0.020,0.096,0.150,0.030,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.422,0.000,26.229,0.000,0.000,0.000,0.000,1.969
Colo_rep9_Dep6_Tu30,2.926,1.948,5.701,1.801,2.266,3.937,2.582,3.950,0.248,0.140,0.452,2.133,0.456,0.138,0.351,0.036,0.603,0.260,0.457,0.429,0.216,0.396,0.531,0.006,0.006,0.214,0.018,0.018,0.001,0.000,0.074,2.914,0.303,0.023,1.981,15.376,0.000,0.012,0.003,0.201,46.896
Colo_rep9_Dep6_Tu0.5,0.001,0.002,1.415,0.394,0.200,1.772,44.888,4.439,2.737,0.253,0.372,0.271,0.001,0.001,0.006,0.014,0.020,0.005,0.002,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.990,0.000,17.145,0.000,0.000,0.000,0.000,0.055
