Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.869,0.533,8.600,4.692,2.124,4.644,13.459,2.547,4.835,3.682,3.648,1.824,1.106,0.525,0.200,1.664,1.586,0.265,1.281,0.744,0.472,0.836,0.656,0.023,0.034,0.082,0.159,0.011,0.007,0.000,0.001,0.002,0.676,0.196,0.665,0.391,0.123,0.008,0.496,0.485,0.035,6.157,1.737,1.735,0.487,9.175,4.460,6.640,2.773,2.649
Colo_rep2_Dep6_Tu50,0.513,0.664,0.212,0.711,1.057,0.640,0.506,0.716,0.624,1.189,0.489,0.624,1.210,1.245,1.317,0.940,1.678,1.043,0.819,0.551,1.158,1.739,0.145,0.085,0.769,1.402,0.978,0.189,0.898,0.194,3.921,8.020,1.724,2.279,2.462,0.772,0.775,0.357,0.315,1.255,20.580,1.978,0.338,14.315,8.689,1.145,0.164,2.040,4.452,0.113
Colo_rep6_Dep6_Tu1,1.053,0.503,7.968,0.012,4.158,14.659,0.661,12.287,2.310,3.643,1.956,2.811,1.020,0.673,1.460,1.514,1.309,1.115,0.220,0.240,0.614,0.997,0.910,0.067,0.367,0.168,0.197,0.011,0.013,0.000,0.003,0.001,1.190,0.690,0.186,0.415,0.440,0.067,0.250,0.003,0.192,10.786,2.600,1.822,0.726,4.599,2.580,7.974,1.747,0.817
Colo_rep3_Dep6_Tu2,0.631,1.913,6.628,6.603,4.036,3.425,7.166,6.353,7.369,4.325,0.306,0.412,1.531,0.393,0.785,1.775,1.683,1.194,0.104,2.301,0.504,0.743,0.669,0.066,0.232,0.174,0.194,0.027,0.003,0.001,0.009,0.014,0.797,0.396,0.209,0.010,0.158,0.561,0.652,0.245,0.507,10.391,2.631,3.583,0.684,5.589,2.851,7.460,1.428,0.276
Colo_rep7_Dep6_Tu2,0.244,0.508,0.488,8.688,10.923,2.091,10.448,6.849,3.298,2.133,1.315,0.940,0.519,1.269,1.113,0.628,2.296,2.197,0.655,1.920,0.022,0.760,0.995,0.035,0.272,0.021,0.000,0.030,0.026,0.000,0.006,0.000,0.274,1.420,0.195,0.484,0.319,0.156,0.558,0.141,0.364,8.494,2.556,1.126,5.695,12.071,1.204,1.189,2.277,0.785
Colo_rep8_Dep6_Tu0.1,0.561,1.108,4.481,5.625,5.161,12.064,7.427,0.392,7.630,1.545,1.582,3.255,0.075,1.023,0.318,1.677,2.372,1.907,2.029,0.959,0.126,1.057,0.834,0.035,0.019,0.109,0.054,0.017,0.016,0.000,0.000,0.003,0.552,1.543,0.402,0.577,0.260,0.094,0.299,0.071,0.050,0.646,12.572,1.351,1.284,0.437,3.705,8.701,1.120,2.877
Colo_rep10_Dep6_Tu2,0.183,2.089,0.916,5.605,4.363,9.526,11.520,5.730,4.115,1.229,2.742,0.940,1.340,0.546,0.099,2.782,1.233,0.770,0.856,1.164,0.175,0.760,0.901,0.013,0.354,0.029,0.178,0.022,0.003,0.001,0.004,0.006,0.628,1.351,0.669,0.449,0.342,0.246,0.282,0.399,0.009,2.361,4.219,3.126,3.008,10.351,5.196,0.816,2.924,3.428
Colo_rep6_Dep6_Tu3,0.456,1.441,5.277,2.644,6.063,10.168,6.832,1.982,6.249,2.690,1.423,0.762,0.691,0.873,2.014,1.581,2.056,1.622,0.425,1.607,0.700,1.210,0.346,0.005,0.002,0.126,0.247,0.016,0.058,0.000,0.016,0.016,0.547,2.119,0.064,0.605,0.277,0.108,0.094,0.622,0.198,12.346,3.542,2.948,1.786,2.139,6.943,4.358,1.055,0.651
Colo_rep9_Dep6_Tu30,0.058,0.976,1.305,2.939,0.763,2.707,2.203,2.616,3.023,1.951,1.067,1.918,1.025,1.210,1.223,1.900,0.892,1.681,0.933,0.863,1.275,0.869,0.674,0.382,0.574,1.030,0.617,0.066,0.297,0.029,4.365,1.375,1.409,1.948,2.263,0.277,0.779,0.598,0.613,0.803,9.192,0.395,4.402,12.017,0.157,1.572,1.673,0.676,1.346,17.074
Colo_rep9_Dep6_Tu0.5,1.188,0.213,6.958,5.350,4.521,7.537,8.179,2.964,8.519,2.155,1.365,3.460,0.141,0.652,0.215,1.656,2.240,0.936,1.480,0.321,0.592,0.348,0.824,0.055,0.010,0.065,0.069,0.002,0.001,0.001,0.000,0.004,0.617,1.195,0.867,0.197,0.258,0.287,0.327,0.416,0.255,11.529,0.956,1.266,0.065,5.378,0.948,7.679,3.383,2.357
Colo_rep6_Dep6_Tu20,0.094,1.258,0.308,3.759,2.599,0.878,4.330,1.598,8.003,2.426,0.604,3.233,1.071,0.503,1.663,0.747,0.560,0.662,1.787,2.591,0.782,0.803,1.173,0.101,0.241,0.592,0.411,0.024,0.225,0.001,1.080,2.001,1.615,2.518,0.963,0.393,0.436,0.838,0.206,0.522,7.620,7.645,0.154,4.264,1.314,3.147,8.009,0.410,8.226,5.612
Colo_rep8_Dep6_Tu30,0.683,3.297,3.578,2.199,3.847,0.041,0.314,1.716,3.080,1.488,0.861,2.829,0.023,1.132,1.903,2.750,0.196,1.130,0.991,0.910,2.147,0.255,0.569,0.354,0.777,0.085,0.761,0.272,0.076,0.036,2.142,2.266,1.453,1.793,0.947,0.232,0.760,0.606,1.942,0.335,13.616,4.102,1.423,6.256,11.666,0.804,0.133,1.335,1.099,8.790
Colo_rep3_Dep6_Tu5,0.637,2.029,1.859,1.458,3.208,8.777,8.983,6.005,8.314,2.799,1.762,2.042,0.426,1.056,1.908,1.880,0.281,1.033,0.211,0.520,0.916,0.138,1.172,0.111,0.028,0.159,0.299,0.099,0.030,0.004,0.060,0.033,0.529,0.716,1.687,0.521,0.499,0.540,0.426,0.234,0.804,8.729,8.405,1.275,2.245,0.206,2.161,0.654,7.516,4.614
Colo_rep4_Dep6_Tu3,1.853,1.029,7.233,2.087,4.813,8.263,2.845,7.393,6.901,0.682,1.424,3.812,0.910,0.868,0.737,0.786,1.028,1.014,1.139,2.185,0.982,0.293,0.547,0.113,0.284,0.135,0.014,0.049,0.054,0.002,0.008,0.009,0.117,0.986,0.927,0.777,0.335,0.162,0.196,0.009,0.097,5.196,5.559,0.234,6.667,1.312,9.122,0.192,3.796,4.822
Colo_rep2_Dep6_Tu10,2.101,2.571,2.245,0.106,5.571,6.361,2.968,8.361,6.854,2.003,1.185,0.603,0.744,1.644,1.803,0.414,2.272,0.431,0.089,0.205,0.684,0.473,1.475,0.121,0.519,0.482,0.428,0.106,0.076,0.002,0.093,0.205,0.354,0.454,1.322,0.799,0.005,0.234,0.726,1.039,5.303,0.272,3.144,1.661,1.281,15.632,0.204,4.218,6.106,4.054
Colo_rep3_Dep6_Tu40,1.791,0.906,0.337,0.350,1.588,2.597,1.603,2.400,1.767,2.481,1.184,0.207,0.999,0.850,1.249,1.916,1.509,0.608,1.729,1.346,1.700,0.276,0.762,0.053,1.365,1.302,0.211,0.381,0.368,0.001,5.876,0.264,2.172,1.134,0.637,0.996,0.124,0.887,0.745,1.201,26.163,0.901,2.474,3.432,5.134,1.679,4.322,4.481,1.628,1.913
Colo_rep3_Dep6_Tu30,2.148,0.737,1.138,0.365,0.227,1.159,1.312,3.949,4.201,2.829,1.892,0.109,0.652,1.247,0.868,1.000,0.012,2.271,1.331,2.074,0.233,0.791,1.349,0.459,0.872,1.142,0.281,0.301,0.183,0.004,0.902,4.286,1.684,0.809,1.357,0.446,0.458,0.441,0.429,1.309,13.566,3.880,0.805,5.663,13.240,3.695,1.697,0.073,3.417,6.711
Colo_rep6_Dep6_Tu30,2.672,1.909,3.134,3.215,1.860,3.524,1.846,0.779,2.818,2.138,1.427,0.624,0.493,1.260,2.152,1.848,0.964,0.121,1.488,0.868,0.698,1.057,0.184,0.127,0.565,0.005,0.401,0.233,0.171,0.037,3.242,6.226,1.878,1.961,0.834,0.876,0.387,0.513,0.123,1.251,1.868,0.531,1.004,11.449,11.570,2.217,0.199,1.199,8.207,5.849
Colo_rep4_Dep6_Tu50,0.756,1.814,0.593,1.331,0.089,0.624,1.075,1.998,0.947,1.576,1.119,0.522,0.634,0.833,1.511,1.066,1.787,1.993,0.829,1.490,0.256,1.596,0.645,0.710,0.344,0.252,0.288,0.254,0.742,0.007,5.227,9.848,0.795,0.926,0.499,0.802,0.498,1.333,1.962,1.049,19.973,0.333,1.576,8.234,2.355,0.426,1.394,4.390,2.205,8.496
Colo_rep5_Dep6_Tu50,2.138,2.022,0.020,0.634,1.326,1.139,1.560,1.388,0.249,1.901,0.478,1.726,1.494,0.306,1.611,1.570,1.994,1.163,0.483,0.420,1.645,1.269,0.723,0.361,0.640,0.604,0.154,0.267,0.179,0.060,3.855,8.010,1.143,0.864,2.555,0.127,1.314,1.319,0.563,0.510,29.824,0.207,1.044,1.912,0.501,3.135,4.058,1.798,0.058,7.680
Colo_rep6_Dep6_Tu2,0.198,1.807,6.249,3.770,5.104,4.420,4.800,10.011,6.268,1.212,2.162,3.786,0.463,1.069,0.893,0.909,1.850,1.468,0.582,1.486,0.106,0.978,0.517,0.066,0.284,0.122,0.121,0.020,0.020,0.001,0.001,0.023,0.743,0.519,1.110,0.248,0.279,0.312,0.549,0.662,0.010,8.120,8.950,3.904,1.692,1.641,0.496,7.301,0.638,2.059
Colo_rep10_Dep6_Tu50,0.921,2.253,1.288,1.486,0.462,0.261,1.373,1.294,0.614,1.942,0.600,1.603,0.557,1.696,2.169,1.206,0.198,2.312,1.383,0.364,0.895,1.186,1.091,0.527,0.531,0.150,0.566,0.444,0.144,0.157,5.850,6.800,1.955,2.243,1.521,0.984,1.545,0.668,0.420,0.112,25.842,2.509,2.243,5.439,2.589,0.054,2.219,0.113,3.150,4.069
Colo_rep7_Dep6_Tu50,1.877,0.118,1.198,1.252,2.057,0.996,0.169,1.352,0.644,0.495,1.480,2.613,0.836,1.532,1.009,0.645,1.737,0.972,2.461,0.512,1.336,0.593,1.520,0.040,0.787,0.746,0.322,0.491,0.146,0.143,3.144,8.750,0.980,0.767,1.574,0.888,0.734,0.227,1.113,2.126,27.894,3.092,0.239,3.262,2.497,1.215,1.738,0.745,3.173,5.765
Colo_rep9_Dep6_Tu40,1.759,0.718,0.536,2.979,1.703,2.891,0.325,1.276,0.755,0.748,0.039,2.891,0.908,1.314,1.534,1.496,1.804,2.017,1.083,0.575,1.135,0.784,1.467,0.460,0.886,0.936,0.838,0.240,0.278,0.061,3.301,3.453,1.333,2.424,0.065,0.565,0.837,0.618,1.752,0.335,23.576,4.113,0.564,2.889,2.542,1.604,2.818,1.543,0.954,10.272
Colo_rep8_Dep6_Tu5,0.919,1.291,0.015,16.405,6.411,1.334,0.445,10.735,1.006,0.375,0.215,4.453,0.143,1.289,2.500,1.476,1.966,2.401,1.116,0.703,0.593,0.016,0.479,0.073,0.029,0.110,0.157,0.052,0.051,0.008,0.036,0.044,0.660,2.388,0.245,0.455,0.819,0.044,0.487,0.724,0.123,9.218,8.051,2.884,0.593,2.627,2.992,3.203,2.966,4.679
Colo_rep1_Dep6_Tu20,2.380,2.024,3.395,3.909,4.047,3.061,4.571,3.501,1.348,1.256,1.106,1.918,1.164,0.982,1.711,0.730,1.591,0.020,1.002,1.711,0.463,0.522,1.100,0.284,0.229,0.335,0.316,0.084,0.162,0.084,0.627,2.452,0.714,2.290,1.094,0.473,0.689,0.821,0.606,0.837,9.295,2.434,4.834,1.691,4.346,4.247,0.337,7.134,8.647,1.424
