Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,0.000,0.000,0.000,0.000,0.000,0.000,0.127,0.000,0.000,6.032,12.557,1.709,36.600,0.000,7.719,12.549,14.075,6.402,1.235,0.994,0.000,0.000,0.000
Breast-GC1002976,2.035,0.000,0.000,0.167,0.000,1.399,1.070,0.000,0.000,5.687,3.202,0.585,32.937,0.000,9.580,7.279,19.258,8.454,5.010,3.337,0.000,0.000,0.000
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,9.971,0.000,0.000,0.765,10.261,15.690,52.426,0.000,0.000,1.236,0.698,2.825,0.000,6.127,0.000,0.000,0.000
Breast-GC1002978,0.982,0.000,0.000,0.000,0.685,0.000,0.034,0.000,0.000,4.228,17.754,1.618,28.277,13.332,11.200,9.961,10.387,1.542,0.000,0.000,0.000,0.000,0.000
Breast-GC1002979,5.801,0.000,0.000,0.521,0.000,0.000,0.695,0.000,0.000,3.885,10.364,0.980,46.216,0.000,8.183,8.462,5.598,4.872,3.482,0.000,0.940,0.000,0.000
Breast-GC1002980,0.000,0.000,0.000,0.000,0.000,0.000,0.255,0.000,0.000,8.124,11.563,1.855,32.755,8.994,9.092,9.070,14.985,3.305,0.000,0.000,0.000,0.000,0.000
Breast-GC1002981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.193,14.231,0.822,38.575,0.000,9.505,7.614,11.394,5.517,3.017,0.667,2.465,0.000,0.000
Breast-GC1003967,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,8.935,13.729,1.831,28.805,0.000,8.258,10.620,15.186,8.717,3.912,0.000,0.000,0.000,0.000
Breast-GC1003968,0.691,0.000,0.000,0.347,0.000,0.000,0.218,0.000,0.000,8.578,7.479,1.363,30.862,5.599,10.846,7.559,12.083,10.865,0.000,3.509,0.000,0.000,0.000
Breast-GC1003970,0.082,0.000,0.000,0.000,0.000,0.000,1.836,0.000,0.000,3.021,30.940,1.118,29.938,0.000,8.681,5.796,6.138,5.455,3.338,3.655,0.000,0.000,0.000
Breast-GC1003971,0.000,0.000,0.000,0.077,0.000,0.000,0.053,0.000,0.000,9.973,16.473,4.925,18.816,0.000,8.150,11.617,15.039,10.609,4.266,0.000,0.000,0.000,0.000
Breast-GC1003972,0.205,0.000,0.000,0.344,0.000,0.000,0.000,0.000,0.000,7.575,15.384,1.955,21.919,0.000,10.040,11.613,17.787,4.923,8.255,0.000,0.000,0.000,0.000
Breast-GC1003974,0.000,0.000,0.000,0.922,0.000,0.000,0.792,0.000,0.000,2.323,12.660,1.516,50.360,0.000,6.973,10.616,8.214,5.622,0.000,0.000,0.000,0.000,0.000
Breast-GC1002311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.475,15.185,1.199,29.996,3.199,8.845,13.721,8.892,5.131,3.355,0.000,0.000,0.000,0.000
Breast-GC1004006,0.000,0.000,0.000,0.000,0.000,0.000,0.873,0.000,0.000,7.056,13.293,2.573,33.839,5.646,3.773,9.249,13.706,4.512,5.479,0.000,0.000,0.000,0.000
Breast-GC1004007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.335,9.082,1.783,22.839,5.167,16.887,8.021,12.822,12.064,0.000,0.000,0.000,0.000,0.000
Breast-GC1004008,0.000,0.000,0.000,0.000,0.000,0.000,0.988,0.000,0.000,6.197,8.920,0.845,47.192,0.000,9.613,9.338,11.406,3.631,0.785,1.083,0.000,0.000,0.000
Breast-GC1004009,0.293,0.000,0.000,0.000,0.402,0.023,0.000,0.000,0.000,1.881,5.849,0.000,41.782,1.069,7.779,5.346,4.725,1.987,2.659,0.000,0.000,26.204,0.000
Breast-GC110693,0.000,0.000,0.000,0.000,0.000,0.000,1.167,0.000,0.000,2.404,11.340,1.344,47.285,0.000,11.088,4.169,11.145,2.109,7.946,0.000,0.000,0.000,0.000
Breast-GC110694,0.000,0.000,0.000,0.000,0.000,0.000,0.508,0.000,0.000,5.918,12.363,1.680,34.234,0.000,9.800,8.351,10.426,9.232,0.720,6.767,0.000,0.000,0.000
Breast-GC110695,0.000,0.000,0.000,0.000,0.147,0.000,0.767,0.000,0.000,9.478,10.949,2.845,25.223,0.000,9.885,20.293,9.983,4.956,5.473,0.000,0.000,0.000,0.000
Breast-GC110696,0.000,0.000,0.000,0.000,0.000,0.000,3.459,0.000,0.000,9.146,12.199,2.871,29.925,0.000,7.844,9.922,17.060,5.575,1.999,0.000,0.000,0.000,0.000
Breast-GC116960,0.000,0.000,0.000,0.176,0.000,0.000,2.619,0.000,0.000,4.278,19.708,2.761,28.306,0.000,8.685,14.582,9.743,5.932,3.208,0.000,0.000,0.000,0.000
Breast-GC116963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.318,4.823,0.236,64.467,3.853,4.946,8.340,6.902,3.088,1.027,0.000,0.000,0.000,0.000
Breast-GC116964,0.000,0.000,0.000,0.000,0.000,0.000,1.467,0.000,0.000,10.006,23.645,3.870,22.534,0.000,6.535,8.915,11.180,5.955,4.527,1.365,0.000,0.000,0.000
Breast-GC116965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.409,9.647,2.618,17.334,0.745,11.939,12.350,19.468,9.637,3.850,0.000,0.000,0.000,0.000
Breast-GC116966,0.000,0.000,0.000,0.000,0.000,0.000,0.382,0.000,0.000,10.432,14.598,2.732,21.313,9.853,10.225,17.496,7.625,5.343,0.000,0.000,0.000,0.000,0.000
Breast-GC116967,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,6.348,19.273,3.131,25.738,0.000,11.499,9.781,9.526,9.213,3.764,0.000,1.683,0.000,0.000
Breast-GC116968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.640,5.239,0.662,48.659,0.000,8.259,10.074,9.796,8.470,2.821,1.379,0.000,0.000,0.000
Breast-GC116969,0.000,0.000,0.000,0.000,0.000,0.000,0.555,0.000,0.000,4.650,8.776,1.270,55.859,0.000,7.029,4.953,8.405,5.913,1.741,0.847,0.000,0.000,0.000
Breast-GC116970,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,7.181,9.893,1.026,39.079,0.000,8.710,7.868,13.051,5.447,7.674,0.000,0.000,0.000,0.000
Breast-GC116971,0.000,0.000,0.000,0.000,0.000,0.000,1.868,0.000,0.000,8.202,10.058,3.055,27.174,2.793,11.875,9.091,12.820,8.338,0.000,4.724,0.000,0.000,0.000
Breast-GC110676,0.000,0.000,0.000,0.000,0.000,0.000,1.412,0.000,0.000,7.569,10.759,2.417,35.367,0.000,7.290,7.518,15.199,11.635,0.832,0.000,0.000,0.000,0.000
Breast-GC110678,0.000,0.413,0.000,1.634,0.000,0.000,0.432,0.000,0.000,7.075,21.247,2.478,25.334,0.000,10.460,8.947,12.400,6.486,1.346,1.749,0.000,0.000,0.000
Breast-GC110679,19.522,0.114,0.000,0.727,0.000,0.000,0.548,0.000,0.000,5.843,8.676,1.036,26.545,0.000,10.820,10.237,9.306,3.905,2.720,0.000,0.000,0.000,0.000
Breast-GC110680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.437,10.660,0.000,38.882,0.000,7.791,7.085,11.987,6.802,0.340,7.016,0.000,0.000,0.000
Breast-GC110681,7.595,0.000,0.000,0.000,3.138,7.444,0.000,0.000,0.000,7.780,0.000,0.000,23.542,32.419,8.132,4.996,4.954,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC110682,0.000,0.000,0.000,0.000,0.096,0.000,2.713,0.000,0.000,5.222,13.739,2.154,33.843,0.000,9.767,12.882,10.354,2.554,6.676,0.000,0.000,0.000,0.000
Breast-GC110683,0.000,0.000,0.000,0.000,0.000,0.000,0.780,0.000,0.000,9.738,13.052,3.254,29.438,6.370,11.664,2.588,13.152,3.575,0.000,6.387,0.000,0.000,0.000
Breast-GC110684,0.000,0.000,0.000,0.000,0.000,0.000,2.030,0.000,0.000,5.827,16.285,1.735,39.057,2.593,7.537,8.147,9.070,5.610,0.000,0.000,0.998,1.110,0.000
Breast-GC110685,0.269,0.000,0.000,0.000,0.000,0.000,2.683,0.000,0.000,6.980,14.998,5.756,17.582,0.787,10.950,11.598,13.671,7.604,4.191,2.929,0.000,0.000,0.000
Ovarian-GC110686,0.000,0.000,0.000,0.000,0.000,0.000,0.544,0.000,0.000,20.691,6.671,2.724,22.075,1.093,10.355,8.752,14.786,6.014,0.000,0.000,6.295,0.000,0.000
Ovarian-GC114179,0.000,0.000,0.000,0.000,0.547,0.000,0.143,0.000,0.000,12.740,11.726,1.327,24.185,0.000,10.508,14.257,10.058,13.442,1.066,0.000,0.000,0.000,0.000
Ovarian-GC114180,0.000,0.000,0.000,0.000,0.000,0.000,1.618,0.000,0.000,10.742,12.730,3.739,22.732,0.000,10.531,12.539,16.265,8.606,0.000,0.498,0.000,0.000,0.000
Ovarian-GC114181,4.498,0.582,0.113,0.252,1.082,0.717,0.000,0.000,0.000,14.454,5.270,1.017,21.628,9.478,16.479,8.477,8.385,0.319,7.248,0.000,0.000,0.000,0.000
Ovarian-GC114182,3.695,0.000,0.027,0.000,19.793,4.181,0.000,0.000,0.000,8.973,2.063,0.000,19.132,1.318,1.514,2.942,0.357,0.000,31.920,4.085,0.000,0.000,0.000
Ovarian-GC116977,0.000,0.000,0.000,0.000,0.006,0.000,0.170,0.000,0.000,9.810,13.822,2.837,26.171,0.887,12.402,11.414,10.161,6.996,0.601,0.000,4.723,0.000,0.000
Ovarian-GC116979,1.609,0.000,0.000,0.023,9.241,0.000,0.391,0.000,0.000,5.218,9.156,0.332,31.800,7.135,7.550,12.292,7.250,6.670,1.333,0.000,0.000,0.000,0.000
Ovarian-GC116982,0.929,0.000,0.000,0.000,8.835,0.741,0.000,0.000,0.000,9.518,6.336,5.791,21.314,2.378,7.456,9.367,8.335,9.712,9.286,0.000,0.000,0.000,0.000
Ovarian-GC116990,0.120,0.000,0.000,0.368,0.000,0.000,0.518,0.000,0.000,0.777,14.670,1.461,37.104,0.000,10.087,8.036,11.713,8.999,4.171,1.975,0.000,0.000,0.000
Ovarian-GC119363,1.865,0.000,0.000,0.136,5.828,0.481,0.234,0.000,0.000,12.803,4.138,1.832,21.117,1.693,10.110,12.200,15.651,11.388,0.000,0.523,0.000,0.000,0.000
Ovarian-GC119364,0.000,0.000,0.000,0.000,0.000,0.000,1.658,0.000,0.000,2.707,16.835,2.971,32.938,0.000,10.149,9.168,13.120,4.047,4.988,1.420,0.000,0.000,0.000
Ovarian-GC119365,0.374,0.000,0.000,0.000,67.270,1.967,0.000,0.000,0.000,5.370,0.000,0.000,0.945,7.504,0.000,0.000,0.000,7.241,0.000,0.000,9.327,0.000,0.000
Ovarian-GC119366,4.052,0.000,0.000,0.401,0.000,1.071,0.011,0.000,0.000,17.614,5.999,1.152,9.086,1.713,13.044,10.145,19.752,11.363,4.597,0.000,0.000,0.000,0.000
Colorectal-GC121326,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,15.356,3.453,0.000,36.968,2.904,10.757,10.438,6.274,4.370,8.572,0.756,0.000,0.000,0.000
Colorectal-GC121327,1.241,5.632,1.456,10.610,0.245,0.000,1.284,0.000,0.000,11.495,10.976,2.663,16.386,0.000,6.763,25.674,5.575,0.000,0.000,0.000,0.000,0.000,0.000
Colorectal-GC121328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.355,9.406,1.125,8.592,1.201,4.691,7.555,6.358,8.086,6.091,4.537,0.000,0.000,0.000
Colorectal-GC121329,0.000,0.000,0.000,0.003,0.040,25.603,0.000,0.000,0.000,13.245,6.250,0.000,2.367,18.302,7.563,7.740,11.398,6.748,0.000,0.740,0.000,0.000,0.000
Colorectal-GC121330,8.399,0.000,0.000,0.060,0.036,4.674,0.000,0.000,0.000,7.720,1.158,0.000,17.148,1.155,5.843,3.371,22.050,10.734,17.652,0.000,0.000,0.000,0.000
Colorectal-GC1003994,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,13.786,10.968,1.220,27.025,7.365,12.230,8.858,15.980,2.503,0.000,0.000,0.000,0.000,0.000
Colorectal-GC1003995,0.011,0.198,0.112,40.061,0.210,7.270,1.504,0.000,0.000,2.355,4.342,0.000,16.632,0.000,6.653,6.916,10.021,3.716,0.000,0.000,0.000,0.000,0.000
Colorectal-GC1003996,0.000,0.000,0.000,1.095,0.000,0.000,1.386,0.000,0.000,4.818,9.041,1.600,40.726,13.225,10.004,8.713,9.005,0.387,0.000,0.000,0.000,0.000,0.000
Colorectal-GC1003997,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.000,10.562,10.413,2.276,30.930,2.231,16.286,10.017,6.628,8.785,1.771,0.000,0.000,0.000,0.000
Colorectal-GC1003998,0.000,0.000,0.000,0.367,0.000,1.255,0.660,0.000,0.000,7.840,9.508,3.279,25.270,8.568,8.005,12.183,10.401,10.085,2.578,0.000,0.000,0.000,0.000
Colorectal-GC1003999,3.529,0.000,0.000,0.000,0.000,1.893,0.000,0.000,0.000,9.973,1.698,0.201,14.772,1.605,12.017,7.540,21.139,13.124,12.509,0.000,0.000,0.000,0.000
Colorectal-GC1004000,0.204,1.248,0.136,1.348,0.933,46.763,0.000,0.000,0.000,0.000,3.636,0.000,14.764,0.000,7.819,1.823,4.925,1.370,14.171,0.859,0.000,0.000,0.000
Colorectal-GC1004001,0.000,0.000,0.000,0.000,0.000,0.000,0.476,0.000,0.000,6.397,10.622,2.338,39.702,2.136,7.176,13.615,6.818,9.764,0.000,0.955,0.000,0.000,0.000
Colorectal-GC1004002,0.000,0.000,0.000,0.322,0.000,0.000,1.165,0.000,0.000,12.972,5.391,2.407,29.652,19.400,8.153,10.229,6.391,3.917,0.000,0.000,0.000,0.000,0.000
Colorectal-GC1004003,0.401,0.000,0.000,0.015,0.389,2.304,0.000,0.000,0.000,13.870,11.034,0.718,19.293,2.757,11.112,17.645,13.853,4.827,0.000,0.000,1.780,0.000,0.000
Colorectal-GC137538,0.000,0.288,0.000,0.000,0.000,0.000,2.786,0.000,0.000,5.890,19.723,5.526,17.773,6.236,10.212,8.097,12.243,11.225,0.000,0.000,0.000,0.000,0.000
Colorectal-GC137539,0.000,0.000,0.000,0.000,0.000,2.307,0.310,0.000,0.000,4.231,16.866,0.781,29.697,0.000,6.266,12.841,14.334,8.737,2.088,0.000,1.542,0.000,0.000
Colorectal-GC137540,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,14.863,10.091,1.934,26.547,0.000,5.140,14.656,15.455,7.216,4.038,0.000,0.000,0.000,0.000
Colorectal-GC137541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.608,12.565,1.349,29.935,0.765,8.074,11.745,11.224,5.030,3.462,6.241,0.000,0.000,0.000
Colorectal-GC137542,0.000,0.000,0.000,0.000,0.000,0.000,0.196,0.000,0.000,15.890,7.764,2.762,31.051,2.196,8.985,11.948,10.170,4.828,4.210,0.000,0.000,0.000,0.000
Colorectal-GC137543,0.000,0.000,0.000,0.159,0.000,5.414,0.646,0.000,0.000,10.967,7.753,1.617,22.958,5.999,9.618,11.861,8.455,10.966,2.851,0.000,0.000,0.737,0.000
Colorectal-GC137544,0.000,0.000,0.000,0.000,0.000,0.000,1.422,0.000,0.000,12.397,9.818,2.653,31.591,8.205,9.362,12.687,9.127,2.739,0.000,0.000,0.000,0.000,0.000
