Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,2.974,7.205,4.009,0.467,5.422,2.475,0.207,5.393,4.377,0.321,5.190,7.612,8.218,0.196,3.845,3.198,4.923,7.301,7.834,0.689,2.235,7.388,8.523
Breast-GC1002976,2.307,0.667,3.931,1.286,3.113,6.262,6.571,8.945,0.829,9.921,1.099,3.559,3.840,8.379,7.610,0.300,5.818,2.170,3.752,11.428,7.240,0.538,0.436
Breast-GC1002977,1.170,5.105,0.160,0.088,0.859,1.263,7.214,2.347,5.680,3.050,8.134,10.588,14.728,8.128,2.293,9.543,0.409,3.282,2.591,0.317,4.182,3.779,5.089
Breast-GC1002978,3.457,1.541,5.023,0.563,7.693,2.469,4.467,2.482,8.235,5.147,8.831,3.940,1.666,1.490,3.967,2.890,5.712,5.806,4.818,0.403,5.034,7.949,6.420
Breast-GC1002979,2.880,7.640,1.522,1.879,1.926,0.952,6.084,1.106,3.384,9.699,3.331,7.070,10.051,5.754,6.623,3.068,2.018,6.376,8.758,1.983,1.523,3.646,2.728
Breast-GC1002980,1.874,9.507,1.287,0.332,3.205,1.651,5.396,9.632,4.542,1.834,6.172,5.975,0.361,9.664,7.205,9.880,3.849,2.189,2.976,1.620,0.157,1.079,9.610
Breast-GC1002981,1.765,2.820,3.749,0.337,4.420,2.229,5.157,1.113,4.625,2.841,10.596,5.673,12.032,1.166,6.825,3.937,2.951,2.215,6.821,2.471,8.066,6.567,1.621
Breast-GC1003967,1.900,7.827,2.572,0.728,8.056,3.151,1.961,8.080,2.731,7.800,1.384,1.113,8.499,8.595,1.770,8.129,2.528,3.334,0.353,3.791,4.738,2.528,8.433
Breast-GC1003968,2.762,7.415,7.127,1.989,3.404,2.880,5.320,3.908,1.868,8.861,1.553,3.458,6.024,8.147,3.468,2.800,3.458,8.096,5.955,5.711,2.018,1.382,2.393
Breast-GC1003970,2.652,0.820,3.793,0.610,1.549,1.645,5.648,9.246,9.359,6.997,7.964,5.421,2.681,7.860,5.550,2.768,6.793,0.731,1.462,6.546,2.662,7.024,0.217
