Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov9433_rep10_Dep6_Tu5,0.450,0.329,0.910,4.754,0.936,2.713,8.115,9.917,2.190,3.376,6.362,0.846,1.117,0.358,1.676,3.843,0.443,2.742,0.432,3.301,0.581,1.157,0.251,0.071,0.467,0.226,0.100,0.044,0.125,0.070,0.012,0.019,0.519,0.182,0.665,0.216,0.210,0.169,0.742,1.545,0.195,4.499,14.497,0.256,0.268,0.580,4.631,0.462,4.929,7.504
Ov9433_rep6_Dep6_Tu20,1.358,1.640,4.488,3.627,4.214,4.888,1.840,2.848,1.415,1.354,3.834,3.919,0.645,1.549,0.364,0.452,1.812,2.371,2.877,3.048,0.242,0.206,1.325,0.568,0.945,0.318,0.254,0.036,0.729,0.297,0.168,0.039,1.536,1.254,1.009,0.471,0.307,0.739,1.140,0.633,1.588,4.683,8.966,3.287,3.988,4.585,2.578,6.907,2.309,0.352
Ov9433_rep8_Dep6_Tu5,1.916,0.810,4.042,0.941,6.205,6.034,1.246,6.985,7.521,4.406,1.445,3.157,0.414,1.249,1.433,0.366,2.474,2.759,2.829,1.176,0.618,1.024,0.006,0.035,0.458,0.195,0.228,0.103,0.028,0.121,0.006,0.029,0.579,0.794,0.208,0.102,0.145,0.164,0.611,1.209,5.373,2.394,2.814,1.472,0.463,0.089,2.635,6.961,8.207,5.524
Ov9433_rep2_Dep6_Tu5,1.111,1.359,8.250,0.781,0.166,0.475,9.401,5.167,5.149,4.262,4.537,2.621,0.766,1.400,0.872,1.187,2.242,4.174,0.570,1.602,0.190,1.178,0.398,0.102,0.182,0.177,0.001,0.156,0.052,0.096,0.028,0.022,0.386,0.415,0.805,0.218,0.360,0.033,1.007,0.092,10.852,7.168,0.490,0.575,0.540,3.859,1.008,3.784,6.025,3.710
Ov9433_rep5_Dep6_Tu0.5,2.064,0.613,4.631,4.469,2.071,9.790,6.835,2.253,4.235,2.900,3.652,0.385,0.551,0.447,3.194,2.398,2.476,3.177,1.418,1.349,0.639,0.462,0.617,0.005,0.159,0.014,0.174,0.015,0.050,0.018,0.001,0.013,0.189,0.731,0.309,0.052,0.008,0.163,1.007,0.056,0.252,1.864,4.789,0.538,0.396,15.826,0.329,0.999,6.408,5.007
Ov9433_rep5_Dep6_Tu5,2.263,0.208,7.800,1.270,2.020,3.664,9.847,0.282,7.826,1.339,4.962,0.845,0.443,0.875,1.128,0.501,2.305,3.036,3.004,1.883,0.376,0.063,1.428,0.078,0.632,0.131,0.154,0.073,0.063,0.046,0.025,0.012,0.826,0.366,0.765,0.292,0.157,0.068,1.180,0.861,8.737,6.830,4.524,0.133,0.299,0.510,0.102,10.083,5.679,0.006
Ov9433_rep8_Dep6_Tu30,1.209,1.252,0.642,2.953,3.978,1.789,3.264,3.671,3.494,2.787,1.828,3.476,0.337,1.164,0.673,2.418,2.819,1.216,0.563,0.775,0.737,0.896,2.027,0.619,1.160,0.691,0.566,0.281,0.015,0.937,0.147,0.404,0.048,1.529,1.299,0.115,0.821,0.916,1.901,2.465,1.160,2.572,6.692,7.247,10.437,4.839,3.126,1.942,2.283,1.821
Ov9433_rep6_Dep6_Tu0.3,1.395,1.066,2.580,8.926,2.936,1.170,5.884,7.856,1.822,3.687,4.412,4.097,0.373,0.650,1.554,3.246,3.538,1.194,2.155,1.065,0.358,0.752,0.420,0.075,0.309,0.124,0.017,0.025,0.012,0.021,0.003,0.018,0.252,0.468,0.579,0.093,0.078,0.056,0.721,0.224,15.390,3.936,1.085,0.362,0.188,1.431,2.573,6.373,0.515,3.942
Ov9433_rep1_Dep6_Tu0.3,1.043,0.008,7.376,0.212,2.186,7.532,3.978,0.783,8.242,5.933,3.564,3.486,0.967,0.105,2.950,0.245,2.179,3.482,2.146,1.434,0.013,1.108,1.253,0.099,0.484,0.134,0.070,0.008,0.054,0.016,0.001,0.011,0.508,0.038,0.402,0.172,0.075,0.114,0.441,0.281,4.133,0.954,11.479,0.338,0.050,4.594,2.167,11.825,0.488,0.838
Ov9433_rep2_Dep6_Tu10,0.139,1.912,0.649,4.461,3.991,3.823,9.651,2.908,1.395,4.384,3.722,2.879,0.684,0.842,2.691,2.554,3.740,0.101,2.497,0.983,0.935,0.468,1.082,0.304,0.456,0.278,0.348,0.027,0.177,0.063,0.050,0.072,0.220,0.606,0.233,0.412,0.212,0.140,1.249,0.634,3.464,2.977,3.363,1.163,4.044,6.140,2.833,5.247,3.733,5.065
