Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.000,0.000,0.000,17.619,0.000,3.088,0.000,0.000,0.000,0.000,0.000,0.000,45.046,34.246
Colo9345_rep8_Dep6_Tu30,0.000,1.684,0.156,26.427,0.000,7.764,0.000,0.000,0.000,0.000,0.000,0.000,38.964,25.004
Colo9345_rep5_Dep6_Tu1,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.744,0.000,56.124,42.621
Colo9345_rep5_Dep6_Tu20,0.184,5.337,1.035,38.843,0.031,11.458,0.000,0.000,0.000,0.000,0.000,0.000,15.926,27.187
Colo9345_rep7_Dep6_Tu20,1.006,3.942,0.601,42.912,0.227,10.329,0.000,0.000,0.000,0.000,0.000,0.000,18.653,22.329
Colo9345_rep6_Dep6_Tu2,0.000,0.000,0.000,4.845,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,49.746,45.063
Colo9345_rep10_Dep6_Tu10,0.000,0.000,0.000,6.924,0.000,2.313,0.000,0.000,0.000,0.000,0.503,0.000,52.532,37.729
Colo9345_rep1_Dep6_Tu10,0.000,1.331,0.777,27.335,0.000,5.712,0.000,0.000,0.000,0.000,0.000,0.000,28.133,36.711
Colo9345_rep3_Dep6_Tu30,0.914,4.667,0.987,49.148,4.220,12.308,0.000,0.000,0.000,0.000,0.000,0.000,9.475,18.282
Colo9345_rep6_Dep6_Tu1,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.683,0.000,60.921,38.089
Colo9345_rep2_Dep6_Tu10,0.000,1.450,0.914,28.931,0.000,7.431,0.000,0.000,0.000,0.000,0.000,0.000,34.581,26.693
Colo9345_rep6_Dep6_Tu5,0.000,0.000,0.000,16.699,0.000,3.772,0.000,0.000,0.000,0.000,0.000,0.000,45.219,34.309
Colo9345_rep5_Dep6_Tu10,0.000,0.665,1.003,29.042,0.000,5.886,0.000,0.000,0.000,0.000,0.000,0.000,31.678,31.726
Colo9345_rep5_Dep6_Tu40,2.097,6.025,1.221,51.783,3.275,15.076,0.000,0.000,0.000,0.000,0.000,0.000,4.644,15.880
Colo9345_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.373,0.000,65.561,31.065
Colo9345_rep3_Dep6_Tu10,0.146,0.671,0.416,28.822,0.000,6.002,0.000,0.000,0.000,0.000,0.000,0.000,32.380,31.562
Colo9345_rep4_Dep6_Tu2,0.000,0.000,0.000,3.535,0.000,2.463,0.000,0.000,0.000,0.000,0.566,0.000,55.043,38.392
