Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo9345_rep1_Dep6_Tu5,0.001,0.168,0.000,0.047,32.410,0.000,0.081,1.734,3.125,0.271,7.144,0.104,35.799,19.116
Colo9345_rep8_Dep6_Tu30,0.003,1.669,0.009,0.327,28.741,0.029,0.301,2.270,1.020,1.072,6.961,0.323,26.774,30.501
Colo9345_rep5_Dep6_Tu1,0.000,0.003,0.000,0.000,40.690,0.000,0.022,2.588,0.457,0.037,7.222,0.037,46.384,2.561
Colo9345_rep5_Dep6_Tu20,0.128,4.170,0.681,2.696,13.271,0.955,0.847,4.858,1.067,1.794,4.780,0.758,14.196,49.797
Colo9345_rep7_Dep6_Tu20,0.163,5.003,0.209,1.982,14.072,0.661,0.779,4.231,2.187,0.928,4.461,0.477,14.246,50.599
Colo9345_rep6_Dep6_Tu2,0.000,0.034,0.000,0.002,37.092,0.000,0.004,1.857,1.333,0.054,6.952,0.087,45.283,7.303
Colo9345_rep10_Dep6_Tu10,0.000,0.040,0.000,0.008,36.956,0.000,0.062,1.520,1.216,0.139,7.785,0.174,42.379,9.720
Colo9345_rep1_Dep6_Tu10,0.012,1.718,0.089,1.015,24.797,0.015,0.413,2.379,3.165,0.655,5.463,0.226,26.141,33.911
Colo9345_rep3_Dep6_Tu30,0.341,6.358,0.837,3.295,6.620,1.315,0.806,3.660,2.276,2.253,4.974,0.665,5.860,60.740
Colo9345_rep6_Dep6_Tu1,0.000,0.008,0.000,0.000,40.412,0.000,0.027,1.812,0.798,0.054,6.906,0.037,47.824,2.122
Colo9345_rep2_Dep6_Tu10,0.057,0.707,0.439,0.800,25.831,0.049,0.155,3.088,1.159,1.117,7.050,0.360,25.546,33.642
Colo9345_rep6_Dep6_Tu5,0.004,0.156,0.002,0.005,32.349,0.000,0.170,3.602,0.299,0.291,6.879,0.303,37.040,18.900
Colo9345_rep5_Dep6_Tu10,0.040,1.769,0.156,0.380,25.851,0.030,0.258,3.515,0.231,1.124,7.856,0.391,25.183,33.216
Colo9345_rep5_Dep6_Tu40,0.468,9.193,0.380,5.052,0.087,1.890,1.521,5.818,2.190,2.291,2.339,0.948,0.862,66.960
Colo9345_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,39.298,0.000,0.020,1.409,0.996,0.067,6.041,0.102,52.067,0.000
Colo9345_rep3_Dep6_Tu10,0.035,1.997,0.001,0.399,25.219,0.023,0.587,3.473,2.601,1.227,1.306,0.532,29.575,33.025
Colo9345_rep4_Dep6_Tu2,0.000,0.009,0.000,0.000,38.454,0.000,0.015,0.985,0.851,0.079,8.521,0.120,44.145,6.819
Colo9345_rep2_Dep6_Tu20,0.307,4.816,0.256,3.344,13.099,0.422,0.671,4.011,0.854,1.417,6.539,0.586,13.280,50.400
Colo9345_rep3_Dep6_Tu50,0.569,8.900,0.835,5.878,0.004,1.745,1.019,3.912,1.967,1.866,0.670,0.549,0.008,72.080
Colo9345_rep6_Dep6_Tu0.1,0.000,0.000,0.000,0.000,38.491,0.000,0.012,0.847,1.115,0.008,8.112,0.046,51.369,0.000
Colo9345_rep3_Dep6_Tu40,0.556,8.944,0.779,5.043,0.618,2.088,1.145,5.762,1.548,1.219,2.517,1.218,1.704,66.857
Colo9345_rep6_Dep6_Tu3,0.000,0.114,0.000,0.008,36.343,0.000,0.097,2.782,1.324,0.257,6.608,0.228,41.571,10.667
Colo9345_rep9_Dep6_Tu50,0.019,4.538,0.013,2.118,16.152,0.269,0.553,2.406,1.625,1.641,4.647,0.607,15.788,49.625
Colo9345_rep1_Dep6_Tu3,0.000,0.050,0.000,0.004,36.105,0.000,0.032,1.558,1.192,0.060,9.019,0.147,40.348,11.484
Colo9345_rep6_Dep6_Tu30,0.410,5.897,0.679,3.404,6.072,1.645,0.717,3.386,4.060,1.965,6.071,0.539,4.376,60.779
