Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br66_rep4_Dep6_Tu50,54.624,0.000,0.000,4.215,18.296,0.000,11.328,0.000,1.218,3.752,6.358,0.000,0.000,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep3_Dep6_Tu0.5,0.000,0.000,0.000,0.000,49.621,0.000,0.000,0.000,0.000,3.593,14.688,0.000,12.140,6.771,12.917,0.000,0.000,0.000,0.269,0.000,0.000,0.000,0.000
Br66_rep2_Dep6_Tu3,0.000,0.000,0.000,0.000,61.089,0.000,0.000,0.000,0.000,13.960,9.743,0.000,0.000,0.000,11.222,0.000,0.000,0.000,3.984,0.000,0.000,0.000,0.000
Br66_rep6_Dep6_Tu40,44.409,0.000,0.000,3.340,32.710,0.000,0.000,0.000,0.000,6.743,3.349,0.000,0.000,9.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,45.613,0.000,4.795,0.000,0.000,3.997,11.604,0.000,0.000,0.000,33.417,0.000,0.000,0.000,0.573,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu5,2.091,0.000,0.000,0.457,41.195,0.000,0.258,0.000,0.000,6.387,7.905,0.000,0.000,0.000,19.542,19.114,0.000,0.000,3.051,0.000,0.000,0.000,0.000
Br66_rep10_Dep6_Tu1,0.000,0.000,0.000,0.000,54.839,0.000,0.000,0.000,0.000,3.269,4.872,0.000,0.130,0.000,36.432,0.000,0.000,0.000,0.457,0.000,0.000,0.000,0.000
Br66_rep6_Dep6_Tu20,24.692,0.000,0.000,5.246,37.607,0.000,0.000,0.000,0.000,0.867,4.253,0.000,0.000,0.144,0.000,27.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep10_Dep6_Tu30,39.100,0.000,0.000,1.667,30.439,0.000,0.000,0.000,0.000,1.856,8.804,0.000,0.000,0.000,0.000,18.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep10_Dep6_Tu5,4.289,0.000,0.000,1.094,53.569,0.000,0.000,0.000,0.000,12.157,10.926,0.000,17.086,0.000,0.000,0.000,0.000,0.000,0.877,0.000,0.000,0.000,0.000
Br66_rep7_Dep6_Tu1,0.000,0.000,0.000,0.000,63.005,0.000,0.000,0.000,0.000,8.405,10.452,0.000,0.000,0.000,0.000,18.060,0.000,0.000,0.077,0.000,0.000,0.000,0.000
Br66_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,49.221,0.000,0.000,0.000,0.000,3.848,14.848,0.000,12.196,6.921,12.767,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000
Br66_rep1_Dep6_Tu30,37.034,0.000,0.000,5.380,35.623,0.000,0.094,0.000,0.000,10.232,5.910,0.000,1.472,4.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep3_Dep6_Tu1,0.000,0.000,0.000,0.000,57.054,0.000,5.774,0.000,0.000,2.783,14.276,0.000,17.439,0.000,0.000,0.000,0.000,0.000,2.673,0.000,0.000,0.000,0.000
Br66_rep3_Dep6_Tu30,43.795,0.000,0.000,2.133,39.443,0.000,0.000,0.000,0.000,6.753,5.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.921,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,61.792,0.000,6.003,0.000,0.000,13.467,7.366,0.000,0.000,0.000,10.154,0.000,0.000,0.000,1.217,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu40,29.403,0.000,0.000,4.324,28.164,0.000,0.000,26.182,0.000,0.822,5.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.738,0.000,0.000,0.000,0.000
Br66_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,43.393,0.000,0.000,0.000,0.000,5.716,8.018,0.000,0.000,0.000,21.551,18.817,0.000,2.069,0.434,0.000,0.000,0.000,0.000
Br66_rep2_Dep6_Tu5,0.245,0.000,0.000,0.006,54.289,0.000,0.000,0.000,0.000,7.193,3.052,0.000,1.604,0.000,33.035,0.000,0.000,0.000,0.574,0.000,0.000,0.000,0.000
Br66_rep5_Dep6_Tu30,38.599,0.000,0.000,1.957,27.803,0.000,0.602,0.000,0.000,8.490,3.604,0.047,16.928,0.000,0.000,0.000,0.000,0.000,1.968,0.000,0.000,0.000,0.000
Br66_rep7_Dep6_Tu50,53.520,0.000,0.000,10.236,20.549,0.000,0.000,0.000,0.000,10.300,5.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep4_Dep6_Tu40,44.966,0.000,0.000,7.212,21.592,0.000,0.000,0.000,0.000,10.353,15.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep8_Dep6_Tu5,0.678,0.000,0.000,1.927,48.612,0.000,0.000,0.000,0.000,4.192,5.748,0.000,33.206,0.279,3.725,0.000,0.000,0.000,1.630,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,55.363,0.000,0.000,0.000,0.000,18.437,11.552,0.000,11.883,0.000,0.000,0.000,0.000,0.000,2.764,0.000,0.000,0.000,0.000
Br66_rep6_Dep6_Tu30,30.017,0.000,0.000,2.891,27.636,0.000,0.000,0.000,5.537,0.523,4.466,0.000,17.431,11.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Br66_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,62.258,0.000,0.042,0.000,0.000,9.124,6.096,0.000,22.373,0.000,0.000,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.000
Br66_rep5_Dep6_Tu10,4.607,0.000,0.000,0.124,48.921,0.000,0.249,0.000,0.000,7.335,6.297,0.000,14.837,0.000,0.000,0.000,0.000,0.000,17.628,0.000,0.000,0.000,0.000
Br66_rep3_Dep6_Tu40,36.332,0.000,0.000,7.186,27.433,0.000,0.500,0.000,0.000,2.664,2.279,0.000,0.000,6.899,0.000,0.000,0.000,0.000,16.706,0.000,0.000,0.000,0.000
Br66_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,59.772,0.000,0.000,0.000,0.000,4.080,9.314,0.000,2.362,0.000,0.000,23.776,0.000,0.000,0.694,0.000,0.000,0.000,0.000
