Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Br66_rep1_Dep6_Tu0.3	3.711966951330646E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu0.1	3.262132000546405E-4	0.01	breast cancer
Br66_rep8_Dep6_Tu40	0.0025963650263267023	0.46	breast cancer
Br66_rep3_Dep6_Tu20	0.0018331501626066896	0.34	breast cancer
Br66_rep9_Dep6_Tu0.3	3.457271254200129E-4	0.01	breast cancer
Br66_rep7_Dep6_Tu0.3	2.9153095816251165E-4	0.01	colorectal cancer
Br66_rep5_Dep6_Tu2	5.485067623880844E-4	0.15	ovarian cancer
Br66_rep5_Dep6_Tu0.3	3.5088926947765347E-4	0.01	colorectal cancer
Br66_rep6_Dep6_Tu5	5.236514691335091E-4	0.12	breast cancer
Br66_rep5_Dep6_Tu3	6.469283801443046E-5	0.07	breast cancer
Br66_rep1_Dep6_Tu5	6.125195576072416E-4	0.08	breast cancer
Br66_rep6_Dep6_Tu10	9.751246725493107E-4	0.23	breast cancer
Br66_rep3_Dep6_Tu5	6.027384375478478E-4	0.23	colorectal cancer
Br66_rep1_Dep6_Tu1	3.225521622652339E-4	0.01	breast cancer
Br66_rep4_Dep6_Tu30	0.002593421121370302	0.41	breast cancer
Br66_rep8_Dep6_Tu20	0.0016526782093186755	0.33	breast cancer
Br66_rep4_Dep6_Tu10	6.565676431513117E-4	0.23	breast cancer
Br66_rep2_Dep6_Tu1	3.098193382101256E-4	0.01	breast cancer
Br66_rep6_Dep6_Tu2	5.290950118996188E-4	0.01	colorectal cancer
Br66_rep6_Dep6_Tu0.5	3.587834351445909E-4	0.11	ovarian cancer
Br66_rep5_Dep6_Tu0.1	2.992368805168588E-4	0.01	breast cancer
Br66_rep2_Dep6_Tu2	3.0146962689066813E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu50	0.002994210852234908	0.55	breast cancer
Br66_rep7_Dep6_Tu3	4.300180349511661E-4	0.17	ovarian cancer
Br66_rep7_Dep6_Tu10	0.00100024580248745	0.23	breast cancer
Br66_rep2_Dep6_Tu0.5	2.907582183808591E-4	0.01	breast cancer
Br66_rep5_Dep6_Tu50	0.0029329504541698646	0.51	breast cancer
Br66_rep9_Dep6_Tu20	0.0018211371780087757	0.36	breast cancer
Br66_rep8_Dep6_Tu3	4.948933737851971E-4	0.16	colorectal cancer
Br66_rep9_Dep6_Tu10	9.0110424348627E-4	0.16	breast cancer
Br66_rep7_Dep6_Tu2	1.4762846008554417E-5	0.05	breast cancer
Br66_rep6_Dep6_Tu3	2.6769674259197857E-4	0.17	colorectal cancer
Br66_rep1_Dep6_Tu0.5	3.9865646177583925E-4	0.01	breast cancer
Br66_rep2_Dep6_Tu40	0.0029093464319788842	0.5	breast cancer
Br66_rep1_Dep6_Tu2	2.702859110096356E-4	0.08	breast cancer
Br66_rep8_Dep6_Tu1	3.78009931808661E-4	0.01	breast cancer
Br66_rep4_Dep6_Tu3	5.70117512521047E-4	0.17	ovarian cancer
Br66_rep7_Dep6_Tu40	0.0022512737127983132	0.46	breast cancer
Br66_rep7_Dep6_Tu0.5	3.190641401853806E-4	0.01	colorectal cancer
Br66_rep2_Dep6_Tu30	0.0026450458935760248	0.44	breast cancer
Br66_rep2_Dep6_Tu0.1	3.433694689411478E-4	0.01	breast cancer
Br66_rep7_Dep6_Tu0.1	2.9078878381063466E-4	0.01	colorectal cancer
Br66_rep1_Dep6_Tu40	0.002451669123972044	0.47	breast cancer
Br66_rep7_Dep6_Tu5	1.3039632167816378E-4	0.1	breast cancer
Br66_rep4_Dep6_Tu1	3.986607358631292E-4	0.15	ovarian cancer
Br66_rep8_Dep6_Tu0.1	2.5220319835364156E-4	0.01	breast cancer
Br66_rep4_Dep6_Tu2	3.706439429136906E-4	0.01	breast cancer
Br66_rep1_Dep6_Tu0.1	2.9266972144265736E-4	0.01	breast cancer
Br66_rep2_Dep6_Tu10	9.919604234368872E-4	0.21	breast cancer
Br66_rep4_Dep6_Tu20	0.0021010591744023274	0.32	breast cancer
Br66_rep4_Dep6_Tu0.3	4.037752229450021E-4	0.01	colorectal cancer
Br66_rep10_Dep6_Tu3	3.315755993978342E-4	0.15	ovarian cancer
Br66_rep1_Dep6_Tu20	0.0013800180996652277	0.28	breast cancer
Br66_rep6_Dep6_Tu1	4.3262595850252124E-4	0.15	ovarian cancer
Br66_rep6_Dep6_Tu50	0.003579837248003172	0.55	breast cancer
Br66_rep9_Dep6_Tu3	5.913118988924858E-4	0.17	ovarian cancer
Br66_rep3_Dep6_Tu50	0.0034958693627569694	0.55	breast cancer
Br66_rep8_Dep6_Tu30	0.0014379347129593936	0.34	breast cancer
Br66_rep7_Dep6_Tu20	0.0021689018774032434	0.29	breast cancer
Br66_rep3_Dep6_Tu2	2.9999785145902447E-4	0.09	ovarian cancer
Br66_rep8_Dep6_Tu50	0.0025893090243797753	0.55	breast cancer
Br66_rep3_Dep6_Tu3	4.1099192935291454E-4	0.23	colorectal cancer
Br66_rep3_Dep6_Tu0.3	4.2670048789289597E-4	0.15	ovarian cancer
Br66_rep8_Dep6_Tu0.3	3.725388906932863E-4	0.01	breast cancer
Br66_rep3_Dep6_Tu0.1	4.318299754821912E-4	0.01	breast cancer
Br66_rep10_Dep6_Tu0.3	4.090581654371552E-4	0.01	colorectal cancer
Br66_rep2_Dep6_Tu50	0.0028785731720954865	0.47	breast cancer
Br66_rep5_Dep6_Tu5	4.2549399425315944E-4	0.23	ovarian cancer
Br66_rep10_Dep6_Tu20	0.002155241616048297	0.28	breast cancer
Br66_rep7_Dep6_Tu30	0.0023599408786444255	0.41	breast cancer
Br66_rep9_Dep6_Tu30	0.002126053938330398	0.34	breast cancer
Br66_rep5_Dep6_Tu40	0.003268689853943657	0.51	breast cancer
Br66_rep8_Dep6_Tu10	8.818702101011599E-4	0.22	breast cancer
Br66_rep9_Dep6_Tu50	0.0024634541445053334	0.45	breast cancer
Br66_rep2_Dep6_Tu0.3	3.670300681076863E-4	0.01	breast cancer
Br66_rep1_Dep6_Tu10	0.001218959455731305	0.17	breast cancer
Cer77_rep9_Dep6_Tu3	6.151965317694173E-4	0.17	ovarian cancer
Cer77_rep5_Dep6_Tu30	7.566383520359049E-4	0.49	cervical cancer
Cer77_rep3_Dep6_Tu30	0.0010691489854361491	0.58	cervical cancer
Cer77_rep8_Dep6_Tu50	3.794925116373953E-4	0.77	cervical cancer
Cer77_rep1_Dep6_Tu1	2.5229590032666563E-4	0.01	colorectal cancer
Cer77_rep7_Dep6_Tu3	2.803472551756673E-4	0.01	colorectal cancer
Cer77_rep10_Dep6_Tu2	5.501270574840445E-4	0.17	ovarian cancer
Cer77_rep2_Dep6_Tu0.5	2.852405532074323E-4	0.01	breast cancer
Cer77_rep3_Dep6_Tu20	9.680011671770599E-4	0.48	cervical cancer
Cer77_rep1_Dep6_Tu2	2.832677403724637E-4	0.01	breast cancer
Cer77_rep2_Dep6_Tu5	7.159033436343475E-4	0.21	colorectal cancer
Cer77_rep5_Dep6_Tu0.5	3.42200025185747E-4	0.01	breast cancer
Cer77_rep2_Dep6_Tu50	5.445556715806996E-4	0.65	cervical cancer
Cer77_rep9_Dep6_Tu0.5	2.483349875179119E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu10	5.475940896445876E-4	0.23	colorectal cancer
Cer77_rep9_Dep6_Tu20	0.0012646860772617826	0.41	cervical cancer
Cer77_rep3_Dep6_Tu10	7.024748341886319E-4	0.22	cervical cancer
Cer77_rep6_Dep6_Tu5	5.332091979631245E-4	0.16	colorectal cancer
Cer77_rep5_Dep6_Tu1	3.882229367691734E-4	0.01	breast cancer
Cer77_rep5_Dep6_Tu0.3	3.4258849020553774E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu50	4.675706280322365E-4	0.75	cervical cancer
Cer77_rep6_Dep6_Tu0.3	4.3249821047063687E-4	0.01	breast cancer
Cer77_rep4_Dep6_Tu40	5.047905069701697E-4	0.58	cervical cancer
Cer77_rep10_Dep6_Tu5	3.900418649043925E-4	0.21	colorectal cancer
Cer77_rep3_Dep6_Tu1	4.1823162471791545E-4	0.17	ovarian cancer
Cer77_rep8_Dep6_Tu40	0.0013364099377701434	0.6	cervical cancer
Cer77_rep7_Dep6_Tu0.3	3.200067375253501E-4	0.01	breast cancer
Cer77_rep3_Dep6_Tu0.1	4.1206939990465376E-4	0.15	ovarian cancer
Cer77_rep4_Dep6_Tu0.3	3.967738484020296E-4	0.01	colorectal cancer
Cer77_rep6_Dep6_Tu2	2.5475057108872675E-4	0.01	ovarian cancer
Cer77_rep6_Dep6_Tu20	0.0010216419526214483	0.41	cervical cancer
Cer77_rep9_Dep6_Tu40	0.001618630184914595	0.6	cervical cancer
Cer77_rep6_Dep6_Tu40	5.304399234944293E-4	0.58	cervical cancer
Cer77_rep8_Dep6_Tu5	5.399871138154613E-4	0.23	colorectal cancer
Cer77_rep5_Dep6_Tu50	6.129186660961719E-4	0.65	cervical cancer
Cer77_rep1_Dep6_Tu30	9.719013179064337E-4	0.49	cervical cancer
Cer77_rep2_Dep6_Tu20	0.0010978955333888413	0.41	cervical cancer
Cer77_rep4_Dep6_Tu0.5	3.9990829578483503E-4	0.15	ovarian cancer
Cer77_rep2_Dep6_Tu40	9.338841980456456E-4	0.6	cervical cancer
Cer77_rep8_Dep6_Tu30	0.0016631731990774334	0.49	cervical cancer
Cer77_rep3_Dep6_Tu40	8.280087008858465E-4	0.6	cervical cancer
Cer77_rep4_Dep6_Tu0.1	2.7844938890520275E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu1	3.309509132869426E-4	0.01	breast cancer
Cer77_rep3_Dep6_Tu3	4.03225859581273E-4	0.23	colorectal cancer
Cer77_rep2_Dep6_Tu30	0.0011892959976824474	0.55	cervical cancer
Cer77_rep9_Dep6_Tu30	5.36906445344606E-4	0.58	cervical cancer
Cer77_rep7_Dep6_Tu20	0.001127426575131664	0.43	cervical cancer
Cer77_rep6_Dep6_Tu1	2.3019871597984725E-4	0.01	breast cancer
Cer77_rep7_Dep6_Tu50	4.023559933191127E-4	0.76	cervical cancer
Cer77_rep3_Dep6_Tu5	4.76664883527936E-4	0.17	colorectal cancer
Cer77_rep8_Dep6_Tu0.5	3.4241312799572254E-4	0.11	ovarian cancer
Cer77_rep9_Dep6_Tu0.3	3.6670350555709235E-4	0.01	breast cancer
Cer77_rep6_Dep6_Tu0.5	3.4920850446628287E-4	0.01	breast cancer
Cer77_rep7_Dep6_Tu1	3.3391623172196314E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu3	3.7112120258296085E-4	0.17	colorectal cancer
Cer77_rep10_Dep6_Tu3	1.9179697058253962E-4	0.01	colorectal cancer
Cer77_rep9_Dep6_Tu5	6.681158211134454E-4	0.23	colorectal cancer
Cer77_rep10_Dep6_Tu20	8.960287384382009E-4	0.41	cervical cancer
Cer77_rep1_Dep6_Tu3	6.041147625894566E-4	0.15	ovarian cancer
Cer77_rep5_Dep6_Tu2	4.7228556625432974E-4	0.15	ovarian cancer
Cer77_rep5_Dep6_Tu5	6.177218697169538E-4	0.23	ovarian cancer
Cer77_rep8_Dep6_Tu2	5.462616662269928E-4	0.21	colorectal cancer
Cer77_rep8_Dep6_Tu10	8.906002677140904E-4	0.23	cervical cancer
Cer77_rep10_Dep6_Tu30	0.001645434501145051	0.58	cervical cancer
Cer77_rep10_Dep6_Tu0.1	3.256602174815378E-4	0.01	breast cancer
Cer77_rep6_Dep6_Tu3	4.460446857178956E-4	0.17	colorectal cancer
Cer77_rep7_Dep6_Tu10	6.633613673621886E-4	0.22	cervical cancer
Cer77_rep1_Dep6_Tu0.1	2.9205635381001884E-4	0.01	breast cancer
Cer77_rep10_Dep6_Tu50	3.0826883441161966E-4	0.65	cervical cancer
Cer77_rep3_Dep6_Tu2	3.3303509251038317E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu10	9.138082010976612E-4	0.23	colorectal cancer
Cer77_rep4_Dep6_Tu5	4.1860967894511423E-4	0.21	colorectal cancer
Cer77_rep4_Dep6_Tu2	2.8053420968475657E-4	0.01	breast cancer
Cer77_rep8_Dep6_Tu3	3.5552021265936056E-4	0.15	ovarian cancer
Cer77_rep7_Dep6_Tu5	2.589689663069487E-4	0.17	colorectal cancer
Cer77_rep4_Dep6_Tu3	3.8669508643469826E-4	0.17	ovarian cancer
Cer77_rep7_Dep6_Tu2	2.5931150934648515E-4	0.01	colorectal cancer
Cer77_rep10_Dep6_Tu40	0.0011180966313760583	0.6	cervical cancer
Cer77_rep6_Dep6_Tu10	1.7863486115138962E-4	0.23	colorectal cancer
Cer77_rep6_Dep6_Tu50	0.0	0	normal
Cer77_rep2_Dep6_Tu2	2.998996261628831E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu5	3.0596022548752533E-4	0.18	ovarian cancer
Cer77_rep5_Dep6_Tu0.1	3.121435848313839E-4	0.01	breast cancer
Cer77_rep9_Dep6_Tu50	3.3736336428386883E-4	0.6	cervical cancer
Cer77_rep10_Dep6_Tu0.3	3.986695377708211E-4	0.01	colorectal cancer
Cer77_rep3_Dep6_Tu0.3	3.8139634565362046E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu0.5	3.639114489298647E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu1	4.222202449343841E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu0.3	3.026258453485064E-4	0.01	breast cancer
Cer77_rep10_Dep6_Tu10	3.86049079152106E-4	0.22	cervical cancer
Cer77_rep3_Dep6_Tu50	4.6671323926926364E-4	0.69	cervical cancer
Cer77_rep3_Dep6_Tu0.5	4.4407979084489695E-4	0.01	breast cancer
Cer77_rep5_Dep6_Tu40	7.243403174416982E-4	0.6	cervical cancer
Cer77_rep9_Dep6_Tu2	3.938549743455297E-4	0.23	colorectal cancer
Cer77_rep8_Dep6_Tu20	0.0016263680348849532	0.41	cervical cancer
Cer77_rep7_Dep6_Tu0.5	3.050239327623399E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu50	8.539115793791091E-4	0.73	cervical cancer
Cer77_rep10_Dep6_Tu1	1.9967136163857375E-4	0.01	breast cancer
Cer77_rep8_Dep6_Tu0.3	3.617372538686501E-4	0.01	colorectal cancer
Cer77_rep4_Dep6_Tu20	8.711023495938537E-4	0.41	cervical cancer
Cer77_rep7_Dep6_Tu30	9.506269953866709E-4	0.49	cervical cancer
Cer77_rep7_Dep6_Tu40	2.436730779277323E-4	0.65	cervical cancer
Cer77_rep9_Dep6_Tu0.1	3.563459118636635E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu20	0.00121117714684916	0.41	cervical cancer
Cer77_rep8_Dep6_Tu1	3.42824646723175E-4	0.01	breast cancer
Cer77_rep6_Dep6_Tu0.1	3.667040454185961E-4	0.01	colorectal cancer
Cer77_rep2_Dep6_Tu3	5.372032904297137E-4	0.16	colorectal cancer
Cer77_rep1_Dep6_Tu0.3	3.953151905200231E-4	0.01	colorectal cancer
Cer77_rep1_Dep6_Tu40	0.0010015629193477092	0.58	cervical cancer
Cer77_rep6_Dep6_Tu30	0.001279557423889514	0.49	cervical cancer
Cer77_rep2_Dep6_Tu0.1	3.4268780974802367E-4	0.01	breast cancer
Cer77_rep1_Dep6_Tu20	8.766989525930702E-4	0.41	cervical cancer
Cer77_rep4_Dep6_Tu30	1.8605419911119024E-4	0.49	breast cancer
Cer77_rep10_Dep6_Tu0.5	3.1485589746479915E-4	0.01	colorectal cancer
Cer77_rep5_Dep6_Tu10	8.704378645655535E-4	0.23	colorectal cancer
Cer77_rep9_Dep6_Tu1	3.134715005450028E-4	0.01	breast cancer
Cer77_rep1_Dep6_Tu10	9.048020718958496E-4	0.23	colorectal cancer
Cer77_rep8_Dep6_Tu0.1	2.4380078828670793E-4	0.01	breast cancer
Cer77_rep9_Dep6_Tu10	7.000994985673052E-4	0.23	cervical cancer
Cer77_rep7_Dep6_Tu0.1	2.913569071227847E-4	0.01	colorectal cancer
Cer81_rep10_Dep6_Tu5	1.7229532935629892E-4	0.17	colorectal cancer
Cer81_rep8_Dep6_Tu2	4.927081784879137E-4	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu3	2.245242517486782E-4	0.21	colorectal cancer
Cer81_rep2_Dep6_Tu3	2.974791712762689E-4	0.21	colorectal cancer
Cer81_rep7_Dep6_Tu20	6.363515467018195E-4	0.23	breast cancer
Cer81_rep5_Dep6_Tu5	4.8202708743166043E-4	0.23	colorectal cancer
Cer81_rep4_Dep6_Tu0.1	2.810866033981198E-4	0.01	colorectal cancer
Cer81_rep9_Dep6_Tu20	7.514996255113031E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu5	4.942377840502296E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu1	3.5920377143162214E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu3	5.517229483283933E-4	0.16	colorectal cancer
Cer81_rep8_Dep6_Tu1	2.4029442119331956E-4	0.15	colorectal cancer
Cer81_rep1_Dep6_Tu50	0.001340761017508819	0.58	colorectal cancer
Cer81_rep9_Dep6_Tu1	3.5472546203447797E-4	0.21	colorectal cancer
Cer81_rep4_Dep6_Tu30	0.001040337403404601	0.42	colorectal cancer
Cer81_rep5_Dep6_Tu20	8.136761989194058E-4	0.21	cervical cancer
Cer81_rep2_Dep6_Tu0.5	2.958275952131396E-4	0.01	colorectal cancer
Cer81_rep2_Dep6_Tu2	2.2932398241226913E-4	0.17	colorectal cancer
Cer81_rep5_Dep6_Tu1	4.0894843105992074E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu0.5	2.0929725839388252E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu0.1	3.097471929184385E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu0.1	2.4908178587691385E-4	0.01	breast cancer
Cer81_rep10_Dep6_Tu10	5.925057143635955E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu5	4.525519551581708E-4	0.23	colorectal cancer
Cer81_rep8_Dep6_Tu50	0.0012734631509773778	0.58	colorectal cancer
Cer81_rep2_Dep6_Tu40	0.001360868915329204	0.42	colorectal cancer
Cer81_rep6_Dep6_Tu30	9.720413265150822E-4	0.41	colorectal cancer
Cer81_rep4_Dep6_Tu1	4.929811142600892E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu0.3	3.893927574420781E-4	0.01	colorectal cancer
Cer81_rep9_Dep6_Tu0.1	3.581507986051809E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu40	9.828621712030291E-4	0.47	breast cancer
Cer81_rep10_Dep6_Tu2	3.391459998347497E-4	0.17	colorectal cancer
Cer81_rep7_Dep6_Tu50	4.4411301900214225E-4	0.58	colorectal cancer
Cer81_rep8_Dep6_Tu0.3	3.602254590901708E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu40	3.7365319491514993E-4	0.49	breast cancer
Cer81_rep9_Dep6_Tu40	0.001176400899390281	0.48	colorectal cancer
Cer81_rep9_Dep6_Tu10	6.226097958340846E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu50	4.535734096837854E-4	0.49	cervical cancer
Cer81_rep8_Dep6_Tu10	6.474967414916241E-4	0.22	colorectal cancer
Cer81_rep10_Dep6_Tu0.1	3.2850589431696444E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu1	2.8348745348416804E-4	0.15	colorectal cancer
Cer81_rep9_Dep6_Tu50	0.001566581995629213	0.41	cervical cancer
Cer81_rep8_Dep6_Tu30	0.0013299735395920947	0.47	colorectal cancer
Cer81_rep4_Dep6_Tu20	8.33178294129915E-4	0.23	colorectal cancer
Cer81_rep10_Dep6_Tu20	0.0013160754001497281	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu3	3.8879452430113227E-4	0.21	colorectal cancer
Cer81_rep2_Dep6_Tu30	0.00170405176674316	0.41	colorectal cancer
Cer81_rep1_Dep6_Tu0.1	2.9453614059400885E-4	0.01	breast cancer
Cer81_rep5_Dep6_Tu10	7.333517544299528E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu0.1	2.921962884913855E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu0.5	3.938224161965027E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu1	8.128045367012844E-5	0.17	colorectal cancer
Cer81_rep10_Dep6_Tu0.5	3.2094551991173313E-4	0.01	colorectal cancer
Cer81_rep8_Dep6_Tu20	0.0011700514032343468	0.23	colorectal cancer
Cer81_rep4_Dep6_Tu5	7.107663086185967E-4	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu30	7.423670674932999E-4	0.42	cervical cancer
Cer81_rep9_Dep6_Tu0.3	2.41554167037471E-4	0.15	colorectal cancer
Cer81_rep4_Dep6_Tu0.3	4.0388343538158697E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu30	9.7088823860933E-4	0.41	colorectal cancer
Cer81_rep1_Dep6_Tu1	1.6174107352212474E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu50	0.0010894175001221363	0.58	cervical cancer
Cer81_rep6_Dep6_Tu0.1	3.690673082345978E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu0.5	3.648790551708678E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu50	2.687458536384453E-4	0.58	cervical cancer
Cer81_rep6_Dep6_Tu50	0.0010833427055198612	0.58	cervical cancer
Cer81_rep4_Dep6_Tu40	0.0010044682913203594	0.47	cervical cancer
Cer81_rep7_Dep6_Tu5	0.0	0	normal
Cer81_rep9_Dep6_Tu30	0.0015232459390656504	0.32	cervical cancer
Cer81_rep5_Dep6_Tu0.5	3.1366375919055997E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu2	2.50692790254086E-4	0.17	colorectal cancer
Cer81_rep5_Dep6_Tu3	1.5992901671171527E-4	0.23	colorectal cancer
Cer81_rep2_Dep6_Tu0.3	3.031369075317234E-4	0.01	breast cancer
Cer81_rep10_Dep6_Tu1	2.973962348144737E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu20	6.826770045787999E-4	0.23	cervical cancer
Cer81_rep4_Dep6_Tu10	7.169034994811279E-4	0.32	colorectal cancer
Cer81_rep4_Dep6_Tu2	3.4081322638140714E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu20	0.0011091996719460838	0.36	cervical cancer
Cer81_rep3_Dep6_Tu40	0.0013979721191898819	0.42	cervical cancer
Cer81_rep9_Dep6_Tu0.5	2.521115414205676E-4	0.01	breast cancer
Cer81_rep2_Dep6_Tu10	6.632490073637498E-4	0.23	colorectal cancer
Cer81_rep6_Dep6_Tu0.3	4.2355026856665695E-4	0.01	breast cancer
Cer81_rep10_Dep6_Tu30	9.050121854230427E-4	0.41	cervical cancer
Cer81_rep1_Dep6_Tu10	5.009844054770576E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu2	1.4106617557954447E-4	0.15	colorectal cancer
Cer81_rep6_Dep6_Tu2	3.028153571478321E-4	0.16	colorectal cancer
Cer81_rep10_Dep6_Tu40	8.399437482324008E-4	0.49	cervical cancer
Cer81_rep6_Dep6_Tu5	3.482181203416752E-4	0.23	colorectal cancer
Cer81_rep5_Dep6_Tu40	9.141730100815663E-4	0.41	cervical cancer
Cer81_rep3_Dep6_Tu3	4.639482264929843E-4	0.23	colorectal cancer
Cer81_rep1_Dep6_Tu2	2.1742660926172836E-4	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu10	6.556800059016569E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu2	2.234344633008652E-4	0.01	colorectal cancer
Cer81_rep6_Dep6_Tu0.5	3.586535148715455E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu0.3	4.0211629386949633E-4	0.01	colorectal cancer
Cer81_rep1_Dep6_Tu3	2.8913866641968315E-4	0.17	colorectal cancer
Cer81_rep2_Dep6_Tu0.1	3.463290683455784E-4	0.01	colorectal cancer
Cer81_rep7_Dep6_Tu0.3	2.99356951224477E-4	0.01	colorectal cancer
Cer81_rep5_Dep6_Tu30	0.0010550935264420501	0.41	colorectal cancer
Cer81_rep10_Dep6_Tu3	4.597601469491806E-5	0.22	colorectal cancer
Cer81_rep6_Dep6_Tu40	6.657996902416037E-4	0.5	colorectal cancer
Cer81_rep3_Dep6_Tu0.5	4.346734787207613E-4	0.01	breast cancer
Cer81_rep8_Dep6_Tu5	3.654477978800749E-4	0.23	colorectal cancer
Cer81_rep7_Dep6_Tu30	0.0014535618085455937	0.41	colorectal cancer
Cer81_rep3_Dep6_Tu2	2.946930697667765E-4	0.12	colorectal cancer
Cer81_rep5_Dep6_Tu50	9.961870588367156E-4	0.58	breast cancer
Cer81_rep2_Dep6_Tu20	7.675421888070765E-4	0.41	colorectal cancer
Cer81_rep7_Dep6_Tu40	0.0014279119297851335	0.41	cervical cancer
Cer81_rep10_Dep6_Tu0.3	3.6818030689864356E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu3	5.005513446540555E-4	0.17	colorectal cancer
Cer81_rep6_Dep6_Tu1	3.707314295586228E-4	0.01	colorectal cancer
Cer81_rep4_Dep6_Tu0.5	3.3554504113345024E-4	0.01	colorectal cancer
Cer81_rep3_Dep6_Tu0.1	4.31812644420542E-4	0.01	breast cancer
Cer81_rep7_Dep6_Tu10	5.587061452503049E-4	0.23	colorectal cancer
Cer81_rep10_Dep6_Tu50	5.436184569230979E-4	0.5	colorectal cancer
Cer81_rep5_Dep6_Tu0.3	3.53913704309311E-4	0.01	colorectal cancer
Cer81_rep6_Dep6_Tu20	9.713548298718398E-4	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu5	3.637171196960206E-4	0.23	colorectal cancer
Cer81_rep3_Dep6_Tu10	4.2178457976480775E-4	0.23	colorectal cancer
Cer81_rep9_Dep6_Tu3	3.433396385827854E-4	0.17	colorectal cancer
Cer81_rep1_Dep6_Tu5	3.330602642405227E-4	0.22	colorectal cancer
Colo_rep2_Dep6_Tu0.5	3.1548590862300806E-4	0.01	breast cancer
Colo_rep2_Dep6_Tu50	0.0012355809956649507	0.47	colorectal cancer
Colo_rep6_Dep6_Tu1	3.2692571302947915E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu2	3.7075406848681203E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu2	1.4775692295039994E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu0.1	2.4384686990578484E-4	0.01	breast cancer
Colo_rep10_Dep6_Tu2	2.6572529807601767E-4	0.01	breast cancer
Colo_rep6_Dep6_Tu3	3.951505594794944E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu30	0.0011346503490355327	0.23	colorectal cancer
Colo_rep9_Dep6_Tu0.5	2.5154955199400796E-4	0.01	breast cancer
Colo_rep6_Dep6_Tu20	5.98816123857996E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	8.461202649157734E-4	0.41	colorectal cancer
Colo_rep3_Dep6_Tu5	3.137182744663912E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu3	2.578046062607495E-4	0.17	colorectal cancer
Colo_rep2_Dep6_Tu10	2.719098096178181E-4	0.21	colorectal cancer
Colo_rep3_Dep6_Tu40	0.0014556280204214885	0.41	colorectal cancer
Colo_rep3_Dep6_Tu30	7.248216513153995E-4	0.41	colorectal cancer
Colo_rep6_Dep6_Tu30	9.922370839292535E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	0.0015844774384920584	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	0.0019083195922936628	0.5	colorectal cancer
Colo_rep6_Dep6_Tu2	4.3020462310231514E-4	0.01	ovarian cancer
