Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Br66_rep4_Dep6_Tu50,0.000,0.000,0.531,3.946,0.000,0.000,0.000,0.000,0.000,0.000,0.491,0.000,20.628,4.599,47.265,0.000,0.000,0.000,0.000,22.538,0.000,0.000,0.000
Br66_rep3_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,24.859,0.000,0.000,0.000,7.337,0.000,52.741,0.000,0.000,0.000,0.000,0.606,7.137,3.195,3.566,0.557,0.000
Br66_rep2_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,24.031,0.000,0.000,0.000,4.943,0.000,53.434,10.519,0.000,0.000,0.000,2.769,2.057,0.000,0.000,0.000,2.245
Br66_rep6_Dep6_Tu40,0.000,0.000,0.260,2.445,0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.000,27.679,0.476,30.751,0.000,0.000,0.000,0.000,0.000,0.000,3.682,34.363
Br66_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,5.082,0.000,0.000,0.000,2.083,0.000,51.915,0.160,0.000,3.301,0.000,0.104,20.340,0.777,15.799,0.000,0.438
Br66_rep9_Dep6_Tu5,0.000,0.000,0.012,0.010,0.000,0.000,7.292,0.000,0.000,0.000,2.742,0.000,50.718,1.208,0.639,0.000,33.668,0.000,0.000,2.426,0.000,1.284,0.000
Br66_rep10_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,18.239,0.000,0.000,0.000,1.317,0.000,53.795,0.000,0.000,0.000,7.807,1.556,16.933,0.250,0.075,0.000,0.027
Br66_rep6_Dep6_Tu20,0.000,0.000,0.031,0.780,0.000,0.000,16.021,0.000,0.000,0.000,1.184,0.000,41.575,12.782,21.243,0.000,0.000,0.000,0.000,1.100,0.000,4.732,0.550
Br66_rep10_Dep6_Tu30,0.000,0.000,6.633,0.625,0.000,0.000,0.000,0.000,0.000,0.000,0.534,0.000,34.599,0.000,25.737,0.000,0.000,0.405,4.727,2.842,3.394,20.503,0.000
Br66_rep10_Dep6_Tu5,0.000,0.000,0.000,0.069,0.000,0.000,3.039,0.000,0.000,0.000,1.516,0.000,50.747,0.000,2.144,20.989,4.915,11.455,2.276,1.219,1.629,0.000,0.000
Br66_rep7_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,11.187,0.000,0.000,0.000,4.349,0.000,57.597,1.260,0.000,0.000,0.000,21.684,0.057,0.000,0.000,3.865,0.000
Br66_rep6_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.000,0.000,24.872,0.000,0.000,0.000,7.348,0.000,52.746,0.000,0.000,0.000,0.000,0.596,7.260,3.035,3.620,0.522,0.000
Br66_rep1_Dep6_Tu30,0.000,0.000,0.076,1.989,0.000,0.000,0.000,0.000,0.000,0.000,0.136,0.000,34.528,0.000,25.314,0.000,0.000,0.000,0.000,21.279,0.000,16.035,0.641
Br66_rep3_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,16.187,0.000,0.000,0.000,3.330,0.000,56.363,6.830,0.000,0.000,0.000,5.855,11.433,0.000,0.000,0.000,0.000
Br66_rep3_Dep6_Tu30,0.000,0.000,0.434,1.658,0.000,0.000,1.661,0.000,0.000,0.000,1.159,0.000,36.513,2.872,29.056,0.000,0.000,0.000,0.000,1.999,0.000,24.647,0.000
Br66_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,20.152,0.000,0.000,0.000,2.928,0.000,53.594,0.000,0.000,0.000,0.000,17.446,0.000,0.368,0.000,5.510,0.000
Br66_rep9_Dep6_Tu40,6.073,0.000,0.135,4.888,0.000,0.000,0.000,0.000,0.000,0.000,1.016,0.000,32.611,6.621,35.709,0.000,0.000,0.000,0.000,7.850,0.000,5.097,0.000
Br66_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,5.864,0.000,0.000,0.000,2.613,0.000,52.473,0.181,0.000,0.000,31.527,3.053,0.000,0.801,3.486,0.000,0.000
Br66_rep2_Dep6_Tu5,0.000,0.000,0.000,0.016,0.000,0.000,18.677,0.000,0.000,0.000,1.222,0.000,51.870,0.253,0.343,0.000,9.742,0.000,14.970,1.936,0.093,0.127,0.751
Br66_rep5_Dep6_Tu30,0.314,0.000,0.077,2.530,0.000,0.000,4.129,0.000,0.000,0.000,2.557,0.000,31.586,2.177,27.396,17.159,0.000,0.000,0.000,12.073,0.000,0.000,0.000
Br66_rep7_Dep6_Tu50,0.000,0.000,6.387,2.007,0.000,0.000,0.000,0.000,0.000,0.000,0.256,0.000,23.777,8.353,50.296,0.000,0.000,0.000,0.000,7.108,0.000,1.816,0.000
Br66_rep4_Dep6_Tu40,0.000,0.000,0.294,3.171,0.000,0.000,0.000,0.000,0.000,0.000,0.413,0.000,27.816,0.000,38.741,0.000,0.000,0.000,0.000,9.934,0.000,19.631,0.000
Br66_rep8_Dep6_Tu5,0.000,0.000,0.000,0.050,0.000,0.000,4.373,0.000,0.000,0.000,1.745,0.000,52.007,15.405,0.631,0.000,0.000,1.468,17.598,0.440,6.282,0.000,0.000
Br66_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,12.998,0.000,0.000,0.000,2.826,0.000,56.510,0.404,0.000,0.000,0.000,12.492,0.000,0.000,7.114,6.964,0.691
Br66_rep6_Dep6_Tu30,0.000,0.000,0.296,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.616,0.000,33.902,12.659,28.191,0.000,0.000,0.000,17.090,2.979,0.000,0.000,2.666
Br66_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,4.203,0.000,0.000,0.000,2.842,0.000,55.461,0.000,0.000,14.097,0.000,6.723,0.000,0.535,14.973,0.404,0.760
