Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Br66_rep4_Dep6_Tu50,3.548,69.932,0.000,0.000,0.002,0.000,0.003,0.012,0.012,0.004,0.178,0.013,6.771,19.525
Br66_rep3_Dep6_Tu0.5,0.000,0.003,0.004,0.000,0.524,0.000,0.277,5.163,0.901,1.475,6.491,0.277,19.629,65.257
Br66_rep2_Dep6_Tu3,0.004,0.901,0.268,0.079,2.032,0.000,0.488,3.309,0.320,3.266,6.067,0.832,18.397,64.035
Br66_rep6_Dep6_Tu40,1.885,57.426,0.002,0.242,0.009,0.000,0.001,0.016,0.025,0.068,1.105,0.002,6.489,32.731
Br66_rep9_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.583,0.000,0.463,1.359,5.185,1.009,5.319,0.292,22.401,63.389
Br66_rep9_Dep6_Tu5,0.046,6.054,0.070,0.304,1.198,0.000,0.255,1.439,3.118,1.671,5.140,0.113,18.037,62.555
Br66_rep10_Dep6_Tu1,0.000,0.041,0.406,0.000,1.041,0.000,0.324,2.127,3.067,2.960,3.824,0.119,24.086,62.005
Br66_rep6_Dep6_Tu20,0.800,30.325,0.110,0.357,0.306,0.000,0.276,1.642,0.024,0.978,1.830,0.566,16.427,46.361
Br66_rep10_Dep6_Tu30,3.223,40.612,0.004,0.017,0.083,0.000,0.506,1.236,0.025,0.637,0.505,0.263,13.840,39.048
Br66_rep10_Dep6_Tu5,1.950,3.370,0.232,0.147,0.500,0.000,0.380,3.527,2.051,1.985,4.750,0.562,20.486,60.061
Br66_rep7_Dep6_Tu1,0.000,0.000,0.004,0.000,0.996,0.000,0.403,1.956,1.865,1.583,6.560,0.437,18.993,67.204
Br66_rep6_Dep6_Tu0.3,0.000,0.000,0.019,0.000,0.368,0.000,0.361,5.372,0.424,1.416,6.640,0.340,19.771,65.290
Br66_rep1_Dep6_Tu30,0.503,46.866,0.003,0.009,0.034,0.000,0.148,0.150,0.217,0.319,1.001,0.124,12.441,38.185
Br66_rep3_Dep6_Tu1,0.000,0.006,0.010,0.000,0.782,0.000,0.872,1.684,2.487,1.296,5.627,0.417,21.323,65.496
Br66_rep3_Dep6_Tu30,2.126,43.453,0.003,0.047,0.035,0.000,0.033,0.097,0.338,0.219,1.704,0.046,10.363,41.536
Br66_rep9_Dep6_Tu1,0.008,0.018,0.006,0.000,0.750,0.000,1.068,0.549,3.896,2.803,6.013,0.135,20.029,64.723
Br66_rep9_Dep6_Tu40,1.654,59.824,0.004,0.021,0.017,0.000,0.004,0.005,0.047,0.013,0.236,0.002,9.728,28.446
Br66_rep5_Dep6_Tu1,0.000,0.063,0.330,0.000,1.462,0.000,0.463,3.751,1.553,0.763,5.887,0.280,19.025,66.424
Br66_rep2_Dep6_Tu5,0.135,4.044,0.453,0.000,1.331,0.001,0.216,2.102,2.496,2.488,3.526,0.113,23.057,60.038
Br66_rep5_Dep6_Tu30,1.316,43.268,0.009,0.062,0.415,0.001,0.128,1.445,0.763,0.280,1.913,0.107,11.851,38.440
Br66_rep7_Dep6_Tu50,3.931,68.365,0.000,0.011,0.003,0.000,0.001,0.008,0.012,0.020,0.115,0.002,4.084,23.447
Br66_rep4_Dep6_Tu40,2.237,56.433,0.002,0.014,0.003,0.000,0.013,0.075,0.094,0.131,1.131,0.006,6.194,33.668
Br66_rep8_Dep6_Tu5,1.308,5.022,0.204,0.001,1.562,0.002,0.093,3.724,1.930,1.085,3.283,0.477,21.740,59.569
Br66_rep9_Dep6_Tu2,0.003,0.699,0.295,0.000,0.719,0.000,0.193,1.266,2.803,2.476,4.590,0.538,18.379,68.039
Br66_rep6_Dep6_Tu30,1.053,44.762,0.002,0.001,0.010,0.000,0.019,0.657,0.218,0.189,1.829,0.054,13.064,38.143
Br66_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.271,0.000,0.494,2.396,1.466,1.836,6.141,0.942,22.767,63.689
Br66_rep5_Dep6_Tu10,0.144,15.890,0.386,0.000,0.233,0.000,0.067,2.776,1.048,1.193,4.407,0.164,19.523,54.167
Br66_rep3_Dep6_Tu40,2.820,58.622,0.006,0.082,0.022,0.000,0.003,0.046,0.013,0.008,0.275,0.021,10.959,27.123
Br66_rep9_Dep6_Tu0.5,0.000,0.001,0.006,0.000,0.451,0.000,0.161,3.793,1.346,1.415,5.465,0.209,20.001,67.151
Br66_rep8_Dep6_Tu2,0.035,2.276,0.020,0.000,0.511,0.000,0.570,2.693,1.461,2.235,4.792,0.521,21.099,63.786
Br66_rep10_Dep6_Tu2,0.004,1.548,0.003,0.000,1.073,0.062,1.041,0.791,3.382,1.737,5.395,0.923,23.189,60.851
Br66_rep6_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.227,0.001,0.601,3.716,2.183,1.368,6.273,0.132,21.992,63.507
Br66_rep5_Dep6_Tu0.5,0.000,0.011,0.000,0.000,0.452,0.000,0.538,2.406,1.874,1.593,5.457,0.227,20.176,67.265
Br66_rep2_Dep6_Tu20,1.029,30.621,0.046,0.003,0.005,0.000,0.214,1.357,0.843,0.397,2.700,0.303,15.454,47.027
Br66_rep4_Dep6_Tu0.5,0.000,0.006,0.069,0.000,1.638,0.000,0.271,3.191,1.422,3.086,4.786,0.066,22.992,62.472
Br66_rep4_Dep6_Tu5,0.451,5.530,0.051,0.000,0.717,0.000,0.091,5.021,0.961,1.718,5.225,0.190,18.277,61.768
Br66_rep8_Dep6_Tu0.5,0.000,0.000,0.047,0.000,0.815,0.000,0.642,2.776,2.250,1.605,5.708,0.599,21.079,64.479
Br66_rep5_Dep6_Tu20,2.189,27.595,0.002,0.000,0.292,0.000,0.482,1.614,1.273,0.844,2.820,0.966,17.143,44.780
Br66_rep1_Dep6_Tu3,0.009,2.456,0.004,0.174,0.920,0.000,0.753,3.025,1.934,0.716,6.601,0.741,19.520,63.146
Br66_rep10_Dep6_Tu10,0.212,14.479,0.464,0.017,0.236,0.000,0.568,1.338,1.359,1.500,4.252,0.896,18.921,55.758
Br66_rep3_Dep6_Tu10,0.280,13.668,0.005,0.001,0.400,0.004,0.760,2.310,1.709,0.481,3.983,1.229,19.839,55.331
Br66_rep10_Dep6_Tu40,1.512,58.640,0.001,0.022,0.013,0.000,0.007,0.073,0.135,0.039,0.487,0.128,9.956,28.987
Br66_rep1_Dep6_Tu50,3.589,71.457,0.001,0.002,0.004,0.000,0.002,0.003,0.013,0.016,0.137,0.002,8.337,16.437
Br66_rep10_Dep6_Tu0.5,0.000,0.002,0.000,0.000,0.497,0.000,1.528,4.080,0.122,3.087,5.409,0.207,21.296,63.771
Br66_rep1_Dep6_Tu0.3,0.000,0.001,0.000,0.000,0.502,0.000,0.683,3.950,0.472,1.772,6.585,1.038,20.287,64.710
Br66_rep10_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.300,0.000,0.469,3.576,1.565,0.722,6.280,0.996,20.892,65.199
Br66_rep8_Dep6_Tu40,1.212,59.498,0.051,0.001,0.010,0.000,0.012,0.019,0.014,0.012,0.055,0.004,7.572,31.540
Br66_rep3_Dep6_Tu20,1.773,27.789,0.004,0.000,0.165,0.000,0.166,0.809,0.519,0.733,4.806,0.058,13.938,49.239
Br66_rep9_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.098,0.000,0.632,0.997,2.514,2.819,6.480,0.500,21.155,64.805
