Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Br66_rep4_Dep6_Tu50,47.604,0.000,3.194,5.088,0.724,0.000,2.627,0.000,0.000,0.000,6.451,2.537,31.774
Br66_rep3_Dep6_Tu0.5,0.000,0.000,1.927,0.000,5.296,1.786,3.263,0.000,2.379,9.462,11.961,2.618,61.308
Br66_rep2_Dep6_Tu3,2.540,0.000,1.018,0.000,6.392,1.913,3.316,0.000,0.000,11.326,11.225,3.206,59.063
Br66_rep6_Dep6_Tu40,36.184,0.000,1.948,5.884,3.732,0.000,0.000,0.000,0.000,4.988,9.425,1.451,36.388
Br66_rep9_Dep6_Tu0.1,0.000,0.000,1.917,0.000,5.627,2.231,3.361,0.000,3.329,7.628,10.115,3.192,62.601
Br66_rep9_Dep6_Tu5,5.787,0.000,1.558,0.000,4.858,1.762,2.763,0.000,0.238,9.178,11.423,3.492,58.941
Br66_rep10_Dep6_Tu1,1.046,0.000,2.307,0.000,6.281,1.733,2.020,0.000,3.281,8.314,10.033,2.099,62.886
Br66_rep6_Dep6_Tu20,18.556,0.000,3.027,1.776,4.257,0.762,2.357,0.000,0.000,6.322,7.291,4.893,50.759
Br66_rep10_Dep6_Tu30,29.303,0.000,0.715,2.417,2.945,0.841,2.726,0.000,0.000,6.286,7.916,2.430,44.421
Br66_rep10_Dep6_Tu5,4.871,0.000,0.883,0.000,3.696,2.234,3.514,0.000,0.238,10.841,9.457,3.630,60.636
Br66_rep7_Dep6_Tu1,0.303,0.000,0.438,0.000,5.737,2.793,2.369,0.000,0.528,9.588,11.739,3.732,62.774
Br66_rep6_Dep6_Tu0.3,0.000,0.000,1.967,0.000,5.270,1.813,3.272,0.000,2.749,9.084,11.645,2.643,61.558
Br66_rep1_Dep6_Tu30,29.403,0.000,1.461,3.986,4.265,0.000,2.021,0.000,0.000,6.281,5.612,2.405,44.566
Br66_rep3_Dep6_Tu1,0.773,0.000,1.096,0.000,6.697,1.922,4.022,0.000,0.000,7.994,10.533,3.927,63.037
Br66_rep3_Dep6_Tu30,30.629,0.044,0.834,3.350,3.872,0.172,2.864,0.000,0.000,2.963,8.950,2.433,43.889
Br66_rep9_Dep6_Tu1,0.995,0.000,1.402,0.000,5.618,1.677,4.632,0.000,0.000,10.257,10.351,2.831,62.237
Br66_rep9_Dep6_Tu40,38.114,1.034,1.822,4.601,4.463,0.000,1.731,0.000,0.165,1.219,5.653,2.422,38.778
Br66_rep5_Dep6_Tu1,1.098,0.000,2.090,0.000,5.046,1.883,2.644,0.000,0.246,9.497,12.422,3.991,61.083
Br66_rep2_Dep6_Tu5,5.012,0.000,1.644,0.000,6.516,1.548,1.734,0.000,2.517,8.491,8.548,2.514,61.475
Br66_rep5_Dep6_Tu30,26.446,0.000,2.796,2.390,6.085,0.095,2.538,0.000,0.000,6.704,7.652,2.155,43.139
