Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.418,5.294,0.543,0.005,7.815,0.619,0.023,6.236,2.075,7.057,5.786,4.765,14.155,2.160,2.476,0.291,3.145,7.872,2.736,7.509,2.250,13.211,3.558
Colo_rep2_Dep6_Tu50,1.859,3.626,0.958,0.267,2.548,35.204,6.272,3.749,3.746,3.163,0.558,5.377,1.772,1.955,0.937,5.036,1.314,3.720,1.224,2.248,3.380,4.980,6.108
Colo_rep6_Dep6_Tu1,0.895,0.108,0.317,0.011,11.650,0.629,0.592,3.552,0.437,8.421,7.912,5.777,13.480,5.583,0.951,5.957,0.972,6.110,0.040,0.428,5.434,7.040,13.703
Colo_rep3_Dep6_Tu2,0.404,3.742,0.917,0.005,8.592,1.204,2.998,4.159,5.975,4.537,7.551,4.462,6.565,4.158,9.102,4.525,2.254,9.713,4.316,4.310,3.599,6.355,0.555
Colo_rep7_Dep6_Tu2,0.857,1.151,0.811,0.001,7.034,1.677,5.416,3.780,0.470,1.558,10.788,7.647,8.600,1.037,9.569,4.406,2.850,1.044,2.484,10.518,3.464,6.486,8.352
Colo_rep8_Dep6_Tu0.1,0.399,4.416,0.601,0.000,6.353,0.434,3.768,6.450,6.198,2.701,3.098,4.904,11.386,4.525,2.048,5.485,4.484,1.395,10.674,8.206,3.045,6.273,3.157
Colo_rep10_Dep6_Tu2,0.380,7.170,0.743,0.003,8.277,0.796,4.584,3.095,1.384,5.278,8.525,3.645,13.297,2.204,10.986,0.128,5.675,3.026,5.075,5.895,0.985,4.375,4.472
Colo_rep6_Dep6_Tu3,0.479,4.384,0.963,0.016,9.497,1.216,1.521,0.062,2.045,8.414,11.237,6.360,7.184,1.427,6.208,5.512,6.539,7.547,3.603,9.776,3.856,2.100,0.053
Colo_rep9_Dep6_Tu30,1.545,0.236,1.665,0.047,2.630,21.567,2.385,3.110,7.591,3.437,6.771,4.403,9.354,0.100,8.757,0.325,7.952,1.790,1.346,3.497,4.962,1.174,5.356
Colo_rep9_Dep6_Tu0.5,0.712,1.025,0.922,0.002,2.239,0.730,3.602,7.135,6.724,6.235,4.436,5.042,3.137,2.533,8.474,3.132,8.604,8.231,8.427,8.586,0.428,6.680,2.963
Colo_rep6_Dep6_Tu20,0.800,0.586,1.212,0.004,3.348,14.650,0.721,6.016,5.068,9.273,1.891,5.312,9.352,2.630,5.091,1.861,7.290,3.466,2.896,5.085,5.205,0.227,8.017
Colo_rep8_Dep6_Tu30,1.274,1.034,0.963,0.064,8.854,20.725,4.389,5.503,7.488,2.070,2.936,1.593,6.420,1.468,2.610,0.284,6.592,2.609,1.009,3.704,7.246,6.233,4.931
Colo_rep3_Dep6_Tu5,0.823,9.015,0.801,0.008,6.131,2.997,2.009,6.429,0.606,6.282,6.403,4.207,6.933,2.147,9.986,0.916,7.312,5.644,0.815,0.902,2.628,8.551,8.455
Colo_rep4_Dep6_Tu3,0.375,6.976,0.441,0.007,0.092,3.011,4.157,6.237,2.243,2.742,12.180,4.620,3.602,4.274,3.681,7.973,2.954,0.986,10.198,5.169,2.962,8.733,6.385
Colo_rep2_Dep6_Tu10,0.079,6.106,0.817,0.025,8.613,6.635,3.190,5.692,4.966,4.667,2.488,3.383,7.314,4.334,6.499,2.101,3.197,10.845,2.996,1.641,6.665,0.316,7.430
Colo_rep3_Dep6_Tu40,1.738,0.476,1.543,0.133,2.622,29.205,0.430,2.380,9.494,5.549,5.888,1.134,7.455,1.122,0.288,0.821,7.225,4.933,0.212,0.201,7.011,7.048,3.091
Colo_rep3_Dep6_Tu30,2.109,1.512,0.447,0.073,6.957,20.757,5.612,2.388,4.852,6.741,4.753,1.718,2.951,5.206,1.363,1.590,5.741,4.395,8.103,6.423,0.270,5.112,0.927
Colo_rep6_Dep6_Tu30,1.461,7.722,0.410,0.047,7.455,20.446,1.448,2.687,9.737,5.688,2.625,0.262,5.210,1.175,0.578,8.913,0.615,6.226,2.167,6.218,0.202,5.899,2.808
Colo_rep4_Dep6_Tu50,0.215,3.543,1.564,0.112,1.147,36.957,5.916,3.048,8.047,1.632,6.849,1.675,0.578,4.365,2.185,3.431,4.970,3.709,0.167,3.349,2.012,3.168,1.362
Colo_rep5_Dep6_Tu50,1.266,0.523,1.834,0.421,5.818,34.655,4.495,0.966,3.080,6.974,6.093,5.757,0.038,2.007,3.668,4.171,5.709,1.989,6.321,1.765,1.455,0.560,0.433
Colo_rep6_Dep6_Tu2,0.426,10.316,0.732,0.004,1.123,1.639,1.903,2.953,6.409,5.037,8.133,5.214,6.681,4.086,11.631,1.805,5.117,3.384,5.322,0.134,0.646,6.768,10.537
Colo_rep10_Dep6_Tu50,2.257,4.848,1.606,0.046,5.827,35.414,3.468,5.622,6.192,0.677,1.101,2.544,4.573,1.165,1.396,3.525,0.311,5.183,5.270,2.666,2.600,0.500,3.209
Colo_rep7_Dep6_Tu50,2.390,2.184,1.443,0.311,1.952,35.449,2.945,5.074,5.465,7.392,4.115,0.574,2.923,0.125,1.157,0.422,3.879,6.118,3.751,1.283,3.985,2.529,4.534
Colo_rep9_Dep6_Tu40,1.998,5.816,0.848,0.150,0.483,27.858,6.145,3.609,1.624,5.047,6.395,3.108,4.858,1.315,1.910,1.258,4.978,4.413,4.705,3.524,4.906,1.466,3.584
Colo_rep8_Dep6_Tu5,0.623,6.671,0.776,0.021,8.587,3.001,2.995,2.326,6.559,1.999,9.100,4.618,8.684,0.108,5.478,1.561,4.057,5.488,6.686,0.715,3.633,6.698,9.615
Colo_rep1_Dep6_Tu20,1.020,11.396,1.077,0.057,1.824,14.026,0.583,8.513,4.381,1.809,3.191,5.912,1.249,3.478,3.422,1.985,12.487,0.286,1.637,3.660,2.260,8.413,7.335
