Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,14.160,0.001,0.000,50.777,0.000,0.037,0.225,0.085,0.212,5.712,0.383,28.388,0.019
Colo_rep2_Dep6_Tu50,0.000,6.810,0.182,0.000,27.656,36.098,1.304,3.158,1.298,0.758,6.168,1.328,8.268,6.972
Colo_rep6_Dep6_Tu1,0.000,28.914,0.000,0.000,36.403,0.002,0.190,0.361,0.010,0.518,4.375,0.260,28.868,0.098
Colo_rep3_Dep6_Tu2,0.000,63.776,0.001,0.000,3.711,0.777,0.052,0.758,0.182,0.314,4.900,0.624,24.860,0.044
Colo_rep7_Dep6_Tu2,0.000,57.101,0.000,0.000,6.986,1.098,0.029,0.408,0.351,0.953,4.607,0.279,27.754,0.435
Colo_rep8_Dep6_Tu0.1,0.000,42.208,0.000,0.000,21.039,0.000,0.122,1.355,0.110,0.585,4.180,0.402,29.992,0.005
Colo_rep10_Dep6_Tu2,0.000,17.095,0.011,0.000,49.262,0.368,0.092,0.499,0.024,1.271,4.375,0.271,26.717,0.014
Colo_rep6_Dep6_Tu3,0.000,54.408,0.047,0.000,9.321,1.641,0.599,0.750,0.356,0.530,4.859,0.110,27.308,0.073
Colo_rep9_Dep6_Tu30,0.001,3.368,0.077,0.000,41.613,21.049,0.459,1.705,2.258,1.990,5.930,0.376,17.017,4.158
Colo_rep9_Dep6_Tu0.5,0.000,16.325,0.001,0.000,50.100,0.000,0.005,0.469,0.218,0.127,4.337,0.031,28.274,0.115
Colo_rep6_Dep6_Tu20,0.000,43.535,0.018,0.000,11.326,14.969,0.344,0.652,1.899,0.114,4.802,0.576,21.242,0.524
Colo_rep8_Dep6_Tu30,0.030,11.252,0.387,0.000,40.063,20.844,0.872,2.559,1.268,0.258,4.501,0.201,14.990,2.776
Colo_rep3_Dep6_Tu5,0.000,24.839,0.021,0.000,38.220,3.148,0.162,1.153,0.144,0.508,2.576,0.178,28.727,0.324
Colo_rep4_Dep6_Tu3,0.002,4.941,0.001,0.000,57.472,1.580,0.041,0.263,0.526,0.509,4.302,0.021,29.649,0.694
Colo_rep2_Dep6_Tu10,0.000,14.833,0.004,0.000,44.238,7.179,0.174,0.607,0.002,0.412,5.436,0.919,24.703,1.492
Colo_rep3_Dep6_Tu40,0.007,2.121,0.145,0.000,38.194,29.038,0.881,1.576,1.866,0.951,5.502,0.620,15.156,3.942
Colo_rep3_Dep6_Tu30,0.036,15.963,0.243,0.000,33.990,21.826,0.155,0.788,0.659,0.702,7.569,0.249,14.301,3.519
Colo_rep6_Dep6_Tu30,0.001,32.998,0.091,0.000,11.728,22.236,0.131,1.435,3.630,0.879,5.884,0.079,19.106,1.802
Colo_rep4_Dep6_Tu50,0.001,23.471,1.373,0.000,9.387,36.842,0.689,5.875,0.213,1.796,4.889,0.503,10.538,4.425
Colo_rep5_Dep6_Tu50,0.000,9.392,0.541,0.000,27.677,36.383,0.865,3.100,1.124,1.097,6.876,1.329,8.641,2.973
Colo_rep6_Dep6_Tu2,0.000,45.157,0.011,0.000,19.733,0.964,0.087,0.632,0.324,0.687,4.049,0.200,27.874,0.283
Colo_rep10_Dep6_Tu50,0.040,22.095,0.628,0.000,13.132,36.441,0.708,4.470,1.484,1.684,5.010,0.666,9.160,4.483
Colo_rep7_Dep6_Tu50,0.002,25.230,0.610,0.000,11.315,36.438,0.951,3.402,2.014,1.691,6.327,0.230,10.020,1.771
Colo_rep9_Dep6_Tu40,0.003,7.745,0.605,0.000,31.451,28.249,0.652,2.799,2.741,0.715,5.434,0.410,13.791,5.405
Colo_rep8_Dep6_Tu5,0.000,47.628,0.029,0.047,14.544,3.015,0.019,0.853,0.677,0.677,3.661,0.389,27.644,0.817
Colo_rep1_Dep6_Tu20,0.000,36.554,0.343,0.000,14.630,14.808,0.023,1.840,1.903,0.355,4.945,0.329,21.750,2.521
Colo_rep9_Dep6_Tu2,0.000,23.898,0.001,0.000,42.839,0.872,0.032,0.325,0.206,0.394,4.163,0.297,26.467,0.506
