Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,61.608,0.000,0.000,21.857,0.000,0.000,16.534,0.000,0.000,0.000
Colo_rep2_Dep6_Tu50,2.459,0.000,0.000,57.266,22.773,0.015,0.000,9.517,0.000,0.000,7.970,0.000,0.000,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,61.087,0.000,0.000,27.269,0.000,0.000,11.643,0.000,0.000,0.000
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,53.792,0.000,0.000,31.016,0.000,0.000,15.192,0.000,0.000,0.000
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,55.454,0.000,0.000,29.621,0.000,0.000,14.924,0.000,0.000,0.000
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,59.136,0.000,0.000,39.284,0.000,0.000,1.579,0.000,0.000,0.000
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,61.431,0.000,0.000,23.375,0.000,0.000,15.193,0.000,0.000,0.000
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,55.740,0.000,0.000,30.035,0.000,0.000,14.224,0.000,0.000,0.000
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,42.469,35.062,0.000,0.000,20.720,0.000,0.000,1.749,0.000,0.000,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,62.380,0.000,0.000,20.560,0.000,0.000,17.059,0.000,0.000,0.000
Colo_rep6_Dep6_Tu20,0.000,0.000,0.000,26.450,39.967,0.000,0.000,22.216,0.000,0.000,11.366,0.000,0.000,0.000
Colo_rep8_Dep6_Tu30,0.231,0.000,0.000,40.121,35.462,0.000,0.000,13.688,0.000,0.000,10.497,0.000,0.000,0.000
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,0.000,61.210,0.000,0.000,26.956,0.000,0.000,11.833,0.000,0.000,0.000
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,65.299,0.000,0.000,33.560,0.000,0.000,1.140,0.000,0.000,0.000
Colo_rep2_Dep6_Tu10,0.000,0.000,0.000,15.188,51.666,0.000,0.000,19.901,0.000,0.000,13.243,0.000,0.000,0.000
Colo_rep3_Dep6_Tu40,0.543,0.000,0.000,52.510,28.802,0.000,0.000,16.349,0.000,0.000,1.795,0.000,0.000,0.000
Colo_rep3_Dep6_Tu30,0.199,0.000,0.000,40.787,34.938,0.000,0.000,14.180,0.000,0.000,9.895,0.000,0.000,0.000
Colo_rep6_Dep6_Tu30,0.420,0.000,0.000,41.646,32.827,0.000,0.000,24.477,0.000,0.000,0.630,0.000,0.000,0.000
Colo_rep4_Dep6_Tu50,0.980,0.000,0.000,59.296,20.827,0.000,0.000,16.485,0.000,0.000,2.411,0.000,0.000,0.000
Colo_rep5_Dep6_Tu50,1.317,0.000,0.000,59.517,21.625,0.000,0.000,9.975,0.000,0.000,7.565,0.000,0.000,0.000
Colo_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,58.915,0.000,0.000,39.793,0.000,0.000,1.291,0.000,0.000,0.000
