Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.273,0.000,0.000,0.002,0.000,0.182,1.010,0.729,0.849,3.646,0.663,25.064,67.581
Colo_rep2_Dep6_Tu50,0.001,0.001,0.000,0.004,33.409,23.408,0.113,0.249,0.121,0.112,0.858,0.081,0.659,40.984
Colo_rep6_Dep6_Tu1,0.001,0.659,0.000,0.000,0.014,0.000,0.785,0.937,0.553,1.027,3.215,0.426,25.775,66.609
Colo_rep3_Dep6_Tu2,0.005,0.542,0.002,0.000,0.143,0.019,0.339,1.767,0.609,0.366,3.523,1.320,22.945,68.421
Colo_rep7_Dep6_Tu2,0.000,0.481,0.000,0.000,0.071,0.214,0.236,0.658,0.994,1.955,3.113,0.518,25.146,66.613
Colo_rep8_Dep6_Tu0.1,0.000,0.117,0.000,0.000,0.001,0.000,0.630,1.177,2.223,0.855,3.464,0.384,26.310,64.840
Colo_rep10_Dep6_Tu2,0.000,0.834,0.001,0.000,0.019,0.003,0.551,0.940,0.760,2.237,2.428,0.409,23.173,68.644
Colo_rep6_Dep6_Tu3,0.000,0.818,0.013,0.002,0.502,0.387,2.020,1.316,0.892,1.003,2.362,0.515,23.889,66.282
Colo_rep9_Dep6_Tu30,0.014,0.021,0.001,0.000,17.186,14.285,0.185,0.611,0.391,2.021,2.013,0.187,8.289,54.797
Colo_rep9_Dep6_Tu0.5,0.000,0.177,0.000,0.000,0.004,0.000,0.142,1.800,0.701,0.511,2.579,0.059,24.199,69.828
Colo_rep6_Dep6_Tu20,0.003,0.061,0.014,0.000,8.933,10.350,0.375,0.878,0.843,0.598,1.664,0.658,14.362,61.261
Colo_rep8_Dep6_Tu30,0.055,0.005,0.000,0.000,21.547,12.747,0.148,0.429,0.463,0.101,1.769,0.061,6.768,55.906
Colo_rep3_Dep6_Tu5,0.001,0.887,0.064,0.000,0.590,1.953,0.481,0.636,0.666,2.549,2.140,0.457,22.174,67.402
Colo_rep4_Dep6_Tu3,0.005,0.975,0.000,0.000,0.051,1.095,0.523,1.981,0.119,0.158,3.075,0.148,24.226,67.645
Colo_rep2_Dep6_Tu10,0.002,0.276,0.004,0.000,4.086,4.889,0.355,0.479,0.346,1.229,2.984,1.155,18.009,66.186
Colo_rep3_Dep6_Tu40,0.013,0.002,0.002,0.000,27.148,18.498,0.049,0.311,0.069,0.382,1.199,0.076,4.275,47.975
Colo_rep3_Dep6_Tu30,0.099,0.006,0.000,0.000,20.784,13.557,0.019,0.449,0.344,0.125,1.927,0.068,6.095,56.527
Colo_rep6_Dep6_Tu30,0.002,0.001,0.000,0.000,19.167,14.314,0.042,1.527,0.443,1.098,1.957,0.089,8.876,52.485
Colo_rep4_Dep6_Tu50,0.002,0.001,0.008,0.004,29.612,25.177,0.082,0.713,0.192,0.333,1.034,0.006,2.341,40.495
Colo_rep5_Dep6_Tu50,0.000,0.003,0.002,0.000,33.066,24.020,0.060,0.538,0.007,0.042,1.526,0.306,1.343,39.087
Colo_rep6_Dep6_Tu2,0.000,1.268,0.001,0.000,0.056,0.022,0.548,0.974,0.719,2.046,3.481,0.400,24.545,65.941
Colo_rep10_Dep6_Tu50,0.003,0.005,0.016,0.000,30.872,24.645,0.027,0.246,0.305,0.409,1.793,0.090,0.887,40.702
Colo_rep7_Dep6_Tu50,0.000,0.013,0.000,0.000,30.365,24.230,0.099,0.246,0.187,0.311,1.279,0.008,1.784,41.477
Colo_rep9_Dep6_Tu40,0.017,0.004,0.003,0.000,26.919,17.977,0.064,0.476,0.255,0.244,1.287,0.075,4.515,48.164
