Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,6.858,2.813,2.815,0.000,0.000,9.564,8.961,4.824,64.164
Colo_rep2_Dep6_Tu50,1.145,2.528,0.000,0.474,7.145,32.520,4.320,0.000,0.000,6.996,7.599,4.273,33.001
Colo_rep6_Dep6_Tu1,0.690,0.000,0.000,0.000,6.057,2.471,3.130,0.000,0.000,10.435,9.149,4.775,63.294
Colo_rep3_Dep6_Tu2,0.448,0.000,0.000,0.000,5.523,3.878,3.330,0.000,0.000,10.033,9.642,5.172,61.974
Colo_rep7_Dep6_Tu2,0.000,0.000,0.234,0.000,4.689,3.696,2.821,0.000,0.000,11.263,9.875,4.402,63.019
Colo_rep8_Dep6_Tu0.1,0.000,0.088,0.452,0.000,5.769,2.362,4.407,0.000,0.000,10.753,10.264,3.838,62.066
Colo_rep10_Dep6_Tu2,0.000,0.000,0.952,0.000,6.293,3.196,2.896,0.000,0.000,11.220,8.456,4.862,62.125
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,6.381,3.722,5.305,0.000,0.000,9.526,8.697,4.594,61.775
Colo_rep9_Dep6_Tu30,0.000,2.143,0.000,0.000,7.990,20.942,2.253,0.000,0.000,11.018,8.124,4.261,43.267
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,6.550,2.176,2.637,0.000,0.000,12.603,9.068,3.875,63.091
Colo_rep6_Dep6_Tu20,0.234,0.000,0.774,0.000,6.653,15.796,2.974,0.000,2.215,6.818,8.260,5.342,50.934
Colo_rep8_Dep6_Tu30,0.663,0.000,0.247,0.000,10.192,19.799,3.647,0.000,0.000,7.914,10.004,3.653,43.882
Colo_rep3_Dep6_Tu5,0.268,0.000,0.463,0.000,7.472,5.237,2.607,0.000,0.000,10.757,8.315,5.000,59.880
Colo_rep4_Dep6_Tu3,0.782,1.394,0.000,0.000,5.722,4.062,3.449,0.000,0.000,9.540,9.272,3.903,61.877
Colo_rep2_Dep6_Tu10,0.154,0.000,0.722,0.000,7.231,8.770,2.118,0.000,0.099,10.671,9.077,4.997,56.160
Colo_rep3_Dep6_Tu40,1.910,1.024,0.000,0.000,6.993,27.334,1.256,3.434,0.428,7.008,9.225,3.026,38.362
Colo_rep3_Dep6_Tu30,2.107,0.000,0.000,0.000,7.703,21.250,2.474,0.000,2.167,7.681,9.378,3.744,43.496
Colo_rep6_Dep6_Tu30,0.000,0.221,0.000,0.000,10.152,21.096,3.593,0.000,6.002,6.805,7.175,1.698,43.258
Colo_rep4_Dep6_Tu50,2.075,1.653,0.000,0.425,5.689,33.222,4.083,0.000,2.499,7.891,6.535,1.956,33.973
Colo_rep5_Dep6_Tu50,0.000,0.061,0.000,0.000,10.109,32.837,2.045,0.000,0.514,10.300,8.834,4.336,30.964
Colo_rep6_Dep6_Tu2,0.000,0.826,0.000,0.000,3.903,4.220,3.820,0.000,0.000,10.998,10.249,4.212,61.773
Colo_rep10_Dep6_Tu50,0.000,0.740,0.790,0.000,9.443,33.246,2.566,0.000,2.578,7.528,8.395,3.400,31.313
Colo_rep7_Dep6_Tu50,0.293,0.490,0.000,0.000,8.354,33.309,3.156,1.525,0.800,7.252,7.948,3.485,33.387
Colo_rep9_Dep6_Tu40,1.449,3.278,0.000,0.017,6.739,26.600,2.787,0.000,1.039,7.491,7.702,3.528,39.368
Colo_rep8_Dep6_Tu5,1.112,0.000,0.000,0.000,8.014,5.027,2.600,0.000,0.000,8.897,9.416,4.979,59.954
Colo_rep1_Dep6_Tu20,0.224,0.000,0.000,0.000,8.140,14.872,1.033,0.000,3.543,10.048,9.669,2.538,49.933
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,5.984,3.691,3.032,0.000,0.000,11.003,9.006,4.560,62.726
Colo_rep5_Dep6_Tu30,0.000,0.724,0.000,0.000,9.716,19.476,1.988,0.000,0.000,13.284,9.068,3.344,42.399
Colo_rep4_Dep6_Tu0.1,1.297,0.000,0.000,0.000,3.577,2.298,4.323,0.000,0.000,9.992,9.589,4.971,63.952
Colo_rep5_Dep6_Tu0.1,0.110,0.000,0.766,0.000,6.162,2.124,3.270,0.000,0.000,9.678,10.020,4.194,63.676
Colo_rep9_Dep6_Tu3,0.104,0.000,0.292,0.000,8.793,3.248,1.268,0.000,0.000,11.291,9.566,4.692,60.746
Colo_rep2_Dep6_Tu0.1,0.000,0.737,0.000,0.000,8.604,1.636,1.784,0.000,0.000,10.705,9.549,4.717,62.268
Colo_rep8_Dep6_Tu10,0.917,0.823,0.000,0.092,5.952,8.338,4.131,0.000,0.912,8.652,9.585,3.908,56.690
Colo_rep4_Dep6_Tu30,0.000,0.301,0.000,0.000,8.544,20.777,2.283,0.000,0.096,13.339,7.707,3.461,43.492
Colo_rep2_Dep6_Tu2,1.279,0.000,0.000,0.000,4.203,3.849,3.937,0.000,0.000,11.259,10.714,3.602,61.156
Colo_rep1_Dep6_Tu5,0.000,0.782,0.447,0.000,6.411,5.081,4.055,0.000,0.000,10.128,9.233,4.129,59.733
Colo_rep8_Dep6_Tu50,2.473,0.865,0.000,0.405,8.506,32.449,3.308,0.000,5.088,5.089,7.246,2.788,31.784
Colo_rep5_Dep6_Tu5,1.098,0.007,0.000,0.000,8.377,5.299,2.982,0.000,1.885,8.462,8.993,3.770,59.128
Colo_rep6_Dep6_Tu50,0.000,0.763,0.000,0.000,9.418,33.757,1.101,0.257,2.806,7.601,9.555,2.728,32.015
Colo_rep5_Dep6_Tu0.5,0.000,0.000,0.000,0.000,7.107,2.322,3.250,0.000,0.000,10.578,8.887,4.011,63.845
Colo_rep4_Dep6_Tu20,0.004,1.247,0.000,0.000,7.717,14.278,2.715,0.000,0.252,11.107,7.592,4.541,50.548
Colo_rep8_Dep6_Tu40,0.384,0.899,0.000,0.000,9.067,26.333,3.743,0.464,0.000,9.584,7.835,3.421,38.270
Colo_rep7_Dep6_Tu0.3,0.176,0.509,0.000,0.000,5.598,2.381,2.735,0.000,0.000,10.553,9.635,4.275,64.138
Colo_rep7_Dep6_Tu30,1.503,0.000,0.000,0.000,8.124,21.257,2.725,0.000,1.335,8.772,8.339,4.282,43.663
Colo_rep10_Dep6_Tu20,1.527,0.596,0.000,0.000,7.113,14.418,3.525,0.000,3.112,7.436,8.663,3.323,50.287
Colo_rep9_Dep6_Tu10,0.000,0.000,0.000,0.000,9.003,7.802,2.900,0.000,0.000,10.457,9.264,4.437,56.137
Colo_rep9_Dep6_Tu0.1,0.208,0.000,0.606,0.000,7.104,2.257,2.393,0.000,2.482,8.415,9.929,5.003,61.603
Colo_rep10_Dep6_Tu0.3,0.000,0.163,0.000,0.000,4.136,2.961,3.923,0.000,0.000,11.064,10.464,4.348,62.942
Colo_rep8_Dep6_Tu20,0.000,2.025,0.226,0.311,8.775,14.344,0.749,0.000,0.000,11.205,7.760,4.153,50.451
Colo_rep3_Dep6_Tu3,0.000,0.000,1.528,0.000,4.399,3.917,4.655,0.000,0.000,11.264,8.649,4.040,61.548
Colo_rep4_Dep6_Tu2,0.000,0.869,0.000,0.000,8.975,3.401,2.973,0.000,1.009,7.654,9.398,3.880,61.841
Colo_rep10_Dep6_Tu0.1,0.436,0.408,0.697,0.000,7.538,2.064,3.211,0.000,0.000,9.107,9.894,4.506,62.140
Colo_rep4_Dep6_Tu0.3,0.522,0.000,0.417,0.000,5.823,2.043,2.951,0.000,0.000,12.098,8.480,4.872,62.794
