Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.244,1.792,0.142,0.005,1.208,0.020,2.264,2.725,2.653,0.707,6.969,3.038,6.513,0.709,2.255,4.547,4.499,9.092,4.981,21.093,4.449,12.304,7.789
Colo_rep2_Dep6_Tu50,1.861,1.408,2.449,0.522,5.525,12.048,3.654,2.325,3.300,3.190,1.763,1.809,1.798,34.649,3.917,0.502,0.665,5.254,6.649,2.078,1.216,0.590,2.827
Colo_rep6_Dep6_Tu1,0.162,1.427,0.693,0.005,1.739,0.006,0.657,2.808,2.924,4.713,0.807,2.574,15.963,0.553,4.642,0.240,6.608,0.975,11.584,18.607,11.882,0.082,10.348
Colo_rep3_Dep6_Tu2,0.645,1.036,0.113,0.010,1.383,0.018,1.952,4.245,0.784,4.068,4.736,2.965,13.829,1.112,8.808,5.107,13.327,7.167,17.413,1.774,3.508,3.343,2.657
Colo_rep7_Dep6_Tu2,0.227,1.525,0.525,0.012,1.792,0.065,1.214,2.921,3.790,2.960,2.440,2.014,11.093,0.383,5.446,1.998,2.485,3.626,5.258,15.019,14.837,13.864,6.504
Colo_rep8_Dep6_Tu0.1,0.008,1.250,0.346,0.003,1.655,0.006,1.541,3.259,3.704,2.859,5.530,1.417,11.290,0.093,14.353,4.580,6.960,15.282,0.086,1.714,0.983,15.710,7.371
Colo_rep10_Dep6_Tu2,0.390,1.856,0.660,0.003,1.816,0.039,1.819,0.217,2.647,4.839,3.691,2.225,17.417,0.144,10.117,7.848,8.115,3.580,10.853,1.233,13.189,2.300,5.003
Colo_rep6_Dep6_Tu3,0.382,0.700,0.723,0.028,3.597,0.091,0.210,3.451,3.094,4.616,4.981,0.815,15.512,1.400,11.684,1.367,2.555,3.399,12.672,4.421,7.356,15.611,1.335
Colo_rep9_Dep6_Tu30,1.805,1.431,0.708,0.192,3.599,6.649,3.367,4.161,1.316,5.256,3.972,2.138,5.772,18.732,1.907,7.147,1.593,1.120,2.246,4.220,6.841,2.373,13.455
Colo_rep9_Dep6_Tu0.5,0.375,0.704,0.786,0.018,0.065,0.033,1.561,4.118,1.289,2.332,5.985,2.399,15.492,1.006,6.620,0.004,7.803,12.810,7.453,10.848,13.842,4.168,0.288
Colo_rep6_Dep6_Tu20,1.187,0.437,1.383,0.079,4.243,5.299,3.014,3.246,4.680,0.768,2.060,2.494,6.228,9.650,2.938,16.980,7.379,5.918,3.667,7.022,1.474,8.033,1.821
Colo_rep8_Dep6_Tu30,2.591,3.113,0.521,0.133,3.408,6.844,3.053,4.275,0.112,0.838,4.253,3.253,3.172,15.993,0.323,10.924,1.275,0.894,3.558,6.231,10.214,0.515,14.506
Colo_rep3_Dep6_Tu5,0.814,0.058,1.516,0.018,1.477,0.426,0.388,5.708,3.362,3.026,2.084,2.647,14.662,2.556,6.504,6.582,6.965,8.152,12.834,2.657,7.336,6.489,3.738
Colo_rep4_Dep6_Tu3,0.534,2.852,0.729,0.012,1.729,0.030,3.414,1.709,0.463,2.722,4.432,1.300,10.060,1.595,0.352,1.263,8.016,2.633,2.360,23.558,6.363,10.563,13.310
Colo_rep2_Dep6_Tu10,0.456,1.551,1.327,0.072,0.025,1.254,2.054,3.118,2.245,5.568,3.515,2.909,8.086,6.040,7.629,13.204,8.290,6.639,8.561,1.055,9.278,4.873,2.250
Colo_rep3_Dep6_Tu40,0.823,1.352,2.291,0.311,4.526,9.976,3.183,0.421,3.923,2.439,3.814,3.025,0.623,24.225,4.044,10.693,1.649,4.837,3.212,1.125,3.189,1.401,8.917
Colo_rep3_Dep6_Tu30,2.706,0.685,0.308,0.304,3.347,6.345,0.240,3.768,3.981,5.340,3.079,2.538,3.689,20.935,0.055,6.378,1.653,9.001,6.813,5.817,0.018,1.932,11.069
Colo_rep6_Dep6_Tu30,1.479,2.440,1.381,0.140,1.104,6.982,3.068,4.327,2.090,3.741,4.242,2.779,3.879,21.417,1.906,3.092,3.726,3.081,5.002,4.099,2.590,6.785,10.648
Colo_rep4_Dep6_Tu50,1.881,3.203,1.906,0.351,4.360,13.115,3.501,1.052,3.066,4.919,1.700,2.543,1.795,32.994,1.560,0.418,2.156,0.233,4.096,3.337,6.546,0.991,4.277
Colo_rep5_Dep6_Tu50,1.841,2.681,1.656,0.359,3.191,13.722,1.492,3.389,3.138,4.589,3.170,2.795,1.639,31.172,2.437,4.523,1.017,0.829,2.758,0.327,6.601,3.560,3.114
Colo_rep6_Dep6_Tu2,0.100,0.088,1.023,0.026,2.120,0.066,1.010,4.140,4.980,3.382,3.326,0.463,13.640,1.704,13.378,0.073,12.345,18.188,4.988,4.220,5.189,2.708,2.842
Colo_rep10_Dep6_Tu50,1.122,0.223,2.571,0.553,5.466,14.746,3.575,5.972,1.252,3.862,4.356,0.049,0.366,28.998,0.858,7.520,1.078,2.787,0.847,1.287,4.539,5.778,2.194
Colo_rep7_Dep6_Tu50,2.380,1.738,0.991,0.532,1.343,13.232,3.117,4.089,2.097,5.090,3.074,1.877,2.210,32.883,2.468,6.486,2.744,1.679,4.234,0.437,0.826,5.281,1.193
Colo_rep9_Dep6_Tu40,1.670,4.706,1.616,0.341,1.148,8.770,3.177,0.183,2.456,3.339,4.836,4.039,1.414,26.410,2.807,11.127,3.053,1.797,3.809,1.321,5.113,4.866,2.004
Colo_rep8_Dep6_Tu5,0.355,0.943,0.973,0.017,2.416,0.180,1.250,1.776,5.578,3.809,3.864,1.522,8.498,3.505,7.315,2.491,2.976,12.116,1.698,16.593,7.923,12.449,1.753
Colo_rep1_Dep6_Tu20,1.123,0.929,1.309,0.348,2.516,4.877,1.274,1.008,5.015,5.474,3.398,2.277,0.431,9.885,2.115,12.563,2.746,13.665,4.264,8.976,7.307,6.497,2.004
Colo_rep9_Dep6_Tu2,0.282,1.633,0.747,0.023,1.321,0.004,0.783,1.771,4.764,0.680,5.424,2.416,12.158,0.724,6.841,9.664,3.058,7.329,14.107,9.010,7.127,4.524,5.610
Colo_rep5_Dep6_Tu30,1.124,3.567,0.922,0.327,3.846,6.179,2.234,3.012,2.556,6.831,2.759,1.995,0.891,18.885,3.724,0.935,1.731,3.902,6.163,3.324,11.372,6.469,7.251
Colo_rep4_Dep6_Tu0.1,0.380,1.409,0.087,0.011,1.464,0.001,1.293,3.803,2.543,3.592,1.556,2.196,17.691,0.217,10.307,1.193,6.458,1.705,13.276,5.800,8.610,9.412,6.998
Colo_rep5_Dep6_Tu0.1,0.332,1.976,0.157,0.005,2.170,0.003,2.024,0.367,0.730,5.868,4.727,1.400,18.870,0.349,9.645,7.518,7.294,0.260,16.004,12.105,1.729,4.215,2.252
Colo_rep9_Dep6_Tu3,0.580,1.447,0.342,0.020,3.740,0.086,3.040,1.703,4.197,0.981,2.854,2.554,17.389,0.267,9.397,4.614,2.813,11.446,1.940,11.745,1.120,2.048,15.678
Colo_rep2_Dep6_Tu0.1,0.047,0.286,0.931,0.003,0.385,0.012,1.535,5.176,3.080,3.719,4.053,1.949,9.641,0.182,2.887,10.877,14.972,15.661,0.330,5.135,2.111,14.602,2.426
Colo_rep8_Dep6_Tu10,1.073,3.179,0.781,0.014,2.511,1.541,3.220,1.904,2.330,4.156,4.109,1.551,12.924,4.332,0.310,4.795,11.617,11.461,4.303,3.815,4.992,11.222,3.859
Colo_rep4_Dep6_Tu30,1.816,2.144,1.689,0.198,1.237,6.273,2.964,4.160,3.501,3.933,1.692,2.412,3.622,19.105,3.039,13.152,3.732,2.970,2.798,1.490,10.462,5.655,1.958
Colo_rep2_Dep6_Tu2,0.342,0.776,0.531,0.012,1.560,0.003,1.577,3.886,2.487,3.494,4.788,2.006,11.645,0.861,1.226,5.210,8.346,7.910,7.981,14.610,11.005,4.299,5.443
Colo_rep1_Dep6_Tu5,0.549,2.439,0.073,0.061,2.106,0.159,2.266,4.871,0.114,4.512,5.560,2.342,3.132,2.509,11.769,6.911,10.181,0.401,2.338,16.306,7.307,12.315,1.778
Colo_rep8_Dep6_Tu50,1.147,3.381,2.275,0.401,4.881,13.105,1.539,4.064,2.749,1.625,0.663,3.590,1.375,33.115,4.897,0.105,0.780,5.176,1.080,1.597,5.121,1.341,5.994
Colo_rep5_Dep6_Tu5,0.710,3.516,0.204,0.029,0.880,0.348,1.049,1.591,6.610,0.708,5.126,1.872,6.302,3.353,5.202,6.604,15.396,8.163,5.540,16.269,7.969,2.468,0.092
Colo_rep6_Dep6_Tu50,1.635,0.918,2.131,0.364,5.591,14.630,3.304,4.298,2.822,2.778,2.141,1.372,2.526,29.581,2.500,8.626,0.961,4.538,3.722,1.692,1.607,1.198,1.063
Colo_rep5_Dep6_Tu0.5,0.373,1.171,0.226,0.010,1.034,0.012,0.286,3.261,2.762,3.633,5.480,2.313,8.760,0.212,8.857,5.051,3.786,4.390,11.543,16.327,11.559,4.629,4.326
Colo_rep4_Dep6_Tu20,1.507,1.966,1.157,0.230,1.801,2.543,2.552,2.649,3.896,4.810,4.103,2.278,7.035,14.644,5.053,8.721,2.212,3.987,5.874,2.052,2.621,10.361,7.949
Colo_rep8_Dep6_Tu40,0.888,2.690,1.529,0.637,4.217,8.091,3.318,2.225,2.602,4.829,3.122,2.389,0.660,26.899,1.957,8.877,0.152,5.077,1.940,4.142,10.058,2.441,1.259
Colo_rep7_Dep6_Tu0.3,0.150,1.324,0.615,0.003,1.440,0.008,1.798,2.085,0.865,4.290,5.461,1.502,18.029,0.316,10.830,3.469,0.323,4.920,11.858,15.490,7.045,1.008,7.170
Colo_rep7_Dep6_Tu30,0.885,1.731,2.057,0.132,2.265,9.321,2.631,1.402,5.245,2.783,2.946,1.774,1.397,13.539,2.585,8.816,1.516,4.328,3.781,4.074,15.145,0.869,10.776
Colo_rep10_Dep6_Tu20,1.081,1.501,0.978,0.289,4.941,3.684,0.098,4.027,4.070,4.390,4.982,1.545,5.251,12.225,3.541,6.592,5.617,8.109,0.809,2.838,3.469,11.009,8.955
Colo_rep9_Dep6_Tu10,0.991,2.942,1.375,0.045,1.894,0.547,3.832,0.013,0.291,2.685,6.726,3.815,8.117,5.528,7.286,11.519,0.198,7.188,5.032,13.368,9.230,1.603,5.774
Colo_rep9_Dep6_Tu0.1,0.452,0.497,0.049,0.006,2.542,0.003,0.261,5.122,3.385,3.297,3.535,2.160,16.288,0.319,3.602,3.007,0.643,11.740,11.933,2.748,1.838,18.762,7.810
Colo_rep10_Dep6_Tu0.3,0.217,1.921,0.528,0.007,1.901,0.011,1.705,3.654,0.066,4.405,1.032,2.980,12.528,0.489,17.692,0.202,10.283,8.767,5.178,17.927,3.356,1.041,4.109
Colo_rep8_Dep6_Tu20,0.130,2.532,2.439,0.284,3.257,5.478,2.809,1.003,0.032,4.000,5.401,3.467,2.517,5.823,6.880,18.332,7.403,1.146,2.952,2.591,0.101,6.475,14.951
Colo_rep3_Dep6_Tu3,0.394,0.913,1.556,0.049,0.374,0.114,0.689,2.637,2.523,5.188,6.081,3.081,12.868,2.346,10.148,3.702,5.190,3.790,15.703,10.482,5.489,5.013,1.668
Colo_rep4_Dep6_Tu2,0.216,1.469,0.568,0.021,3.023,0.099,2.170,4.542,0.576,2.259,5.122,1.031,16.336,0.031,22.058,13.510,2.398,3.421,0.282,14.669,1.852,1.695,2.653
Colo_rep10_Dep6_Tu0.1,0.369,1.966,0.593,0.012,0.606,0.006,0.749,6.739,0.955,0.179,6.493,2.691,16.896,0.436,16.950,4.013,3.989,2.556,4.137,3.570,2.456,14.693,8.945
Colo_rep4_Dep6_Tu0.3,0.341,0.731,0.442,0.003,1.137,0.012,0.836,1.968,4.823,4.419,4.462,2.139,13.413,0.702,3.628,5.243,17.015,0.441,4.637,15.100,2.264,11.254,4.989
Colo_rep9_Dep6_Tu0.3,0.334,0.257,0.346,0.004,1.453,0.006,1.363,5.234,5.134,1.529,1.437,0.886,6.897,0.044,26.529,8.595,8.535,4.004,2.839,2.629,10.768,4.443,6.734
Colo_rep1_Dep6_Tu10,0.302,1.637,0.792,0.149,3.644,0.521,2.189,4.230,4.025,3.630,4.017,1.154,11.835,8.306,2.440,3.887,4.784,16.661,4.090,15.962,2.637,1.184,1.926
Colo_rep6_Dep6_Tu0.3,0.136,1.214,0.808,0.005,1.092,0.006,0.273,1.591,4.166,3.241,6.946,2.136,11.492,0.427,22.860,5.570,0.502,6.718,6.037,13.629,4.981,2.965,3.206
Colo_rep6_Dep6_Tu0.5,0.264,1.431,0.641,0.014,2.009,0.001,0.889,1.471,3.729,3.176,6.519,2.061,13.340,0.635,3.471,4.188,6.582,1.956,16.466,17.463,2.116,8.662,2.917
Colo_rep10_Dep6_Tu10,0.545,1.050,1.339,0.151,4.474,2.353,2.420,0.892,4.446,2.803,4.847,1.871,13.238,4.988,5.208,2.339,9.217,4.188,10.222,11.786,1.081,3.498,7.046
Colo_rep10_Dep6_Tu1,0.196,1.652,0.502,0.003,2.381,0.012,1.539,0.720,6.217,0.800,7.351,1.947,15.394,0.719,10.559,4.995,1.344,1.366,11.112,10.082,5.421,14.578,1.110
Colo_rep10_Dep6_Tu5,0.074,3.026,1.142,0.085,3.631,0.124,0.459,1.551,3.079,2.615,5.109,2.985,12.442,2.347,9.396,8.759,10.685,2.168,3.595,14.334,5.302,0.553,6.538
Colo_rep10_Dep6_Tu40,1.978,5.014,0.321,0.475,3.225,10.809,2.198,4.596,3.361,3.637,0.179,0.609,1.486,22.545,2.352,11.046,0.559,2.237,9.325,1.758,3.182,6.100,3.009
Colo_rep10_Dep6_Tu0.5,0.142,1.408,0.516,0.014,1.983,0.002,0.626,4.623,4.132,2.357,3.994,1.231,7.129,0.848,7.203,3.995,16.272,11.929,12.621,16.332,0.213,1.614,0.816
Colo_rep1_Dep6_Tu1,0.329,2.011,0.180,0.008,1.778,0.021,1.841,5.384,0.224,1.511,4.294,3.610,16.145,0.587,6.531,1.718,10.244,11.434,6.766,11.593,0.721,3.742,9.327
Colo_rep7_Dep6_Tu20,0.814,3.073,1.412,0.204,3.570,5.055,2.808,1.732,4.326,2.334,2.495,1.043,7.818,5.098,2.061,26.754,1.753,14.078,0.352,3.245,4.465,4.664,0.846
Colo_rep6_Dep6_Tu10,0.618,1.469,1.418,0.090,2.109,0.710,2.842,3.609,1.798,4.935,2.947,0.975,5.995,5.741,8.830,12.410,8.435,8.337,3.916,7.733,0.838,5.166,9.077
Colo_rep10_Dep6_Tu3,0.244,2.125,0.733,0.027,1.259,0.046,2.451,3.863,3.185,0.779,3.929,1.632,15.148,0.732,6.601,10.585,7.259,7.396,2.681,4.822,13.766,5.971,4.766
Colo_rep1_Dep6_Tu30,1.457,1.385,1.808,0.131,4.285,6.221,3.118,3.465,2.975,5.492,1.214,0.841,4.258,21.509,1.785,2.826,3.406,0.858,11.156,5.313,8.305,3.439,4.756
Colo_rep1_Dep6_Tu0.1,0.492,1.404,0.181,0.014,0.503,0.018,0.247,3.299,3.684,3.781,5.786,0.941,6.687,0.269,20.365,1.633,6.198,0.442,14.345,7.370,5.414,11.198,5.729
Colo_rep7_Dep6_Tu5,0.995,1.117,0.408,0.099,1.687,0.546,0.570,4.482,3.705,1.890,5.092,1.945,12.215,2.537,3.185,1.351,9.925,10.296,8.555,3.321,16.655,5.894,3.530
Colo_rep7_Dep6_Tu0.1,0.243,1.403,0.269,0.003,1.104,0.005,1.766,3.267,4.593,1.568,4.191,1.178,16.103,0.194,12.320,8.765,2.390,2.252,9.533,14.263,2.381,7.459,4.752
Colo_rep6_Dep6_Tu40,2.082,2.233,2.386,0.409,0.754,9.561,2.513,2.310,4.461,3.155,0.540,3.479,0.171,26.340,5.578,7.978,3.924,0.879,4.636,1.213,9.397,3.267,2.734
Colo_rep8_Dep6_Tu2,0.499,1.329,0.013,0.013,2.345,0.018,1.400,5.054,4.004,2.515,2.646,1.347,8.008,0.548,14.603,10.945,11.744,6.458,6.966,7.613,9.289,1.708,0.932
Colo_rep7_Dep6_Tu0.5,0.155,1.106,0.618,0.016,1.560,0.020,1.027,1.698,4.158,4.123,4.735,1.548,14.738,0.334,9.221,1.309,0.424,9.186,6.288,13.345,6.427,16.308,1.657
Colo_rep5_Dep6_Tu20,1.821,2.804,0.546,0.019,1.604,3.927,1.571,5.031,4.566,3.518,5.597,0.354,9.006,14.064,1.631,2.974,0.820,9.658,12.069,0.281,3.680,10.163,4.296
Colo_rep8_Dep6_Tu0.3,0.205,1.607,0.021,0.004,0.774,0.008,2.780,0.718,3.529,4.041,0.464,2.837,13.598,0.009,20.659,5.081,7.019,2.377,6.633,5.687,12.863,4.291,4.796
