Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.850,2.143,7.313,7.113,3.693,0.142,7.864,3.521,3.652,0.402,3.384,4.594,1.964,0.568,0.315,1.692,0.379,1.955,0.373,0.812,1.110,1.010,1.043,0.075,0.505,0.346,0.040,0.042,0.004,0.001,0.040,0.099,0.934,4.417,2.878,0.512,0.335,0.459,2.781,2.897,5.099,3.679,2.942,2.482,0.545,0.798,5.728,4.400,1.910,0.160
Colo_rep2_Dep6_Tu50,0.937,2.455,1.642,0.076,1.244,1.421,2.128,2.224,0.782,2.186,1.672,0.085,0.978,1.926,1.728,0.504,0.915,0.522,0.279,2.389,0.792,2.395,1.947,0.846,1.113,0.110,1.104,0.205,0.076,0.285,13.921,21.187,1.831,0.663,2.902,0.450,0.368,0.354,2.162,1.435,2.230,2.301,0.229,2.523,3.071,2.346,3.676,0.728,1.002,1.656
Colo_rep6_Dep6_Tu1,2.488,1.508,8.617,4.137,2.127,0.345,6.600,8.001,6.298,3.468,3.312,0.711,1.203,1.355,1.233,1.072,0.339,1.065,0.989,1.130,0.092,0.582,1.540,0.200,0.118,0.543,0.062,0.084,0.036,0.000,0.072,0.220,2.828,0.852,5.607,1.420,0.087,0.662,1.714,0.564,5.226,6.322,2.466,2.446,1.503,2.033,3.495,0.616,2.549,0.061
Colo_rep3_Dep6_Tu2,0.130,1.821,9.854,6.317,1.000,2.886,8.383,1.486,0.738,4.193,0.542,4.455,0.573,2.217,1.688,1.754,1.647,0.086,1.422,2.122,0.005,1.523,0.888,0.168,0.593,0.234,0.294,0.110,0.075,0.001,0.114,0.447,3.303,3.875,0.387,0.953,0.632,0.169,2.041,2.367,2.633,5.494,3.606,3.739,0.165,0.531,9.099,0.251,2.806,0.185
Colo_rep7_Dep6_Tu2,2.530,1.783,4.102,4.112,3.120,6.760,8.950,7.833,1.392,2.495,2.296,1.427,0.785,1.335,0.769,1.228,0.954,2.007,0.119,1.396,1.132,0.079,1.011,0.079,0.177,0.130,0.361,0.119,0.159,0.003,0.049,0.882,2.540,2.381,3.363,1.339,0.355,0.191,0.796,3.886,2.918,7.571,1.979,1.429,0.957,0.296,5.605,0.084,4.259,0.476
Colo_rep8_Dep6_Tu0.1,1.595,0.548,2.146,4.939,7.256,2.101,2.037,13.161,3.943,1.628,2.233,1.803,1.467,1.006,0.480,2.293,1.101,0.808,1.060,1.898,0.349,0.595,2.042,0.078,0.130,0.031,0.207,0.020,0.045,0.001,0.036,0.024,5.139,2.570,4.696,1.503,0.238,0.350,3.203,2.431,1.539,2.395,4.216,0.672,0.593,1.209,1.722,6.699,3.471,0.295
Colo_rep10_Dep6_Tu2,1.317,0.385,7.272,6.797,1.541,2.068,5.079,8.126,1.013,3.795,1.826,0.122,0.558,0.298,2.071,1.176,2.164,2.153,1.164,2.352,0.440,1.587,0.697,0.001,0.459,0.002,0.268,0.071,0.031,0.001,0.197,0.519,3.647,2.070,4.176,0.839,0.181,0.681,3.821,0.721,2.915,10.994,1.659,0.871,0.537,2.538,0.298,5.535,1.974,0.991
Colo_rep6_Dep6_Tu3,2.347,0.212,2.957,1.433,8.014,5.641,9.089,8.717,0.147,0.940,3.212,0.156,1.151,0.796,0.606,2.503,1.391,1.563,2.490,0.263,2.087,1.867,0.687,0.170,0.118,0.573,0.488,0.069,0.096,0.002,0.385,0.787,0.230,6.819,1.204,0.712,0.643,0.002,3.459,0.463,3.181,2.036,0.482,3.459,0.538,0.124,6.914,5.368,2.749,0.661
Colo_rep9_Dep6_Tu30,2.121,1.127,1.715,3.396,2.003,3.202,3.632,3.339,3.399,1.437,3.052,2.504,1.142,1.896,0.595,1.078,2.379,1.600,1.822,1.690,0.883,0.457,0.351,0.570,0.735,1.184,0.475,0.113,0.239,0.017,6.622,14.498,0.005,0.206,4.602,0.881,0.690,1.082,2.168,0.253,2.502,0.902,1.108,4.272,0.054,4.676,3.211,2.114,0.795,1.202
Colo_rep9_Dep6_Tu0.5,0.642,0.885,7.142,1.278,7.888,6.286,1.976,3.587,4.776,2.281,0.450,3.361,0.129,1.529,3.045,1.313,0.572,1.364,2.345,0.900,1.193,0.311,0.567,0.008,0.270,0.014,0.009,0.077,0.011,0.001,0.064,0.115,5.113,0.156,3.389,1.044,0.294,0.535,0.632,4.290,3.204,9.644,5.894,2.302,1.512,0.135,2.105,0.591,4.277,0.494
Colo_rep6_Dep6_Tu20,1.371,1.353,3.851,4.489,3.235,5.150,2.984,5.684,0.885,0.202,2.099,1.155,0.255,2.393,0.634,1.943,2.522,1.969,2.190,1.136,1.379,0.196,1.782,0.152,1.175,0.046,0.737,0.249,0.321,0.013,3.807,10.381,2.901,1.115,1.580,1.289,0.046,0.544,0.642,1.096,3.282,0.115,0.680,1.093,1.664,1.762,8.661,6.698,0.997,0.097
Colo_rep8_Dep6_Tu30,3.066,0.206,1.982,3.997,0.997,2.036,2.948,2.692,2.924,0.127,0.808,3.388,0.531,0.287,2.759,0.629,0.643,2.031,0.670,3.414,2.322,1.089,0.707,0.629,1.206,1.292,1.028,0.143,0.190,0.056,3.254,17.052,1.048,2.595,2.715,1.080,0.922,0.271,2.466,0.020,4.059,1.991,1.854,3.456,0.917,2.096,0.846,5.830,2.307,0.425
Colo_rep3_Dep6_Tu5,1.844,2.393,0.679,0.241,10.587,1.382,6.934,2.718,7.854,1.292,2.183,2.627,1.149,1.055,0.181,1.246,1.570,2.204,1.182,1.684,1.264,0.284,0.055,0.175,0.147,0.384,0.252,0.081,0.033,0.007,0.073,2.543,4.529,5.122,1.129,1.089,0.339,0.591,1.764,2.508,7.215,1.205,2.666,1.331,0.193,6.602,0.118,2.350,4.404,0.540
Colo_rep4_Dep6_Tu3,2.040,1.636,6.654,1.887,3.889,2.810,1.222,5.746,7.813,0.656,2.719,3.620,0.222,1.313,0.968,1.851,0.639,0.907,1.565,1.698,1.327,0.326,0.763,0.276,0.355,0.682,0.003,0.026,0.014,0.007,0.271,0.512,3.378,6.450,1.796,1.698,0.113,0.444,3.458,0.890,0.790,3.499,5.371,4.435,1.014,1.936,1.154,6.999,1.669,0.490
Colo_rep2_Dep6_Tu10,2.250,0.084,6.700,0.802,1.505,3.349,6.977,5.841,2.691,3.452,0.833,3.013,2.075,0.620,2.464,0.366,0.139,1.195,0.438,2.146,0.355,1.101,0.532,0.150,0.188,0.847,0.564,0.039,0.082,0.001,2.008,4.878,1.066,3.749,5.179,1.321,0.040,0.890,3.187,1.936,1.434,5.716,1.270,1.171,1.826,2.637,3.396,2.710,3.720,1.068
Colo_rep3_Dep6_Tu40,2.449,1.919,0.047,2.377,0.097,2.047,0.658,3.784,3.247,2.075,0.707,2.725,1.601,1.491,1.434,0.901,1.348,0.270,0.831,1.845,0.076,1.248,1.934,0.627,0.908,0.732,1.140,0.038,0.273,0.049,9.548,18.454,0.329,3.221,2.298,1.738,0.177,1.100,1.221,2.372,3.201,2.274,4.138,0.991,0.632,3.911,2.841,0.402,0.572,1.704
Colo_rep3_Dep6_Tu30,0.157,1.725,0.831,2.220,0.195,4.424,1.465,4.020,2.966,3.084,0.563,2.093,1.238,1.218,1.872,1.354,1.927,1.260,1.884,0.523,2.005,0.743,0.224,0.507,1.631,0.624,0.941,0.183,0.232,0.084,3.253,17.883,2.892,2.519,1.796,1.433,0.056,0.675,2.787,0.164,1.201,3.276,1.003,2.076,1.149,4.287,4.642,2.608,2.162,1.943
Colo_rep6_Dep6_Tu30,1.867,2.087,2.885,2.768,0.403,4.199,4.185,1.831,2.055,1.769,2.067,0.176,1.101,0.636,2.021,1.855,1.872,0.645,1.109,2.096,0.839,0.619,1.949,0.167,1.185,0.771,0.433,0.118,0.347,0.042,1.595,19.734,3.142,3.743,3.585,0.884,0.196,1.105,0.999,0.925,3.657,1.508,2.375,2.606,0.945,3.881,1.256,1.044,0.985,1.741
Colo_rep4_Dep6_Tu50,2.628,2.818,1.181,0.349,1.763,0.640,1.292,2.315,0.740,1.700,1.642,1.897,0.548,1.841,1.199,1.550,1.780,0.875,1.354,0.721,1.518,0.754,1.084,0.878,1.175,0.419,0.181,0.198,0.269,0.297,17.295,17.683,1.331,1.953,1.057,1.294,0.435,1.156,1.257,2.081,2.875,2.110,0.721,2.836,2.326,1.524,1.883,3.289,1.024,0.261
Colo_rep5_Dep6_Tu50,2.675,2.816,2.259,2.336,2.362,2.013,1.558,1.072,1.375,0.781,1.552,2.046,0.763,2.801,0.960,0.330,0.268,1.253,0.232,1.974,2.285,0.536,2.325,0.296,1.051,1.264,1.043,0.004,0.011,0.052,21.962,12.948,0.015,1.471,1.118,0.245,1.146,0.959,0.339,2.436,1.303,2.211,0.046,3.028,1.978,1.502,0.560,4.149,1.018,1.274
Colo_rep6_Dep6_Tu2,2.247,0.758,3.273,6.876,7.759,0.596,3.737,7.666,4.879,1.023,3.850,3.356,0.786,1.770,2.784,0.419,0.794,0.256,0.582,1.515,0.729,0.277,1.086,0.175,0.631,0.259,0.402,0.014,0.038,0.003,0.098,0.673,3.287,2.773,3.213,0.515,0.406,0.129,3.318,2.711,4.249,0.722,4.163,0.932,1.143,3.056,5.309,2.666,1.469,0.626
