Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,1.569,0.301,0.897,1.962,8.749,6.400,0.615,17.308,9.477,2.701,1.243,4.287,1.506,0.953,0.579,1.112,1.064,1.320,1.782,0.575,0.852,0.840,1.281,0.067,0.267,0.364,0.487,0.042,0.031,0.001,0.100,0.171,10.838,4.603,9.225,0.309,1.453,1.950,1.131,1.477,0.111
Colo_rep2_Dep6_Tu50,0.288,3.736,0.862,1.120,4.346,4.283,0.960,3.582,1.720,4.256,0.668,1.106,0.957,0.313,1.671,0.481,1.243,0.717,3.294,0.045,2.215,1.481,2.000,0.523,1.037,0.163,1.457,0.376,0.501,0.027,18.058,16.478,4.370,4.700,2.487,1.742,0.810,1.912,0.113,1.453,2.449
Colo_rep6_Dep6_Tu1,0.856,2.287,10.388,1.626,8.069,7.617,10.150,8.042,3.117,2.189,1.891,3.147,0.340,1.763,1.459,1.437,0.591,0.114,0.414,1.694,1.493,0.972,0.874,0.092,0.624,0.358,0.424,0.082,0.022,0.000,0.106,0.316,10.150,0.778,2.751,0.675,1.101,1.175,3.373,7.193,0.254
Colo_rep3_Dep6_Tu2,1.471,2.325,8.393,1.311,5.674,8.519,8.221,12.365,2.450,1.658,4.083,0.909,0.737,0.813,2.382,2.160,1.578,0.975,0.630,0.178,2.442,0.216,0.184,0.119,0.550,0.736,0.458,0.080,0.067,0.001,0.266,0.698,5.590,3.598,9.846,1.155,0.971,1.716,2.878,1.238,0.362
Colo_rep7_Dep6_Tu2,0.859,0.152,2.652,10.457,10.745,4.753,8.868,7.888,1.560,2.206,3.547,3.770,1.846,1.009,2.113,0.219,1.130,0.917,2.325,0.444,0.288,1.787,0.366,0.136,0.353,0.537,0.134,0.094,0.039,0.005,0.596,0.563,0.456,12.340,7.988,0.791,1.496,1.441,2.418,0.175,0.533
Colo_rep8_Dep6_Tu0.1,0.674,1.448,10.480,10.220,10.333,1.809,5.649,7.922,1.796,1.947,5.504,0.774,0.720,1.810,0.223,0.385,1.906,1.335,1.464,1.284,0.212,1.471,1.554,0.091,0.569,0.661,0.452,0.006,0.041,0.002,0.090,0.113,4.764,1.237,7.522,0.058,1.066,2.531,3.428,6.298,0.152
Colo_rep10_Dep6_Tu2,1.209,1.587,11.802,9.214,6.139,4.443,0.845,7.323,4.612,3.705,3.805,1.193,1.292,0.154,0.889,1.873,1.636,0.774,1.692,0.627,1.378,0.554,0.837,0.030,0.676,0.534,0.365,0.011,0.029,0.002,0.083,0.852,8.762,4.358,5.898,0.974,0.527,4.817,1.306,2.853,0.342
Colo_rep6_Dep6_Tu3,2.369,1.237,3.518,2.383,3.726,8.894,6.642,9.330,9.955,0.614,3.947,3.257,0.867,0.926,1.162,0.968,1.456,2.003,1.089,0.731,1.386,1.532,0.581,0.242,0.097,0.041,0.540,0.113,0.073,0.013,0.304,1.124,8.274,6.746,5.513,0.545,0.016,2.209,3.027,2.213,0.336
Colo_rep9_Dep6_Tu30,3.240,2.662,1.160,1.790,5.611,5.581,6.841,4.536,3.016,1.258,0.738,1.713,1.331,1.075,2.270,0.903,0.827,1.659,1.382,0.579,0.604,2.050,0.559,0.115,0.913,1.409,1.031,0.182,0.250,0.011,8.525,11.812,3.685,3.625,2.811,1.114,0.816,2.925,2.924,5.464,1.006
Colo_rep9_Dep6_Tu0.5,2.223,0.474,8.766,0.437,1.217,9.487,2.464,9.980,12.421,1.046,3.901,2.903,1.330,0.425,2.136,1.415,0.802,0.890,0.994,0.036,1.322,0.034,1.016,0.108,0.318,0.450,0.029,0.020,0.041,0.001,0.012,0.184,11.394,6.655,2.445,0.254,1.211,3.986,3.470,3.412,0.289
