Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Br62_rep5_Dep6_Tu0.5,0.263,0.715,4.700,2.295,1.645,2.439,2.822,7.323,3.232,0.172,0.794,1.360,0.063,0.047,0.120,0.199,0.359,0.410,0.080,0.662,0.088,0.098,0.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,3.837,0.330,0.000,0.000,0.000,0.000,0.000,65.500
Br62_rep5_Dep6_Tu3,0.771,0.265,4.481,2.806,0.385,3.686,0.697,6.409,4.630,0.272,0.485,0.972,0.027,0.062,0.179,0.589,0.274,0.255,0.150,0.503,0.075,0.252,0.143,0.054,0.012,0.003,0.001,0.044,0.000,0.000,0.000,0.000,0.008,2.957,1.157,1.836,0.324,0.004,0.228,0.240,64.763
Br62_rep6_Dep6_Tu30,0.084,0.063,0.532,1.513,1.842,0.951,14.076,0.092,1.825,0.267,0.266,0.118,0.032,0.010,0.324,0.039,0.642,0.419,0.186,0.166,0.026,0.007,0.064,0.084,0.002,0.004,0.123,0.044,0.000,0.000,0.000,0.000,9.309,0.005,0.002,0.000,38.915,0.000,0.000,0.000,27.966
Br62_rep7_Dep6_Tu20,0.140,0.423,1.264,2.359,4.417,1.625,0.253,4.427,0.257,0.401,0.372,0.273,0.014,0.009,0.113,0.672,0.182,0.138,0.228,0.596,0.028,0.021,0.063,0.035,0.403,0.059,0.005,0.046,0.000,0.000,0.000,0.000,0.000,0.663,0.272,0.000,28.508,0.013,0.086,0.206,51.428
Br62_rep2_Dep6_Tu40,0.151,0.052,0.227,0.192,1.474,1.344,13.346,2.349,0.480,0.523,0.096,0.273,0.022,0.202,0.253,0.265,0.138,0.222,0.077,0.202,0.049,0.111,0.192,0.583,0.036,0.251,0.298,0.393,0.008,0.238,0.000,0.000,5.684,0.017,0.033,0.012,51.606,0.003,0.048,0.056,18.495
Br62_rep8_Dep6_Tu0.5,0.085,0.612,4.058,3.563,0.572,1.659,14.161,2.399,2.023,0.700,0.165,0.854,0.088,0.597,0.556,0.134,0.598,0.492,0.162,0.277,0.053,0.050,0.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.587,2.019,0.613,0.009,0.000,0.001,0.027,0.001,60.627
Br62_rep5_Dep6_Tu2,0.016,0.007,3.320,0.305,0.489,1.670,29.490,3.364,1.515,0.173,0.316,0.287,0.014,0.003,0.023,0.021,0.042,0.032,0.005,0.034,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.422
Br62_rep4_Dep6_Tu50,0.135,0.028,1.196,0.657,1.029,2.197,3.520,0.151,2.103,0.236,0.167,0.133,0.031,0.100,0.373,0.559,0.138,0.302,0.168,0.330,0.038,0.052,0.131,0.362,0.268,0.381,0.344,1.125,0.012,0.602,0.000,0.000,0.010,0.000,0.005,0.002,63.903,0.004,0.008,0.016,19.185
Br62_rep8_Dep6_Tu40,0.013,0.115,1.352,0.273,1.313,2.460,0.363,2.050,0.053,0.049,0.021,0.071,0.002,0.006,0.378,0.187,0.204,0.096,0.015,0.154,0.004,0.041,0.034,0.275,0.023,0.122,0.692,0.193,0.000,0.003,0.000,0.000,0.000,0.027,0.034,0.002,54.363,0.001,0.007,0.119,34.883
Br62_rep7_Dep6_Tu2,1.284,0.052,1.965,0.747,4.257,2.424,8.652,5.323,3.781,0.826,0.787,0.783,0.040,0.193,0.129,0.143,0.347,0.305,0.204,0.471,0.095,0.037,0.110,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.015,3.321,1.647,0.405,0.766,0.000,0.007,0.002,0.002,60.877
