Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Br62_rep5_Dep6_Tu0.5,11.792,2.186,30.522,4.950,5.928,10.020,0.000,12.669,0.000,7.729,0.000,0.000,0.036,2.987,0.000,0.000,0.000,1.110,0.000,0.000,2.832,0.000,0.000,0.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.381,2.308,1.896,0.000,0.000,0.000,0.000,0.000
Br62_rep5_Dep6_Tu3,13.488,0.918,29.946,9.105,5.435,8.091,0.000,10.297,0.000,5.017,0.000,2.318,0.000,3.252,1.394,0.000,0.000,0.000,0.000,0.000,0.000,0.160,2.840,2.254,0.000,0.000,0.000,0.000,0.000,0.358,0.000,0.000,2.813,0.000,1.018,0.000,0.000,0.000,0.000,1.297
Br62_rep6_Dep6_Tu30,5.644,0.248,25.764,10.307,0.000,0.000,0.000,7.118,0.000,3.344,1.528,0.729,2.526,0.000,0.000,0.000,0.000,3.077,2.595,0.000,2.601,0.000,0.000,5.883,2.144,3.927,6.293,5.039,0.000,2.670,0.000,0.000,1.657,2.814,2.015,1.390,0.000,0.000,0.000,0.687
Br62_rep7_Dep6_Tu20,5.797,3.836,16.130,9.053,8.462,13.168,0.000,2.956,0.865,0.000,6.094,0.811,0.000,2.255,1.900,0.000,0.000,0.000,0.000,0.000,2.735,0.000,0.000,3.754,1.719,3.490,5.446,3.352,0.000,1.764,0.000,0.000,2.040,0.000,3.872,0.000,0.252,0.000,0.000,0.251
Br62_rep2_Dep6_Tu40,0.000,2.769,19.698,3.862,7.351,0.000,0.000,4.665,4.345,4.837,0.000,0.000,2.300,0.000,0.000,0.000,0.000,0.000,4.224,0.000,0.000,0.000,2.240,5.490,2.352,3.918,6.575,12.023,0.000,3.326,0.000,0.000,0.000,0.000,5.646,1.559,0.000,0.000,0.000,2.820
Br62_rep8_Dep6_Tu0.5,10.342,1.625,25.739,14.415,3.954,11.996,0.000,8.634,0.000,6.701,0.000,0.409,0.000,4.334,2.434,0.000,0.000,0.000,0.918,0.000,0.000,0.000,2.360,0.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.603,0.000,1.959,0.275,0.000,0.000,0.000,0.000
Br62_rep5_Dep6_Tu2,11.508,0.000,31.407,7.923,11.765,4.563,0.000,6.970,0.000,0.396,8.315,0.000,2.927,0.000,0.000,0.000,3.029,0.000,1.687,0.000,0.000,0.000,1.404,0.299,1.056,0.000,0.000,0.000,0.000,0.125,0.586,0.000,0.152,0.000,4.440,0.000,0.000,0.000,0.000,1.450
Br62_rep4_Dep6_Tu50,7.099,0.000,16.581,4.154,4.230,8.741,0.000,0.437,0.000,4.635,0.000,0.000,0.000,1.637,0.000,0.000,0.000,0.000,0.008,0.000,1.982,0.000,0.000,6.690,4.440,6.988,6.168,14.064,0.000,5.600,0.000,0.000,0.000,0.000,4.049,0.000,2.498,0.000,0.000,0.000
Br62_rep8_Dep6_Tu40,1.344,4.359,20.872,6.676,0.000,11.383,0.000,0.440,0.345,4.578,0.000,0.000,0.000,1.205,0.000,0.000,0.000,1.042,0.000,0.000,0.000,0.000,2.429,4.678,1.994,9.328,6.243,10.541,0.000,2.678,0.000,0.000,0.112,0.000,5.327,0.107,1.067,0.000,0.000,3.257
Br62_rep7_Dep6_Tu2,16.209,0.000,32.001,7.534,8.397,0.256,0.000,14.501,0.597,7.584,1.156,0.000,0.000,3.072,0.000,0.000,0.053,0.000,1.076,0.000,2.008,0.000,0.239,0.000,0.000,0.000,0.958,0.000,0.000,0.000,0.000,0.000,1.877,0.000,0.775,0.855,0.000,0.000,0.000,0.854
