Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,2.407,1.271,2.108,5.540,6.033,3.530,1.455,1.748,6.665,4.198,3.750,0.866,1.480,1.840,0.783,2.562,0.668,2.304,1.969,1.613,0.342,1.649,0.546,0.251,0.722,0.234,0.152,0.022,0.076,0.020,0.083,0.005,3.520,3.076,2.586,0.366,0.575,2.162,2.487,0.344,0.239,1.923,2.289,8.621,3.815,1.887,0.544,6.329,0.165,2.177
Colo_rep2_Dep6_Tu50,2.361,2.163,1.747,0.607,1.617,0.924,2.035,1.679,0.827,1.395,0.214,1.821,2.283,1.376,2.149,1.095,2.288,0.789,1.843,1.731,0.708,1.526,1.632,1.140,1.244,0.951,0.252,0.092,2.247,0.080,15.556,18.961,1.340,0.823,1.129,0.614,0.653,1.289,1.479,1.034,0.261,1.428,2.684,2.759,0.638,1.526,1.765,1.783,1.443,2.022
Colo_rep6_Dep6_Tu1,1.729,1.798,1.400,5.306,4.460,1.081,4.224,2.742,4.944,2.703,5.513,0.096,0.712,2.285,2.993,3.640,0.411,0.396,2.923,0.402,1.173,0.992,1.475,0.027,0.643,0.485,0.068,0.136,0.155,0.012,0.000,0.007,4.479,3.624,2.752,0.233,0.815,1.294,4.852,0.160,0.146,3.929,5.345,1.484,2.309,0.550,2.563,2.875,0.655,7.005
Colo_rep3_Dep6_Tu2,1.197,1.695,4.049,3.438,1.505,4.405,1.583,1.268,7.967,3.679,0.102,1.437,0.328,2.136,1.727,1.689,3.538,3.349,1.059,1.903,1.075,0.130,1.670,0.284,0.531,0.649,0.021,0.018,0.004,0.045,0.225,0.202,4.459,2.199,3.177,0.125,1.191,0.958,4.583,3.999,0.124,0.116,4.669,0.414,6.050,0.332,0.832,4.056,2.900,6.905
Colo_rep7_Dep6_Tu2,0.412,2.433,0.069,1.074,9.106,1.203,9.012,1.157,2.102,3.666,0.192,4.680,0.821,1.929,3.935,2.746,0.056,2.319,2.831,0.551,1.525,0.600,1.366,0.176,0.816,0.636,0.167,0.111,0.231,0.009,0.089,0.183,2.779,6.693,0.350,0.370,0.978,0.581,4.589,0.027,0.550,0.123,5.870,2.466,5.677,3.400,1.300,1.579,1.433,5.034
Colo_rep8_Dep6_Tu0.1,0.769,1.170,4.878,2.018,6.218,4.940,1.815,5.424,3.663,3.539,4.197,0.081,1.915,1.799,0.844,2.290,0.994,0.696,1.672,4.308,1.542,0.951,1.049,0.174,0.478,0.176,0.208,0.076,0.064,0.039,0.007,0.079,1.744,3.971,2.426,0.308,0.751,1.559,5.291,0.759,0.112,1.132,4.039,1.973,2.701,2.494,6.982,3.691,0.200,1.792
Colo_rep10_Dep6_Tu2,3.043,0.205,5.855,3.061,2.741,3.871,2.763,2.487,4.569,4.786,3.363,0.954,0.574,1.069,0.304,1.935,1.657,2.740,2.716,2.128,0.524,1.043,1.020,0.190,0.867,0.452,0.382,0.137,0.075,0.054,0.092,0.429,1.024,2.202,3.699,0.234,0.609,1.945,3.056,4.217,0.309,5.944,2.227,4.767,3.136,1.383,0.253,0.474,1.999,6.439
Colo_rep6_Dep6_Tu3,1.204,1.589,1.917,5.316,5.477,5.854,0.239,5.782,1.683,4.478,0.427,4.484,0.574,2.299,1.883,0.588,1.447,1.391,0.913,2.781,1.690,1.282,0.889,0.275,0.264,0.613,0.370,0.150,0.081,0.105,0.622,0.250,1.465,4.558,2.472,0.387,1.141,0.866,5.744,0.599,0.090,0.206,2.998,0.611,2.249,7.415,0.151,3.987,1.264,6.880
Colo_rep9_Dep6_Tu30,0.405,0.047,2.918,1.502,3.161,3.510,2.457,0.806,3.143,3.493,0.350,3.857,1.678,0.481,1.939,2.492,0.153,0.874,1.347,0.471,2.150,2.493,1.197,0.547,0.458,1.260,0.808,0.462,0.707,0.203,2.596,18.575,1.171,1.671,1.700,1.437,0.226,1.344,2.535,3.060,0.134,0.716,2.731,3.291,1.131,0.805,1.859,4.789,4.654,0.206
Colo_rep9_Dep6_Tu0.5,1.537,0.838,2.653,5.266,0.977,5.012,7.032,2.840,3.160,4.355,0.947,3.522,1.344,1.592,1.532,1.732,1.329,3.302,0.186,0.819,1.219,0.560,1.403,0.103,0.888,0.212,0.208,0.129,0.035,0.029,0.089,0.004,3.984,0.998,2.699,0.371,0.275,1.885,3.547,3.589,0.366,4.932,11.085,4.636,1.245,3.343,0.071,1.377,0.030,0.717
Colo_rep6_Dep6_Tu20,1.071,1.201,3.417,1.985,2.681,1.888,2.952,3.996,4.463,0.257,4.390,4.358,1.915,1.959,0.944,1.310,0.803,0.096,2.732,0.805,1.739,0.498,1.093,0.636,0.665,0.883,0.461,0.265,0.690,0.055,1.813,11.652,3.380,2.746,1.158,0.422,1.122,1.820,4.900,1.171,0.578,0.115,4.058,0.122,0.018,2.267,2.751,4.108,1.719,3.874
Colo_rep8_Dep6_Tu30,2.309,2.063,1.878,0.591,0.776,2.878,1.326,1.800,3.683,3.356,2.985,2.154,1.378,0.674,2.573,1.224,1.686,1.708,0.825,1.081,1.450,1.156,1.814,0.459,0.217,0.556,1.109,0.178,0.285,0.274,7.822,12.667,2.368,2.648,0.339,0.963,0.582,1.591,3.294,2.654,0.538,3.538,1.915,4.174,0.966,2.129,1.420,2.489,0.617,2.840
Colo_rep3_Dep6_Tu5,2.771,0.002,4.362,4.666,4.739,2.118,5.535,0.488,2.267,1.471,4.017,4.727,1.886,1.733,1.512,0.086,2.760,0.645,1.015,3.819,0.122,0.968,2.214,0.142,1.113,0.192,0.704,0.203,0.385,0.071,1.491,0.629,5.098,3.993,1.446,0.516,0.652,0.803,1.766,0.753,0.294,1.258,7.246,2.538,1.169,4.802,0.820,4.094,0.887,3.012
Colo_rep4_Dep6_Tu3,2.491,2.277,1.751,4.740,5.357,6.187,3.165,4.365,4.878,1.005,1.861,1.102,0.585,1.582,1.087,3.484,1.412,2.788,1.762,2.126,1.640,1.388,0.053,0.050,1.184,0.946,0.267,0.048,0.111,0.006,0.348,0.746,0.170,4.625,1.121,0.390,1.929,0.534,0.361,3.724,0.171,6.427,1.585,5.213,3.430,1.921,1.087,4.286,1.994,0.242
Colo_rep2_Dep6_Tu10,2.766,0.246,1.403,2.621,4.406,3.705,1.465,5.986,4.408,2.572,1.255,0.589,1.839,0.608,3.009,2.155,2.539,0.789,2.553,1.734,2.298,0.740,0.396,0.523,0.858,0.704,0.110,0.264,0.666,0.094,1.119,5.171,2.032,0.085,3.856,0.430,0.740,1.449,3.897,2.435,0.288,3.753,5.493,2.265,3.270,3.891,0.129,2.457,2.212,1.728
Colo_rep3_Dep6_Tu40,2.077,0.185,3.053,0.726,2.255,0.657,2.832,1.077,0.038,0.121,2.503,3.444,1.802,1.834,0.107,0.361,1.833,3.535,1.232,3.391,2.159,1.845,0.149,0.427,1.529,1.188,0.584,0.077,0.064,0.584,15.847,11.266,1.175,0.997,2.568,1.137,0.905,1.556,1.293,3.025,0.779,1.273,3.046,1.433,0.837,1.870,5.390,0.530,2.525,0.880
Colo_rep3_Dep6_Tu30,0.940,1.410,4.042,1.699,2.625,1.218,1.354,0.823,0.138,3.215,2.827,2.886,1.041,1.621,1.560,2.451,3.322,1.354,0.014,2.388,1.017,2.042,0.919,0.225,0.335,1.024,1.402,0.040,1.279,0.187,5.419,15.081,2.843,2.598,1.248,1.039,0.641,1.070,0.771,2.924,0.615,2.055,4.323,1.481,1.521,3.535,1.202,0.226,2.841,3.172
Colo_rep6_Dep6_Tu30,3.339,0.017,3.773,2.758,1.461,4.009,1.181,2.161,1.840,0.063,3.326,0.694,0.987,0.984,1.556,1.699,1.747,2.622,1.694,3.786,2.569,0.139,0.960,0.482,1.105,1.014,0.397,0.364,0.979,0.252,2.329,19.145,1.480,1.041,3.003,0.356,0.640,1.671,1.412,0.808,0.746,2.328,0.492,0.899,1.592,2.410,5.949,0.990,2.677,2.074
Colo_rep4_Dep6_Tu50,1.093,1.059,0.633,2.754,0.820,1.041,2.189,2.009,1.165,2.383,0.487,0.561,1.970,0.740,1.876,1.223,2.126,1.110,2.607,1.015,1.094,2.273,1.427,0.568,1.461,0.687,0.872,0.728,1.716,0.474,1.140,34.968,0.704,0.272,2.525,1.404,0.228,1.070,0.654,1.405,0.843,1.386,2.281,1.039,2.747,0.976,2.673,0.952,0.906,1.668
Colo_rep5_Dep6_Tu50,1.869,0.336,0.892,2.297,1.418,1.016,0.641,1.764,2.013,0.173,2.822,0.777,3.281,0.002,0.689,3.271,1.361,2.867,0.183,0.950,1.661,0.987,1.504,0.677,2.159,0.392,0.023,0.769,1.566,0.077,17.562,17.206,2.884,1.721,1.294,1.027,0.536,0.094,2.361,2.549,0.750,3.300,1.763,0.486,0.278,1.804,0.972,3.088,1.707,0.178
Colo_rep6_Dep6_Tu2,2.803,1.991,5.265,2.151,4.310,2.621,2.311,3.750,5.369,2.669,4.106,4.060,0.855,1.706,1.314,3.514,1.115,3.389,0.670,1.687,1.814,0.614,0.848,0.191,1.080,0.395,0.079,0.160,0.306,0.007,0.238,0.018,0.684,3.045,2.747,0.359,1.624,0.205,0.951,0.271,0.368,1.886,1.974,1.607,3.048,3.101,10.285,1.569,1.542,3.326
Colo_rep10_Dep6_Tu50,1.302,2.483,1.861,0.197,2.444,2.093,2.215,0.051,1.612,2.121,2.351,0.755,1.482,1.847,1.362,0.924,2.352,1.071,2.037,0.849,1.567,1.205,1.992,0.566,1.028,1.805,0.524,0.145,0.024,0.111,13.079,22.799,1.594,0.176,0.231,0.369,1.150,0.719,1.629,3.058,1.426,1.380,2.538,1.826,3.278,1.522,1.887,0.205,0.379,0.380
Colo_rep7_Dep6_Tu50,1.855,1.751,0.370,2.452,1.805,1.395,2.050,1.185,0.579,2.453,0.880,2.267,1.030,0.243,1.689,2.416,0.298,2.223,2.504,0.810,1.443,2.083,0.348,0.789,0.565,0.643,1.061,0.515,1.365,0.229,12.344,22.817,1.306,0.593,2.089,1.422,0.116,1.189,2.457,1.953,0.182,2.313,2.477,0.781,1.901,0.993,0.933,1.653,0.464,2.720
Colo_rep9_Dep6_Tu40,2.368,1.658,3.508,1.340,0.577,2.619,0.694,1.125,2.145,2.483,2.539,2.860,3.127,0.384,2.093,0.388,1.467,0.374,0.094,0.920,0.348,0.377,3.000,0.179,0.872,0.932,1.537,0.414,1.210,0.583,5.421,22.482,2.638,0.286,2.590,0.843,0.717,1.700,1.153,3.379,0.131,0.078,2.786,3.699,0.923,1.372,1.172,2.828,2.461,1.126
Colo_rep8_Dep6_Tu5,2.519,2.531,5.962,0.481,5.964,5.079,1.439,6.657,0.942,1.919,3.461,3.432,0.397,2.290,1.775,1.767,2.766,2.472,1.456,1.404,1.514,1.570,0.766,0.357,0.463,0.528,0.076,0.305,0.230,0.146,0.872,0.777,4.185,2.666,0.548,0.257,0.871,0.103,0.792,0.790,0.661,0.463,0.274,0.924,2.533,4.547,7.549,3.210,3.915,3.391
Colo_rep1_Dep6_Tu20,0.016,2.121,5.485,0.177,1.179,0.642,5.125,2.947,2.965,2.127,1.601,4.288,0.039,2.281,1.908,2.042,1.955,1.475,2.388,2.591,0.063,0.635,2.313,0.165,1.346,0.584,0.587,0.488,0.918,0.309,1.558,12.574,0.671,2.602,2.710,0.206,1.984,1.591,0.943,2.923,0.284,0.314,3.130,1.076,0.620,0.297,0.117,1.665,8.516,5.460
Colo_rep9_Dep6_Tu2,2.733,2.089,0.024,6.614,5.154,6.406,1.331,0.963,4.893,2.207,1.855,4.051,1.883,0.409,2.648,1.849,0.494,2.263,1.071,0.008,1.017,1.376,1.252,0.128,1.080,0.238,0.365,0.139,0.070,0.005,0.208,0.124,4.915,0.354,1.739,0.179,1.171,0.500,3.064,5.432,0.343,2.305,1.532,5.104,0.863,0.390,0.656,5.868,5.083,5.552
Colo_rep5_Dep6_Tu30,1.516,1.660,1.933,0.135,0.872,4.401,0.753,2.718,3.350,3.371,3.150,0.027,1.003,2.434,0.758,3.125,2.301,2.725,0.127,1.544,2.132,2.126,1.053,0.890,1.467,0.928,0.204,0.319,0.900,0.165,14.661,4.445,0.583,2.505,2.104,0.712,0.568,1.831,0.837,3.158,0.090,2.518,4.220,1.591,5.153,0.272,0.917,3.127,1.946,0.673
Colo_rep4_Dep6_Tu0.1,1.428,0.523,6.546,1.601,1.031,2.313,7.825,7.432,1.695,4.432,0.838,4.702,2.440,0.016,0.251,0.198,3.061,2.565,1.548,3.333,0.848,0.583,1.093,0.143,0.961,0.052,0.512,0.002,0.241,0.015,0.062,0.057,1.250,5.945,2.978,0.112,0.999,0.186,3.458,0.990,0.391,0.737,6.396,4.202,5.423,4.666,0.477,0.154,1.831,1.456
Colo_rep5_Dep6_Tu0.1,1.715,0.184,2.238,3.705,0.308,5.360,6.722,1.572,4.653,0.798,3.583,3.470,0.051,1.327,1.471,2.941,0.069,3.323,2.464,3.287,0.480,1.744,1.202,0.222,0.674,0.115,0.322,0.025,0.099,0.028,0.012,0.045,2.513,3.259,1.551,0.309,0.600,1.974,4.514,2.999,0.029,0.746,2.399,6.375,3.137,7.455,0.950,0.002,3.984,2.998
Colo_rep9_Dep6_Tu3,0.522,2.866,4.640,2.469,1.017,5.582,3.748,2.277,5.478,1.207,3.880,1.849,2.245,0.874,2.081,0.988,2.585,3.056,0.022,2.316,0.701,1.443,1.084,0.384,0.993,0.109,0.181,0.039,0.093,0.028,0.335,0.655,2.371,1.552,3.051,0.434,0.633,1.936,2.898,4.376,0.268,0.856,1.135,4.592,0.365,3.754,6.465,4.090,3.407,2.069
Colo_rep2_Dep6_Tu0.1,0.164,1.189,1.903,0.342,7.959,5.941,3.086,2.443,4.540,5.453,3.821,1.352,2.390,0.618,3.839,1.685,0.623,1.753,1.614,2.712,0.427,1.641,1.233,0.312,0.415,0.175,0.395,0.047,0.101,0.046,0.036,0.061,1.330,2.390,4.354,0.290,0.774,2.270,1.267,1.845,0.056,4.987,2.200,1.345,2.647,3.807,4.148,0.683,5.953,1.339
Colo_rep8_Dep6_Tu10,1.671,0.529,1.984,5.466,2.033,3.033,4.370,5.032,4.347,3.295,1.814,2.406,1.423,1.693,2.530,3.982,0.363,3.243,0.123,0.027,1.088,1.957,1.320,0.245,1.464,0.747,0.658,0.238,0.632,0.119,1.686,4.039,1.403,4.948,1.048,0.278,1.413,1.072,2.446,0.672,0.150,2.415,2.342,1.702,4.883,3.570,3.972,1.515,1.977,0.640
