Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Cer77_rep9_Dep6_Tu3,0.200,0.046,0.450,0.697,2.467,3.313,16.178,2.216,2.057,2.340,0.506,0.203,0.079,0.034,1.073,0.117,0.145,0.456,0.325,0.522,0.003,0.021,0.064,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.029,0.001,4.655,0.001,0.012,0.074,0.061,61.641
Cer77_rep5_Dep6_Tu30,0.116,0.100,1.517,0.211,0.107,3.118,0.480,7.191,2.366,1.107,1.300,1.475,0.088,0.141,2.173,1.481,0.494,2.703,0.897,0.322,0.055,0.087,0.183,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.014,0.016,51.881,0.000,0.000,0.012,0.274,20.076
Cer77_rep3_Dep6_Tu30,0.002,0.025,1.807,1.180,1.846,0.513,0.474,4.528,4.726,1.108,0.528,1.479,0.157,0.004,0.868,2.343,0.153,2.041,0.323,0.833,0.053,0.046,0.243,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,54.817,0.000,0.000,0.247,0.003,19.642
Cer77_rep8_Dep6_Tu50,0.079,0.043,0.021,0.918,0.149,1.977,3.668,1.859,1.276,0.952,1.179,0.896,0.086,0.180,1.698,4.258,2.202,1.272,1.376,0.346,0.005,0.084,0.215,0.001,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005,0.017,74.430,0.000,0.000,0.321,0.032,0.444
Cer77_rep1_Dep6_Tu1,0.127,0.040,2.041,0.391,0.374,1.762,23.991,1.481,2.396,1.788,0.753,0.270,0.108,0.064,0.119,1.065,0.055,0.112,0.032,0.805,0.016,0.008,0.075,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.008,0.003,0.001,0.000,0.002,0.071,0.018,62.017
Cer77_rep7_Dep6_Tu3,0.099,0.038,2.471,1.164,1.323,2.698,19.399,1.905,0.434,1.198,1.163,0.348,0.026,0.012,1.017,0.760,0.176,0.228,0.380,0.234,0.002,0.033,0.059,0.000,0.049,0.000,0.000,0.000,0.001,0.041,0.000,0.000,0.011,0.002,0.000,4.154,0.001,0.005,0.106,0.079,60.383
Cer77_rep10_Dep6_Tu2,0.039,0.035,2.195,0.787,5.930,8.434,5.958,1.532,0.358,0.405,1.879,0.971,0.033,0.070,1.338,0.069,0.125,1.342,0.121,0.192,0.048,0.056,0.038,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.002,3.028,0.000,0.003,0.043,0.105,64.850
Cer77_rep2_Dep6_Tu0.5,0.053,0.044,3.694,3.880,1.053,4.673,2.675,0.549,6.961,1.450,1.990,0.765,0.026,0.048,0.274,0.574,0.526,0.379,0.076,0.533,0.002,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.769
Cer77_rep3_Dep6_Tu20,0.047,0.032,2.785,0.692,2.634,4.966,1.759,0.160,4.109,1.539,0.367,1.836,0.032,0.044,1.840,0.559,0.635,1.110,0.437,1.272,0.032,0.019,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.011,37.938,0.000,0.000,0.039,0.100,34.896
Cer77_rep1_Dep6_Tu2,0.119,0.108,0.827,3.648,2.719,0.368,3.146,12.004,0.192,1.830,0.067,1.375,0.040,0.024,0.098,1.124,1.167,0.310,0.035,0.904,0.017,0.028,0.009,0.000,0.016,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.007,0.009,0.001,2.464,0.000,0.001,0.106,0.200,67.035
