Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer81_rep10_Dep6_Tu5,7.412,0.000,12.505,16.414,0.000,22.290,6.667,0.885,0.000,9.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.166,0.000,0.000,0.000,0.000,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.826,0.000,0.000,0.000,0.000,0.000
Cer81_rep8_Dep6_Tu2,7.762,0.000,11.907,0.000,0.000,21.218,7.667,0.000,22.505,7.839,0.000,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.246,0.176,0.000,0.000,0.000,0.000,0.000,0.000,12.280,0.000,0.000,6.725,0.000,0.000,0.000,0.000,0.000
Cer81_rep6_Dep6_Tu3,2.180,0.000,8.406,0.000,0.000,46.792,0.729,0.590,0.000,13.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.523,0.000,0.000,0.000,0.054,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.649,0.000,0.000,0.000,0.000,0.000,0.000
Cer81_rep2_Dep6_Tu3,0.059,12.373,13.772,0.000,0.000,38.759,1.028,6.860,0.000,4.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,2.509,0.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.966,0.000,0.000,0.000,0.000,0.000
Cer81_rep7_Dep6_Tu20,2.199,5.199,28.372,0.000,0.000,0.000,1.273,15.999,0.000,3.005,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.817,0.000,0.000,0.000,0.441,0.356,0.000,17.489,0.000,0.000,4.818,0.000,0.000,7.063,0.000,0.000,0.000,0.000,12.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cer81_rep5_Dep6_Tu5,2.543,0.000,6.838,0.000,0.000,39.142,3.061,3.941,0.000,5.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.167,0.000,0.000,2.871,0.000,2.801,0.000,0.000,0.000,0.000,0.000,0.000,8.656,0.000,3.083,11.842,0.000,0.998,0.000,0.000,0.000
Cer81_rep4_Dep6_Tu0.1,0.000,15.930,13.683,2.597,0.000,43.608,4.211,0.062,0.000,8.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.749,0.000,0.000,0.000,0.000,0.000
Cer81_rep9_Dep6_Tu20,5.127,0.000,0.000,0.000,0.000,19.303,7.495,4.636,0.000,7.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.874,0.000,0.000,0.223,0.651,0.000,0.000,0.000,12.387,0.000,0.000,0.000,7.433,0.000,0.000,0.000,0.000,0.000,0.000,30.060,0.000,0.000,0.000,0.000,0.000
Cer81_rep9_Dep6_Tu5,7.777,0.000,16.571,0.000,0.000,9.414,1.293,1.839,23.766,0.777,5.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.365,0.000,0.000,0.000,0.000,0.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.647,0.000,0.000,0.000,0.000,0.000,0.000
Cer81_rep2_Dep6_Tu1,0.309,7.861,0.932,0.000,0.000,19.792,2.525,38.938,0.000,9.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.414,0.000,0.000,0.000,0.000,0.000
Cer81_rep8_Dep6_Tu3,6.473,0.000,3.195,0.000,49.505,18.424,0.000,0.000,2.164,4.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.298,0.000,0.000,0.000,0.000,2.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.727,0.000,0.000,0.000,0.000,6.642,0.000,0.000
Cer81_rep8_Dep6_Tu1,2.038,0.000,7.443,0.000,0.000,30.137,0.578,14.191,10.854,7.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.279,0.000,0.000,0.000,0.000,0.000,0.000,14.372,0.000,0.000,3.082,0.000,0.000,9.713,0.000,0.000
Cer81_rep1_Dep6_Tu50,1.500,0.000,8.734,3.419,0.000,0.000,4.161,2.103,0.000,1.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.800,0.000,0.000,0.000,13.490,0.314,0.000,0.000,0.000,0.000,5.301,17.739,0.000,7.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.180,0.000,0.000,0.000,0.000
