Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,1.003,1.537,7.324,7.171,3.576,1.391,6.498,6.675,4.174,7.041,3.638,1.290,0.137,1.468,0.359,0.707,0.010,0.778,1.045,0.350,0.457,0.291,1.004,0.001,0.198,0.044,0.043,0.001,0.012,0.000,0.624,0.126,4.074,2.841,3.280,0.835,0.178,0.284,2.666,3.130,2.515,3.067,6.999,0.662,1.739,0.334,0.077,5.669,0.272,2.407
Colo_rep2_Dep6_Tu50,4.479,1.822,2.121,3.183,2.917,4.523,2.238,1.051,0.344,1.818,4.226,0.984,2.111,1.351,0.215,1.785,1.567,1.015,1.443,1.280,2.184,1.923,1.414,0.122,0.555,0.961,2.394,0.017,1.552,0.291,10.595,4.980,3.665,3.369,2.220,0.077,0.090,2.910,5.204,0.828,1.293,0.400,2.842,1.687,1.633,1.660,0.057,2.619,0.750,1.233
Colo_rep6_Dep6_Tu1,2.759,0.139,14.857,1.313,4.061,4.697,4.580,4.400,0.971,3.161,3.922,3.438,0.835,1.178,0.541,0.618,0.684,0.892,0.802,0.214,0.938,1.000,0.539,0.001,0.051,0.089,0.091,0.000,0.009,0.000,0.278,0.633,6.981,2.394,7.142,0.574,0.047,0.045,1.460,3.430,3.724,2.387,8.741,0.335,0.183,2.362,0.586,0.060,0.937,0.922
Colo_rep3_Dep6_Tu2,1.907,0.641,1.027,7.948,8.914,0.794,8.895,5.760,0.907,3.694,4.094,5.067,1.614,0.346,1.005,1.104,0.808,1.239,0.999,0.301,0.589,1.026,1.500,0.001,0.016,0.041,0.002,0.000,0.005,0.000,0.626,0.735,1.716,10.024,0.314,0.154,0.182,1.663,1.218,1.267,4.844,1.088,3.736,0.354,4.487,3.048,0.442,0.706,0.482,2.670
Colo_rep7_Dep6_Tu2,3.547,0.068,1.895,11.054,6.679,2.042,3.281,1.337,7.279,4.283,2.481,0.615,0.153,1.098,0.949,0.611,0.654,0.291,0.315,1.495,0.508,1.005,1.483,0.000,0.393,0.034,0.023,0.000,0.008,0.000,0.308,1.909,4.182,1.655,6.523,0.384,0.016,1.174,1.377,2.082,3.340,1.153,3.396,1.595,2.540,3.601,1.922,4.320,0.636,4.300
Colo_rep8_Dep6_Tu0.1,1.139,0.921,2.918,8.516,6.530,10.484,3.319,1.342,2.672,3.441,3.240,3.691,0.886,0.930,0.285,0.606,1.860,2.537,0.202,0.249,0.021,2.397,0.152,0.000,0.007,0.008,0.023,0.000,0.001,0.000,0.305,0.945,5.682,5.901,8.815,0.133,0.009,3.775,1.902,1.707,3.275,1.373,0.689,1.405,1.276,1.315,0.167,1.192,0.243,1.514
Colo_rep10_Dep6_Tu2,1.939,2.293,5.933,5.700,5.183,4.469,6.232,4.802,3.216,6.641,0.976,3.459,0.761,1.663,0.933,0.730,0.778,1.073,0.476,0.493,0.661,0.367,0.195,0.000,0.067,0.019,0.060,0.000,0.012,0.001,1.786,0.143,1.833,5.154,3.375,1.164,0.032,3.035,2.130,1.952,0.147,1.094,1.953,1.033,2.052,1.674,0.144,5.212,0.038,6.915
Colo_rep6_Dep6_Tu3,2.350,1.138,7.478,4.151,6.040,4.282,2.839,0.296,4.810,4.144,2.411,1.333,0.082,1.040,0.425,0.500,1.374,0.912,0.443,0.982,2.243,1.413,0.719,0.002,0.013,0.090,0.004,0.003,0.005,0.002,0.311,1.175,4.208,7.083,6.144,0.379,0.019,3.177,2.303,1.606,4.629,1.818,1.838,1.389,1.790,1.860,0.406,3.941,0.958,3.441
Colo_rep9_Dep6_Tu30,3.989,2.235,3.733,2.510,4.882,4.279,3.330,0.747,5.223,2.698,3.326,5.613,1.333,0.675,0.602,0.207,1.162,1.215,1.943,0.103,1.386,2.633,1.026,0.209,0.319,0.674,0.200,0.009,0.197,0.009,2.177,10.524,1.381,4.138,5.871,0.696,0.397,0.431,2.493,1.113,0.196,2.373,2.489,0.810,3.268,2.285,0.496,0.449,0.544,1.402
Colo_rep9_Dep6_Tu0.5,2.050,1.342,6.985,7.139,4.328,2.007,4.853,2.618,5.782,0.012,3.032,7.052,1.139,1.232,0.120,1.359,1.221,1.664,0.714,0.550,0.402,0.705,0.669,0.005,0.066,0.074,0.095,0.002,0.003,0.000,0.085,0.860,3.431,3.605,4.653,0.373,0.258,1.536,0.790,2.440,4.305,2.514,5.246,0.750,0.340,0.949,0.362,6.596,0.587,3.099
