Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,0.405,39.030,1.086,0.000,5.383,1.242,1.320,3.681,1.259,4.496,11.107,3.340,27.649
Breast-GC1002976,3.387,31.269,2.318,0.008,9.903,4.912,3.383,1.357,3.741,4.349,3.946,3.398,28.030
Breast-GC1002977,0.020,20.053,0.296,0.000,1.741,0.474,7.601,0.060,0.487,0.699,7.427,13.455,47.686
Breast-GC1002978,1.923,38.422,1.520,0.003,7.010,1.655,1.387,2.744,2.073,2.908,17.638,3.028,19.689
Breast-GC1002979,4.775,25.045,1.255,0.539,4.403,0.926,1.532,2.922,3.647,2.406,10.897,2.152,39.500
Breast-GC1002980,0.005,44.068,0.341,0.000,3.272,0.027,0.943,1.881,9.251,4.673,11.344,1.384,22.812
Breast-GC1002981,0.342,33.809,1.035,0.000,4.713,1.326,1.173,1.345,3.852,5.148,14.458,2.045,30.754
Breast-GC1003967,0.127,43.675,1.353,0.007,6.397,1.373,1.310,2.410,3.225,6.082,12.481,2.659,18.902
Breast-GC1003968,1.882,37.991,2.266,0.465,7.565,2.717,1.662,2.885,2.480,6.538,6.753,3.752,23.043
Breast-GC1003970,1.493,22.568,1.550,0.003,5.779,2.081,2.206,3.225,2.645,0.609,29.842,3.819,24.180
Breast-GC1003971,0.989,39.819,1.412,0.276,6.412,2.367,1.385,4.872,4.485,2.330,17.657,6.978,11.018
Breast-GC1003972,1.355,43.147,1.407,0.594,6.608,1.716,0.979,1.627,4.544,5.416,16.752,3.105,12.751
Breast-GC1003974,0.818,29.316,1.623,0.886,4.243,1.610,1.493,0.866,0.711,1.372,11.430,3.185,42.448
Breast-GC1002311,0.043,41.351,0.560,0.000,4.141,0.784,0.814,3.441,4.192,6.638,14.975,2.027,21.034
Breast-GC1004006,0.147,34.003,1.463,0.000,5.967,1.394,2.363,3.013,1.479,6.871,13.392,4.632,25.275
Breast-GC1004007,0.806,46.942,1.421,0.005,7.123,2.189,1.875,2.915,2.027,8.403,9.108,3.730,13.455
Breast-GC1004008,0.093,31.451,0.931,0.268,4.074,0.825,2.033,2.147,2.667,5.423,8.254,2.076,39.758
Breast-GC1004009,1.779,29.808,1.715,0.053,7.531,2.270,0.895,1.983,1.365,2.223,8.881,1.116,40.382
Breast-GC110693,0.801,26.452,3.173,0.046,9.247,3.507,2.369,0.188,0.551,2.320,8.771,3.786,38.789
Breast-GC110694,0.582,36.608,1.116,0.003,4.966,1.317,1.497,2.868,2.818,5.262,12.508,3.576,26.879
Breast-GC110695,1.045,44.418,2.430,0.000,9.436,3.532,2.824,0.983,0.531,5.440,8.529,6.146,14.685
Breast-GC110696,0.100,39.276,1.126,0.000,5.241,1.242,4.093,3.215,1.668,6.397,11.851,4.508,21.284
Breast-GC116960,0.740,31.171,1.893,0.134,6.101,2.009,3.842,3.426,1.189,4.591,17.955,4.966,21.983
Breast-GC116963,0.002,25.456,0.704,0.033,2.995,0.083,0.671,3.031,1.933,1.698,4.539,1.121,57.733
Breast-GC116964,0.569,40.253,3.301,0.000,12.267,5.308,3.066,0.028,0.067,2.526,13.131,6.599,12.885
Breast-GC116965,0.513,53.147,0.866,0.000,6.782,1.433,0.956,5.622,2.810,8.188,9.665,3.733,6.284
Breast-GC116966,0.021,51.579,0.583,0.000,3.506,0.182,1.230,3.941,4.467,7.562,13.248,3.097,10.582
Breast-GC116967,0.587,40.481,2.395,0.001,9.613,3.306,2.218,0.414,1.694,2.656,13.285,5.765,17.587
Breast-GC116968,0.378,36.106,0.965,0.023,4.152,1.020,0.924,2.596,3.802,2.763,5.373,1.551,40.348
Breast-GC116969,0.068,29.530,1.003,0.000,4.275,0.588,1.437,0.169,2.953,3.641,7.408,1.993,46.935
Breast-GC116970,0.606,32.583,1.293,0.208,5.844,1.615,1.648,2.712,3.811,5.164,10.004,2.078,32.435
Breast-GC116971,0.546,39.863,1.177,0.172,4.647,0.779,2.907,6.624,3.785,6.148,11.062,3.734,18.556
Breast-GC110676,0.188,42.416,1.298,0.262,6.118,1.159,2.546,2.897,0.723,4.508,9.088,3.668,25.130
Breast-GC110678,1.138,27.452,2.195,0.920,5.230,1.943,2.029,2.231,4.555,7.134,21.025,3.852,20.294
Breast-GC110679,13.212,33.690,2.327,1.181,6.148,2.064,2.171,3.175,3.309,3.095,8.412,2.454,18.762
Breast-GC110680,0.140,38.645,1.373,0.001,7.988,2.085,1.398,0.829,1.642,5.257,8.982,2.115,29.545
Breast-GC110681,8.416,31.280,5.605,0.000,22.628,14.723,0.176,0.000,0.000,0.659,0.075,2.073,14.365
Breast-GC110682,0.887,29.952,2.693,0.000,10.676,4.165,4.113,0.075,1.071,3.203,10.405,5.409,27.349
Breast-GC110683,1.502,37.824,3.656,0.000,11.941,5.768,3.363,0.032,0.067,2.916,6.761,6.149,20.021
Breast-GC110684,0.368,29.216,2.559,0.041,7.386,2.891,3.083,0.839,1.081,3.505,12.130,3.978,32.922
Breast-GC110685,0.967,29.375,1.701,0.006,5.867,2.205,3.808,7.847,5.742,6.167,16.695,6.990,12.630
Ovarian-GC110686,0.002,46.880,0.006,0.033,1.233,0.000,0.729,9.795,10.808,8.102,9.455,1.065,11.894
Ovarian-GC114179,0.115,36.965,0.324,0.538,4.622,0.197,1.176,7.750,4.035,10.259,15.132,2.370,16.519
Ovarian-GC114180,0.025,38.600,0.104,0.665,1.227,0.001,1.746,12.757,6.250,5.958,16.092,2.947,13.629
Ovarian-GC114181,4.707,32.364,2.021,1.251,4.127,1.027,0.884,12.679,2.026,13.346,9.469,1.613,14.488
Ovarian-GC114182,4.715,6.933,3.444,0.011,45.797,9.450,0.066,0.015,0.109,5.408,4.197,1.212,18.645
Ovarian-GC116977,0.544,43.511,1.668,0.059,8.069,2.583,1.321,2.896,2.957,1.298,13.574,4.841,16.678
Ovarian-GC116979,1.728,23.771,0.941,0.725,17.278,0.292,1.195,9.426,6.762,0.786,11.046,0.777,25.273
Ovarian-GC116982,0.776,24.773,0.967,0.002,18.303,1.738,0.968,6.739,5.981,7.742,9.266,6.618,16.127
Ovarian-GC116990,1.154,28.965,1.896,0.157,7.138,2.301,2.249,1.066,4.068,1.481,14.572,3.815,31.138
Ovarian-GC119363,1.009,35.511,0.397,0.548,12.325,0.804,1.364,9.747,8.534,8.600,6.394,1.475,13.291
Ovarian-GC119364,0.246,30.385,1.367,0.043,4.274,1.023,2.974,7.637,2.672,1.405,16.852,4.182,26.940
Ovarian-GC119365,0.687,0.000,0.037,0.027,90.128,3.388,0.789,2.455,1.916,0.333,0.069,0.169,0.001
