Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,0.000,0.000,0.000,0.000,0.000,0.000,0.164,0.000,0.000,7.248,10.734,1.496,36.338,27.049,2.406,0.000,7.134,2.479,0.000,4.683,0.000,0.267,0.000
Breast-GC1002976,2.042,0.000,0.000,0.106,0.000,1.838,1.549,0.000,0.000,5.636,2.478,0.473,33.458,23.819,8.908,0.017,4.963,0.000,1.588,2.439,0.000,0.000,10.686
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,10.450,0.000,0.000,1.402,10.101,15.266,51.245,11.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,0.731,0.000,0.000,0.000,0.520,0.000,0.000,0.000,0.000,5.698,16.673,1.339,26.764,24.609,5.122,0.000,1.973,3.231,0.000,1.086,11.858,0.000,0.397
Breast-GC1002979,8.567,0.000,0.000,0.000,0.000,0.000,0.577,0.000,0.000,4.213,9.907,1.218,45.790,13.432,0.908,0.000,2.800,8.204,0.000,4.383,0.000,0.000,0.000
Breast-GC1002980,0.000,0.000,0.000,0.000,0.149,0.000,0.511,0.000,0.000,11.076,9.357,1.656,32.287,33.460,1.246,0.000,3.424,1.058,0.000,3.750,0.000,0.000,2.024
Breast-GC1002981,0.000,0.000,0.000,0.000,0.000,0.000,0.234,0.000,0.000,8.164,13.108,0.923,38.051,20.085,2.308,3.514,4.631,0.000,0.038,5.146,0.000,3.798,0.000
Breast-GC1003967,0.000,0.000,0.000,0.000,0.000,0.000,0.122,0.000,0.000,10.006,12.434,1.158,27.270,29.102,1.285,0.000,8.575,0.961,1.622,0.000,0.000,0.000,7.466
Breast-GC1003968,0.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.613,4.903,1.057,30.931,28.917,2.632,1.130,13.992,0.439,4.953,0.000,0.000,0.000,0.000
Breast-GC1003970,0.138,0.000,0.000,0.000,0.023,0.000,0.665,0.000,0.000,2.777,31.894,1.087,28.766,16.053,0.000,0.000,5.900,2.888,1.963,7.845,0.000,0.000,0.000
Breast-GC1003971,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.000,10.315,16.242,4.750,17.268,28.450,0.924,0.000,12.455,9.538,0.000,0.000,0.000,0.000,0.000
Breast-GC1003972,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.004,15.094,1.203,20.833,26.862,1.941,0.000,15.712,6.926,2.112,0.103,0.000,0.000,0.000
Breast-GC1003974,0.000,0.000,0.000,0.304,0.000,0.000,0.369,0.000,0.000,4.542,12.536,1.178,50.545,20.222,3.555,0.000,2.661,0.094,0.000,0.392,0.767,0.000,2.834
Breast-GC1002311,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,11.084,14.083,1.084,29.528,23.425,2.607,0.000,12.794,4.048,0.000,0.000,0.000,1.297,0.000
Breast-GC1004006,0.000,0.000,0.000,0.000,0.000,0.000,0.654,0.000,0.000,8.577,12.350,1.518,31.221,26.999,0.010,0.000,7.748,1.985,0.000,8.938,0.000,0.000,0.000
Breast-GC1004007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.859,8.172,1.269,20.977,32.552,3.001,2.427,0.664,0.000,1.804,3.571,0.000,0.000,13.704
Breast-GC1004008,0.000,0.000,0.000,0.000,0.000,0.000,0.588,0.000,0.000,7.731,6.240,0.568,47.481,16.745,0.000,0.000,3.078,13.916,3.652,0.000,0.000,0.000,0.000
Breast-GC1004009,0.536,0.000,0.000,0.000,0.320,0.764,0.000,0.000,0.000,2.021,5.381,0.000,48.060,21.857,8.811,1.903,4.022,1.997,4.328,0.000,0.000,0.000,0.000
Breast-GC110693,0.000,0.000,0.000,0.000,0.032,0.000,0.626,0.000,0.000,3.259,11.740,0.573,47.948,15.338,0.000,3.642,13.327,3.418,0.000,0.000,0.000,0.096,0.000
Breast-GC110694,0.000,0.000,0.000,0.000,0.000,0.000,0.186,0.000,0.000,6.981,10.039,1.572,33.954,18.822,2.585,0.000,7.578,0.000,0.368,17.872,0.042,0.000,0.000
Breast-GC110695,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.000,0.000,10.187,11.005,2.777,23.489,26.334,2.739,0.000,2.175,20.095,0.000,0.000,0.000,0.000,0.278
Breast-GC110696,0.000,0.000,0.000,0.000,0.000,0.000,2.813,0.000,0.000,9.999,10.425,2.430,29.212,21.985,0.000,2.560,2.161,1.711,0.000,3.999,0.000,12.705,0.000
Breast-GC116960,0.000,0.000,0.000,0.000,0.000,0.000,2.812,0.000,0.000,6.994,18.663,3.073,28.458,20.285,5.213,0.000,4.532,6.525,0.000,0.000,0.000,0.000,3.444
Breast-GC116963,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,3.255,3.367,0.392,64.793,16.471,1.179,0.000,1.855,1.469,1.089,1.157,1.206,3.583,0.169
Breast-GC116964,0.000,0.000,0.000,0.000,0.000,0.000,1.730,0.000,0.000,11.603,22.543,3.895,21.755,22.905,0.859,0.000,1.660,5.291,1.060,6.407,0.000,0.000,0.292
Breast-GC116965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.262,7.845,1.974,16.706,38.529,4.707,0.000,6.066,1.210,5.449,2.823,0.000,0.000,0.427
Breast-GC116966,0.000,0.000,0.000,0.000,0.000,0.000,0.442,0.000,0.000,13.027,11.087,2.340,20.798,39.137,2.892,0.000,2.322,7.954,0.000,0.000,0.000,0.000,0.000
Breast-GC116967,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.000,0.000,7.851,17.206,3.119,26.052,27.015,8.128,0.000,4.330,5.660,0.000,0.000,0.000,0.000,0.000
Breast-GC116968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.818,4.209,0.508,48.549,24.181,0.697,0.000,6.096,3.022,1.064,0.633,0.000,0.000,4.223
Breast-GC116969,0.000,0.000,0.000,0.000,0.000,0.000,0.681,0.000,0.000,6.261,6.943,1.120,56.082,18.813,1.375,0.000,2.479,2.155,3.006,1.086,0.000,0.000,0.000
Breast-GC116970,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000,6.991,8.970,0.772,40.107,19.392,3.061,0.000,5.662,5.932,0.077,4.388,0.484,3.702,0.000
Breast-GC116971,0.000,0.000,0.000,0.000,0.000,0.000,2.272,0.000,0.000,11.132,8.723,2.526,26.763,31.560,7.178,0.000,3.262,2.318,2.044,0.449,0.000,1.177,0.596
Breast-GC110676,0.000,0.000,0.000,0.000,0.000,0.000,1.315,0.000,0.000,8.881,9.366,1.813,34.059,29.703,0.000,0.000,6.460,0.000,0.000,4.758,1.118,0.000,2.526
Breast-GC110678,0.000,0.000,0.000,1.310,0.000,0.000,0.645,0.000,0.000,8.173,21.348,2.613,25.528,17.867,4.839,0.000,7.070,5.321,4.579,0.707,0.000,0.000,0.000
Breast-GC110679,23.421,0.000,0.000,0.282,0.000,0.000,0.333,0.000,0.000,6.138,8.294,0.758,25.456,19.425,2.732,0.000,6.656,0.000,4.973,1.530,0.000,0.000,0.000
Breast-GC110680,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.000,9.535,9.051,0.059,38.811,16.547,0.130,0.000,11.165,14.613,0.000,0.000,0.000,0.000,0.000
Breast-GC110681,11.270,0.000,0.258,0.000,3.718,10.048,0.000,0.000,0.000,6.695,0.000,0.000,24.621,24.716,7.395,0.000,4.790,0.000,3.821,0.000,0.000,2.667,0.000
Breast-GC110682,0.000,0.000,0.000,0.000,0.000,0.000,2.033,0.000,0.000,5.156,12.294,1.777,33.510,16.750,2.189,0.000,6.920,16.704,0.000,0.000,0.000,0.000,2.665
Breast-GC110683,0.000,0.000,0.000,0.000,0.000,0.000,1.430,0.000,0.000,9.963,11.326,2.586,28.904,30.995,0.215,0.000,5.085,5.885,1.651,0.000,1.960,0.000,0.000
Breast-GC110684,0.000,0.000,0.000,0.000,0.239,0.000,1.994,0.000,0.000,6.366,14.557,1.609,39.902,18.444,0.000,0.000,2.238,10.837,0.617,0.000,0.000,0.000,3.195
Breast-GC110685,0.004,0.000,0.000,0.000,0.000,0.000,2.623,0.000,0.000,6.970,14.872,6.599,17.597,25.287,6.271,8.246,5.092,2.531,3.860,0.000,0.000,0.000,0.046
Ovarian-GC110686,0.000,0.000,0.000,0.000,0.081,0.000,0.524,0.000,0.000,19.782,4.008,1.893,21.369,25.800,1.791,0.000,0.000,0.000,0.000,24.751,0.000,0.000,0.000
Ovarian-GC114179,0.000,0.000,0.000,0.000,0.361,0.000,0.079,0.000,0.000,11.612,9.588,1.385,23.709,17.303,1.108,0.000,4.155,1.897,27.673,0.499,0.000,0.000,0.630
Ovarian-GC114180,0.000,0.000,0.000,0.000,0.000,0.000,1.532,0.000,0.000,13.941,12.512,3.973,21.700,28.062,7.380,0.000,5.381,4.059,0.000,1.459,0.000,0.000,0.000
Ovarian-GC114181,5.556,0.421,0.209,0.176,0.757,0.876,0.000,0.000,0.000,14.892,4.711,0.558,21.219,22.073,17.479,0.000,2.520,8.183,0.000,0.368,0.000,0.000,0.000
