Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Breast-GC1002975,0.739,11.964,0.826,0.001,4.052,1.153,2.303,8.319,1.111,5.633,10.418,4.028,19.526,29.927
Breast-GC1002976,3.704,0.107,1.852,0.052,8.012,4.454,4.643,5.990,8.838,6.587,2.322,3.229,17.422,32.788
Breast-GC1002977,0.065,0.230,0.253,0.000,0.808,0.287,8.785,1.571,3.113,0.664,8.190,13.928,40.595,21.510
Breast-GC1002978,2.108,16.163,1.252,0.002,5.684,1.595,2.135,4.777,3.765,3.236,16.339,3.219,12.725,26.999
Breast-GC1002979,4.975,4.845,1.109,0.714,3.545,0.838,2.247,9.675,0.676,3.047,10.803,3.005,33.231,21.290
Breast-GC1002980,0.009,19.964,0.243,0.000,2.448,0.043,1.503,9.600,6.875,4.178,9.631,1.659,14.327,29.521
Breast-GC1002981,0.469,12.283,0.744,0.000,3.520,1.233,1.956,5.192,3.449,6.589,12.951,2.482,24.377,24.753
Breast-GC1003967,0.319,13.440,1.080,0.038,4.895,1.125,2.286,1.536,9.822,8.513,11.543,2.418,10.020,32.965
Breast-GC1003968,2.062,3.990,2.063,0.651,6.487,2.428,2.774,7.256,7.547,9.112,5.560,3.543,13.068,33.458
Breast-GC1003970,1.679,6.048,1.190,0.017,4.334,1.732,2.789,4.917,0.792,5.105,29.732,4.510,19.079,18.076
Breast-GC1003971,1.133,8.332,1.231,0.499,5.300,1.992,2.280,8.072,6.349,8.016,16.250,7.224,3.052,30.270
Breast-GC1003972,1.631,11.614,1.203,0.757,5.126,1.468,1.932,3.471,9.492,7.661,15.479,3.013,3.693,33.461
Breast-GC1003974,0.904,8.391,1.450,1.025,3.225,1.346,2.376,2.985,1.698,3.486,10.022,3.498,36.776,22.818
Breast-GC1002311,0.199,17.666,0.353,0.000,2.924,0.758,1.540,9.333,1.931,7.576,12.750,2.684,14.168,28.119
Breast-GC1004006,0.438,11.012,1.148,0.001,4.822,1.307,3.208,4.651,3.741,7.125,13.705,4.922,17.691,26.230
Breast-GC1004007,1.193,10.507,1.158,0.067,5.956,1.957,3.001,8.088,5.372,10.443,8.458,3.846,2.200,37.754
Breast-GC1004008,0.182,13.124,0.687,0.248,3.228,0.901,2.791,7.842,2.497,4.104,4.850,2.300,34.416,22.830
Breast-GC1004009,2.104,3.669,1.380,0.190,6.128,1.935,1.674,2.990,6.455,4.316,8.836,0.869,32.139,27.315
Breast-GC110693,1.154,0.629,2.677,0.147,7.706,3.063,3.702,1.443,4.102,3.251,9.782,4.263,29.808,28.272
Breast-GC110694,0.744,14.063,0.773,0.005,3.674,1.138,2.465,7.640,3.719,6.732,7.254,3.770,21.357,26.665
Breast-GC110695,1.563,6.231,2.077,0.001,7.775,3.065,4.419,0.520,7.563,9.297,9.160,6.413,3.389,38.527
Breast-GC110696,0.118,13.311,0.874,0.001,4.018,1.059,5.015,0.666,9.016,8.427,11.392,4.014,13.413,28.676
Breast-GC116960,0.948,7.266,1.643,0.244,4.914,1.833,4.796,8.089,0.754,6.219,17.478,5.579,14.664,25.573
Breast-GC116963,0.019,10.092,0.537,0.066,2.253,0.117,0.638,4.945,3.421,1.605,3.945,1.131,52.754,18.478
Breast-GC116964,1.204,0.915,2.806,0.000,10.487,4.770,5.529,0.816,3.361,3.933,15.700,8.397,1.355,40.727
Breast-GC116965,0.888,21.227,0.536,0.001,4.752,1.310,2.008,7.113,5.232,11.271,6.130,4.007,0.061,35.464
Breast-GC116966,0.056,30.313,0.246,0.000,1.810,0.161,1.830,2.204,7.438,7.834,11.327,3.069,3.418,30.292
Breast-GC116967,1.021,3.212,2.108,0.010,8.065,2.907,3.761,5.666,3.381,6.101,13.612,6.624,6.394,37.137
Breast-GC116968,0.512,10.699,0.777,0.095,2.950,0.792,1.746,7.344,4.417,5.440,2.276,1.835,33.628,27.488
Breast-GC116969,0.212,5.669,0.938,0.001,3.394,0.582,2.326,6.894,1.048,4.887,6.916,2.675,40.101,24.354
Breast-GC116970,0.866,5.180,1.131,0.352,4.765,1.523,2.481,8.036,5.610,5.480,10.153,2.333,23.738,28.351
Breast-GC116971,0.755,16.891,0.877,0.238,3.310,0.695,3.710,10.107,3.888,7.063,9.472,4.116,11.420,27.458
Breast-GC110676,0.397,11.943,1.011,0.462,4.697,0.847,3.686,4.084,4.050,7.292,8.797,3.968,16.198,32.568
Breast-GC110678,1.300,7.625,1.989,1.061,4.336,1.833,2.766,9.122,0.474,8.380,20.519,4.865,14.131,21.600
Breast-GC110679,13.504,6.090,1.872,1.458,4.821,1.450,3.466,4.701,10.121,6.818,1.769,2.235,12.662,29.033
Breast-GC110680,0.321,4.329,1.237,0.006,6.578,1.844,2.656,5.534,4.390,8.098,8.781,2.421,19.384,34.420
Breast-GC110681,9.732,0.202,4.669,0.000,20.696,13.599,1.710,0.105,0.082,2.473,0.243,4.757,3.845,37.886
Breast-GC110682,1.280,1.322,2.186,0.001,8.680,3.668,5.682,2.723,2.585,6.203,11.054,6.265,17.712,30.638
Breast-GC110683,2.155,1.664,3.111,0.001,10.285,5.248,5.595,2.403,3.300,3.283,8.255,7.605,8.222,38.873
Breast-GC110684,0.544,2.665,2.305,0.148,6.097,2.614,4.277,4.309,2.861,5.160,12.325,4.445,24.616,27.634
Breast-GC110685,1.171,9.230,1.410,0.026,4.708,2.054,4.527,9.538,7.953,7.856,15.638,7.034,6.517,22.336
Ovarian-GC110686,0.000,41.696,0.000,0.002,0.065,0.000,0.920,9.527,3.830,6.541,6.374,2.223,10.535,18.287
Ovarian-GC114179,0.230,6.225,0.495,0.715,4.529,0.199,2.058,13.290,5.197,13.192,14.674,2.754,9.294,27.149
Ovarian-GC114180,0.032,33.222,0.004,0.393,0.177,0.000,1.835,9.003,5.844,4.835,13.940,3.014,11.251,16.450
Ovarian-GC114181,4.778,27.776,1.613,0.915,2.737,1.144,1.006,7.110,6.902,11.150,7.038,0.789,11.750,15.291
Ovarian-GC114182,5.425,0.223,2.451,0.006,41.452,8.720,0.352,0.104,0.469,4.695,3.658,1.792,10.590,20.063
Ovarian-GC116977,0.783,1.398,1.717,0.179,6.906,2.267,3.395,11.997,1.586,8.057,12.717,5.819,6.010,37.168
Ovarian-GC116979,1.824,17.041,0.571,0.651,15.468,0.166,1.526,9.163,3.081,3.640,9.728,1.312,22.646,13.182
Ovarian-GC116982,1.044,6.681,0.675,0.002,16.828,1.711,1.656,14.211,1.679,8.843,8.001,7.653,10.111,20.903
Ovarian-GC116990,1.327,2.626,1.699,0.354,5.624,2.049,3.254,5.825,5.456,2.684,14.735,4.313,22.543,27.512
Ovarian-GC119363,1.233,30.526,0.053,0.365,10.106,0.735,1.786,6.716,4.451,9.557,4.415,2.414,11.378,16.267
Ovarian-GC119364,0.388,9.084,1.123,0.115,3.184,0.896,3.681,9.734,4.837,2.950,16.045,4.213,20.500,23.250
Ovarian-GC119365,0.466,0.857,0.013,0.001,86.283,3.826,0.946,0.014,0.183,4.207,0.719,0.337,0.169,1.979
Ovarian-GC119366,3.615,38.457,0.058,1.163,1.335,0.918,0.987,12.768,3.877,12.406,6.255,1.062,1.507,15.591
Colorectal-GC121326,0.745,6.692,1.337,0.146,5.691,2.090,2.262,3.725,6.495,17.686,4.195,1.112,23.614,24.210
Colorectal-GC121327,1.767,31.560,1.724,13.411,0.069,0.000,0.706,9.652,9.297,1.323,11.513,0.376,6.670,11.932
Colorectal-GC121328,1.036,12.356,1.356,0.001,4.723,3.051,2.485,1.946,1.291,38.107,4.969,4.625,0.055,24.001
Colorectal-GC121329,0.562,14.845,1.730,0.194,5.557,22.667,1.962,13.406,8.129,15.673,5.131,0.455,0.607,9.081
Colorectal-GC121330,9.265,1.574,1.698,1.370,8.560,6.006,1.335,12.388,4.993,8.413,2.957,1.384,3.139,36.919
Colorectal-GC1003994,0.041,30.251,0.010,0.145,1.650,0.004,1.153,5.764,7.947,8.853,7.368,1.230,16.420,19.164
Colorectal-GC1003995,1.032,8.775,3.184,22.055,4.275,11.961,4.003,6.793,3.026,1.822,4.902,1.200,8.821,18.151
Colorectal-GC1003996,1.114,8.700,1.637,1.997,3.266,1.109,3.278,9.098,0.653,5.908,8.498,3.583,27.546,23.614
Colorectal-GC1003997,0.061,29.409,0.056,0.048,0.284,0.001,0.953,11.097,4.658,4.579,9.211,2.133,17.425,20.086
Colorectal-GC1003998,0.664,19.691,1.025,1.791,3.741,2.008,3.035,4.277,5.668,7.660,10.117,5.093,11.937,23.293
Colorectal-GC1003999,6.420,11.000,0.756,0.080,5.956,3.967,0.839,14.326,6.560,11.299,1.763,1.659,0.916,34.461
Colorectal-GC1004000,2.562,0.630,3.364,3.663,9.948,37.600,1.532,1.674,5.872,0.513,3.181,2.437,3.740,23.284
Colorectal-GC1004001,0.122,19.494,0.648,0.298,1.724,0.158,1.517,4.083,6.488,5.079,9.872,2.419,25.867,22.229
Colorectal-GC1004002,0.569,29.765,0.927,0.619,1.510,1.132,2.442,2.233,5.191,10.712,3.951,2.803,18.562,19.585
Colorectal-GC1004003,2.560,12.798,1.072,0.273,5.999,2.894,2.235,8.596,3.484,12.144,12.682,2.710,4.678,27.875
Colorectal-GC137538,2.562,1.694,4.050,0.006,8.827,4.665,7.391,4.267,4.116,4.008,14.351,9.352,4.894,29.815
Colorectal-GC137539,1.400,4.230,1.157,0.272,4.449,1.979,2.602,11.682,3.954,7.098,17.005,2.766,19.019,22.388
Colorectal-GC137540,0.019,28.424,0.056,0.001,1.517,0.085,0.938,7.213,7.124,7.909,8.197,1.571,8.878,28.068
Colorectal-GC137541,1.115,5.528,1.385,0.001,5.886,2.501,2.692,7.052,2.924,11.531,12.093,4.460,14.689,28.144
Colorectal-GC137542,0.031,29.469,0.123,0.021,1.117,0.064,1.178,5.473,6.654,7.910,6.082,3.215,16.685,21.979
Colorectal-GC137543,0.478,21.079,1.227,0.074,4.838,6.036,3.320,5.234,6.336,6.872,7.468,2.824,7.980,26.233
Colorectal-GC137544,0.073,22.175,0.254,0.065,2.529,0.219,3.183,5.460,2.943,9.922,7.006,3.510,17.166,25.493
Colorectal-GC137545,0.052,29.541,0.185,0.000,2.275,0.049,1.053,10.673,5.264,10.664,8.848,2.086,2.001,27.310
Colorectal-GC137546,0.142,19.572,0.300,0.005,1.747,0.605,2.216,6.912,6.805,5.659,8.110,2.634,22.995,22.298
Colorectal-GC137547,0.845,9.375,1.034,0.136,4.573,1.119,2.214,8.653,6.261,8.189,18.835,3.186,6.854,28.724
Colorectal-GC137548,0.061,8.595,0.732,0.014,3.814,0.951,2.401,0.740,6.530,0.213,3.453,5.674,41.411,25.411
Colorectal-GC137549,0.200,4.379,0.944,0.002,5.287,16.675,3.789,8.334,4.602,7.523,7.223,3.909,13.564,23.568
Colorectal-GC137550,1.375,3.057,1.460,0.003,5.105,2.056,7.988,6.869,4.362,5.038,7.092,8.731,16.912,29.952
Colorectal-GC137551,0.225,0.536,1.283,0.000,6.008,2.156,4.638,1.057,2.000,2.935,17.691,4.451,26.085,30.935
Colorectal-GC137552,0.420,11.892,1.265,0.003,6.911,1.608,3.119,2.750,3.637,9.770,8.888,4.768,11.086,33.885
Colorectal-GC137553,2.420,1.084,4.171,0.195,8.027,5.207,19.998,0.608,2.235,10.909,8.660,8.765,1.780,25.942
Colorectal-GC137554,2.502,0.182,2.408,0.075,8.735,5.184,4.536,4.253,5.579,12.470,11.763,4.751,3.893,33.669
Colorectal-GC137555,0.041,11.850,0.725,0.000,3.645,0.736,2.982,6.872,4.984,7.778,11.114,4.057,13.746,31.470
Colorectal-GC137556,0.363,10.777,1.343,0.000,4.585,1.453,2.628,3.902,4.506,9.777,8.187,5.064,17.682,29.733
Colorectal-GC137557,0.028,15.688,0.220,0.220,1.731,0.571,1.386,4.186,2.442,3.275,9.437,1.608,41.341,17.867
Cervical-GC1002983,1.654,0.639,2.981,0.000,8.430,4.045,3.575,2.169,3.103,4.403,10.075,3.440,27.478,28.008
Cervical-GC1002984,0.191,10.564,1.334,0.246,5.239,1.049,2.171,8.651,4.765,5.118,22.160,2.403,6.919,29.190
Cervical-GC114187,0.689,1.653,2.129,0.000,10.641,3.161,5.473,4.853,2.707,9.005,11.257,7.626,2.254,38.552
Cervical-GC114188,0.818,9.182,1.293,0.090,8.286,1.226,2.389,7.541,7.427,6.880,12.676,2.926,11.497,27.769
Control-GC1003986,0.507,1.331,1.522,0.019,5.334,1.844,3.657,4.413,6.045,2.206,7.252,3.074,38.266,24.530
Control-GC1003988,0.057,2.592,1.074,0.004,4.665,1.028,2.824,5.779,10.087,9.153,9.276,2.010,16.696,34.754
Control-GC110675,0.119,2.117,0.985,0.342,2.963,0.197,2.074,5.679,1.865,2.905,6.437,1.894,50.981,21.445
Control-GC112864,0.513,1.022,1.829,0.000,6.315,1.584,4.386,3.738,3.579,7.825,10.524,4.770,20.524,33.391
Control-GC112894,4.947,0.213,3.588,0.123,12.043,6.271,5.082,1.583,4.061,6.104,6.041,5.591,3.888,40.465
Control-GC112895,1.875,0.318,2.265,0.004,7.961,4.209,8.899,5.645,5.408,6.181,8.116,4.076,10.160,34.882
Control-GC112897,1.977,1.077,2.560,0.073,8.365,3.462,4.889,2.669,3.793,5.391,5.586,5.604,19.246,35.307
Control-GC119350,0.095,10.843,0.860,0.000,5.223,1.144,4.036,3.354,1.935,10.183,10.836,5.465,10.303,35.725
Control-GC119351,0.260,6.194,0.857,0.045,4.431,1.112,3.237,6.168,1.121,6.870,6.333,4.109,31.050,28.213
Control-GC119352,0.292,20.023,0.460,0.016,2.615,0.939,1.907,4.074,8.406,8.819,8.891,1.978,13.743,27.837
Control-GC119353,2.177,3.249,1.655,0.005,7.858,3.288,3.448,8.891,2.652,10.881,11.475,6.442,2.880,35.099
Control-GC119354,0.685,15.029,0.809,0.025,4.752,1.149,4.059,2.085,6.240,11.142,14.926,4.311,5.487,29.300
Control-GC119356,0.251,7.845,0.833,0.142,4.415,0.917,2.414,7.064,1.959,4.279,8.670,3.388,30.701,27.121
Control-GRP-GC114128,0.630,12.360,0.541,0.018,4.871,0.605,3.207,3.916,8.174,11.144,10.858,2.865,2.291,38.519
Control-GRP-GC114130,0.017,36.170,0.000,0.000,0.025,0.000,0.393,12.132,6.144,2.960,11.127,0.934,15.229,14.870
Control-GRP-GC114131,0.353,19.774,1.243,0.444,3.239,1.003,2.521,2.299,5.920,6.672,7.112,3.475,17.224,28.721
Control-GRP-GC114132,0.653,27.946,0.003,0.171,0.384,0.035,0.895,13.434,6.295,3.231,15.433,2.594,17.041,11.884
Control-GRP-GC114133,0.437,10.308,1.388,0.020,4.548,1.808,5.669,3.201,5.090,8.598,17.658,3.849,5.080,32.347
